sequence	Cluster
lcl|NC_072403.2_cds_XP_054541662.1_27908	3
lcl|NC_072403.2_cds_XP_016810736.2_27931	3
lcl|NC_072403.2_cds_XP_009449306.1_28005	3
lcl|NC_072403.2_cds_XP_016810751.3_28024	3
lcl|NC_072403.2_cds_XP_016810756.1_28035	1
lcl|NC_072403.2_cds_XP_518418.3_28067	3
lcl|NC_072403.2_cds_XP_009449358.1_28077	1
lcl|NC_072403.2_cds_XP_016810784.1_28096	3
lcl|NC_072403.2_cds_XP_009449404.4_28186	3
lcl|NC_072403.2_cds_XP_063668464.1_28199	3
lcl|NC_072403.2_cds_XP_016810845.1_28244	2
lcl|NC_072403.2_cds_XP_527377.3_28328	3
lcl|NC_072403.2_cds_XP_054541728.1_28332	3
lcl|NC_072403.2_cds_XP_054542767.1_28355	1
lcl|NC_072403.2_cds_XP_054541731.1_28368	2
lcl|NC_072403.2_cds_XP_016810889.2_28374	3
lcl|NC_072403.2_cds_XP_063669041.1_28424	2
lcl|NC_072403.2_cds_XP_016810971.3_28548	2
lcl|NC_072403.2_cds_XP_016810978.1_28569	2
lcl|NC_072403.2_cds_XP_016810993.2_28574	1
lcl|NC_072403.2_cds_XP_016811009.1_28586	2
lcl|NC_072403.2_cds_XP_003950894.4_28604	3
lcl|NC_072403.2_cds_XP_016811028.2_28619	3
lcl|NC_072403.2_cds_XP_016811036.1_28631	3
lcl|NC_072403.2_cds_XP_016811039.1_28637	3
lcl|NC_072403.2_cds_XP_016811047.2_28649	1
lcl|NC_072403.2_cds_XP_016811049.1_28679	3
lcl|NC_072403.2_cds_XP_009449586.2_28685	3
lcl|NC_072403.2_cds_XP_009449601.2_28753	3
lcl|NC_072403.2_cds_XP_054541832.1_28784	2
lcl|NC_072403.2_cds_XP_527399.2_28912	1
lcl|NC_072403.2_cds_XP_009449683.1_28923	2
lcl|NC_072403.2_cds_XP_001145329.3_28927	2
lcl|NC_072403.2_cds_XP_001146259.2_28937	2
lcl|NC_072403.2_cds_XP_518534.5_28995	2
lcl|NC_072403.2_cds_XP_054541870.1_29005	3
lcl|NC_072403.2_cds_XP_009449738.1_29050	2
lcl|NC_072403.2_cds_XP_518551.1_29066	1
lcl|NC_072403.2_cds_XP_054541876.1_29075	2
lcl|NC_072403.2_cds_XP_016811179.2_29096	1
lcl|NC_072403.2_cds_XP_016811220.3_29125	3
lcl|NC_072403.2_cds_XP_054541888.1_29170	1
lcl|NC_072403.2_cds_XP_063669209.1_29177	2
lcl|NC_072403.2_cds_XP_054541976.1_29279	1
lcl|NC_072403.2_cds_XP_001135236.3_29287	3
lcl|NC_072403.2_cds_XP_054541981.2_29292	3
lcl|NC_072403.2_cds_XP_016811259.1_29296	1
lcl|NC_072403.2_cds_XP_016811303.1_29367	1
lcl|NC_072403.2_cds_XP_016811334.1_29417	1
lcl|NC_072403.2_cds_XP_518588.3_29462	3
lcl|NC_072403.2_cds_XP_063669267.1_29464	2
lcl|NC_072403.2_cds_XP_001144185.1_29479	2
lcl|NC_072403.2_cds_XP_016811362.1_29482	1
lcl|NC_072403.2_cds_XP_009449846.1_29502	3
lcl|NC_072403.2_cds_XP_009449933.3_29511	2
lcl|NC_072403.2_cds_XP_016811381.2_29524	3
lcl|NC_072403.2_cds_XP_518603.2_29549	1
lcl|NC_072403.2_cds_XP_054542054.1_29571	3
lcl|NC_072403.2_cds_XP_016811405.2_29586	3
lcl|NC_072403.2_cds_XP_016811422.2_29652	3
lcl|NC_072403.2_cds_XP_003311419.3_29674	1
lcl|NC_072403.2_cds_XP_016811443.1_29693	1
lcl|NC_072403.2_cds_XP_024213093.1_29729	1
lcl|NC_072403.2_cds_XP_016811483.2_29831	3
lcl|NC_072403.2_cds_XP_054542816.1_29838	1
lcl|NC_072403.2_cds_XP_016811491.1_29843	2
lcl|NC_072403.2_cds_XP_003311434.3_29862	2
lcl|NC_072403.2_cds_XP_054542124.1_29910	1
lcl|NC_072403.2_cds_XP_009449990.4_29972	3
lcl|NC_072403.2_cds_XP_054541458.1_29975	3
lcl|NC_072403.2_cds_XP_009449992.1_29986	1
lcl|NC_072403.2_cds_XP_518660.7_30028	1
lcl|NC_072403.2_cds_XP_016811562.1_30048	1
lcl|NC_072403.2_cds_XP_001149668.4_30077	1
lcl|NC_072403.2_cds_XP_054542826.2_30155	2
lcl|NC_072403.2_cds_XP_063668636.1_30175	3
lcl|NC_072403.2_cds_XP_016811629.2_30186	2
lcl|NC_072403.2_cds_NP_001108096.1_30198	1
lcl|NC_072403.2_cds_XP_016811656.1_30286	3
lcl|NC_072403.2_cds_XP_009450136.3_30314	2
lcl|NC_072403.2_cds_XP_016811686.1_30341	2
lcl|NC_072403.2_cds_XP_527484.2_30375	2
lcl|NC_072403.2_cds_XP_527584.5_30376	2
lcl|NC_072403.2_cds_XP_016811702.3_30383	2
lcl|NC_072403.2_cds_XP_009450180.2_30418	3
lcl|NC_072403.2_cds_XP_001163920.2_30429	1
lcl|NC_072403.2_cds_XP_009450186.3_30437	3
lcl|NC_072403.2_cds_XP_001165718.1_30536	3
lcl|NC_072403.2_cds_XP_003950968.1_30586	1
lcl|NC_072403.2_cds_XP_054542269.1_30605	2
lcl|NC_072403.2_cds_XP_016811776.1_30608	2
lcl|NC_072403.2_cds_XP_054542281.1_30682	1
lcl|NC_072403.2_cds_XP_009450285.1_30703	3
lcl|NC_072403.2_cds_XP_054542298.1_30706	2
lcl|NC_072403.2_cds_XP_016811798.2_30710	1
lcl|NC_072403.2_cds_XP_054542903.1_30799	3
lcl|NC_072403.2_cds_XP_518759.5_30830	3
lcl|NC_072403.2_cds_XP_054542315.2_30850	1
lcl|NC_072403.2_cds_XP_518767.2_30876	2
lcl|NC_072403.2_cds_XP_009450366.2_30883	2
lcl|NC_072403.2_cds_XP_003311564.1_30889	2
lcl|NC_072403.2_cds_XP_009450386.1_30918	2
lcl|NC_072403.2_cds_XP_054542342.1_30927	3
lcl|NC_072403.2_cds_XP_009450440.2_31025	3
lcl|NC_072403.2_cds_XP_009450450.2_31039	3
lcl|NC_072403.2_cds_XP_009450018.3_31047	1
lcl|NC_072403.2_cds_XP_054542364.1_31055	2
lcl|NC_072403.2_cds_XP_003311579.1_31058	1
lcl|NC_072403.2_cds_XP_024213223.2_31065	2
lcl|NC_072403.2_cds_XP_001173355.1_31105	3
lcl|NC_072403.2_cds_XP_016811961.1_31156	2
lcl|NC_072403.2_cds_XP_009450512.4_31181	2
lcl|NC_072403.2_cds_XP_016812214.3_31209	2
lcl|NC_072403.2_cds_XP_016812001.2_31249	1
lcl|NC_072403.2_cds_XP_009450557.1_31258	1
lcl|NC_072403.2_cds_XP_016812003.3_31272	1
lcl|NC_072403.2_cds_XP_054542929.1_31298	2
lcl|NC_072403.2_cds_XP_016812030.1_31319	2
lcl|NC_072403.2_cds_XP_518834.8_31388	1
lcl|NC_072403.2_cds_XP_016812061.3_31415	2
lcl|NC_072403.2_cds_XP_063669711.1_31421	2
lcl|NC_072403.2_cds_XP_054542942.1_31424	2
lcl|NC_072403.2_cds_XP_016812072.3_31430	1
lcl|NC_072403.2_cds_XP_016812091.2_31470	1
lcl|NC_072403.2_cds_XP_016812121.3_31551	3
lcl|NC_072403.2_cds_XP_024213293.1_31603	2
lcl|NC_072403.2_cds_XP_054542512.1_31615	3
lcl|NC_072403.2_cds_XP_009450725.2_31653	2
lcl|NC_072403.2_cds_XP_054542975.1_31677	3
lcl|NC_072404.2_cds_XP_063671202.1_31718	1
lcl|NC_072404.2_cds_XP_016801722.1_31724	1
lcl|NC_072404.2_cds_XP_016812469.2_31809	2
lcl|NC_072404.2_cds_XP_016812479.2_31817	1
lcl|NC_072404.2_cds_XP_009440786.4_31885	2
lcl|NC_072404.2_cds_XP_016812526.1_31936	2
lcl|NC_072404.2_cds_XP_518946.7_31942	1
lcl|NC_072404.2_cds_XP_003318330.4_31954	2
lcl|NC_072404.2_cds_XP_016812546.3_31989	1
lcl|NC_072404.2_cds_XP_518955.2_32004	2
lcl|NC_072404.2_cds_XP_063670021.1_32031	1
lcl|NC_072404.2_cds_XP_054511440.2_32050	1
lcl|NC_072404.2_cds_XP_003318349.1_32068	1
lcl|NC_072404.2_cds_XP_009450879.2_32086	1
lcl|NC_072404.2_cds_XP_001141671.3_32101	1
lcl|NC_072404.2_cds_XP_063670058.1_32115	1
lcl|NC_072404.2_cds_XP_063671290.1_32187	3
lcl|NC_072404.2_cds_XP_009450913.1_32191	1
lcl|NC_072404.2_cds_XP_016812583.1_32230	3
lcl|NC_072404.2_cds_XP_527669.5_32251	2
lcl|NC_072404.2_cds_XP_024213511.2_32258	2
lcl|NC_072404.2_cds_XP_016812606.1_32330	1
lcl|NC_072404.2_cds_XP_009450981.1_32335	1
lcl|NC_072404.2_cds_XP_063670143.1_32361	3
lcl|NC_072404.2_cds_XP_063671312.1_32405	2
lcl|NC_072404.2_cds_XP_009451020.4_32427	3
lcl|NC_072404.2_cds_XP_063671330.1_32433	2
lcl|NC_072404.2_cds_XP_024213531.2_32442	1
lcl|NC_072404.2_cds_XP_016801045.3_32518	3
lcl|NC_072404.2_cds_XP_001160331.4_32560	1
lcl|NC_072404.2_cds_XP_016814156.1_32715	1
lcl|NC_072404.2_cds_XP_009451142.4_32755	2
lcl|NC_072404.2_cds_XP_054511515.2_32798	3
lcl|NC_072404.2_cds_XP_009451168.2_32857	3
lcl|NC_072404.2_cds_XP_063671391.1_32941	2
lcl|NC_072404.2_cds_XP_519057.3_32944	3
lcl|NC_072404.2_cds_XP_016812791.1_32967	2
lcl|NC_072404.2_cds_XP_009451234.1_33033	2
lcl|NC_072404.2_cds_XP_009451216.1_33049	2
lcl|NC_072404.2_cds_XP_001139939.1_33068	1
lcl|NC_072404.2_cds_XP_003318438.3_33114	3
lcl|NC_072404.2_cds_XP_054511556.2_33170	2
lcl|NC_072404.2_cds_XP_063670275.1_33182	3
lcl|NC_072404.2_cds_XP_016800802.1_33186	3
lcl|NC_072404.2_cds_XP_016800812.1_33211	3
lcl|NC_072404.2_cds_XP_009451303.2_33227	3
lcl|NC_072404.2_cds_XP_519081.3_33235	1
lcl|NC_072404.2_cds_XP_016812914.1_33243	2
lcl|NC_072404.2_cds_XP_016801185.4_33250	2
lcl|NC_072404.2_cds_XP_016812934.4_33278	2
lcl|NC_072404.2_cds_XP_009451349.3_33395	2
lcl|NC_072404.2_cds_XP_519102.3_33412	2
lcl|NC_072404.2_cds_XP_016814183.2_33545	2
lcl|NC_072404.2_cds_XP_063670373.1_33715	2
lcl|NC_072404.2_cds_XP_054511652.1_33818	1
lcl|NC_072404.2_cds_NP_001414998.1_33880	2
lcl|NC_072404.2_cds_XP_009441437.3_33900	3
lcl|NC_072404.2_cds_XP_063670500.1_33904	1
lcl|NC_072404.2_cds_XP_024213652.3_33944	2
lcl|NC_072404.2_cds_XP_063670552.1_33972	1
lcl|NC_072404.2_cds_XP_009451567.3_33999	2
lcl|NC_072404.2_cds_XP_001150007.1_34005	1
lcl|NC_072404.2_cds_XP_009451592.2_34044	2
lcl|NC_072404.2_cds_XP_003318723.1_34083	3
lcl|NC_072404.2_cds_XP_009451607.4_34103	3
lcl|NC_072404.2_cds_XP_054511822.1_34221	2
lcl|NC_072404.2_cds_XP_054543055.1_34291	2
lcl|NC_072404.2_cds_XP_016801479.1_34317	2
lcl|NC_072404.2_cds_XP_519169.2_34337	1
lcl|NC_072404.2_cds_XP_024213972.1_34355	1
lcl|NC_072404.2_cds_XP_016813140.1_34398	1
lcl|NC_072404.2_cds_XP_001160384.5_34400	2
lcl|NC_072404.2_cds_XP_001161278.2_34419	2
lcl|NC_072404.2_cds_XP_527807.3_34425	1
lcl|NC_072404.2_cds_XP_001160982.6_34453	1
lcl|NC_072404.2_cds_XP_009451772.3_34461	3
lcl|NC_072404.2_cds_XP_016813170.1_34539	1
lcl|NC_072404.2_cds_XP_527811.4_34547	2
lcl|NC_072404.2_cds_XP_016800582.1_34560	1
lcl|NC_072404.2_cds_XP_016800607.3_34616	1
lcl|NC_072404.2_cds_XP_016800622.1_34625	2
lcl|NC_072404.2_cds_XP_016800620.1_34682	2
lcl|NC_072404.2_cds_XP_016800682.3_34697	2
lcl|NC_072404.2_cds_XP_001167273.1_34719	2
lcl|NC_072404.2_cds_XP_016813257.1_34721	2
lcl|NC_072404.2_cds_XP_519203.3_34737	3
lcl|NC_072404.2_cds_XP_001168894.1_34748	3
lcl|NC_072404.2_cds_XP_519208.3_34750	1
lcl|NC_072404.2_cds_XP_063671514.1_34770	2
lcl|NC_072404.2_cds_XP_016800550.1_34834	1
lcl|NC_072404.2_cds_XP_001135658.3_34843	1
lcl|NC_072404.2_cds_XP_009451952.1_34852	1
lcl|NC_072404.2_cds_XP_016813287.2_34880	2
lcl|NC_072404.2_cds_NP_001138504.1_34919	2
lcl|NC_072404.2_cds_XP_024213713.3_35083	3
lcl|NC_072404.2_cds_XP_016813379.1_35214	2
lcl|NC_072404.2_cds_XP_054512103.1_35252	1
lcl|NC_072404.2_cds_XP_016801692.1_35269	3
lcl|NC_072404.2_cds_XP_009452094.2_35270	3
lcl|NC_072404.2_cds_XP_009452100.1_35284	3
lcl|NC_072404.2_cds_XP_054512131.2_35308	2
lcl|NC_072404.2_cds_XP_063672008.1_35310	3
lcl|NC_072404.2_cds_XP_054543248.1_35311	2
lcl|NC_072404.2_cds_XP_016801749.3_35316	3
lcl|NC_072404.2_cds_XP_054512132.2_35317	2
lcl|NC_072404.2_cds_XP_063672013.1_35319	2
lcl|NC_072404.2_cds_XP_063672014.1_35320	2
lcl|NC_072404.2_cds_XP_009441978.4_35357	1
lcl|NC_072404.2_cds_XP_063671036.1_35474	1
lcl|NC_072404.2_cds_XP_003318776.2_35542	2
lcl|NC_072404.2_cds_XP_016813454.1_35549	1
lcl|NC_072404.2_cds_XP_009452228.3_35616	2
lcl|NC_072404.2_cds_XP_519300.5_35629	2
lcl|NC_072404.2_cds_XP_001162884.1_35641	1
lcl|NC_072404.2_cds_XP_519305.4_35656	3
lcl|NC_072404.2_cds_XP_001165667.5_35670	1
lcl|NC_072404.2_cds_XP_063672018.1_35671	2
lcl|NC_072404.2_cds_XP_063669893.1_35718	2
lcl|NC_072404.2_cds_XP_054512212.2_35749	1
lcl|NC_072404.2_cds_XP_519320.5_35777	1
lcl|NC_072404.2_cds_XP_016812328.1_35820	2
lcl|NC_072404.2_cds_NP_001073386.1_35848	2
lcl|NC_072404.2_cds_XP_519331.4_35851	2
lcl|NC_072404.2_cds_XP_016800872.2_35877	1
lcl|NC_072404.2_cds_XP_001144786.3_35888	3
lcl|NC_072404.2_cds_XP_054543648.1_35910	1
lcl|NC_072404.2_cds_XP_054543677.1_35962	3
lcl|NC_072404.2_cds_XP_527879.3_35982	3
lcl|NC_072404.2_cds_XP_009452424.3_35991	1
lcl|NC_072404.2_cds_XP_016813616.3_36034	3
lcl|NC_072404.2_cds_XP_519364.3_36059	3
lcl|NC_072404.2_cds_XP_016813619.3_36067	3
lcl|NC_072404.2_cds_XP_001154805.2_36089	1
lcl|NC_072404.2_cds_XP_519374.3_36109	3
lcl|NC_072404.2_cds_XP_024213812.1_36165	3
lcl|NC_072404.2_cds_XP_024213814.3_36188	3
lcl|NC_072404.2_cds_XP_001139207.1_36193	2
lcl|NC_072404.2_cds_XP_009452516.4_36199	3
lcl|NC_072404.2_cds_XP_016813667.3_36227	2
lcl|NC_072404.2_cds_XP_527899.5_36271	3
lcl|NC_072404.2_cds_XP_063671689.1_36311	1
lcl|NC_072404.2_cds_XP_054511205.1_36320	1
lcl|NC_072404.2_cds_XP_016813711.3_36328	2
lcl|NC_072404.2_cds_XP_016813716.4_36337	1
lcl|NC_072404.2_cds_XP_009452581.3_36343	3
lcl|NC_072404.2_cds_XP_001150331.2_36357	3
lcl|NC_072404.2_cds_XP_016813733.1_36425	2
lcl|NC_072404.2_cds_XP_527907.3_36445	1
lcl|NC_072404.2_cds_XP_016800958.2_36458	2
lcl|NC_072404.2_cds_XP_016813770.3_36508	3
lcl|NC_072404.2_cds_XP_016800999.4_36510	3
lcl|NC_072404.2_cds_XP_016813790.1_36542	3
lcl|NC_072404.2_cds_XP_527935.3_36570	3
lcl|NC_072404.2_cds_XP_519451.3_36582	3
lcl|NC_072404.2_cds_XP_009452707.1_36591	2
lcl|NC_072404.2_cds_XP_063671776.1_36595	3
lcl|NC_072404.2_cds_XP_519460.5_36620	2
lcl|NC_072404.2_cds_XP_063671808.1_36650	2
lcl|NC_072404.2_cds_XP_527956.6_36696	1
lcl|NC_072404.2_cds_XP_009452735.3_36698	2
lcl|NC_072404.2_cds_XP_009452744.1_36731	1
lcl|NC_072404.2_cds_XP_009452753.3_36747	2
lcl|NC_072404.2_cds_XP_054511255.2_36772	2
lcl|NC_072404.2_cds_XP_024213854.1_36859	1
lcl|NC_072404.2_cds_XP_016801373.2_36861	3
lcl|NC_072404.2_cds_XP_054511285.1_36869	3
lcl|NC_072404.2_cds_XP_003318957.3_36892	3
lcl|NC_072404.2_cds_XP_063671913.1_36907	3
lcl|NC_072404.2_cds_XP_063671917.1_36924	3
lcl|NC_072404.2_cds_XP_024213875.2_37019	3
lcl|NC_072404.2_cds_XP_024213387.3_37040	1
lcl|NC_072404.2_cds_XP_054511373.1_37050	1
lcl|NC_072404.2_cds_XP_009442486.3_37070	1
lcl|NC_072404.2_cds_XP_016813991.3_37143	1
lcl|NC_072404.2_cds_XP_528010.4_37146	1
lcl|NC_072404.2_cds_XP_024213921.2_37159	2
lcl|NC_072404.2_cds_XP_016814002.2_37169	1
lcl|NC_072404.2_cds_XP_016814008.3_37177	1
lcl|NC_072404.2_cds_XP_054511415.2_37182	1
lcl|NC_072405.2_cds_XP_024201187.2_37242	1
lcl|NC_072405.2_cds_XP_016814532.4_37277	1
lcl|NC_072405.2_cds_XP_024200752.3_37290	1
lcl|NC_072405.2_cds_XP_016815710.3_37294	2
lcl|NC_072405.2_cds_XP_024200753.3_37296	2
lcl|NC_072405.2_cds_XP_009453044.3_37299	1
lcl|NC_072405.2_cds_XP_001136236.5_37332	2
lcl|NC_072405.2_cds_XP_528066.3_37335	3
lcl|NC_072405.2_cds_XP_001137443.2_37351	1
lcl|NC_072405.2_cds_XP_016814494.4_37370	2
lcl|NC_072405.2_cds_XP_016814601.1_37574	2
lcl|NC_072405.2_cds_XP_024200774.2_37656	1
lcl|NC_072405.2_cds_XP_063672257.1_37668	3
lcl|NC_072405.2_cds_XP_024200826.3_37729	2
lcl|NC_072405.2_cds_XP_063672974.1_37815	3
lcl|NC_072405.2_cds_XP_009453246.3_37860	2
lcl|NC_072405.2_cds_XP_016814692.2_37875	2
lcl|NC_072405.2_cds_XP_528083.4_37879	3
lcl|NC_072405.2_cds_XP_063672995.1_37935	3
lcl|NC_072405.2_cds_XP_016814732.1_38003	1
lcl|NC_072405.2_cds_XP_519666.2_38005	2
lcl|NC_072405.2_cds_XP_009453328.3_38013	1
lcl|NC_072405.2_cds_XP_009453348.2_38044	2
lcl|NC_072405.2_cds_XP_016814772.1_38108	3
lcl|NC_072405.2_cds_XP_009453401.5_38168	1
lcl|NC_072405.2_cds_XP_054512603.2_38215	2
lcl|NC_072405.2_cds_XP_063673071.1_38223	3
lcl|NC_072405.2_cds_XP_528109.2_38260	2
lcl|NC_072405.2_cds_XP_054512622.2_38270	2
lcl|NC_072405.2_cds_XP_016814820.4_38290	1
lcl|NC_072405.2_cds_XP_016814823.1_38293	2
lcl|NC_072405.2_cds_XP_009453471.4_38330	1
lcl|NC_072405.2_cds_XP_016814882.1_38471	2
lcl|NC_072405.2_cds_XP_016814893.1_38479	3
lcl|NC_072405.2_cds_XP_519744.4_38571	2
lcl|NC_072405.2_cds_XP_016814940.4_38609	1
lcl|NC_072405.2_cds_XP_528129.2_38610	1
lcl|NC_072405.2_cds_XP_519754.6_38628	1
lcl|NC_072405.2_cds_XP_054512701.2_38638	2
lcl|NC_072405.2_cds_XP_054512706.1_38650	1
lcl|NC_072405.2_cds_XP_054512720.1_38686	2
lcl|NC_072405.2_cds_XP_016814979.3_38697	3
lcl|NC_072405.2_cds_XP_009453701.3_38744	1
lcl|NC_072405.2_cds_XP_063673196.1_38757	3
lcl|NC_072405.2_cds_XP_001161197.1_38890	3
lcl|NC_072405.2_cds_XP_016815728.3_38945	1
lcl|NC_072405.2_cds_XP_016815725.3_38991	1
lcl|NC_072405.2_cds_XP_016815030.1_38997	2
lcl|NC_072405.2_cds_XP_016815034.4_39010	2
lcl|NC_072405.2_cds_XP_528160.3_39023	2
lcl|NC_072405.2_cds_XP_063673225.1_39040	2
lcl|NC_072405.2_cds_XP_519806.3_39098	1
lcl|NC_072405.2_cds_XP_528164.4_39099	2
lcl|NC_072405.2_cds_XP_016815076.3_39180	1
lcl|NC_072405.2_cds_XP_016815082.2_39221	1
lcl|NC_072405.2_cds_XP_024200984.1_39304	2
lcl|NC_072405.2_cds_XP_519843.4_39368	1
lcl|NC_072405.2_cds_XP_003311886.2_39529	3
lcl|NC_072405.2_cds_XP_528307.3_39540	3
lcl|NC_072405.2_cds_XP_001142757.1_39562	3
lcl|NC_072405.2_cds_XP_519860.5_39566	3
lcl|NC_072405.2_cds_XP_009453955.3_39585	1
lcl|NC_072405.2_cds_XP_003311906.2_39649	2
lcl|NC_072405.2_cds_XP_001149532.3_39655	1
lcl|NC_072405.2_cds_XP_024201207.1_39682	2
lcl|NC_072405.2_cds_XP_016815208.1_39701	2
lcl|NC_072405.2_cds_XP_519885.3_39724	1
lcl|NC_072405.2_cds_XP_001152507.1_39739	1
lcl|NC_072405.2_cds_XP_016815235.1_39807	3
lcl|NC_072405.2_cds_XP_016815761.2_39836	1
lcl|NC_072405.2_cds_XP_009454055.1_39892	3
lcl|NC_072405.2_cds_XP_001158075.4_39894	2
lcl|NC_072405.2_cds_XP_001158863.2_39900	3
lcl|NC_072405.2_cds_XP_016815270.4_39932	2
lcl|NC_072405.2_cds_XP_016815276.1_39959	2
lcl|NC_072405.2_cds_XP_024201027.1_39962	2
lcl|NC_072405.2_cds_XP_009454107.1_40010	2
lcl|NC_072405.2_cds_XP_054512947.2_40014	3
lcl|NC_072405.2_cds_XP_016815296.2_40023	2
lcl|NC_072405.2_cds_XP_016815300.2_40028	1
lcl|NC_072405.2_cds_XP_519932.2_40035	2
lcl|NC_072405.2_cds_XP_001146960.1_40047	1
lcl|NC_072405.2_cds_XP_016814400.1_40073	1
lcl|NC_072405.2_cds_XP_054512971.1_40079	1
lcl|NC_072405.2_cds_XP_519942.2_40106	3
lcl|NC_072405.2_cds_XP_054513441.2_40108	2
lcl|NC_072405.2_cds_XP_519952.2_40155	3
lcl|NC_072405.2_cds_XP_024201045.1_40228	2
lcl|NC_072405.2_cds_XP_016815358.1_40238	1
lcl|NC_072405.2_cds_XP_519963.2_40249	2
lcl|NC_072405.2_cds_XP_009454212.1_40265	3
lcl|NC_072405.2_cds_XP_016815373.4_40289	2
lcl|NC_072405.2_cds_XP_016815384.4_40315	3
lcl|NC_072405.2_cds_XP_016815390.1_40331	2
lcl|NC_072405.2_cds_XP_003311979.3_40337	2
lcl|NC_072405.2_cds_XP_001142596.4_40341	2
lcl|NC_072405.2_cds_XP_024201062.1_40355	1
lcl|NC_072405.2_cds_XP_054513464.1_40365	2
lcl|NC_072405.2_cds_XP_063672684.1_40409	1
lcl|NC_072405.2_cds_XP_063673483.1_40448	1
lcl|NC_072405.2_cds_XP_054513021.2_40485	1
lcl|NC_072405.2_cds_XP_063672697.1_40583	2
lcl|NC_072405.2_cds_XP_016815515.2_40657	1
lcl|NC_072405.2_cds_XP_054513539.1_40667	3
lcl|NC_072405.2_cds_XP_009454414.3_40699	2
lcl|NC_072405.2_cds_XP_024201122.3_40714	1
lcl|NC_072405.2_cds_XP_016815562.2_40743	3
lcl|NC_072405.2_cds_XP_016815556.2_40754	1
lcl|NC_072405.2_cds_XP_063672733.1_40770	1
lcl|NC_072405.2_cds_XP_063672781.1_40805	3
lcl|NC_072405.2_cds_XP_054513053.1_40878	3
lcl|NC_072405.2_cds_XP_016801800.3_40886	3
lcl|NC_072405.2_cds_XP_016815637.4_40956	2
lcl|NC_072405.2_cds_XP_024201160.1_40973	1
lcl|NC_072405.2_cds_XP_054513120.2_41000	2
lcl|NC_072406.2_cds_XP_016818015.1_41122	1
lcl|NC_072406.2_cds_XP_009456117.2_41127	1
lcl|NC_072406.2_cds_XP_054516631.1_41166	2
lcl|NC_072406.2_cds_XP_016818058.1_41204	2
lcl|NC_072406.2_cds_XP_016818085.3_41239	2
lcl|NC_072406.2_cds_XP_054516662.2_41296	1
lcl|NC_072406.2_cds_XP_016818105.3_41307	2
lcl|NC_072406.2_cds_XP_016818107.2_41310	2
lcl|NC_072406.2_cds_XP_001157768.4_41319	1
lcl|NC_072406.2_cds_XP_054516680.1_41378	2
lcl|NC_072406.2_cds_XP_507656.4_41386	3
lcl|NC_072406.2_cds_XP_009456217.1_41392	2
lcl|NC_072406.2_cds_XP_063637475.1_41454	2
lcl|NC_072406.2_cds_XP_054516708.1_41530	1
lcl|NC_072406.2_cds_XP_016818206.2_41596	1
lcl|NC_072406.2_cds_XP_507671.2_41597	2
lcl|NC_072406.2_cds_XP_024202002.2_41633	2
lcl|NC_072406.2_cds_XP_507681.3_41653	1
lcl|NC_072406.2_cds_XP_001154532.3_41697	2
lcl|NC_072406.2_cds_XP_024202023.3_41705	1
lcl|NC_072406.2_cds_XP_016818232.1_41708	1
lcl|NC_072406.2_cds_XP_016817856.1_41785	3
lcl|NC_072406.2_cds_XP_009456337.3_41805	2
lcl|NC_072406.2_cds_XP_024202029.1_41859	2
lcl|NC_072406.2_cds_XP_521427.2_41872	1
lcl|NC_072406.2_cds_XP_016818285.1_41877	2
lcl|NC_072406.2_cds_XP_016818311.3_41945	1
lcl|NC_072406.2_cds_XP_009456403.1_41973	1
lcl|NC_072406.2_cds_XP_016818322.3_42007	1
lcl|NC_072406.2_cds_XP_063636660.1_42084	2
lcl|NC_072406.2_cds_XP_016818370.4_42106	2
lcl|NC_072406.2_cds_XP_009456480.2_42141	2
lcl|NC_072406.2_cds_XP_054516926.1_42146	2
lcl|NC_072406.2_cds_XP_016818418.1_42188	3
lcl|NC_072406.2_cds_XP_507730.2_42192	3
lcl|NC_072406.2_cds_XP_016818429.1_42197	1
lcl|NC_072406.2_cds_XP_063637649.1_42198	2
lcl|NC_072406.2_cds_XP_001143690.1_42243	2
lcl|NC_072406.2_cds_XP_009456515.5_42267	1
lcl|NC_072406.2_cds_XP_024202075.3_42349	2
lcl|NC_072406.2_cds_XP_009456565.2_42376	2
lcl|NC_072406.2_cds_XP_054515450.2_42461	3
lcl|NC_072406.2_cds_XP_016818564.4_42464	1
lcl|NC_072406.2_cds_XP_054515471.2_42571	3
lcl|NC_072406.2_cds_XP_507774.4_42661	2
lcl|NC_072406.2_cds_XP_001135868.2_42717	2
lcl|NC_072406.2_cds_XP_016773725.4_42757	2
lcl|NC_072406.2_cds_XP_016773754.4_42790	2
lcl|NC_072406.2_cds_XP_009438631.5_42798	3
lcl|NC_072406.2_cds_XP_063673606.1_42819	1
lcl|NC_072406.2_cds_XP_054515542.2_42843	3
lcl|NC_072406.2_cds_XP_054515599.2_42933	2
lcl|NC_072406.2_cds_XP_016773834.2_42949	2
lcl|NC_072406.2_cds_XP_009456780.5_42999	2
lcl|NC_072406.2_cds_XP_001165696.3_43076	1
lcl|NC_072406.2_cds_XP_063637906.1_43099	1
lcl|NC_072406.2_cds_XP_009456818.2_43122	2
lcl|NC_072406.2_cds_XP_054516109.2_43170	3
lcl|NC_072406.2_cds_XP_016773896.1_43189	2
lcl|NC_072406.2_cds_XP_063673683.1_43239	1
lcl|NC_072406.2_cds_XP_016773926.4_43246	2
