seqname	GC	AT	GC_skew	GC3	GC_avg_stretch	AT_avg_stretch
lcl|NC_072408.2_cds_XP_016779291.2_55809	42.33	57.67	0.02262	34.46	3.51	4.32
lcl|NC_072408.2_cds_XP_009424021.1_55837	43.03	56.97	0.01649	42.58	3.44	4.14
lcl|NC_072408.2_cds_XP_016779318.3_55901	41.46	58.54	0.11020	35.13	3.46	4.30
lcl|NC_072408.2_cds_XP_016780423.3_55992	47.09	52.91	-0.02720	48.08	3.77	4.14
lcl|NC_072408.2_cds_XP_016779337.4_56005	47.76	52.24	-0.00472	52.26	3.73	3.95
lcl|NC_072408.2_cds_XP_003313909.1_56022	46.84	53.16	-0.12696	51.32	3.51	4.07
lcl|NC_072408.2_cds_XP_509222.2_56026	40.99	59.01	0.04618	33.82	3.72	4.27
lcl|NC_072408.2_cds_XP_016779342.1_56046	47.85	52.15	0.08464	53.18	4.10	4.54
lcl|NC_072408.2_cds_XP_509228.3_56114	39.33	60.67	0.07429	31.35	3.26	4.22
lcl|NC_072408.2_cds_XP_001161983.3_56135	48.39	51.61	-0.02870	44.52	3.75	4.15
lcl|NC_072408.2_cds_XP_509234.4_56139	47.31	52.69	-0.02891	43.15	3.57	4.06
lcl|NC_072408.2_cds_XP_001163581.2_56169	42.00	58	0.09007	31.33	3.62	4.18
lcl|NC_072408.2_cds_XP_016779403.3_56175	41.05	58.95	0.05603	36.37	3.46	4.13
lcl|NC_072408.2_cds_XP_024203728.3_56182	38.68	61.32	-0.02928	30.36	3.40	4.57
lcl|NC_072408.2_cds_XP_054520505.1_56215	44.57	55.43	0.08193	38.69	3.38	3.95
lcl|NC_072408.2_cds_XP_016779414.2_56247	46.75	53.25	-0.02044	51.37	3.56	4.06
lcl|NC_072408.2_cds_XP_016779417.4_56258	35.44	64.56	0.10261	28.77	3.33	4.72
lcl|NC_072408.2_cds_XP_016779431.1_56315	35.36	64.64	0.17787	29.85	3.45	4.58
lcl|NC_072408.2_cds_XP_063642031.1_56321	37.31	62.69	0.04515	32.04	3.38	4.66
lcl|NC_072408.2_cds_XP_016779452.1_56354	40.38	59.62	0.12262	31.22	3.58	4.35
lcl|NC_072408.2_cds_XP_522610.3_56372	38.36	61.64	0.12123	33.14	3.45	4.26
lcl|NC_072408.2_cds_XP_009424282.1_56403	49.54	50.46	0.01068	57.71	4.44	4.25
lcl|NC_072408.2_cds_XP_016779492.4_56437	42.21	57.79	0.04746	40.32	3.51	4.24
lcl|NC_072408.2_cds_XP_024203780.3_56503	39.25	60.75	0.02605	36.02	3.61	4.49
lcl|NC_072408.2_cds_XP_003313928.4_56540	40.91	59.09	0.09198	37.55	3.43	4.20
lcl|NC_072408.2_cds_XP_009424328.1_56553	44.97	55.03	-0.02824	41.99	3.60	4.07
lcl|NC_072408.2_cds_XP_001152665.3_56570	38.20	61.8	0.01489	30.38	3.48	4.39
lcl|NC_072408.2_cds_XP_024203785.1_56579	38.71	61.29	-0.02963	33.55	3.35	4.32
lcl|NC_072408.2_cds_XP_009424370.2_56600	46.05	53.95	0.03202	48.05	3.81	4.02
lcl|NC_072408.2_cds_XP_016779530.4_56619	41.80	58.2	0.02977	43.04	3.58	4.20
lcl|NC_072408.2_cds_XP_009424374.1_56624	46.10	53.9	0.08585	45.99	3.60	3.87
lcl|NC_072408.2_cds_XP_001155334.5_56651	42.40	57.6	0.03815	43.44	3.42	4.19
lcl|NC_072408.2_cds_XP_016779554.4_56731	51.02	48.98	0.01836	56.30	3.70	3.89
lcl|NC_072408.2_cds_XP_522571.3_56791	37.99	62.01	0.04933	35.86	3.43	4.52
lcl|NC_072408.2_cds_XP_001161567.1_56823	44.06	55.94	0.08339	44.36	3.68	4.26
lcl|NC_072408.2_cds_XP_003313954.2_56851	60.07	39.93	-0.00806	74.68	4.77	3.77
lcl|NC_072408.2_cds_XP_009424444.1_56875	52.48	47.52	0.13066	59.27	3.92	3.71
lcl|NC_072408.2_cds_XP_063642104.1_56892	56.21	43.79	-0.03964	66.95	4.15	4.02
lcl|NC_072408.2_cds_XP_063642113.1_56916	55.93	44.07	-0.00727	71.82	4.00	3.75
lcl|NC_072408.2_cds_XP_016779638.2_56933	46.76	53.24	0.04390	54.55	3.75	4.08
lcl|NC_072408.2_cds_XP_009424466.2_56936	51.04	48.96	-0.03238	63.14	3.82	3.99
lcl|NC_072408.2_cds_XP_016779640.1_56983	59.52	40.48	-0.07643	82.00	4.39	3.35
lcl|NC_072408.2_cds_XP_054519496.1_57034	48.64	51.36	0.04468	52.54	3.75	3.94
lcl|NC_072408.2_cds_XP_016779705.3_57103	62.93	37.07	-0.02712	77.32	4.62	4.11
lcl|NC_072408.2_cds_XP_063641016.1_57167	50.47	49.53	-0.11944	43.23	4.17	4.13
lcl|NC_072408.2_cds_XP_016779737.3_57176	53.63	46.37	0.01382	59.04	3.78	4.01
lcl|NC_072408.2_cds_XP_009424548.3_57217	49.96	50.04	0.00149	48.77	3.95	3.95
lcl|NC_072408.2_cds_XP_509384.2_57235	41.97	58.03	0.07918	41.73	3.56	4.36
lcl|NC_072408.2_cds_XP_016779758.1_57259	53.42	46.58	-0.02502	59.74	3.98	3.96
lcl|NC_072408.2_cds_XP_509393.5_57291	59.71	40.29	-0.01488	74.17	4.21	3.36
lcl|NC_072408.2_cds_XP_009424577.3_57307	63.46	36.54	0.04700	79.73	4.78	3.75
lcl|NC_072408.2_cds_XP_054519606.2_57325	56.30	43.7	-0.07161	77.11	4.09	3.80
lcl|NC_072408.2_cds_XP_009424597.3_57349	55.75	44.25	0.07147	69.23	3.85	3.60
lcl|NC_072408.2_cds_XP_003313999.3_57356	49.62	50.38	-0.03616	48.80	3.60	3.92
lcl|NC_072408.2_cds_XP_063641100.1_57383	56.70	43.3	-0.04877	70.80	4.10	3.51
lcl|NC_072408.2_cds_XP_063641101.1_57387	57.94	42.06	-0.13128	75.08	4.15	3.58
lcl|NC_072408.2_cds_XP_016779833.1_57414	46.29	53.71	0.08803	53.52	3.62	4.15
lcl|NC_072408.2_cds_NP_001316877.2_57455	52.37	47.63	0.04244	62.13	3.93	3.87
lcl|NC_072408.2_cds_XP_001159608.2_57462	57.30	42.7	0.02896	71.26	3.89	3.53
lcl|NC_072408.2_cds_XP_063641140.1_57487	63.11	36.89	-0.07670	72.98	4.22	3.36
lcl|NC_072408.2_cds_XP_063641189.1_57610	60.88	39.12	-0.02153	77.69	4.64	3.61
lcl|NC_072408.2_cds_XP_016779911.4_57633	64.53	35.47	-0.11211	76.31	4.67	3.47
lcl|NC_072408.2_cds_XP_063641219.1_57641	46.91	53.09	0.04814	51.11	3.66	4.07
lcl|NC_072408.2_cds_XP_016779924.1_57661	61.27	38.73	-0.15298	76.98	4.67	3.68
lcl|NC_072408.2_cds_XP_016779938.3_57707	46.10	53.9	0.10796	51.83	3.60	4.01
lcl|NC_072408.2_cds_XP_009424762.2_57734	40.45	59.55	0.05145	39.23	3.48	4.27
lcl|NC_072408.2_cds_XP_063641240.1_57775	63.02	36.98	0.03262	82.20	4.39	3.29
lcl|NC_072408.2_cds_XP_063641252.1_57843	63.12	36.88	-0.04965	81.75	4.52	3.42
lcl|NC_072408.2_cds_XP_009424795.3_57866	40.32	59.68	0.01536	33.53	3.47	4.27
lcl|NC_072408.2_cds_XP_016780020.1_57915	40.96	59.04	0.11617	32.14	3.65	4.41
lcl|NC_072408.2_cds_XP_003314058.1_57961	47.84	52.16	0.03252	59.39	3.87	4.26
lcl|NC_072408.2_cds_XP_054519782.2_57964	49.32	50.68	0.07273	61.07	3.88	4.15
lcl|NC_072408.2_cds_XP_024203899.2_58028	65.60	34.4	-0.10103	80.70	4.71	3.55
lcl|NC_072408.2_cds_XP_016780096.4_58048	61.21	38.79	0.03253	75.85	4.45	3.56
lcl|NC_072408.2_cds_XP_054520678.2_58059	52.70	47.3	0.04019	63.35	3.80	3.88
lcl|NC_072408.2_cds_XP_522557.5_58076	60.35	39.65	0.03785	78.18	4.42	3.45
lcl|NC_072408.2_cds_XP_016780114.1_58088	54.91	45.09	0.05740	70.64	4.04	3.82
lcl|NC_072408.2_cds_XP_016780129.1_58090	45.05	54.95	0.04034	44.90	3.82	4.25
lcl|NC_072408.2_cds_XP_016780117.3_58118	60.38	39.62	0.01499	71.09	4.41	3.67
lcl|NC_072408.2_cds_XP_024203924.2_58139	56.32	43.68	-0.07837	72.56	3.93	3.77
lcl|NC_072408.2_cds_XP_003314079.2_58148	56.21	43.79	-0.00886	60.26	4.35	3.95
lcl|NC_072408.2_cds_XP_024203929.1_58155	65.91	34.09	-0.11630	83.32	4.58	3.47
lcl|NC_072408.2_cds_XP_016780143.4_58165	58.96	41.04	-0.05573	66.03	4.33	3.83
lcl|NC_072408.2_cds_XP_024203938.2_58211	72.31	27.69	-0.11290	84.71	5.93	3.32
lcl|NC_072408.2_cds_XP_016780169.4_58236	56.10	43.9	0.00494	73.41	4.10	3.68
lcl|NC_072408.2_cds_XP_063641372.1_58244	55.03	44.97	0.03065	56.35	3.70	3.96
lcl|NC_072408.2_cds_XP_024203957.1_58254	59.33	40.67	0.08420	75.00	4.27	3.72
lcl|NC_072408.2_cds_XP_054519857.1_58348	41.30	58.7	0.07901	37.68	3.21	3.83
lcl|NC_072409.2_cds_XP_063644105.1_58365	60.42	39.58	-0.01476	78.46	4.72	3.58
lcl|NC_072409.2_cds_XP_063644118.1_58387	59.05	40.95	0.01518	71.17	4.35	3.79
lcl|NC_072409.2_cds_XP_054515245.1_58441	62.39	37.61	0.01540	79.97	4.32	3.59
lcl|NC_072409.2_cds_XP_024201779.2_58462	66.89	33.11	0.02838	82.80	4.42	3.18
lcl|NC_072409.2_cds_XP_024201768.2_58479	66.39	33.61	-0.05546	78.38	4.54	3.42
lcl|NC_072409.2_cds_XP_063643428.1_58507	62.87	37.13	0.06297	83.02	4.35	3.45
lcl|NC_072409.2_cds_XP_024201759.1_58519	60.38	39.62	0.00863	84.90	4.46	3.59
lcl|NC_072409.2_cds_XP_016817699.3_58546	63.44	36.56	-0.06028	85.93	4.48	3.36
lcl|NC_072409.2_cds_XP_054514552.1_58602	67.17	32.83	-0.01642	76.17	4.54	3.41
lcl|NC_072409.2_cds_XP_016817666.1_58609	73.93	26.07	-0.12875	89.05	6.11	3.21
lcl|NC_072409.2_cds_XP_520371.3_58643	65.66	34.34	-0.07090	85.72	4.49	3.25
lcl|NC_072409.2_cds_XP_016817616.3_58648	57.89	42.11	-0.05683	57.66	4.07	3.84
lcl|NC_072409.2_cds_XP_016817586.3_58693	63.80	36.2	0.00281	72.72	4.21	3.96
lcl|NC_072409.2_cds_XP_063643231.1_58707	65.74	34.26	-0.02094	72.76	4.34	3.41
lcl|NC_072409.2_cds_XP_063643482.1_58732	56.92	43.08	0.01720	68.12	4.18	3.87
lcl|NC_072409.2_cds_XP_063643486.1_58748	62.08	37.92	-0.06971	88.49	4.61	3.72
lcl|NC_072409.2_cds_XP_054514470.1_58769	63.83	36.17	0.05309	72.64	4.42	3.60
lcl|NC_072409.2_cds_XP_016817529.2_58783	64.21	35.79	0.02762	59.93	4.66	3.47
lcl|NC_072409.2_cds_XP_016817514.1_58805	56.65	43.35	0.03034	78.14	4.19	3.72
lcl|NC_072409.2_cds_XP_016817494.2_58828	64.79	35.21	0.02415	83.76	4.46	3.32
lcl|NC_072409.2_cds_XP_063643527.1_58857	65.04	34.96	0.03064	74.09	4.33	3.41
lcl|NC_072409.2_cds_XP_016817454.2_58948	60.12	39.88	-0.09270	74.50	3.93	3.43
lcl|NC_072409.2_cds_XP_016817441.1_58966	50.59	49.41	-0.03281	53.05	3.70	3.79
lcl|NC_072409.2_cds_XP_001168526.1_58990	52.39	47.61	0.00224	55.16	4.04	4.14
lcl|NC_072409.2_cds_XP_016817423.2_58999	43.82	56.18	0.12678	44.26	3.69	4.20
lcl|NC_072409.2_cds_XP_016817414.1_59001	40.97	59.03	0.04584	36.77	3.48	4.25
lcl|NC_072409.2_cds_XP_063644202.1_59039	56.67	43.33	-0.05322	69.16	4.02	3.83
lcl|NC_072409.2_cds_XP_016817388.1_59117	59.23	40.77	0.01615	64.81	4.15	3.58
lcl|NC_072409.2_cds_XP_016817376.1_59150	52.15	47.85	-0.09434	45.37	3.70	3.85
lcl|NC_072409.2_cds_XP_016817372.1_59164	64.81	35.19	-0.03056	77.75	4.40	3.21
lcl|NC_072409.2_cds_XP_016817367.3_59167	58.78	41.22	-0.00592	70.17	4.24	3.64
lcl|NC_072409.2_cds_XP_016817352.3_59193	64.58	35.42	-0.00102	77.35	4.38	3.33
lcl|NC_072409.2_cds_XP_520313.2_59232	60.47	39.53	-0.00964	78.58	4.31	3.33
lcl|NC_072409.2_cds_XP_009455732.4_59299	52.39	47.61	-0.01658	60.06	3.82	3.82
lcl|NC_072409.2_cds_XP_024201292.1_59325	59.66	40.34	0.01375	72.37	4.24	3.62
lcl|NC_072409.2_cds_XP_001159776.3_59371	63.75	36.25	-0.00705	76.52	4.38	3.31
lcl|NC_072409.2_cds_XP_063644263.1_59392	52.98	47.02	0.09045	63.96	3.88	3.60
lcl|NC_072409.2_cds_XP_024201674.1_59407	53.91	46.09	0.09281	65.96	3.85	3.69
lcl|NC_072409.2_cds_XP_009455651.1_59428	57.42	42.58	0.11161	67.83	4.22	3.66
lcl|NC_072409.2_cds_XP_054515128.1_59450	59.96	40.04	-0.02884	77.59	4.54	3.58
lcl|NC_072409.2_cds_XP_054515102.1_59455	61.03	38.97	-0.10588	70.36	4.24	3.43
lcl|NC_072409.2_cds_XP_009455608.1_59559	62.40	37.6	-0.07078	76.44	4.29	3.30
lcl|NC_072409.2_cds_XP_009455613.1_59583	60.07	39.93	-0.01728	79.42	4.05	3.44
lcl|NC_072409.2_cds_XP_009455586.1_59644	49.92	50.08	0.00186	52.92	3.88	4.13
lcl|NC_072409.2_cds_XP_016817147.1_59748	45.41	54.59	0.03700	40.19	3.62	4.04
lcl|NC_072409.2_cds_XP_003312327.4_59809	66.46	33.54	-0.01875	79.13	4.66	3.34
lcl|NC_072409.2_cds_XP_016817109.1_59827	58.23	41.77	-0.12493	66.94	4.36	3.71
lcl|NC_072409.2_cds_XP_528426.5_59841	68.04	31.96	-0.02391	76.14	4.43	3.22
lcl|NC_072409.2_cds_XP_016817100.1_59864	43.74	56.26	0.09259	43.36	3.61	4.17
lcl|NC_072409.2_cds_XP_520240.3_59881	44.32	55.68	-0.01703	35.57	3.50	4.03
lcl|NC_072409.2_cds_XP_009455488.2_59947	62.86	37.14	-0.04189	81.76	4.65	3.38
lcl|NC_072409.2_cds_XP_054514995.1_59992	42.98	57.02	0.11403	42.63	3.53	4.13
lcl|NC_072409.2_cds_XP_016817059.2_60001	40.44	59.56	0.04016	37.02	3.45	4.40
lcl|NC_072409.2_cds_XP_016815825.3_60038	47.99	52.01	0.08516	53.80	3.60	4.01
lcl|NC_072409.2_cds_NP_001138335.1_60054	42.90	57.1	-0.02313	48.21	3.50	4.10
lcl|NC_072409.2_cds_XP_009455447.2_60057	58.98	41.02	-0.00042	72.91	4.48	3.44
lcl|NC_072409.2_cds_XP_016817028.3_60071	56.99	43.01	-0.05346	67.42	4.23	3.64
lcl|NC_072409.2_cds_XP_063643608.1_60072	54.87	45.13	0.01274	61.89	3.84	3.64
lcl|NC_072409.2_cds_XP_054514987.1_60107	64.79	35.21	-0.04703	78.74	4.64	3.57
lcl|NC_072409.2_cds_XP_016817000.2_60115	62.71	37.29	-0.07193	65.93	4.19	3.29
lcl|NC_072409.2_cds_XP_016816994.3_60129	64.80	35.2	0.01990	62.39	4.46	3.40
lcl|NC_072409.2_cds_XP_016816988.1_60173	58.11	41.89	0.00116	74.24	4.11	3.82
lcl|NC_072409.2_cds_XP_009455396.3_60179	59.73	40.27	-0.00306	72.05	4.15	3.49
lcl|NC_072409.2_cds_XP_063644470.1_60251	51.54	48.46	0.00256	51.70	3.75	3.75
lcl|NC_072409.2_cds_XP_016816914.1_60342	36.29	63.71	0.01156	30.22	3.47	4.62
lcl|NC_072409.2_cds_XP_054514911.1_60360	44.92	55.08	0.04961	41.17	3.55	4.13
lcl|NC_072409.2_cds_XP_063643675.1_60384	49.46	50.54	-0.02246	54.02	3.51	3.84
lcl|NC_072409.2_cds_XP_520182.3_60387	48.26	51.74	0.02127	45.72	3.71	3.97
lcl|NC_072409.2_cds_XP_016815818.2_60399	53.21	46.79	0.02903	56.95	3.94	3.70
lcl|NC_072409.2_cds_XP_520179.2_60407	47.85	52.15	-0.01524	53.39	3.85	4.17
lcl|NC_072409.2_cds_XP_016816890.2_60413	54.15	45.85	-0.08339	57.81	4.52	3.99
lcl|NC_072409.2_cds_XP_001144114.5_60423	51.82	48.18	-0.00292	58.18	4.60	3.99
lcl|NC_072409.2_cds_XP_016816882.2_60435	45.96	54.04	0.07835	46.44	3.55	4.08
lcl|NC_072409.2_cds_XP_016816871.3_60452	50.56	49.44	-0.07163	58.57	3.83	3.77
lcl|NC_072409.2_cds_XP_016816846.1_60495	50.25	49.75	0.03838	60.16	3.70	3.72
lcl|NC_072409.2_cds_XP_016816842.1_60510	38.81	61.19	0.12688	33.89	3.40	4.42
lcl|NC_072409.2_cds_XP_003312259.3_60525	51.64	48.36	-0.01446	60.39	3.98	3.74
lcl|NC_072409.2_cds_XP_016816840.1_60530	47.40	52.6	0.17435	52.25	3.49	3.81
lcl|NC_072409.2_cds_XP_024201566.3_60567	64.11	35.89	-0.07919	68.36	4.12	3.27
lcl|NC_072409.2_cds_XP_054513754.1_60573	43.71	56.29	0.01577	41.68	3.73	4.43
lcl|NC_072409.2_cds_XP_016816816.1_60588	48.91	51.09	0.02513	46.36	3.72	3.94
lcl|NC_072409.2_cds_XP_016816810.3_60618	58.20	41.8	0.00371	53.49	4.10	3.79
lcl|NC_072409.2_cds_XP_054514321.1_60620	61.03	38.97	0.01724	68.55	4.51	3.97
lcl|NC_072409.2_cds_XP_016816799.1_60627	55.06	44.94	-0.07841	72.29	4.48	3.91
lcl|NC_072409.2_cds_XP_001158356.3_60628	61.14	38.86	0.01526	79.22	4.26	3.53
lcl|NC_072409.2_cds_XP_520135.1_60681	43.71	56.29	0.04511	43.31	3.48	4.06
lcl|NC_072409.2_cds_XP_063644544.1_60695	52.00	48	0.06761	67.62	3.81	3.88
lcl|NC_072409.2_cds_XP_016816754.4_60712	62.42	37.58	-0.06573	66.15	4.17	3.58
lcl|NC_072409.2_cds_XP_016816742.2_60714	46.80	53.2	0.08221	44.76	4.31	4.01
lcl|NC_072409.2_cds_XP_009455225.2_60763	39.61	60.39	0.04395	34.43	3.50	4.29
lcl|NC_072409.2_cds_XP_016816715.1_60778	56.22	43.78	-0.06061	67.40	4.24	3.96
lcl|NC_072409.2_cds_XP_016816692.1_60804	50.97	49.03	0.02662	54.30	3.74	3.94
lcl|NC_072409.2_cds_XP_024201529.1_60856	58.05	41.95	-0.04008	74.89	4.22	3.62
lcl|NC_072409.2_cds_XP_024201521.2_60863	56.32	43.68	-0.03509	62.07	4.28	3.73
lcl|NC_072409.2_cds_XP_016816660.2_60893	66.43	33.57	-0.08037	76.37	4.74	3.53
lcl|NC_072409.2_cds_XP_001147475.1_60920	39.86	60.14	0.03529	37.40	3.27	4.16
lcl|NC_072409.2_cds_XP_024201516.1_60937	62.50	37.5	0.05794	84.58	4.44	3.30
lcl|NC_072409.2_cds_XP_009455172.2_60954	41.13	58.87	0.10727	37.57	3.38	4.14
lcl|NC_072409.2_cds_XP_016816622.2_60962	44.30	55.7	0.05938	45.30	3.52	4.02
lcl|NC_072409.2_cds_XP_016816617.2_60984	61.55	38.45	-0.06139	79.87	4.56	3.63
lcl|NC_072409.2_cds_XP_024201499.2_61016	55.43	44.57	-0.02439	71.96	4.00	3.87
lcl|NC_072409.2_cds_XP_003312207.2_61046	46.51	53.49	-0.02420	45.75	3.93	4.18
lcl|NC_072409.2_cds_XP_024201491.2_61082	53.97	46.03	-0.12679	54.64	3.75	3.60
lcl|NC_072409.2_cds_XP_024201490.2_61101	53.78	46.22	-0.11540	54.51	3.73	3.61
lcl|NC_072409.2_cds_XP_001138737.3_61103	59.35	40.65	-0.05869	63.81	3.82	3.53
lcl|NC_072409.2_cds_XP_016816574.1_61109	53.09	46.91	-0.01089	64.54	3.97	3.73
lcl|NC_072409.2_cds_XP_016816567.1_61126	40.98	59.02	0.10435	37.01	3.52	4.35
lcl|NC_072409.2_cds_XP_009438555.3_61158	52.43	47.57	-0.11121	54.08	3.67	3.78
lcl|NC_072409.2_cds_XP_054514152.1_61164	52.96	47.04	0.03022	54.24	4.26	4.04
lcl|NC_072409.2_cds_XP_009454971.3_61212	53.42	46.58	0.06736	56.74	4.27	4.03
lcl|NC_072409.2_cds_XP_001138890.1_61224	60.78	39.22	0.01571	77.33	4.61	3.89
lcl|NC_072409.2_cds_XP_520066.5_61245	41.36	58.64	0.11572	38.26	4.08	4.40
lcl|NC_072409.2_cds_XP_009454986.1_61275	50.79	49.21	-0.00676	61.65	3.84	3.80
lcl|NC_072409.2_cds_XP_001141007.2_61288	45.59	54.41	0.03751	44.22	3.58	4.14
lcl|NC_072409.2_cds_XP_003312158.2_61325	45.81	54.19	0.02806	51.36	3.64	4.07
lcl|NC_072409.2_cds_XP_016816458.3_61348	53.20	46.8	0.04414	60.65	3.82	3.74
lcl|NC_072409.2_cds_XP_054514098.1_61376	46.59	53.41	0.03552	43.49	3.53	3.98
lcl|NC_072409.2_cds_XP_016816465.1_61381	37.34	62.66	0.07774	30.08	3.41	4.53
lcl|NC_072409.2_cds_XP_054514089.1_61451	48.26	51.74	-0.10048	48.79	3.58	3.84
lcl|NC_072409.2_cds_XP_054514092.1_61453	48.33	51.67	-0.09991	48.86	3.61	3.86
lcl|NC_072409.2_cds_XP_054514094.1_61454	48.38	51.62	-0.10263	48.82	3.61	3.87
lcl|NC_072409.2_cds_XP_054514037.1_61508	40.33	59.67	0.12924	35.09	3.60	4.21
lcl|NC_072409.2_cds_XP_016816537.1_61563	50.10	49.9	-0.00238	60.19	3.76	3.84
lcl|NC_072409.2_cds_XP_054514840.1_61582	41.55	58.45	0.04898	34.78	4.34	4.39
lcl|NC_072409.2_cds_XP_009438551.3_61618	40.97	59.03	0.05142	36.42	3.58	3.95
lcl|NC_072409.2_cds_XP_024209585.2_61622	52.72	47.28	-0.10691	54.37	3.71	3.77
lcl|NC_072409.2_cds_XP_054514829.1_61623	52.75	47.25	-0.10825	54.45	3.71	3.77
lcl|NC_072409.2_cds_XP_054514815.1_61630	53.39	46.61	0.03419	55.44	4.19	4.07
lcl|NC_072409.2_cds_XP_054514813.1_61642	40.88	59.12	0.07103	39.62	3.80	4.69
lcl|NC_072409.2_cds_XP_016816384.1_61684	54.08	45.92	-0.04688	59.13	3.91	3.75
lcl|NC_072409.2_cds_XP_009454909.3_61688	57.50	42.5	-0.02851	68.76	4.29	3.66
lcl|NC_072409.2_cds_XP_024201397.1_61801	46.26	53.74	0.01408	43.52	3.63	4.08
lcl|NC_072409.2_cds_XP_016816332.2_61814	62.00	38	-0.14549	70.59	4.31	3.49
lcl|NC_072409.2_cds_XP_009454864.3_61846	54.61	45.39	0.02091	59.94	4.05	3.68
lcl|NC_072409.2_cds_XP_009454868.1_61849	55.13	44.87	0.04847	60.44	3.80	3.59
lcl|NC_072409.2_cds_XP_016816321.2_61864	57.26	42.74	0.02954	62.23	3.77	3.47
lcl|NC_072409.2_cds_XP_016816296.1_61901	61.35	38.65	-0.06232	64.21	4.10	3.49
lcl|NC_072409.2_cds_XP_063644702.1_61910	43.52	56.48	0.02413	41.63	3.57	4.22
lcl|NC_072409.2_cds_XP_009454822.2_61927	57.65	42.35	-0.04828	62.29	3.89	3.47
lcl|NC_072409.2_cds_XP_009454818.1_61950	54.65	45.35	-0.12380	53.01	3.72	3.55
lcl|NC_072409.2_cds_XP_001164235.3_61969	53.34	46.66	-0.11600	56.29	3.77	3.78
lcl|NC_072409.2_cds_XP_003312095.1_62053	49.79	50.21	-0.01418	49.74	3.63	3.98
lcl|NC_072409.2_cds_XP_009454738.2_62063	52.03	47.97	-0.12701	48.74	3.69	3.73
lcl|NC_072409.2_cds_XP_063643920.1_62131	40.21	59.79	0.07994	39.09	3.81	4.68
lcl|NC_072409.2_cds_XP_054514725.1_62133	58.45	41.55	-0.03122	65.62	3.96	3.67
lcl|NC_072409.2_cds_XP_063643947.1_62178	47.89	52.11	0.04779	44.98	3.54	3.96
lcl|NC_072409.2_cds_XP_003312079.5_62228	46.33	53.67	0.09299	45.29	3.65	3.95
lcl|NC_072409.2_cds_XP_001156839.2_62234	42.38	57.62	0.07368	32.70	3.77	4.24
lcl|NC_072409.2_cds_XP_001156662.1_62236	40.57	59.43	0.07897	40.93	3.48	4.32
lcl|NC_072409.2_cds_XP_009454710.2_62237	50.56	49.44	0.02359	51.49	4.16	4.00
lcl|NC_072409.2_cds_XP_016816185.1_62270	47.76	52.24	0.04715	49.69	3.65	3.92
lcl|NC_072409.2_cds_XP_001151442.3_62378	45.22	54.78	0.00616	43.03	3.45	4.09
lcl|NC_072409.2_cds_XP_054514710.1_62407	41.19	58.81	0.02995	33.06	3.42	4.15
lcl|NC_072409.2_cds_XP_009454640.1_62421	38.71	61.29	0.03517	32.25	3.41	4.33
lcl|NC_072409.2_cds_XP_016816153.2_62428	57.85	42.15	-0.01588	66.54	4.15	3.74
lcl|NC_072409.2_cds_XP_009454632.3_62437	39.85	60.15	0.14388	37.81	3.93	4.44
lcl|NC_072409.2_cds_XP_054514697.1_62454	50.36	49.64	-0.03837	54.56	3.66	3.83
lcl|NC_072409.2_cds_XP_001149040.3_62467	41.22	58.78	0.09752	39.55	3.49	4.28
lcl|NC_072409.2_cds_XP_009454593.4_62500	47.58	52.42	-0.00964	51.38	3.62	3.90
lcl|NC_072409.2_cds_XP_063644049.1_62549	45.41	54.59	0.08723	37.74	3.54	4.09
lcl|NC_072409.2_cds_XP_054514649.1_62578	46.68	53.32	-0.00037	44.81	3.62	4.06
lcl|NC_072409.2_cds_XP_063644062.1_62620	47.19	52.81	0.09045	48.51	3.74	4.09
lcl|NC_072409.2_cds_XP_528532.2_62657	40.84	59.16	0.12472	34.90	3.47	4.47
lcl|NC_072409.2_cds_XP_016816049.2_62659	42.82	57.18	-0.03885	33.89	3.88	4.37
lcl|NC_072409.2_cds_XP_063644798.1_62661	44.43	55.57	-0.04894	42.55	3.48	4.04
lcl|NC_072409.2_cds_XP_016816051.1_62674	46.25	53.75	0.01417	45.29	3.64	4.21
lcl|NC_072409.2_cds_XP_001139368.3_62703	38.86	61.14	0.09917	34.60	3.40	4.45
lcl|NC_072409.2_cds_XP_016816025.1_62755	58.50	41.5	-0.13464	64.45	4.33	3.62
lcl|NC_072409.2_cds_XP_063644077.1_62823	53.28	46.72	0.03075	51.44	4.55	3.93
lcl|NC_072409.2_cds_XP_016816018.3_62828	51.64	48.36	0.04564	57.51	4.29	3.96
lcl|NC_072409.2_cds_NP_001349171.1_62855	52.94	47.06	0.04793	60.09	3.84	3.64
lcl|NC_072409.2_cds_XP_009454510.4_62875	49.86	50.14	-0.01051	59.00	3.78	4.04
lcl|NC_072410.2_cds_XP_063644969.1_62917	61.23	38.77	-0.03805	76.31	4.19	3.62
lcl|NC_072410.2_cds_XP_016804763.2_62962	60.36	39.64	-0.00731	68.21	4.00	3.45
lcl|NC_072410.2_cds_XP_063645478.1_63006	46.94	53.06	0.05186	50.26	3.73	3.91
lcl|NC_072410.2_cds_XP_054534140.1_63010	40.64	59.36	0.09846	32.21	3.51	4.25
lcl|NC_072410.2_cds_XP_063645491.1_63029	42.86	57.14	-0.00523	31.68	3.45	4.33
lcl|NC_072410.2_cds_XP_515690.5_63038	53.69	46.31	-0.04973	56.15	4.41	4.03
