seqname	GC	AT	GC_skew	GC3	GC_avg_stretch	AT_avg_stretch
lcl|NC_071996.2_cds_XP_024099176.3_42725	43.55	56.45	0.09145	44.44	3.58	4.16
lcl|NC_071996.2_cds_XP_024099218.1_42729	53.57	46.43	-0.16762	48.15	3.86	3.57
lcl|NC_071996.2_cds_XP_002812412.2_42756	53.90	46.1	0.03793	43.16	4.29	4.04
lcl|NC_071996.2_cds_XP_063568716.1_42766	59.82	40.18	-0.03846	82.20	4.20	3.66
lcl|NC_071996.2_cds_XP_054405161.2_42842	49.99	50.01	-0.01826	57.64	3.76	3.85
lcl|NC_071996.2_cds_XP_063568788.1_42850	48.74	51.26	0.01086	48.83	3.79	4.08
lcl|NC_071996.2_cds_XP_024099487.3_42883	66.33	33.67	-0.12782	79.65	4.61	3.35
lcl|NC_071996.2_cds_XP_054405203.1_42907	39.82	60.18	0.00534	32.31	3.44	4.42
lcl|NC_071996.2_cds_XP_002812458.3_42925	43.08	56.92	-0.06164	44.71	3.50	4.17
lcl|NC_071996.2_cds_XP_054405246.2_42988	49.16	50.84	-0.03609	48.36	3.73	3.85
lcl|NC_071996.2_cds_XP_054405282.1_43031	41.70	58.3	0.01544	39.23	3.46	4.11
lcl|NC_071996.2_cds_XP_063568834.1_43032	44.56	55.44	0.10153	38.38	3.48	4.03
lcl|NC_071996.2_cds_XP_054405283.1_43039	42.43	57.57	0.04613	38.48	3.36	4.20
lcl|NC_071996.2_cds_XP_054404522.1_43055	46.99	53.01	-0.14500	39.91	3.64	4.13
lcl|NC_071996.2_cds_XP_024099033.2_43084	53.23	46.77	-0.02696	63.28	3.66	3.73
lcl|NC_071996.2_cds_XP_024099324.3_43092	49.68	50.32	0.05720	47.11	3.66	3.85
lcl|NC_071996.2_cds_XP_024099585.3_43102	42.87	57.13	0.11588	38.24	3.54	4.22
lcl|NC_071996.2_cds_XP_024098645.1_43115	46.61	53.39	-0.03112	49.59	3.69	4.10
lcl|NC_071996.2_cds_XP_054405322.2_43146	46.82	53.18	-0.09942	40.05	3.58	4.03
lcl|NC_071996.2_cds_XP_024099370.1_43171	49.65	50.35	0.11142	61.90	3.93	4.16
lcl|NC_071996.2_cds_XP_063568872.1_43193	37.90	62.1	0.06581	28.88	3.49	4.51
lcl|NC_071996.2_cds_XP_024098922.3_43196	45.47	54.53	0.02467	53.90	3.46	4.03
lcl|NC_071996.2_cds_XP_054404849.2_43206	44.54	55.46	0.04283	45.05	3.74	4.05
lcl|NC_071996.2_cds_XP_009235985.2_43224	43.07	56.93	0.10781	34.87	3.91	4.12
lcl|NC_071996.2_cds_XP_002812541.5_43257	44.87	55.13	0.06830	45.25	3.58	4.06
lcl|NC_071996.2_cds_XP_054404873.1_43280	50.18	49.82	-0.03456	50.04	3.74	3.96
lcl|NC_071996.2_cds_XP_024099104.3_43297	53.65	46.35	0.00965	58.00	3.97	3.93
lcl|NC_071996.2_cds_XP_054404904.2_43327	41.79	58.21	0.07549	31.50	3.35	4.03
lcl|NC_071996.2_cds_XP_002812561.4_43364	42.41	57.59	0.08850	39.58	3.55	4.22
lcl|NC_071996.2_cds_XP_024098730.3_43367	45.81	54.19	0.08022	44.49	3.83	4.29
lcl|NC_071996.2_cds_XP_063568904.1_43404	43.68	56.32	0.10067	39.40	3.42	4.05
lcl|NC_071996.2_cds_XP_024099252.3_43419	41.39	58.61	0.09890	40.16	3.64	4.22
lcl|NC_071996.2_cds_XP_054405373.2_43432	43.54	56.46	-0.05083	42.99	3.51	4.09
lcl|NC_071996.2_cds_XP_009236060.2_43441	43.90	56.1	-0.07336	36.53	3.90	4.36
lcl|NC_071996.2_cds_XP_054405387.1_43447	43.01	56.99	0.06507	47.18	3.45	4.08
lcl|NC_071996.2_cds_XP_054405397.2_43455	42.51	57.49	0.06099	46.16	3.46	4.16
lcl|NC_071996.2_cds_XP_024099468.3_43469	39.81	60.19	0.08582	32.57	3.37	4.49
lcl|NC_071996.2_cds_XP_009236064.1_43473	41.96	58.04	0.06482	44.23	3.46	4.20
lcl|NC_071996.2_cds_XP_024099146.3_43478	41.49	58.51	0.04927	43.49	3.43	4.24
lcl|NC_071996.2_cds_XP_063568916.1_43485	37.79	62.21	0.06080	37.73	3.35	4.51
lcl|NC_071996.2_cds_XP_063568917.1_43487	39.75	60.25	0.03966	33.33	3.49	4.35
lcl|NC_071996.2_cds_XP_054405430.2_43509	45.64	54.36	0.08177	45.46	3.53	3.92
lcl|NC_071996.2_cds_XP_054405431.2_43515	46.66	53.34	0.06162	46.02	3.57	3.98
lcl|NC_071996.2_cds_XP_024098817.3_43576	43.86	56.14	0.06142	40.20	4.21	4.25
lcl|NC_071996.2_cds_XP_063568934.1_43579	46.57	53.43	0.01507	47.89	3.72	4.22
lcl|NC_071996.2_cds_XP_024098928.1_43630	44.26	55.74	0.09517	41.48	4.05	4.36
lcl|NC_071996.2_cds_XP_054404797.1_43635	47.72	52.28	0.00455	50.98	3.91	4.30
lcl|NC_071996.2_cds_NP_001125971.1_43665	40.40	59.6	-0.01890	37.69	3.30	4.43
lcl|NC_071996.2_cds_XP_054405512.1_43740	48.50	51.5	0.05224	53.21	3.62	3.99
lcl|NC_071996.2_cds_XP_054405517.1_43749	46.08	53.92	0.02185	46.35	3.67	4.02
lcl|NC_071996.2_cds_XP_063568970.1_43800	44.13	55.87	0.04375	36.59	3.50	4.08
lcl|NC_071996.2_cds_XP_054405534.1_43801	43.95	56.05	0.08036	45.06	3.59	4.24
lcl|NC_071996.2_cds_NP_001125780.1_43814	39.13	60.87	0.08716	32.45	3.48	4.31
lcl|NC_071996.2_cds_XP_002812692.1_43818	42.08	57.92	0.11350	38.72	3.96	4.52
lcl|NC_071996.2_cds_NP_001361162.1_43824	45.00	55	0.07349	37.54	3.67	4.13
lcl|NC_071996.2_cds_XP_054405541.1_43852	39.65	60.35	0.00741	36.65	3.54	4.14
lcl|NC_071996.2_cds_XP_009236164.3_43861	39.53	60.47	-0.08635	33.11	3.49	4.31
lcl|NC_071996.2_cds_XP_054405547.1_43862	34.81	65.19	0.00014	28.30	3.34	4.68
lcl|NC_071996.2_cds_XP_024099080.2_43865	44.80	55.2	0.06950	40.23	3.77	4.15
lcl|NC_071996.2_cds_XP_024098995.1_43912	56.87	43.13	0.11067	26.86	4.00	3.70
lcl|NC_071996.2_cds_XP_002812712.1_43913	55.93	44.07	0.13071	28.87	4.05	3.77
lcl|NC_071996.2_cds_XP_024099496.2_43921	37.14	62.86	0.02564	29.90	3.28	4.57
lcl|NC_071996.2_cds_XP_054404630.1_43942	36.26	63.74	0.06334	29.44	3.33	4.65
lcl|NC_071996.2_cds_XP_024099028.2_44027	43.68	56.32	0.07517	48.64	3.57	4.20
lcl|NC_071996.2_cds_XP_024099101.2_44053	40.55	59.45	0.07353	37.52	3.44	4.34
lcl|NC_071996.2_cds_XP_054405575.1_44055	51.20	48.8	0.01656	52.19	3.72	3.91
lcl|NC_071996.2_cds_XP_024099641.2_44064	41.66	58.34	0.13842	42.89	3.44	4.16
lcl|NC_071996.2_cds_NP_001127553.1_44094	42.25	57.75	0.06679	38.83	3.53	4.18
lcl|NC_071996.2_cds_XP_054405592.2_44098	42.48	57.52	-0.06374	38.75	4.07	4.21
lcl|NC_071996.2_cds_XP_054405595.1_44110	47.29	52.71	0.07134	46.46	3.71	3.97
lcl|NC_071996.2_cds_XP_024098960.2_44114	45.11	54.89	0.06781	36.58	3.68	4.15
lcl|NC_071996.2_cds_XP_024099689.1_44133	45.41	54.59	0.09712	46.62	3.98	4.04
lcl|NC_071996.2_cds_XP_024099407.2_44155	34.87	65.13	0.06748	30.69	3.30	4.53
lcl|NC_071996.2_cds_NP_001125740.1_44157	47.47	52.53	0.06345	49.44	3.59	4.06
lcl|NC_071996.2_cds_NP_001126964.1_44234	46.96	53.04	-0.04732	44.81	3.46	3.89
lcl|NC_071996.2_cds_XP_054405627.1_44243	35.30	64.7	-0.01674	28.75	3.59	4.77
lcl|NC_071996.2_cds_XP_024099001.1_44253	47.17	52.83	0.09207	44.69	3.54	3.97
lcl|NC_071996.2_cds_XP_054405643.1_44259	51.31	48.69	0.02032	53.00	3.69	3.81
lcl|NC_071996.2_cds_XP_002812799.1_44267	45.46	54.54	-0.00917	41.39	3.58	4.09
lcl|NC_071996.2_cds_XP_054405004.1_44304	39.67	60.33	0.03023	35.72	3.37	4.31
lcl|NC_071996.2_cds_XP_054405011.1_44372	50.85	49.15	-0.21063	45.14	3.86	3.90
lcl|NC_071996.2_cds_XP_024099063.2_44387	50.07	49.93	0.05407	46.76	3.86	3.84
lcl|NC_071996.2_cds_XP_063569057.1_44398	55.51	44.49	-0.03222	68.78	4.07	3.55
lcl|NC_071996.2_cds_XP_054405649.1_44403	52.59	47.41	-0.11256	54.21	3.78	3.93
lcl|NC_071996.2_cds_XP_024099633.2_44423	39.45	60.55	0.09613	31.11	3.45	4.36
lcl|NC_071996.2_cds_XP_054405688.1_44523	44.62	55.38	0.02290	42.55	3.56	4.12
lcl|NC_071996.2_cds_XP_054405700.1_44544	46.17	53.83	0.02616	38.72	3.51	3.97
lcl|NC_071996.2_cds_XP_054405751.1_44594	51.73	48.27	-0.00849	56.36	3.78	3.79
lcl|NC_071996.2_cds_XP_002812850.2_44607	39.47	60.53	-0.00598	33.77	3.36	4.35
lcl|NC_071996.2_cds_XP_024099518.1_44626	47.08	52.92	0.03732	47.52	3.52	3.91
lcl|NC_071996.2_cds_XP_024099346.2_44655	42.85	57.15	-0.03686	45.61	3.45	4.26
lcl|NC_071996.2_cds_XP_009236347.3_44676	51.36	48.64	-0.02933	52.42	3.76	3.73
lcl|NC_071996.2_cds_XP_002812877.2_44690	52.15	47.85	-0.04685	58.74	3.69	3.77
lcl|NC_071996.2_cds_XP_024098883.3_44715	60.98	39.02	-0.07985	68.92	4.15	3.39
lcl|NC_071996.2_cds_XP_002812896.2_44759	56.51	43.49	0.04073	71.55	3.99	3.41
lcl|NC_071996.2_cds_XP_063569123.1_44761	42.39	57.61	0.04000	38.76	3.38	4.13
lcl|NC_071996.2_cds_XP_024098824.2_44784	59.17	40.83	-0.09650	65.31	4.05	3.48
lcl|NC_071996.2_cds_NP_001125715.2_44802	56.13	43.87	-0.05325	62.39	3.69	3.57
lcl|NC_071996.2_cds_XP_024099464.2_44806	52.27	47.73	-0.10169	59.14	3.68	3.75
lcl|NC_071996.2_cds_XP_054405827.1_44814	58.02	41.98	-0.05247	76.39	4.03	3.74
lcl|NC_071996.2_cds_XP_002812920.1_44836	58.14	41.86	0.05163	70.38	4.13	3.54
lcl|NC_071996.2_cds_XP_024098774.1_44837	58.02	41.98	-0.08208	69.88	4.13	3.78
lcl|NC_071996.2_cds_XP_024098709.2_44881	62.73	37.27	-0.03792	70.85	4.18	3.72
lcl|NC_071996.2_cds_XP_024099552.2_44897	67.21	32.79	-0.02383	77.88	4.82	3.29
lcl|NC_071996.2_cds_XP_024099557.2_44916	66.16	33.84	0.06295	78.18	4.88	3.29
lcl|NC_071996.2_cds_XP_024099597.1_44922	61.59	38.41	-0.01149	69.07	4.02	3.57
lcl|NC_071996.2_cds_XP_024098694.1_44929	62.40	37.6	-0.02166	76.48	4.29	3.30
lcl|NC_071996.2_cds_XP_024099272.2_44934	49.61	50.39	0.06875	55.02	3.66	3.91
lcl|NC_071996.2_cds_XP_024098977.2_44979	43.55	56.45	-0.01949	46.95	3.54	4.15
lcl|NC_071996.2_cds_XP_002812977.2_44982	62.77	37.23	-0.06712	71.44	4.35	3.40
lcl|NC_071996.2_cds_XP_054405884.1_45002	58.58	41.42	0.10229	38.44	4.02	3.71
lcl|NC_071996.2_cds_XP_024098890.2_45005	56.13	43.87	0.08955	34.47	3.91	3.79
lcl|NC_071996.2_cds_XP_054405893.1_45059	49.29	50.71	0.00757	51.83	3.59	3.80
lcl|NC_071996.2_cds_XP_024098837.1_45118	44.71	55.29	0.05586	37.94	3.55	4.07
lcl|NC_071996.2_cds_XP_054405922.1_45135	47.22	52.78	0.16626	47.56	3.68	3.91
lcl|NC_071996.2_cds_XP_054404460.1_45151	44.10	55.9	0.07860	43.47	3.68	4.43
lcl|NC_071996.2_cds_NP_001126695.1_45181	43.01	56.99	0.09342	39.94	3.53	4.13
lcl|NC_071996.2_cds_XP_054404705.1_45183	52.83	47.17	-0.02529	61.86	3.96	3.75
lcl|NC_071996.2_cds_XP_063569193.1_45235	54.29	45.71	-0.02724	61.36	4.07	3.82
lcl|NC_071996.2_cds_XP_009236507.2_45257	49.11	50.89	0.13375	44.80	3.75	4.03
lcl|NC_071996.2_cds_XP_054405983.1_45284	55.56	44.44	-0.06373	70.34	4.18	3.92
lcl|NC_071996.2_cds_XP_024099387.1_45290	57.23	42.77	0.02301	71.28	4.16	3.74
lcl|NC_071996.2_cds_XP_063569202.1_45292	44.36	55.64	0.08128	43.67	3.75	4.11
lcl|NC_071996.2_cds_XP_054405986.1_45311	55.87	44.13	0.01992	75.92	3.92	3.64
lcl|NC_071996.2_cds_XP_024099163.1_45315	50.19	49.81	0.02506	66.22	3.83	4.06
lcl|NC_071996.2_cds_XP_009236536.3_45319	56.92	43.08	-0.03767	75.10	4.07	3.74
lcl|NC_071996.2_cds_XP_054405989.1_45338	62.64	37.36	0.00046	77.43	4.72	3.72
lcl|NC_071996.2_cds_XP_009236553.3_45355	44.50	55.5	0.08781	52.03	3.77	4.05
lcl|NC_071996.2_cds_XP_009236555.3_45373	54.24	45.76	0.05773	59.79	3.98	3.70
lcl|NC_071996.2_cds_XP_054406009.1_45389	48.42	51.58	0.17018	48.01	3.96	3.90
lcl|NC_071996.2_cds_XP_054406036.1_45434	36.56	63.44	0.04935	29.25	3.47	4.52
lcl|NC_071996.2_cds_XP_024099363.2_45446	69.09	30.91	-0.02446	83.60	4.90	3.08
lcl|NC_071996.2_cds_XP_024099654.2_45461	56.65	43.35	-0.04829	66.61	4.07	3.90
lcl|NC_071996.2_cds_XP_054406066.1_45488	63.06	36.94	-0.04656	78.90	4.47	3.51
lcl|NC_071996.2_cds_XP_054406079.1_45512	59.72	40.28	0.00581	73.96	4.12	3.41
lcl|NC_071996.2_cds_XP_054406104.1_45542	61.13	38.87	-0.03041	81.43	4.25	3.58
lcl|NC_071996.2_cds_XP_024099367.2_45546	66.67	33.33	0.13645	81.32	4.37	3.53
lcl|NC_071996.2_cds_XP_024099516.2_45548	63.88	36.12	-0.04723	78.29	4.34	3.33
lcl|NC_071996.2_cds_XP_054406109.1_45557	58.28	41.72	0.05223	66.74	3.92	3.57
lcl|NC_071996.2_cds_XP_063568636.1_45572	53.16	46.84	0.05002	62.97	3.97	3.91
lcl|NC_071996.2_cds_XP_054406112.1_45587	53.60	46.4	-0.04033	61.94	3.89	3.77
lcl|NC_071996.2_cds_XP_054406141.1_45620	61.63	38.37	0.02010	76.54	4.21	3.60
lcl|NC_071996.2_cds_XP_054406142.1_45623	61.66	38.34	-0.12719	75.56	4.04	3.62
lcl|NC_071997.2_cds_XP_024098461.2_45655	63.07	36.93	-0.00633	80.36	4.41	3.20
lcl|NC_071997.2_cds_XP_054402966.1_45667	40.59	59.41	0.10505	30.99	3.58	4.30
lcl|NC_071997.2_cds_XP_054402979.1_45670	42.99	57.01	0.04184	45.70	3.45	4.22
lcl|NC_071997.2_cds_XP_063569364.1_45696	40.65	59.35	0.09364	30.80	3.55	4.30
lcl|NC_071997.2_cds_XP_054403086.1_45722	40.62	59.38	0.09972	31.05	3.58	4.28
lcl|NC_071997.2_cds_XP_054403101.1_45739	39.91	60.09	0.11613	33.18	3.24	4.34
lcl|NC_071997.2_cds_XP_054403102.1_45741	40.11	59.89	0.11218	32.92	3.18	4.27
lcl|NC_071997.2_cds_NP_001124556.2_45765	52.60	47.4	0.02966	65.98	3.75	3.59
lcl|NC_071997.2_cds_XP_063569395.1_45780	40.62	59.38	0.10252	31.14	3.61	4.28
lcl|NC_071997.2_cds_XP_054403120.1_45799	56.45	43.55	-0.06632	59.98	3.83	3.40
lcl|NC_071997.2_cds_XP_024097905.2_45814	55.20	44.8	-0.05634	72.98	4.03	3.74
lcl|NC_071997.2_cds_XP_063569584.1_45859	62.30	37.7	0.01891	76.40	4.56	3.40
lcl|NC_071997.2_cds_XP_024098295.2_45885	45.06	54.94	-0.08249	40.87	3.94	4.36
lcl|NC_071997.2_cds_XP_024098122.2_45888	48.78	51.22	0.03641	54.52	3.79	3.97
lcl|NC_071997.2_cds_XP_054403206.1_45892	54.65	45.35	-0.00561	66.19	3.84	3.79
lcl|NC_071997.2_cds_XP_024098236.2_45910	65.79	34.21	-0.00205	73.05	5.31	3.93
lcl|NC_071997.2_cds_XP_024098034.1_45917	40.16	59.84	0.11792	36.80	3.85	4.33
lcl|NC_071997.2_cds_XP_054403219.1_45976	40.74	59.26	0.10552	31.25	3.57	4.31
lcl|NC_071997.2_cds_XP_054403224.1_45979	42.88	57.12	0.03933	45.43	3.45	4.25
lcl|NC_071997.2_cds_XP_054403261.1_46014	42.66	57.34	0.03953	45.21	3.44	4.25
lcl|NC_071997.2_cds_XP_054403214.1_46029	40.69	59.31	0.10236	31.23	3.57	4.31
lcl|NC_071997.2_cds_XP_024098506.1_46032	39.61	60.39	0.25293	33.42	3.49	4.37
lcl|NC_071997.2_cds_XP_024097727.1_46046	43.27	56.73	0.03589	36.26	3.39	4.12
lcl|NC_071997.2_cds_XP_054403786.1_46058	55.40	44.6	-0.07737	63.98	4.13	3.85
lcl|NC_071997.2_cds_XP_024098006.2_46089	53.49	46.51	0.01240	67.65	3.93	3.87
lcl|NC_071997.2_cds_XP_063569458.1_46096	40.18	59.82	0.04802	34.61	3.55	4.33
lcl|NC_071997.2_cds_XP_054403329.1_46128	50.06	49.94	0.06750	51.33	3.68	3.97
lcl|NC_071997.2_cds_XP_024098458.2_46211	54.86	45.14	-0.00494	68.64	4.04	3.92
lcl|NC_071997.2_cds_XP_054403830.1_46240	40.65	59.35	0.10468	30.80	3.57	4.30
lcl|NC_071997.2_cds_XP_063569612.1_46263	36.93	63.07	0.11111	33.59	3.41	4.53
lcl|NC_071997.2_cds_XP_054403870.1_46282	40.07	59.93	0.10189	29.18	3.52	4.26
lcl|NC_071997.2_cds_XP_024098492.1_46305	64.36	35.64	-0.05806	75.65	4.66	3.51
lcl|NC_071997.2_cds_XP_002811811.2_46340	42.60	57.4	0.02746	39.06	3.43	4.20
lcl|NC_071997.2_cds_XP_063569631.1_46362	45.00	55	0.00526	41.99	3.57	3.99
lcl|NC_071997.2_cds_XP_054401337.1_46365	48.20	51.8	-0.00275	50.65	3.74	4.08
lcl|NC_071997.2_cds_XP_024098570.2_46374	42.53	57.47	-0.00198	31.12	3.44	4.36
lcl|NC_071997.2_cds_XP_054403908.1_46375	54.64	45.36	0.02122	57.85	3.86	3.62
lcl|NC_071997.2_cds_NP_001128800.1_46381	46.24	53.76	0.05076	49.30	3.68	4.01
lcl|NC_071997.2_cds_XP_054403918.1_46405	60.81	39.19	0.00663	68.37	4.01	3.43
lcl|NC_071997.2_cds_XP_002811851.3_46456	45.39	54.61	0.06509	42.70	3.96	4.06
lcl|NC_071997.2_cds_XP_024098267.2_46484	44.48	55.52	0.04762	41.75	3.49	3.97
lcl|NC_071997.2_cds_XP_024097757.2_46498	53.90	46.1	0.03198	66.71	4.00	3.76
lcl|NC_071997.2_cds_XP_024098032.2_46576	41.45	58.55	0.03906	38.64	3.48	4.29
lcl|NC_071997.2_cds_XP_054402390.1_46582	50.15	49.85	0.09116	53.84	3.94	3.81
lcl|NC_071997.2_cds_XP_024098325.1_46621	55.99	44.01	0.10895	70.59	3.86	3.38
lcl|NC_071997.2_cds_XP_009235434.2_46663	61.34	38.66	0.01167	65.27	4.31	3.45
lcl|NC_071997.2_cds_XP_054402629.1_46693	56.92	43.08	0.08242	64.82	3.88	3.38
lcl|NC_071997.2_cds_XP_054404002.1_46705	55.00	45	-0.03553	69.48	3.97	3.69
lcl|NC_071997.2_cds_XP_002811944.5_46716	61.65	38.35	-0.06024	70.47	4.20	3.43
lcl|NC_071997.2_cds_XP_054404021.1_46734	48.05	51.95	-0.15015	45.56	3.48	3.77
lcl|NC_071997.2_cds_XP_054404026.1_46751	44.13	55.87	-0.04914	36.51	3.53	4.10
lcl|NC_071997.2_cds_XP_024097939.1_46759	68.00	32	0.00839	81.51	5.20	3.29
lcl|NC_071997.2_cds_XP_054402638.1_46764	64.62	35.38	-0.04494	71.29	4.36	3.44
lcl|NC_071997.2_cds_XP_054402635.1_46798	57.29	42.71	0.00655	73.04	4.15	3.58
lcl|NC_071997.2_cds_XP_054404042.1_46801	39.46	60.54	0.08835	29.31	3.37	4.24
lcl|NC_071997.2_cds_XP_009235487.2_46915	52.19	47.81	-0.11230	50.23	3.78	3.84
lcl|NC_071997.2_cds_XP_054404102.1_46983	36.87	63.13	0.05200	31.08	3.86	4.53
lcl|NC_071997.2_cds_XP_054404110.1_47013	41.36	58.64	0.07019	32.58	3.45	4.11
lcl|NC_071997.2_cds_XP_024098510.1_47019	38.34	61.66	0.03289	31.90	3.29	4.68
lcl|NC_071997.2_cds_XP_054403442.1_47088	41.99	58.01	0.08763	36.93	3.60	4.25
lcl|NC_071997.2_cds_XP_054403485.1_47114	37.00	63	0.07577	32.53	3.46	4.56
lcl|NC_071997.2_cds_XP_054403489.1_47123	40.52	59.48	0.05597	34.89	3.38	4.31
lcl|NC_071997.2_cds_XP_024098515.1_47174	58.61	41.39	-0.03401	69.62	4.48	3.90
lcl|NC_071997.2_cds_NP_001360808.1_47224	39.14	60.86	0.04609	35.18	3.47	4.64
lcl|NC_071997.2_cds_XP_009235566.1_47261	37.89	62.11	0.07332	33.09	3.33	4.51
lcl|NC_071997.2_cds_XP_054402273.1_47293	45.53	54.47	0.00797	39.11	4.59	4.24
lcl|NC_071997.2_cds_XP_054403519.1_47307	49.34	50.66	0.10487	52.43	3.75	4.05
lcl|NC_071997.2_cds_XP_024098476.1_47309	53.40	46.6	0.06624	68.71	3.87	3.68
lcl|NC_071997.2_cds_XP_002812082.1_47326	42.41	57.59	0.03836	39.15	3.81	4.17
lcl|NC_071997.2_cds_XP_054404170.1_47350	50.16	49.84	0.05045	55.29	3.91	4.07
lcl|NC_071997.2_cds_XP_009235601.1_47419	42.03	57.97	0.07564	32.70	4.10	4.53
lcl|NC_071997.2_cds_XP_002812092.3_47424	45.00	55	0.11522	41.23	3.85	4.21
lcl|NC_071997.2_cds_XP_054404186.1_47426	42.62	57.38	0.11020	40.29	3.84	4.14
lcl|NC_071997.2_cds_XP_024098465.1_47442	59.80	40.2	0.03699	78.58	4.07	3.71
lcl|NC_071997.2_cds_XP_063569779.1_47490	56.64	43.36	-0.05680	71.83	4.13	3.54
lcl|NC_071997.2_cds_NP_001127248.1_47493	42.44	57.56	0.11041	40.06	3.63	4.15
lcl|NC_071997.2_cds_XP_063569784.1_47522	43.24	56.76	0.01342	39.22	3.42	4.33
lcl|NC_071997.2_cds_XP_024098090.2_47526	44.27	55.73	0.04817	44.83	3.44	4.10
lcl|NC_071997.2_cds_XP_054403586.1_47555	43.71	56.29	0.03533	36.66	3.46	4.24
lcl|NC_071997.2_cds_XP_054401955.1_47560	46.27	53.73	0.10186	48.81	3.63	3.92
lcl|NC_071997.2_cds_XP_009235642.1_47597	40.52	59.48	0.02206	32.29	3.49	4.29
lcl|NC_071997.2_cds_XP_024098134.1_47606	40.38	59.62	-0.03094	30.88	3.50	4.54
lcl|NC_071997.2_cds_XP_024098565.1_47610	53.39	46.61	-0.04373	60.39	4.71	4.15
lcl|NC_071997.2_cds_XP_024098494.2_47614	43.83	56.17	0.07397	39.34	3.50	4.17
lcl|NC_071997.2_cds_XP_024097784.1_47671	42.61	57.39	0.01844	36.59	3.52	3.92
lcl|NC_071997.2_cds_XP_002812169.2_47681	39.21	60.79	0.15713	36.21	3.46	4.35
lcl|NC_071997.2_cds_XP_024098427.1_47693	44.34	55.66	0.03338	33.20	3.60	4.14
lcl|NC_071997.2_cds_XP_024097803.2_47715	53.29	46.71	0.00483	58.34	4.01	3.90
lcl|NC_071997.2_cds_XP_024097978.1_47733	52.66	47.34	0.03420	53.34	4.30	3.71
lcl|NC_071997.2_cds_NP_001127328.1_47746	43.48	56.52	0.06812	42.18	3.66	4.13
lcl|NC_071997.2_cds_XP_024097922.1_47765	43.63	56.37	0.01564	35.33	3.58	4.15
lcl|NC_071997.2_cds_XP_024097940.3_47771	45.17	54.83	0.03816	52.20	3.52	4.17
lcl|NC_071997.2_cds_XP_063569568.1_47795	53.57	46.43	0.02425	63.27	3.88	3.75
lcl|NC_071997.2_cds_XP_024098096.2_47818	58.30	41.7	0.01164	68.48	4.21	3.72
lcl|NC_071997.2_cds_XP_002812206.3_47830	58.24	41.76	-0.06437	63.87	3.87	3.58
lcl|NC_071997.2_cds_XP_054403659.1_47831	60.52	39.48	-0.01512	73.14	4.10	3.60
lcl|NC_071997.2_cds_XP_054403661.1_47842	54.46	45.54	-0.03251	65.33	3.84	3.59
lcl|NC_071997.2_cds_XP_054403669.1_47874	44.11	55.89	-0.00039	38.09	3.54	4.10
lcl|NC_071997.2_cds_XP_054403675.1_47886	51.09	48.91	0.10332	56.46	3.60	3.80
lcl|NC_071997.2_cds_XP_024097753.1_47909	54.20	45.8	-0.05462	52.41	3.85	3.68
lcl|NC_071997.2_cds_XP_054403695.1_47934	57.44	42.56	0.01423	65.05	3.94	3.51
lcl|NC_071997.2_cds_XP_002812243.1_47965	67.19	32.81	0.08976	73.25	4.82	3.58
lcl|NC_071997.2_cds_XP_002812245.1_47967	55.54	44.46	-0.09337	58.40	4.23	3.58
lcl|NC_071997.2_cds_XP_024098152.2_47988	59.11	40.89	0.01552	79.78	4.26	3.36
lcl|NC_071997.2_cds_XP_009235744.2_47994	59.96	40.04	-0.09138	70.27	3.91	3.35
lcl|NC_071997.2_cds_XP_024098084.2_48000	67.92	32.08	-0.09142	79.09	5.19	3.41
lcl|NC_071997.2_cds_XP_024098078.1_48008	49.99	50.01	-0.05576	46.62	3.71	3.77
lcl|NC_071997.2_cds_XP_024098136.1_48036	60.04	39.96	0.09701	74.18	4.42	3.54
lcl|NC_071997.2_cds_XP_024098015.2_48058	58.44	41.56	-0.02067	79.29	4.16	3.46
lcl|NC_071997.2_cds_XP_054404269.1_48068	46.76	53.24	-0.07860	42.44	3.56	4.00
lcl|NC_071997.2_cds_XP_054404279.1_48077	44.57	55.43	0.03922	43.72	3.68	4.17
lcl|NC_071997.2_cds_XP_054404305.1_48139	42.23	57.77	0.09841	33.85	3.72	4.32
lcl|NC_071997.2_cds_XP_009235777.3_48144	61.91	38.09	-0.07068	77.85	4.51	3.56
lcl|NC_071997.2_cds_XP_054404311.1_48146	33.64	66.36	0.11316	25.43	3.30	4.96
lcl|NC_071997.2_cds_XP_024098385.2_48147	43.33	56.67	-0.05567	47.00	3.54	4.20
lcl|NC_071997.2_cds_XP_054404313.1_48156	45.68	54.32	0.00664	32.48	3.50	4.15
lcl|NC_071997.2_cds_XP_054404327.1_48194	42.82	57.18	0.13270	40.13	3.58	4.08
lcl|NC_071997.2_cds_XP_054404338.1_48216	38.79	61.21	0.02757	32.41	3.32	4.20
lcl|NC_071997.2_cds_XP_054404336.1_48222	37.39	62.61	0.14286	30.49	3.51	4.59
lcl|NC_071997.2_cds_XP_002812318.3_48228	34.22	65.78	0.08403	30.28	3.52	4.73
lcl|NC_071997.2_cds_XP_024097899.2_48237	45.98	54.02	0.03912	44.48	3.64	4.09
lcl|NC_071997.2_cds_XP_054404346.1_48247	51.81	48.19	-0.00857	58.71	3.83	3.90
lcl|NC_071997.2_cds_XP_054404360.1_48267	57.62	42.38	-0.06081	73.44	4.28	3.87
lcl|NC_071997.2_cds_XP_002812333.1_48280	40.10	59.9	0.13944	37.22	3.85	4.31
