sequence	Cluster
lcl|NC_071990.2_cds_XP_054413629.2_21336	2
lcl|NC_071990.2_cds_XP_054412914.2_21346	2
lcl|NC_071990.2_cds_XP_054412744.1_21367	3
lcl|NC_071990.2_cds_XP_054413641.1_21390	2
lcl|NC_071990.2_cds_NP_001361280.1_21396	4
lcl|NC_071990.2_cds_XP_024104743.3_21398	2
lcl|NC_071990.2_cds_XP_054413655.2_21406	2
lcl|NC_071990.2_cds_XP_002817092.3_21407	2
lcl|NC_071990.2_cds_XP_054412949.2_21410	2
lcl|NC_071990.2_cds_XP_054413667.2_21448	2
lcl|NC_071990.2_cds_XP_024104488.3_21498	2
lcl|NC_071990.2_cds_XP_024104305.3_21531	3
lcl|NC_071990.2_cds_XP_063580934.1_21536	4
lcl|NC_071990.2_cds_XP_024103808.3_21541	4
lcl|NC_071990.2_cds_XP_063580940.1_21544	2
lcl|NC_071990.2_cds_XP_054413743.1_21556	2
lcl|NC_071990.2_cds_XP_002817124.2_21576	2
lcl|NC_071990.2_cds_XP_024104691.3_21588	2
lcl|NC_071990.2_cds_XP_054413758.1_21605	3
lcl|NC_071990.2_cds_XP_054413762.1_21617	3
lcl|NC_071990.2_cds_XP_054413007.2_21658	3
lcl|NC_071990.2_cds_XP_024104870.3_21675	2
lcl|NC_071990.2_cds_XP_054412805.1_21704	3
lcl|NC_071990.2_cds_XP_024104451.3_21729	2
lcl|NC_071990.2_cds_XP_024104428.3_21816	3
lcl|NC_071990.2_cds_XP_002817201.4_21821	2
lcl|NC_071990.2_cds_XP_054413851.2_21829	4
lcl|NC_071990.2_cds_XP_024104151.1_21846	4
lcl|NC_071990.2_cds_XP_009240375.3_21873	2
lcl|NC_071990.2_cds_XP_024104271.2_21916	3
lcl|NC_071990.2_cds_XP_054413887.1_21920	3
lcl|NC_071990.2_cds_XP_054413890.1_21933	2
lcl|NC_071990.2_cds_XP_009240392.4_21962	2
lcl|NC_071990.2_cds_XP_063581000.1_21977	2
lcl|NC_071990.2_cds_XP_024104861.3_22009	2
lcl|NC_071990.2_cds_XP_024104042.2_22048	3
lcl|NC_071990.2_cds_XP_063581016.1_22056	2
lcl|NC_071990.2_cds_XP_024104604.1_22067	3
lcl|NC_071990.2_cds_XP_024104748.3_22135	2
lcl|NC_071990.2_cds_XP_054414016.2_22154	4
lcl|NC_071990.2_cds_XP_054414037.2_22181	4
lcl|NC_071990.2_cds_XP_002817324.4_22207	4
lcl|NC_071990.2_cds_XP_024104589.1_22208	2
lcl|NC_071990.2_cds_XP_063581035.1_22212	4
lcl|NC_071990.2_cds_XP_002817338.4_22232	3
lcl|NC_071990.2_cds_XP_024104805.3_22237	2
lcl|NC_071990.2_cds_XP_024104327.3_22244	2
lcl|NC_071990.2_cds_XP_054414102.1_22305	3
lcl|NC_071990.2_cds_XP_054414111.1_22340	2
lcl|NC_071990.2_cds_XP_054412703.1_22351	2
lcl|NC_071990.2_cds_XP_054414119.2_22352	4
lcl|NC_071990.2_cds_XP_054412727.1_22410	2
lcl|NC_071990.2_cds_XP_024104273.1_22426	3
lcl|NC_071990.2_cds_NP_001126732.1_22427	4
lcl|NC_071990.2_cds_XP_024104684.2_22428	2
lcl|NC_071990.2_cds_XP_063581059.1_22483	3
lcl|NC_071990.2_cds_XP_002817455.2_22499	3
lcl|NC_071990.2_cds_XP_054414178.1_22508	2
lcl|NC_071990.2_cds_XP_024104540.2_22533	4
lcl|NC_071990.2_cds_XP_024104816.2_22542	4
lcl|NC_071990.2_cds_XP_063581079.1_22560	4
lcl|NC_071990.2_cds_XP_024104759.1_22579	4
lcl|NC_071990.2_cds_XP_024104458.3_22584	2
lcl|NC_071990.2_cds_XP_024103600.3_22666	3
lcl|NC_071990.2_cds_XP_009240623.2_22677	3
lcl|NC_071990.2_cds_XP_024104306.2_22682	2
lcl|NC_071990.2_cds_XP_002817508.5_22686	2
lcl|NC_071990.2_cds_XP_024103900.2_22687	2
lcl|NC_071990.2_cds_XP_054414254.2_22697	4
lcl|NC_071990.2_cds_XP_009240630.2_22724	3
lcl|NC_071990.2_cds_XP_054414293.2_22755	4
lcl|NC_071990.2_cds_XP_002817535.4_22770	2
lcl|NC_071990.2_cds_XP_054414303.2_22790	2
lcl|NC_071990.2_cds_XP_063581140.1_22822	2
lcl|NC_071990.2_cds_XP_054414333.2_22833	2
lcl|NC_071990.2_cds_XP_054414340.2_22843	2
lcl|NC_071990.2_cds_XP_003777000.4_22864	4
lcl|NC_071990.2_cds_XP_024104158.3_22878	4
lcl|NC_071990.2_cds_XP_024104967.3_22914	2
lcl|NC_071990.2_cds_XP_024104001.2_22936	4
lcl|NC_071990.2_cds_XP_009240694.3_22946	2
lcl|NC_071990.2_cds_XP_024104017.3_22979	2
lcl|NC_071990.2_cds_XP_054414430.2_23034	3
lcl|NC_071990.2_cds_XP_024104045.1_23080	4
lcl|NC_071990.2_cds_XP_054414486.1_23110	3
lcl|NC_071990.2_cds_XP_063581196.1_23149	4
lcl|NC_071991.2_cds_XP_024097014.1_23172	2
lcl|NC_071991.2_cds_XP_054401559.1_23174	2
lcl|NC_071991.2_cds_XP_024097074.2_23245	4
lcl|NC_071991.2_cds_XP_024097046.1_23251	2
lcl|NC_071991.2_cds_XP_054401642.1_23351	2
lcl|NC_071991.2_cds_XP_024097079.1_23371	4
lcl|NC_071991.2_cds_XP_024097057.2_23372	4
lcl|NC_071991.2_cds_XP_024097077.2_23378	2
lcl|NC_071991.2_cds_XP_054401635.1_23382	4
lcl|NC_071991.2_cds_XP_063581971.1_23409	2
lcl|NC_071991.2_cds_XP_002817717.1_23417	4
lcl|NC_071991.2_cds_XP_054416114.1_23437	4
lcl|NC_071991.2_cds_XP_024105782.1_23443	2
lcl|NC_071991.2_cds_XP_054416104.1_23463	2
lcl|NC_071991.2_cds_XP_024105778.2_23484	2
lcl|NC_071991.2_cds_XP_024105779.2_23499	2
lcl|NC_071991.2_cds_XP_054416140.1_23507	4
lcl|NC_071991.2_cds_XP_024105919.2_23542	2
lcl|NC_071991.2_cds_NP_001126656.1_23545	2
lcl|NC_071991.2_cds_XP_054416158.1_23554	2
lcl|NC_071991.2_cds_XP_054416164.1_23576	4
lcl|NC_071991.2_cds_XP_054416165.1_23627	4
lcl|NC_071991.2_cds_XP_024105252.2_23732	3
lcl|NC_071991.2_cds_XP_054416242.1_23759	4
lcl|NC_071991.2_cds_XP_063581994.1_23789	4
lcl|NC_071991.2_cds_XP_054416259.1_23798	2
lcl|NC_071991.2_cds_XP_054416280.1_23812	4
lcl|NC_071991.2_cds_XP_054416282.1_23814	3
lcl|NC_071991.2_cds_XP_024106137.2_23816	3
lcl|NC_071991.2_cds_XP_024105115.1_23827	3
lcl|NC_071991.2_cds_XP_054416281.1_23838	4
lcl|NC_071991.2_cds_XP_054416092.1_23844	3
lcl|NC_071991.2_cds_XP_054416295.1_23845	4
lcl|NC_071991.2_cds_XP_054416093.1_23846	4
lcl|NC_071991.2_cds_XP_024105021.2_23882	2
lcl|NC_071991.2_cds_XP_024105494.2_23966	4
lcl|NC_071991.2_cds_XP_002817876.4_23970	2
lcl|NC_071991.2_cds_XP_054416349.1_23991	2
lcl|NC_071991.2_cds_XP_024105708.1_24012	2
lcl|NC_071991.2_cds_XP_024106019.2_24027	4
lcl|NC_071991.2_cds_XP_009240976.2_24033	2
lcl|NC_071991.2_cds_XP_002817908.4_24084	2
lcl|NC_071991.2_cds_XP_054416391.1_24091	3
lcl|NC_071991.2_cds_XP_024105283.2_24107	2
lcl|NC_071991.2_cds_XP_054415125.1_24143	2
lcl|NC_071991.2_cds_XP_024105212.2_24362	4
lcl|NC_071991.2_cds_XP_054415141.1_24371	4
lcl|NC_071991.2_cds_XP_054415173.1_24418	4
lcl|NC_071991.2_cds_XP_063582058.1_24445	4
lcl|NC_071991.2_cds_XP_063582059.1_24448	4
lcl|NC_071991.2_cds_XP_024106091.1_24469	2
lcl|NC_071991.2_cds_XP_063582068.1_24477	3
lcl|NC_071991.2_cds_XP_024105580.1_24485	3
lcl|NC_071991.2_cds_XP_002818033.1_24500	3
lcl|NC_071991.2_cds_XP_054414852.1_24506	3
lcl|NC_071991.2_cds_XP_024105665.1_24519	4
lcl|NC_071991.2_cds_XP_024105248.2_24543	3
lcl|NC_071991.2_cds_NP_001127150.1_24572	4
lcl|NC_071991.2_cds_XP_054414854.1_24593	4
lcl|NC_071991.2_cds_XP_009241115.3_24606	4
lcl|NC_071991.2_cds_XP_024105591.1_24636	2
lcl|NC_071991.2_cds_NP_001127254.2_24645	3
lcl|NC_071991.2_cds_XP_054415253.1_24651	2
lcl|NC_071991.2_cds_XP_024105264.2_24704	2
lcl|NC_071991.2_cds_XP_054415292.1_24725	2
lcl|NC_071991.2_cds_XP_024105947.1_24751	2
lcl|NC_071991.2_cds_XP_024105840.2_24790	4
lcl|NC_071991.2_cds_XP_024105447.2_24818	2
lcl|NC_071991.2_cds_XP_024105882.2_24934	2
lcl|NC_071991.2_cds_XP_054415358.1_24966	3
lcl|NC_071991.2_cds_XP_024106097.2_25015	2
lcl|NC_071991.2_cds_XP_054415377.1_25024	4
lcl|NC_071991.2_cds_XP_002818217.3_25032	2
lcl|NC_071991.2_cds_XP_024106206.1_25037	4
lcl|NC_071991.2_cds_XP_054414978.1_25049	3
lcl|NC_071991.2_cds_XP_054415029.1_25072	2
lcl|NC_071991.2_cds_XP_002818226.1_25076	2
lcl|NC_071991.2_cds_XP_063582137.1_25125	4
lcl|NC_071991.2_cds_XP_002818243.3_25127	4
lcl|NC_071991.2_cds_XP_009241253.1_25133	3
lcl|NC_071991.2_cds_NP_001128962.1_25183	2
lcl|NC_071991.2_cds_XP_002818254.3_25190	3
lcl|NC_071991.2_cds_XP_054415432.1_25226	4
lcl|NC_071991.2_cds_XP_063581808.1_25254	3
lcl|NC_071991.2_cds_XP_024105613.2_25274	2
lcl|NC_071991.2_cds_XP_024105954.2_25283	4
lcl|NC_071991.2_cds_XP_002818257.3_25290	4
lcl|NC_071991.2_cds_XP_024106052.1_25301	2
lcl|NC_071991.2_cds_XP_054415470.1_25316	4
lcl|NC_071991.2_cds_XP_002818262.2_25359	4
lcl|NC_071991.2_cds_XP_054415464.1_25373	2
lcl|NC_071991.2_cds_XP_054415508.1_25410	2
lcl|NC_071991.2_cds_XP_024105821.2_25426	4
lcl|NC_071991.2_cds_XP_054415518.1_25448	2
lcl|NC_071991.2_cds_XP_024105421.1_25466	3
lcl|NC_071991.2_cds_XP_054415540.1_25467	2
lcl|NC_071991.2_cds_XP_002818330.2_25492	2
lcl|NC_071991.2_cds_NP_001125703.1_25495	4
lcl|NC_071991.2_cds_XP_024105578.2_25507	4
lcl|NC_071991.2_cds_XP_024105025.1_25512	2
lcl|NC_071991.2_cds_XP_054415560.1_25527	2
lcl|NC_071991.2_cds_XP_002818350.3_25554	2
lcl|NC_071991.2_cds_XP_009241372.1_25559	2
lcl|NC_071991.2_cds_XP_024106131.2_25567	4
lcl|NC_071991.2_cds_XP_054415585.1_25594	2
lcl|NC_071991.2_cds_XP_024106126.2_25632	4
lcl|NC_071991.2_cds_XP_002818371.3_25637	4
lcl|NC_071991.2_cds_XP_063581834.1_25682	4
lcl|NC_071991.2_cds_XP_054416751.1_25693	4
lcl|NC_071991.2_cds_XP_002818382.2_25704	2
lcl|NC_071991.2_cds_XP_009241417.3_25786	2
lcl|NC_071991.2_cds_XP_024105656.2_25788	4
lcl|NC_071991.2_cds_XP_054415651.1_25817	2
lcl|NC_071991.2_cds_XP_054415656.1_25863	2
lcl|NC_071991.2_cds_XP_002818408.3_25891	2
lcl|NC_071991.2_cds_XP_009241440.2_25926	4
lcl|NC_071991.2_cds_NP_001162017.1_25955	4
lcl|NC_071991.2_cds_NP_001162027.1_25956	4
lcl|NC_071991.2_cds_XP_009241447.3_25972	2
lcl|NC_071991.2_cds_XP_002818423.3_25980	3
lcl|NC_071991.2_cds_XP_054415701.1_25992	2
lcl|NC_071991.2_cds_XP_054415723.1_26039	4
lcl|NC_071991.2_cds_NP_001128946.1_26065	3
lcl|NC_071991.2_cds_XP_054415730.1_26072	2
lcl|NC_071991.2_cds_XP_024105714.1_26118	3
lcl|NC_071991.2_cds_XP_009241486.2_26135	3
lcl|NC_071991.2_cds_XP_054415781.1_26141	3
lcl|NC_071991.2_cds_NP_001127272.1_26145	3
lcl|NC_071991.2_cds_XP_024106167.1_26155	3
lcl|NC_071991.2_cds_XP_024105309.1_26202	3
lcl|NC_071991.2_cds_XP_024105609.2_26221	3
lcl|NC_071991.2_cds_XP_054414813.1_26227	4
lcl|NC_071991.2_cds_XP_054415802.1_26237	4
lcl|NC_071991.2_cds_XP_054415814.1_26280	4
lcl|NC_071991.2_cds_XP_024105652.2_26315	3
lcl|NC_071991.2_cds_XP_024105747.1_26336	2
lcl|NC_071991.2_cds_XP_054416643.1_26347	4
lcl|NC_071991.2_cds_NP_001125393.1_26353	4
lcl|NC_071991.2_cds_XP_002818569.1_26361	3
lcl|NC_071991.2_cds_XP_024105190.1_26390	4
lcl|NC_071991.2_cds_XP_024106107.1_26396	2
lcl|NC_071991.2_cds_XP_054415857.1_26415	4
lcl|NC_071991.2_cds_XP_054415886.1_26483	3
lcl|NC_071991.2_cds_XP_024105743.2_26490	3
lcl|NC_071991.2_cds_XP_054415907.1_26557	3
lcl|NC_071991.2_cds_XP_024105237.2_26588	3
lcl|NC_071991.2_cds_XP_024106103.2_26595	3
lcl|NC_071991.2_cds_XP_063582257.1_26605	3
lcl|NC_071991.2_cds_XP_009241633.3_26611	3
lcl|NC_071991.2_cds_XP_009241649.3_26638	4
lcl|NC_071991.2_cds_NP_001127265.1_26646	4
lcl|NC_071991.2_cds_XP_024106128.1_26693	2
lcl|NC_071991.2_cds_XP_054416701.1_26701	4
lcl|NC_071991.2_cds_XP_054416690.1_26717	4
lcl|NC_071991.2_cds_XP_054416767.1_26730	3
lcl|NC_071991.2_cds_XP_024106185.1_26767	2
lcl|NC_071991.2_cds_XP_054415950.1_26771	3
lcl|NC_071991.2_cds_NP_001125144.1_26788	3
lcl|NC_071991.2_cds_XP_063582273.1_26800	3
lcl|NC_071991.2_cds_XP_054415958.1_26814	4
lcl|NC_071991.2_cds_XP_054415989.1_26903	3
lcl|NC_071991.2_cds_XP_024105643.2_26920	2
lcl|NC_071991.2_cds_XP_054416017.1_26923	2
lcl|NC_071991.2_cds_XP_054416022.1_26944	2
lcl|NC_071991.2_cds_XP_024106070.2_26984	2
lcl|NC_071991.2_cds_XP_024105428.1_26987	2
lcl|NC_071991.2_cds_XP_054416063.1_27007	4
lcl|NC_071991.2_cds_XP_024105854.2_27015	2
lcl|NC_071991.2_cds_XP_009241759.3_27019	2
lcl|NC_071991.2_cds_XP_054416074.1_27024	2
lcl|NC_071992.2_cds_XP_063582563.1_27066	2
lcl|NC_071992.2_cds_XP_024107365.3_27073	2
lcl|NC_071992.2_cds_XP_054417130.2_27079	2
lcl|NC_071992.2_cds_XP_024107197.3_27080	4
lcl|NC_071992.2_cds_XP_054417131.2_27081	2
lcl|NC_071992.2_cds_XP_054402123.1_27201	4
lcl|NC_071992.2_cds_XP_024106876.2_27219	2
lcl|NC_071992.2_cds_XP_024107058.1_27230	3
lcl|NC_071992.2_cds_XP_002818871.4_27233	4
lcl|NC_071992.2_cds_XP_024106753.3_27250	2
lcl|NC_071992.2_cds_NP_001125928.1_27309	2
lcl|NC_071992.2_cds_XP_054417212.2_27316	2
lcl|NC_071992.2_cds_XP_054417254.2_27381	4
lcl|NC_071992.2_cds_XP_054416883.1_27438	3
lcl|NC_071992.2_cds_XP_063582638.1_27460	3
lcl|NC_071992.2_cds_XP_002818918.1_27470	4
lcl|NC_071992.2_cds_XP_054417295.2_27478	3
lcl|NC_071992.2_cds_XP_002818933.4_27516	3
lcl|NC_071992.2_cds_XP_024106991.2_27576	2
lcl|NC_071992.2_cds_XP_024106679.3_27580	4
lcl|NC_071992.2_cds_XP_002818963.2_27587	2
lcl|NC_071992.2_cds_NP_001127536.1_27609	4
lcl|NC_071992.2_cds_XP_024107346.2_27670	3
lcl|NC_071992.2_cds_XP_054416904.2_27686	2
lcl|NC_071992.2_cds_XP_024107014.2_27715	2
lcl|NC_071992.2_cds_XP_054417001.2_27719	2
lcl|NC_071992.2_cds_XP_002819035.1_27759	4
lcl|NC_071992.2_cds_XP_054417075.2_27765	4
lcl|NC_071992.2_cds_XP_002819043.4_27776	2
lcl|NC_071992.2_cds_XP_002819044.3_27781	4
lcl|NC_071992.2_cds_XP_054417414.2_27813	2
lcl|NC_071992.2_cds_XP_063582409.1_27833	4
lcl|NC_071992.2_cds_XP_054417432.1_27858	4
lcl|NC_071992.2_cds_XP_009242013.2_27883	3
lcl|NC_071992.2_cds_XP_054417438.1_27897	2
lcl|NC_071992.2_cds_XP_054417481.2_27955	2
lcl|NC_071992.2_cds_XP_024106931.3_27966	3
lcl|NC_071992.2_cds_XP_024107086.3_28101	4
lcl|NC_071992.2_cds_XP_024106793.2_28116	2
lcl|NC_071992.2_cds_XP_002819111.5_28117	2
lcl|NC_071992.2_cds_XP_002819118.4_28143	2
lcl|NC_071992.2_cds_XP_054417573.2_28157	4
lcl|NC_071992.2_cds_XP_002819123.4_28170	2
lcl|NC_071992.2_cds_XP_054417599.2_28215	2
lcl|NC_071992.2_cds_XP_002819134.2_28222	3
lcl|NC_071992.2_cds_XP_024106976.2_28258	2
lcl|NC_071992.2_cds_XP_024106961.2_28266	3
lcl|NC_071992.2_cds_XP_009242113.3_28362	3
lcl|NC_071992.2_cds_XP_054417662.2_28385	2
lcl|NC_071992.2_cds_XP_024107340.1_28407	2
lcl|NC_071992.2_cds_XP_024107354.1_28410	2
lcl|NC_071992.2_cds_XP_009242126.4_28420	4
lcl|NC_071992.2_cds_XP_002819210.4_28438	4
lcl|NC_071992.2_cds_XP_024106857.1_28446	2
lcl|NC_071992.2_cds_XP_002819221.3_28480	2
lcl|NC_071992.2_cds_XP_009242138.3_28481	4
lcl|NC_071992.2_cds_XP_024107030.3_28553	2
lcl|NC_071992.2_cds_XP_009242172.4_28584	2
lcl|NC_071992.2_cds_XP_024107269.2_28621	2
lcl|NC_071992.2_cds_XP_024106760.1_28651	2
lcl|NC_071992.2_cds_XP_009242216.2_28737	3
lcl|NC_071992.2_cds_XP_002819322.3_28749	3
lcl|NC_071992.2_cds_XP_063582796.1_28766	3
lcl|NC_071992.2_cds_XP_024107015.3_28773	3
lcl|NC_071992.2_cds_XP_009242204.3_28783	2
lcl|NC_071992.2_cds_XP_009242238.2_28793	2
lcl|NC_071992.2_cds_XP_024106599.1_28844	4
lcl|NC_071992.2_cds_XP_002819360.4_28851	2
lcl|NC_071992.2_cds_XP_054375179.2_28865	4
lcl|NC_071992.2_cds_XP_054375191.1_28889	2
lcl|NC_071992.2_cds_XP_054375206.1_28904	2
lcl|NC_071992.2_cds_XP_024106981.1_28916	2
lcl|NC_071992.2_cds_XP_024106545.1_28950	3
lcl|NC_071992.2_cds_XP_063582820.1_29004	2
lcl|NC_071992.2_cds_NP_001126606.1_29046	2
lcl|NC_071992.2_cds_XP_009242297.3_29048	4
lcl|NC_071992.2_cds_XP_054416877.1_29056	3
lcl|NC_071992.2_cds_XP_024106837.3_29105	2
lcl|NC_071992.2_cds_XP_002819416.3_29108	4
lcl|NC_071992.2_cds_XP_009242324.2_29138	4
lcl|NC_071992.2_cds_XP_054374767.2_29141	3
lcl|NC_071992.2_cds_XP_024107208.3_29149	4
lcl|NC_071992.2_cds_XP_024106743.3_29152	2
lcl|NC_071992.2_cds_XP_024106366.1_29157	4
lcl|NC_071992.2_cds_XP_024106303.3_29168	2
lcl|NC_071992.2_cds_XP_024106618.2_29188	2
lcl|NC_071992.2_cds_XP_024106434.3_29200	3
lcl|NC_071992.2_cds_XP_024107040.1_29212	2
lcl|NC_071992.2_cds_XP_054374784.2_29213	4
lcl|NC_071992.2_cds_XP_024106388.1_29232	3
lcl|NC_071992.2_cds_XP_024106784.3_29272	4
lcl|NC_071992.2_cds_XP_024106977.3_29286	2
lcl|NC_071992.2_cds_XP_009242378.3_29294	4
lcl|NC_071992.2_cds_XP_024106818.2_29321	3
lcl|NC_071992.2_cds_XP_024107023.3_29339	4
lcl|NC_071992.2_cds_XP_024107168.3_29351	3
lcl|NC_071992.2_cds_XP_054374841.2_29355	4
lcl|NC_071992.2_cds_XP_054374847.2_29362	3
lcl|NC_071992.2_cds_XP_009242404.2_29367	2
lcl|NC_071992.2_cds_XP_024106756.1_29374	2
lcl|NC_071992.2_cds_XP_063582898.1_29390	2
lcl|NC_071992.2_cds_XP_024107076.3_29413	2
lcl|NC_071992.2_cds_XP_024106916.3_29437	4
lcl|NC_071992.2_cds_XP_054374914.2_29446	2
lcl|NC_071992.2_cds_XP_054374938.2_29475	2
lcl|NC_071992.2_cds_XP_024106636.3_29562	4
lcl|NC_071992.2_cds_XP_024106650.3_29570	2
lcl|NC_071992.2_cds_XP_054375027.2_29614	2
lcl|NC_071992.2_cds_XP_054375018.1_29634	3
lcl|NC_071992.2_cds_XP_063582982.1_29653	2
lcl|NC_071992.2_cds_XP_063582983.1_29666	2
lcl|NC_071992.2_cds_XP_024106807.3_29684	3
lcl|NC_071992.2_cds_XP_054375219.2_29692	2
lcl|NC_071992.2_cds_XP_063583009.1_29698	2
lcl|NC_071992.2_cds_XP_054375237.2_29711	2
lcl|NC_071992.2_cds_XP_024106950.2_29739	3
lcl|NC_071992.2_cds_XP_024107108.2_29780	2
lcl|NC_071992.2_cds_XP_024106936.2_29786	2
lcl|NC_071992.2_cds_XP_063583042.1_29814	3
lcl|NC_071992.2_cds_XP_024107377.1_29836	2
lcl|NC_071993.2_cds_XP_063583528.1_29915	2
lcl|NC_071993.2_cds_XP_054377639.1_29949	4
lcl|NC_071993.2_cds_XP_054377830.1_29983	4
lcl|NC_071993.2_cds_XP_054377851.1_30015	4
lcl|NC_071993.2_cds_XP_054377864.1_30042	4
lcl|NC_071993.2_cds_NP_001124799.1_30048	4
lcl|NC_071993.2_cds_XP_024109391.2_30049	2
lcl|NC_071993.2_cds_XP_024109980.1_30055	2
lcl|NC_071993.2_cds_XP_054377890.1_30093	4
lcl|NC_071993.2_cds_XP_024109589.1_30109	3
lcl|NC_071993.2_cds_NP_001126339.1_30111	2
lcl|NC_071993.2_cds_XP_024109900.2_30144	4
lcl|NC_071993.2_cds_XP_024110093.2_30213	2
lcl|NC_071993.2_cds_NP_001125149.1_30272	2
lcl|NC_071993.2_cds_XP_024109685.2_30274	4
lcl|NC_071993.2_cds_XP_024109836.2_30283	4
lcl|NC_071993.2_cds_XP_024109473.2_30301	2
lcl|NC_071993.2_cds_XP_024109501.2_30331	4
lcl|NC_071993.2_cds_XP_024109644.1_30337	2
lcl|NC_071993.2_cds_XP_054378019.1_30341	2
lcl|NC_071993.2_cds_XP_024109239.1_30345	2
lcl|NC_071993.2_cds_XP_054378031.1_30392	3
lcl|NC_071993.2_cds_XP_024109180.2_30408	4
lcl|NC_071993.2_cds_XP_054378063.1_30429	2
lcl|NC_071993.2_cds_XP_002820654.2_30438	4
lcl|NC_071993.2_cds_XP_024109549.2_30440	4
lcl|NC_071993.2_cds_XP_054379136.1_30500	2
lcl|NC_071993.2_cds_XP_002820661.3_30506	2
lcl|NC_071993.2_cds_XP_002820664.3_30541	2
lcl|NC_071993.2_cds_XP_054378086.1_30549	2
lcl|NC_071993.2_cds_XP_054378104.1_30589	4
lcl|NC_071993.2_cds_XP_024109622.2_30590	4
lcl|NC_071993.2_cds_XP_054377455.1_30612	4
lcl|NC_071993.2_cds_XP_054377320.1_30647	4
lcl|NC_071993.2_cds_XP_002820681.2_30674	3
lcl|NC_071993.2_cds_XP_024109327.1_30676	2
lcl|NC_071993.2_cds_XP_054378113.1_30681	2
lcl|NC_071993.2_cds_XP_054378115.1_30682	2
lcl|NC_071993.2_cds_XP_063583113.1_30737	4
lcl|NC_071993.2_cds_XP_024109284.2_30770	2
lcl|NC_071993.2_cds_XP_054378168.2_30886	4
lcl|NC_071993.2_cds_NP_001127670.1_30922	3
lcl|NC_071993.2_cds_XP_002820699.2_30926	2
lcl|NC_071993.2_cds_NP_001125099.1_31035	3
lcl|NC_071993.2_cds_XP_063583513.1_31069	4
lcl|NC_071993.2_cds_XP_009234307.2_31080	2
lcl|NC_071993.2_cds_XP_002820745.3_31124	4
lcl|NC_071993.2_cds_XP_063583624.1_31135	4
lcl|NC_071993.2_cds_XP_024109991.3_31189	4
lcl|NC_071993.2_cds_XP_002820757.4_31209	4
lcl|NC_071993.2_cds_XP_024109704.3_31216	3
lcl|NC_071993.2_cds_NP_001125086.1_31234	2
lcl|NC_071993.2_cds_XP_054378303.2_31258	2
lcl|NC_071993.2_cds_XP_063583657.1_31289	4
lcl|NC_071993.2_cds_XP_009243676.3_31291	3
lcl|NC_071993.2_cds_XP_054378314.1_31294	4
lcl|NC_071993.2_cds_XP_024108925.1_31297	2
lcl|NC_071993.2_cds_XP_063583660.1_31315	4
lcl|NC_071993.2_cds_XP_024109350.3_31413	4
lcl|NC_071993.2_cds_XP_024109754.1_31430	3
lcl|NC_071993.2_cds_XP_009243710.4_31432	3
lcl|NC_071993.2_cds_XP_054378387.1_31438	2
lcl|NC_071993.2_cds_XP_002820847.5_31473	4
lcl|NC_071993.2_cds_XP_024109838.1_31497	3
lcl|NC_071993.2_cds_XP_054378418.1_31546	3
lcl|NC_071993.2_cds_XP_024109963.2_31557	3
lcl|NC_071993.2_cds_NP_001126728.1_31571	3
lcl|NC_071993.2_cds_XP_024109064.1_31572	3
lcl|NC_071993.2_cds_XP_054379264.1_31577	3
lcl|NC_071993.2_cds_XP_054379301.2_31632	3
lcl|NC_071993.2_cds_XP_054378473.2_31709	3
lcl|NC_071993.2_cds_XP_024109767.2_31718	3
lcl|NC_071993.2_cds_XP_063583697.1_31741	3
lcl|NC_071993.2_cds_XP_063583426.1_31747	3
lcl|NC_071993.2_cds_XP_054377435.1_31790	2
lcl|NC_071993.2_cds_XP_024109478.3_31804	4
lcl|NC_071993.2_cds_XP_024109262.2_31827	2
lcl|NC_071993.2_cds_XP_054379337.1_31833	2
lcl|NC_071993.2_cds_XP_024109259.3_31838	4
lcl|NC_071993.2_cds_XP_024109261.2_31851	2
lcl|NC_071993.2_cds_XP_024110009.3_31881	4
lcl|NC_071993.2_cds_XP_002820939.2_31883	3
lcl|NC_071993.2_cds_XP_054378512.1_31901	4
lcl|NC_071993.2_cds_XP_054378516.2_31905	2
lcl|NC_071993.2_cds_XP_024108758.1_31930	4
lcl|NC_071993.2_cds_XP_054377753.2_31962	4
lcl|NC_071993.2_cds_XP_024109450.1_32002	4
lcl|NC_071993.2_cds_XP_054378556.2_32035	4
lcl|NC_071993.2_cds_XP_024109791.3_32126	2
lcl|NC_071993.2_cds_XP_024109627.1_32150	3
lcl|NC_071993.2_cds_XP_002821019.1_32152	2
lcl|NC_071993.2_cds_XP_009243901.1_32180	2
lcl|NC_071993.2_cds_XP_002821023.1_32183	3
lcl|NC_071993.2_cds_XP_063583737.1_32199	4
lcl|NC_071993.2_cds_XP_024109628.3_32204	4
lcl|NC_071993.2_cds_XP_009243911.4_32217	3
lcl|NC_071993.2_cds_XP_054378635.2_32218	4
lcl|NC_071993.2_cds_XP_054378647.2_32237	2
lcl|NC_071993.2_cds_XP_054378652.2_32240	2
lcl|NC_071993.2_cds_XP_063583116.1_32272	3
lcl|NC_071993.2_cds_XP_024109536.3_32295	2
lcl|NC_071993.2_cds_XP_024109585.3_32336	2
lcl|NC_071993.2_cds_XP_024108911.2_32342	4
lcl|NC_071993.2_cds_XP_024109482.3_32356	2
lcl|NC_071993.2_cds_XP_063583457.1_32371	3
lcl|NC_071993.2_cds_XP_009243944.3_32428	3
