sequence	Cluster
lcl|NC_073228.2_cds_XP_018883919.1_20852	4
lcl|NC_073228.2_cds_XP_018883598.2_20857	3
lcl|NC_073228.2_cds_XP_063562928.1_20887	2
lcl|NC_073228.2_cds_XP_018883827.3_20902	4
lcl|NC_073228.2_cds_XP_004042833.3_20912	4
lcl|NC_073228.2_cds_XP_030867314.2_20929	2
lcl|NC_073228.2_cds_XP_018881679.4_20931	3
lcl|NC_073228.2_cds_XP_018882728.3_20935	4
lcl|NC_073228.2_cds_XP_018882731.1_20940	4
lcl|NC_073228.2_cds_XP_018882733.3_20943	3
lcl|NC_073228.2_cds_XP_055242177.1_20971	2
lcl|NC_073228.2_cds_XP_055242189.1_20992	3
lcl|NC_073228.2_cds_XP_030866915.3_21003	2
lcl|NC_073228.2_cds_XP_004042901.5_21053	4
lcl|NC_073228.2_cds_XP_004042911.1_21066	3
lcl|NC_073228.2_cds_XP_018882785.1_21090	4
lcl|NC_073228.2_cds_XP_030867100.3_21117	2
lcl|NC_073228.2_cds_XP_004042934.5_21120	4
lcl|NC_073228.2_cds_XP_018882931.1_21138	4
lcl|NC_073228.2_cds_XP_018882933.4_21146	2
lcl|NC_073228.2_cds_XP_055242520.1_21199	2
lcl|NC_073228.2_cds_XP_055243547.1_21220	2
lcl|NC_073228.2_cds_XP_063563019.1_21268	4
lcl|NC_073228.2_cds_XP_018883652.3_21277	2
lcl|NC_073228.2_cds_XP_030867250.2_21284	2
lcl|NC_073228.2_cds_XP_018883975.4_21303	3
lcl|NC_073228.2_cds_XP_018883536.3_21325	4
lcl|NC_073228.2_cds_XP_030867156.2_21333	2
lcl|NC_073228.2_cds_XP_030866847.3_21418	2
lcl|NC_073228.2_cds_XP_018883422.3_21450	2
lcl|NC_073228.2_cds_XP_030866542.1_21451	3
lcl|NC_073228.2_cds_XP_055242305.1_21464	4
lcl|NC_073228.2_cds_XP_063563065.1_21466	4
lcl|NC_073228.2_cds_XP_063563072.1_21490	4
lcl|NC_073228.2_cds_XP_030867252.1_21545	4
lcl|NC_073228.2_cds_XP_004043173.1_21661	3
lcl|NC_073228.2_cds_XP_018884083.4_21668	3
lcl|NC_073228.2_cds_XP_055242472.1_21694	4
lcl|NC_073228.2_cds_XP_004043213.3_21699	4
lcl|NC_073228.2_cds_XP_004043189.1_21711	2
lcl|NC_073228.2_cds_XP_030866897.1_21737	2
lcl|NC_073228.2_cds_XP_004043206.2_21751	2
lcl|NC_073229.2_cds_XP_030868179.1_21790	3
lcl|NC_073229.2_cds_XP_055246920.1_21864	4
lcl|NC_073229.2_cds_XP_004043287.2_21903	3
lcl|NC_073229.2_cds_XP_018884883.3_21915	2
lcl|NC_073229.2_cds_XP_018884702.2_21918	3
lcl|NC_073229.2_cds_XP_055247260.1_21975	3
lcl|NC_073229.2_cds_XP_018885497.1_21984	2
lcl|NC_073229.2_cds_XP_063563406.1_21992	3
lcl|NC_073229.2_cds_XP_004043354.2_22049	3
lcl|NC_073229.2_cds_NP_001287703.1_22070	4
lcl|NC_073229.2_cds_XP_018885477.2_22077	2
lcl|NC_073229.2_cds_XP_004043388.1_22114	2
lcl|NC_073229.2_cds_XP_055246331.1_22119	2
lcl|NC_073229.2_cds_XP_055246353.1_22134	2
lcl|NC_073229.2_cds_XP_063563446.1_22158	2
lcl|NC_073229.2_cds_XP_004043497.4_22272	2
lcl|NC_073229.2_cds_XP_055246544.1_22374	4
lcl|NC_073229.2_cds_XP_018885030.1_22425	4
lcl|NC_073229.2_cds_XP_055245899.1_22500	4
lcl|NC_073229.2_cds_XP_055245901.1_22502	4
lcl|NC_073229.2_cds_XP_004043631.1_22518	4
lcl|NC_073229.2_cds_XP_055245905.1_22525	2
lcl|NC_073229.2_cds_XP_063563168.1_22539	4
lcl|NC_073229.2_cds_XP_063563526.1_22563	2
lcl|NC_073229.2_cds_XP_055245936.1_22565	2
lcl|NC_073229.2_cds_XP_018884961.2_22576	4
lcl|NC_073229.2_cds_XP_004043706.4_22625	4
lcl|NC_073229.2_cds_XP_018884601.2_22675	4
lcl|NC_073229.2_cds_XP_055246023.1_22714	4
lcl|NC_073229.2_cds_XP_055246022.1_22730	2
lcl|NC_073229.2_cds_XP_018884434.2_22733	4
lcl|NC_073229.2_cds_XP_018884442.2_22751	4
lcl|NC_073229.2_cds_XP_004043758.3_22767	4
lcl|NC_073229.2_cds_XP_004043772.3_22771	4
lcl|NC_073229.2_cds_XP_004043779.4_22774	4
lcl|NC_073229.2_cds_XP_063563552.1_22785	4
lcl|NC_073229.2_cds_XP_004043783.2_22815	2
lcl|NC_073229.2_cds_XP_004043846.3_22867	4
lcl|NC_073229.2_cds_XP_030867952.1_22913	4
lcl|NC_073229.2_cds_XP_055246175.1_22933	4
lcl|NC_073229.2_cds_XP_018885111.1_22946	3
lcl|NC_073229.2_cds_XP_004043910.3_22981	4
lcl|NC_073229.2_cds_XP_055246195.1_22991	3
lcl|NC_073229.2_cds_XP_055246210.1_23006	4
lcl|NC_073229.2_cds_XP_030868417.1_23073	4
lcl|NC_073229.2_cds_XP_018885493.1_23088	4
lcl|NC_073229.2_cds_XP_055246278.1_23114	2
lcl|NC_073229.2_cds_XP_004043993.1_23156	4
lcl|NC_073229.2_cds_XP_018885582.2_23160	4
lcl|NC_073229.2_cds_XP_018885793.3_23170	3
lcl|NC_073229.2_cds_XP_063563652.1_23185	4
lcl|NC_073229.2_cds_XP_030868102.2_23293	2
lcl|NC_073229.2_cds_XP_055245612.1_23315	2
lcl|NC_073229.2_cds_XP_018885358.1_23319	3
lcl|NC_073229.2_cds_XP_030868013.1_23326	2
lcl|NC_073229.2_cds_XP_030868294.1_23349	4
lcl|NC_073229.2_cds_XP_063563682.1_23365	4
lcl|NC_073229.2_cds_XP_004044096.1_23376	4
lcl|NC_073229.2_cds_XP_004044104.4_23379	4
lcl|NC_073229.2_cds_XP_055245652.1_23387	3
lcl|NC_073229.2_cds_XP_018884899.3_23398	4
lcl|NC_073229.2_cds_XP_018885523.2_23401	4
lcl|NC_073229.2_cds_XP_030867851.1_23453	2
lcl|NC_073229.2_cds_XP_004044186.2_23580	3
lcl|NC_073229.2_cds_XP_018885263.2_23591	2
lcl|NC_073229.2_cds_XP_004044195.2_23594	2
lcl|NC_073229.2_cds_XP_004044204.3_23605	2
lcl|NC_073229.2_cds_XP_030868334.2_23641	2
lcl|NC_073229.2_cds_XP_004044233.3_23645	4
lcl|NC_073229.2_cds_XP_055247092.1_23690	2
lcl|NC_073229.2_cds_XP_055246321.1_23702	3
lcl|NC_073229.2_cds_XP_063563739.1_23714	3
lcl|NC_073229.2_cds_XP_055247824.1_23722	3
lcl|NC_073229.2_cds_XP_018884947.1_23759	4
lcl|NC_073229.2_cds_XP_030867744.2_23793	3
lcl|NC_073229.2_cds_XP_055247292.1_23801	2
lcl|NC_073229.2_cds_XP_018885442.1_23841	3
lcl|NC_073229.2_cds_XP_063563766.1_23845	2
lcl|NC_073229.2_cds_XP_030868316.2_23850	3
lcl|NC_073229.2_cds_XP_055246561.1_23875	3
lcl|NC_073229.2_cds_XP_018885612.1_23926	3
lcl|NC_073229.2_cds_XP_018884366.3_23958	4
lcl|NC_073229.2_cds_XP_063563778.1_23961	2
lcl|NC_073229.2_cds_XP_018885041.2_23969	2
lcl|NC_073229.2_cds_XP_004044357.2_23970	3
lcl|NC_073229.2_cds_XP_030868004.1_23977	4
lcl|NC_073229.2_cds_XP_030867926.1_23996	4
lcl|NC_073229.2_cds_XP_018885458.1_24017	3
lcl|NC_073229.2_cds_XP_018885517.2_24043	4
lcl|NC_073229.2_cds_XP_018885067.1_24054	4
lcl|NC_073229.2_cds_XP_030868285.1_24106	4
lcl|NC_073229.2_cds_XP_018885777.3_24121	3
lcl|NC_073229.2_cds_XP_018884751.1_24148	4
lcl|NC_073229.2_cds_XP_030868090.2_24163	3
lcl|NC_073229.2_cds_XP_018885029.3_24248	4
lcl|NC_073229.2_cds_XP_004044457.2_24253	3
lcl|NC_073229.2_cds_XP_055247822.1_24261	2
lcl|NC_073229.2_cds_XP_004044468.1_24271	2
lcl|NC_073229.2_cds_XP_018884206.3_24301	3
lcl|NC_073229.2_cds_XP_004044503.4_24345	4
lcl|NC_073229.2_cds_XP_018885625.1_24348	4
lcl|NC_073229.2_cds_XP_055247208.1_24355	3
lcl|NC_073229.2_cds_XP_063563871.1_24381	2
lcl|NC_073229.2_cds_XP_030867887.2_24386	3
lcl|NC_073229.2_cds_XP_030868261.1_24404	3
lcl|NC_073229.2_cds_XP_018885645.2_24428	3
lcl|NC_073229.2_cds_XP_004044555.4_24465	4
lcl|NC_073229.2_cds_XP_055248064.1_24472	3
lcl|NC_073229.2_cds_XP_004044561.2_24474	3
lcl|NC_073229.2_cds_XP_055247491.1_24527	3
lcl|NC_073229.2_cds_XP_030867742.2_24565	2
lcl|NC_073229.2_cds_XP_030868095.2_24595	2
lcl|NC_073229.2_cds_XP_004044633.1_24611	2
lcl|NC_073229.2_cds_XP_030868065.1_24612	3
lcl|NC_073229.2_cds_XP_055246677.1_24618	2
lcl|NC_073229.2_cds_XP_055247931.1_24635	4
lcl|NC_073229.2_cds_XP_004044652.2_24644	3
lcl|NC_073229.2_cds_XP_004044657.2_24652	4
lcl|NC_073229.2_cds_XP_018885509.1_24760	4
lcl|NC_073229.2_cds_XP_004044709.1_24803	3
lcl|NC_073229.2_cds_XP_030868025.1_24810	3
lcl|NC_073229.2_cds_XP_055247601.1_24811	2
lcl|NC_073229.2_cds_XP_018885079.1_24896	3
lcl|NC_073229.2_cds_XP_018885340.1_24927	4
lcl|NC_073229.2_cds_XP_063563943.1_24928	2
lcl|NC_073229.2_cds_XP_018885608.3_24935	3
lcl|NC_073229.2_cds_XP_004044773.4_24997	4
lcl|NC_073229.2_cds_XP_018885101.1_25020	4
lcl|NC_073229.2_cds_XP_055247166.1_25036	3
lcl|NC_073229.2_cds_XP_018885457.2_25060	2
lcl|NC_073229.2_cds_XP_055247187.1_25066	2
lcl|NC_073229.2_cds_XP_004044800.4_25074	2
lcl|NC_073229.2_cds_XP_055245789.1_25099	2
lcl|NC_073229.2_cds_XP_018885408.2_25109	3
lcl|NC_073229.2_cds_XP_063563998.1_25189	4
lcl|NC_073229.2_cds_XP_018885511.3_25200	4
lcl|NC_073229.2_cds_XP_018885733.3_25203	3
lcl|NC_073229.2_cds_XP_004044850.4_25209	3
lcl|NC_073229.2_cds_XP_055247993.1_25210	3
lcl|NC_073229.2_cds_XP_055247901.1_25221	3
lcl|NC_073229.2_cds_XP_018885650.1_25244	4
lcl|NC_073229.2_cds_XP_055246823.1_25278	2
lcl|NC_073229.2_cds_XP_018885117.2_25291	3
lcl|NC_073229.2_cds_XP_055246839.1_25326	3
lcl|NC_073229.2_cds_XP_018884940.2_25365	3
lcl|NC_073229.2_cds_XP_055247060.1_25380	3
lcl|NC_073229.2_cds_XP_055247552.1_25392	3
lcl|NC_073229.2_cds_XP_004044926.4_25414	2
lcl|NC_073229.2_cds_XP_063564055.1_25424	2
lcl|NC_073229.2_cds_XP_018884453.4_25465	3
lcl|NC_073229.2_cds_XP_018885063.2_25490	2
lcl|NC_073229.2_cds_XP_004044969.2_25499	3
lcl|NC_073229.2_cds_XP_030868377.2_25540	3
lcl|NC_073229.2_cds_XP_055248009.1_25598	4
lcl|NC_073229.2_cds_XP_018885551.1_25634	2
lcl|NC_073229.2_cds_XP_055247667.1_25642	4
lcl|NC_073229.2_cds_XP_055247195.1_25668	2
lcl|NC_073230.2_cds_XP_055202643.1_25720	3
lcl|NC_073230.2_cds_XP_055202648.1_25722	3
lcl|NC_073230.2_cds_XP_018887162.1_25802	2
lcl|NC_073230.2_cds_XP_030868863.1_25807	3
lcl|NC_073230.2_cds_XP_030869105.1_25863	2
lcl|NC_073230.2_cds_XP_018887311.1_25895	2
lcl|NC_073230.2_cds_XP_055202800.1_25899	3
lcl|NC_073230.2_cds_XP_004045100.4_25903	3
lcl|NC_073230.2_cds_XP_055202417.1_25908	2
lcl|NC_073230.2_cds_XP_030868623.2_25932	3
lcl|NC_073230.2_cds_XP_030868872.1_25947	2
lcl|NC_073230.2_cds_XP_030868688.2_25967	2
lcl|NC_073230.2_cds_XP_018886182.2_25981	3
lcl|NC_073230.2_cds_XP_055202461.1_26018	3
lcl|NC_073230.2_cds_XP_030868963.1_26038	3
lcl|NC_073230.2_cds_XP_030868974.2_26051	3
lcl|NC_073230.2_cds_XP_055202467.1_26061	2
lcl|NC_073230.2_cds_XP_018886134.3_26081	4
lcl|NC_073230.2_cds_XP_018887264.1_26082	3
lcl|NC_073230.2_cds_XP_055203328.1_26119	4
lcl|NC_073230.2_cds_XP_004045160.3_26125	3
lcl|NC_073230.2_cds_XP_055248129.1_26130	2
lcl|NC_073230.2_cds_XP_004045184.2_26176	3
lcl|NC_073230.2_cds_XP_018887180.1_26179	3
lcl|NC_073230.2_cds_XP_063564463.1_26185	4
lcl|NC_073230.2_cds_XP_055248467.1_26196	2
lcl|NC_073230.2_cds_XP_055203277.1_26206	2
lcl|NC_073230.2_cds_XP_030868940.1_26213	3
lcl|NC_073230.2_cds_XP_055203306.1_26272	4
lcl|NC_073230.2_cds_XP_004045241.2_26296	3
lcl|NC_073230.2_cds_XP_018887151.2_26418	3
lcl|NC_073230.2_cds_XP_004045322.3_26456	2
lcl|NC_073230.2_cds_XP_063564169.1_26504	3
lcl|NC_073230.2_cds_XP_055203584.1_26551	4
lcl|NC_073230.2_cds_XP_030868710.1_26612	4
lcl|NC_073230.2_cds_XP_004045404.2_26640	2
lcl|NC_073230.2_cds_XP_055203664.1_26679	2
lcl|NC_073230.2_cds_XP_063564582.1_26690	2
lcl|NC_073230.2_cds_XP_030868859.1_26704	3
lcl|NC_073230.2_cds_XP_055203712.1_26740	4
lcl|NC_073230.2_cds_XP_004045427.4_26777	2
lcl|NC_073230.2_cds_XP_030869404.1_26785	4
lcl|NC_073230.2_cds_XP_055203742.1_26788	4
lcl|NC_073230.2_cds_XP_004045457.1_26812	4
lcl|NC_073230.2_cds_XP_055203761.1_26833	2
lcl|NC_073230.2_cds_XP_055203785.1_26845	3
lcl|NC_073230.2_cds_XP_055203331.1_26862	3
lcl|NC_073230.2_cds_XP_063564607.1_26864	2
lcl|NC_073230.2_cds_XP_030869070.2_26957	2
lcl|NC_073230.2_cds_XP_030868665.1_26971	2
lcl|NC_073230.2_cds_XP_018886341.2_27042	2
lcl|NC_073230.2_cds_XP_055248648.1_27135	3
lcl|NC_073230.2_cds_XP_030868562.2_27177	4
lcl|NC_073230.2_cds_XP_030868555.1_27198	4
lcl|NC_073230.2_cds_XP_055248698.1_27210	2
lcl|NC_073230.2_cds_XP_055248735.1_27265	3
lcl|NC_073230.2_cds_XP_055248744.1_27276	2
lcl|NC_073230.2_cds_XP_030868943.1_27278	3
lcl|NC_073230.2_cds_XP_055248755.1_27296	2
lcl|NC_073230.2_cds_XP_018886064.3_27327	4
lcl|NC_073230.2_cds_XP_030868552.2_27396	2
lcl|NC_073230.2_cds_XP_055248859.1_27498	3
lcl|NC_073230.2_cds_XP_055203836.1_27529	2
lcl|NC_073230.2_cds_XP_055203837.1_27530	2
lcl|NC_073230.2_cds_XP_055203838.1_27531	2
lcl|NC_073230.2_cds_XP_018885996.4_27532	2
lcl|NC_073230.2_cds_XP_063564134.1_27533	2
lcl|NC_073230.2_cds_XP_063564135.1_27534	2
lcl|NC_073230.2_cds_XP_063564136.1_27535	2
lcl|NC_073230.2_cds_XP_055203841.1_27536	4
lcl|NC_073230.2_cds_XP_055203842.1_27537	4
lcl|NC_073230.2_cds_XP_055203843.1_27538	2
lcl|NC_073230.2_cds_XP_055248963.1_27545	2
lcl|NC_073230.2_cds_XP_018886479.2_27566	4
lcl|NC_073230.2_cds_XP_018886485.1_27573	4
lcl|NC_073230.2_cds_XP_018887254.1_27577	4
lcl|NC_073230.2_cds_XP_055248966.1_27585	3
lcl|NC_073230.2_cds_XP_018886969.2_27623	2
lcl|NC_073230.2_cds_XP_030868655.1_27684	4
lcl|NC_073230.2_cds_XP_018886496.1_27808	2
lcl|NC_073230.2_cds_XP_055249139.2_27848	2
lcl|NC_073230.2_cds_XP_030868526.2_27865	3
lcl|NC_073230.2_cds_XP_055249155.1_27876	3
lcl|NC_073230.2_cds_XP_004045857.4_27882	3
lcl|NC_073230.2_cds_XP_030869100.1_27927	2
lcl|NC_073230.2_cds_XP_030868867.2_27943	3
lcl|NC_073230.2_cds_XP_018886394.1_27945	4
lcl|NC_073230.2_cds_XP_030868952.2_27954	4
lcl|NC_073230.2_cds_XP_055202539.1_27960	2
lcl|NC_073230.2_cds_XP_063564311.1_27975	2
lcl|NC_073230.2_cds_XP_018886924.3_27989	3
lcl|NC_073230.2_cds_XP_004045782.3_28006	2
lcl|NC_073230.2_cds_XP_018886647.1_28059	2
lcl|NC_073230.2_cds_XP_055202565.1_28075	3
lcl|NC_073230.2_cds_XP_018887375.3_28096	3
lcl|NC_073230.2_cds_XP_063564139.1_28111	2
lcl|NC_073230.2_cds_XP_018886761.1_28136	3
lcl|NC_073230.2_cds_XP_055202804.1_28155	4
lcl|NC_073230.2_cds_XP_018885846.1_28157	3
lcl|NC_073230.2_cds_XP_055203570.1_28184	3
lcl|NC_073230.2_cds_XP_055203574.1_28192	2
lcl|NC_073230.2_cds_XP_055203797.1_28219	2
lcl|NC_073230.2_cds_XP_055203539.1_28225	3
lcl|NC_073230.2_cds_XP_055203879.1_28247	3
lcl|NC_073230.2_cds_XP_004045688.2_28268	3
lcl|NC_073230.2_cds_XP_030868784.1_28275	3
lcl|NC_073230.2_cds_XP_018886299.3_28284	2
lcl|NC_073230.2_cds_XP_030868889.2_28329	2
lcl|NC_073230.2_cds_XP_055248535.1_28335	3
lcl|NC_073230.2_cds_XP_018886604.3_28390	2
lcl|NC_073230.2_cds_XP_004046068.4_28406	3
lcl|NC_073230.2_cds_XP_018886414.1_28416	4
lcl|NC_073230.2_cds_XP_004046094.2_28457	3
lcl|NC_073230.2_cds_XP_004046095.2_28459	2
lcl|NC_073230.2_cds_XP_018887045.1_28497	2
lcl|NC_073230.2_cds_XP_030868836.2_28528	3
lcl|NC_073230.2_cds_XP_004046126.3_28553	3
lcl|NC_073230.2_cds_XP_018887178.1_28611	2
lcl|NC_073230.2_cds_XP_063564140.1_28632	2
lcl|NC_073230.2_cds_XP_055248125.1_28635	2
lcl|NC_073230.2_cds_XP_063564816.1_28651	3
lcl|NC_073230.2_cds_XP_018887042.3_28667	4
lcl|NC_073230.2_cds_XP_055203411.1_28685	3
lcl|NC_073230.2_cds_XP_055248466.1_28728	4
lcl|NC_073230.2_cds_XP_004046205.1_28743	4
lcl|NC_073230.2_cds_XP_030868493.1_28748	3
lcl|NC_073230.2_cds_XP_018886379.1_28769	4
lcl|NC_073230.2_cds_XP_018886633.1_28789	4
lcl|NC_073230.2_cds_XP_055248199.1_28795	4
lcl|NC_073230.2_cds_XP_004046247.1_28807	4
lcl|NC_073230.2_cds_XP_004046252.1_28821	4
lcl|NC_073230.2_cds_XP_030868917.1_28867	4
lcl|NC_073230.2_cds_XP_055248266.1_28883	4
lcl|NC_073230.2_cds_XP_018887001.1_28888	2
lcl|NC_073230.2_cds_XP_030868953.2_28891	3
lcl|NC_073230.2_cds_XP_055203135.1_28930	2
lcl|NC_073230.2_cds_XP_004046322.1_28959	4
lcl|NC_073230.2_cds_XP_055203167.1_28983	3
lcl|NC_073230.2_cds_XP_055249174.1_28993	3
lcl|NC_073230.2_cds_XP_018887120.1_28998	2
lcl|NC_073230.2_cds_XP_055249178.1_29003	3
lcl|NC_073230.2_cds_XP_018885827.3_29008	3
lcl|NC_073230.2_cds_XP_004046354.3_29015	4
lcl|NC_073230.2_cds_XP_030869220.1_29040	2
lcl|NC_073230.2_cds_XP_030869152.1_29049	3
lcl|NC_073230.2_cds_XP_018886675.2_29061	2
lcl|NC_073230.2_cds_XP_063564879.1_29100	4
lcl|NC_073230.2_cds_XP_030869341.2_29101	4
lcl|NC_073230.2_cds_XP_018886116.1_29157	4
lcl|NC_073230.2_cds_XP_004046425.3_29189	4
lcl|NC_073230.2_cds_XP_004046443.1_29198	4
lcl|NC_073230.2_cds_XP_055203532.1_29207	4
lcl|NC_073230.2_cds_XP_004046455.3_29211	4
lcl|NC_073230.2_cds_XP_030869092.1_29233	2
lcl|NC_073230.2_cds_XP_018887085.3_29240	2
lcl|NC_073230.2_cds_XP_030869298.2_29265	3
lcl|NC_073230.2_cds_XP_030869290.1_29287	3
lcl|NC_073230.2_cds_XP_055248316.1_29301	2
lcl|NC_073230.2_cds_XP_063564911.1_29313	2
lcl|NC_073230.2_cds_XP_055248373.1_29388	3
lcl|NC_073230.2_cds_XP_030869143.1_29392	3
lcl|NC_073230.2_cds_XP_018886620.1_29397	4
lcl|NC_073230.2_cds_XP_030869411.1_29414	4
lcl|NC_073230.2_cds_XP_055248388.1_29431	3
lcl|NC_073230.2_cds_XP_055248429.1_29516	4
lcl|NC_073230.2_cds_XP_018886917.1_29532	3
lcl|NC_073230.2_cds_XP_055248157.1_29538	3
lcl|NC_073230.2_cds_XP_018886830.3_29550	3
lcl|NC_073230.2_cds_XP_055203376.1_29583	3
lcl|NC_073230.2_cds_XP_004046600.2_29587	3
lcl|NC_073230.2_cds_XP_055203386.1_29599	2
lcl|NC_073230.2_cds_XP_063564954.1_29601	3
lcl|NC_073230.2_cds_XP_030863174.3_29604	3
lcl|NC_073230.2_cds_XP_030863167.2_29608	3
lcl|NC_073231.2_cds_XP_018888289.3_29660	3
lcl|NC_073231.2_cds_XP_055205666.2_29676	2
lcl|NC_073231.2_cds_XP_030869612.3_29684	3
lcl|NC_073231.2_cds_XP_055205502.2_29688	2
lcl|NC_073231.2_cds_XP_030869649.1_29691	3
lcl|NC_073231.2_cds_XP_055205048.2_29821	2
lcl|NC_073231.2_cds_XP_055205080.2_29835	3
lcl|NC_073231.2_cds_XP_030869788.3_29845	4
lcl|NC_073231.2_cds_XP_004046663.5_29849	2
lcl|NC_073231.2_cds_XP_055205245.2_29931	2
lcl|NC_073231.2_cds_XP_055204810.2_29981	3
lcl|NC_073231.2_cds_XP_030869567.3_29990	3
lcl|NC_073231.2_cds_XP_055205496.2_30053	4
lcl|NC_073231.2_cds_XP_055205528.2_30133	4
lcl|NC_073231.2_cds_XP_018888451.4_30152	4
lcl|NC_073231.2_cds_XP_030869708.1_30161	2
lcl|NC_073231.2_cds_XP_055204879.1_30166	4
lcl|NC_073231.2_cds_XP_004046801.2_30198	4
lcl|NC_073231.2_cds_XP_055205664.2_30249	3
lcl|NC_073231.2_cds_XP_004046849.2_30252	2
lcl|NC_073231.2_cds_XP_018888478.3_30257	3
lcl|NC_073231.2_cds_XP_030869644.1_30291	2
lcl|NC_073231.2_cds_XP_055204286.1_30354	4
lcl|NC_073231.2_cds_XP_055204287.2_30390	3
lcl|NC_073231.2_cds_XP_055204334.2_30426	2
lcl|NC_073231.2_cds_XP_030869855.3_30432	4
lcl|NC_073231.2_cds_XP_004047242.2_30496	3
lcl|NC_073231.2_cds_XP_018888369.4_30525	3
lcl|NC_073231.2_cds_XP_004047193.2_30589	2
lcl|NC_073231.2_cds_XP_018888418.2_30591	2
lcl|NC_073231.2_cds_XP_030869619.1_30612	3
lcl|NC_073231.2_cds_XP_030869715.3_30626	2
lcl|NC_073231.2_cds_XP_063565297.1_30627	2
lcl|NC_073231.2_cds_XP_018888356.4_30647	3
lcl|NC_073231.2_cds_XP_055205425.1_30652	3
lcl|NC_073231.2_cds_XP_030869875.1_30669	3
lcl|NC_073231.2_cds_XP_004047166.1_30701	4
lcl|NC_073231.2_cds_XP_055205266.2_30778	3
lcl|NC_073231.2_cds_XP_063565342.1_30804	4
lcl|NC_073231.2_cds_XP_030869821.2_30818	3
lcl|NC_073231.2_cds_XP_004047065.3_30867	4
lcl|NC_073231.2_cds_XP_004047062.3_30873	3
lcl|NC_073231.2_cds_XP_018888020.2_30899	3
lcl|NC_073231.2_cds_XP_030869804.3_30907	2
lcl|NC_073231.2_cds_XP_055205236.2_30912	3
lcl|NC_073231.2_cds_XP_030869510.2_30929	3
lcl|NC_073231.2_cds_XP_055205504.2_30930	3
lcl|NC_073231.2_cds_XP_030869511.3_30936	2
lcl|NC_073231.2_cds_XP_030869661.2_31006	4
lcl|NC_073231.2_cds_XP_063565376.1_31014	3
lcl|NC_073231.2_cds_XP_063565396.1_31070	2
lcl|NC_073231.2_cds_XP_018887693.1_31139	3
lcl|NC_073231.2_cds_XP_030869816.2_31167	2
lcl|NC_073231.2_cds_XP_018887512.4_31172	3
lcl|NC_073231.2_cds_XP_063565425.1_31183	2
lcl|NC_073231.2_cds_XP_018888389.2_31189	2
lcl|NC_073231.2_cds_XP_018887394.1_31223	3
lcl|NC_073231.2_cds_XP_030869526.3_31240	3
lcl|NC_073231.2_cds_XP_018888088.1_31305	4
lcl|NC_073231.2_cds_XP_018888481.2_31314	4
lcl|NC_073231.2_cds_XP_018888501.3_31334	4
lcl|NC_073231.2_cds_XP_018888238.1_31339	4
lcl|NC_073231.2_cds_XP_004047371.3_31350	3
lcl|NC_073231.2_cds_XP_004047386.4_31403	2
lcl|NC_073231.2_cds_XP_004047401.3_31410	3
lcl|NC_073231.2_cds_XP_030869498.3_31434	2
lcl|NC_073231.2_cds_XP_030869921.2_31472	2
lcl|NC_073231.2_cds_XP_030869514.2_31483	3
lcl|NC_073231.2_cds_XP_004047419.2_31490	3
lcl|NC_073231.2_cds_XP_030869450.1_31566	4
lcl|NC_073231.2_cds_XP_063564979.1_31589	3
lcl|NC_073231.2_cds_XP_004047468.4_31639	3
lcl|NC_073231.2_cds_XP_018888374.4_31640	2
lcl|NC_073231.2_cds_XP_004047474.1_31647	4
lcl|NC_073231.2_cds_XP_063565510.1_31669	2
lcl|NC_073231.2_cds_XP_018888468.2_31691	3
lcl|NC_073231.2_cds_XP_055205780.1_31694	2
lcl|NC_073231.2_cds_XP_055205311.2_31735	2
lcl|NC_073231.2_cds_XP_055205221.1_31740	3
lcl|NC_073231.2_cds_XP_004047526.5_31745	2
lcl|NC_073231.2_cds_XP_004047527.5_31749	3
lcl|NC_073231.2_cds_XP_004047531.5_31753	2
lcl|NC_073231.2_cds_XP_018888004.1_31764	3
lcl|NC_073231.2_cds_XP_063565531.1_31788	3
lcl|NC_073231.2_cds_XP_004047534.3_31793	3
lcl|NC_073231.2_cds_XP_018888340.1_31803	3
lcl|NC_073231.2_cds_XP_063565534.1_31804	2
lcl|NC_073231.2_cds_XP_030869524.2_31834	4
lcl|NC_073231.2_cds_XP_018888075.1_31888	2
lcl|NC_073231.2_cds_XP_004047581.1_31895	3
lcl|NC_073231.2_cds_XP_030869731.3_31903	2
lcl|NC_073231.2_cds_XP_055205630.2_31936	4
lcl|NC_073231.2_cds_XP_063565586.1_31952	2
lcl|NC_073231.2_cds_XP_055204021.1_31972	4
lcl|NC_073231.2_cds_XP_063565598.1_31980	2
lcl|NC_073231.2_cds_XP_055204641.2_31984	2
lcl|NC_073231.2_cds_XP_004047617.3_31987	2
lcl|NC_073231.2_cds_XP_030869648.1_31992	3
lcl|NC_073231.2_cds_XP_063565600.1_32003	4
lcl|NC_073231.2_cds_XP_018887973.1_32026	3
lcl|NC_073231.2_cds_XP_055203898.2_32081	3
lcl|NC_073231.2_cds_XP_063565642.1_32164	2
lcl|NC_073231.2_cds_XP_055204436.1_32235	3
lcl|NC_073231.2_cds_XP_055204432.1_32245	4
lcl|NC_073231.2_cds_XP_030869882.3_32268	3
lcl|NC_073231.2_cds_XP_055204459.2_32299	3
lcl|NC_073231.2_cds_XP_018887909.3_32306	4
lcl|NC_073231.2_cds_XP_055204474.2_32312	3
lcl|NC_073231.2_cds_XP_018887661.2_32325	3
