seqname	GC	AT	GC_skew	GC3	GC_avg_stretch	AT_avg_stretch
lcl|NC_073233.2_cds_XP_004051562.3_38517	67.31	32.69	-0.03229	79.67	4.67	3.35
lcl|NC_073233.2_cds_XP_004051571.1_38534	67.24	32.76	-0.00508	76.34	4.76	3.27
lcl|NC_073233.2_cds_XP_004051619.1_38586	56.21	43.79	0.06817	61.94	4.07	3.74
lcl|NC_073233.2_cds_XP_030871661.1_38590	57.46	42.54	-0.02530	71.13	4.21	3.78
lcl|NC_073233.2_cds_XP_018892080.1_38626	59.09	40.91	0.01982	72.13	4.25	3.45
lcl|NC_073233.2_cds_XP_055210527.1_38636	59.55	40.45	0.01904	76.91	4.29	3.46
lcl|NC_073233.2_cds_XP_004051651.2_38640	55.99	44.01	-0.06452	68.20	4.06	3.66
lcl|NC_073233.2_cds_XP_018892827.2_38663	62.77	37.23	0.07222	77.56	4.30	3.52
lcl|NC_073233.2_cds_XP_030871783.1_38691	52.19	47.81	0.03350	58.99	3.83	3.86
lcl|NC_073233.2_cds_XP_055210582.1_38718	67.22	32.78	0.07179	77.35	4.64	3.25
lcl|NC_073233.2_cds_XP_004051689.3_38736	64.28	35.72	-0.05040	78.80	4.44	3.36
lcl|NC_073233.2_cds_XP_018892822.1_38781	42.70	57.3	0.11013	39.62	3.68	4.43
lcl|NC_073233.2_cds_XP_030872107.1_38792	63.30	36.7	-0.03820	85.18	4.55	3.45
lcl|NC_073233.2_cds_XP_055210633.1_38793	44.27	55.73	0.05753	43.60	3.58	4.07
lcl|NC_073233.2_cds_XP_004051731.5_38851	60.04	39.96	0.01607	70.77	4.27	3.69
lcl|NC_073233.2_cds_XP_055211982.1_38879	56.29	43.71	-0.02652	81.00	4.26	3.63
lcl|NC_073233.2_cds_XP_018892105.2_38886	49.68	50.32	0.05339	50.57	3.86	3.87
lcl|NC_073233.2_cds_XP_055212022.1_38925	58.99	41.01	-0.07224	70.52	4.32	3.67
lcl|NC_073233.2_cds_XP_018891880.1_38997	59.42	40.58	0.06782	70.01	3.99	3.58
lcl|NC_073233.2_cds_XP_055212708.1_39035	61.20	38.8	-0.02806	74.00	4.35	3.49
lcl|NC_073233.2_cds_XP_055212717.1_39051	58.74	41.26	-0.04217	80.15	4.30	3.45
lcl|NC_073233.2_cds_XP_055212718.1_39060	62.42	37.58	0.01288	75.74	4.33	3.34
lcl|NC_073233.2_cds_XP_004051828.5_39084	63.95	36.05	-0.02877	71.86	4.35	3.53
lcl|NC_073233.2_cds_XP_018892349.4_39111	48.75	51.25	-0.05872	47.63	3.55	3.81
lcl|NC_073233.2_cds_XP_018893079.3_39210	47.41	52.59	-0.13820	41.55	3.64	3.97
lcl|NC_073233.2_cds_XP_055212834.1_39239	58.92	41.08	-0.02948	82.24	4.17	3.50
lcl|NC_073233.2_cds_XP_030871822.3_39261	43.50	56.5	0.15728	39.60	3.77	4.09
lcl|NC_073233.2_cds_XP_030872072.2_39272	47.23	52.77	0.01611	47.61	3.54	4.07
lcl|NC_073233.2_cds_XP_018892395.3_39286	62.28	37.72	0.01366	77.53	4.68	3.43
lcl|NC_073233.2_cds_XP_063549497.1_39306	56.39	43.61	-0.04147	70.16	4.17	3.56
lcl|NC_073233.2_cds_XP_018892780.3_39316	38.41	61.59	-0.05995	29.73	3.24	4.37
lcl|NC_073233.2_cds_XP_055211543.2_39339	42.89	57.11	0.07412	29.55	3.77	4.21
lcl|NC_073233.2_cds_XP_055211547.2_39357	44.92	55.08	0.04029	42.94	3.56	4.24
lcl|NC_073233.2_cds_XP_030872041.3_39435	42.59	57.41	0.03774	36.92	3.46	4.21
lcl|NC_073233.2_cds_XP_055212589.1_39535	53.62	46.38	0.01643	64.08	4.30	3.74
lcl|NC_073233.2_cds_XP_055212026.2_39574	47.98	52.02	0.01772	52.22	3.87	4.07
lcl|NC_073233.2_cds_XP_018892252.3_39592	40.54	59.46	0.00586	32.27	3.39	4.17
lcl|NC_073233.2_cds_XP_004052027.1_39613	45.89	54.11	0.01440	48.62	3.57	3.94
lcl|NC_073233.2_cds_XP_004052035.2_39629	45.49	54.51	0.02234	49.82	3.74	4.14
lcl|NC_073233.2_cds_XP_018892742.3_39633	56.29	43.71	-0.01035	64.03	3.97	3.68
lcl|NC_073233.2_cds_XP_055212100.1_39679	51.70	48.3	-0.14445	51.99	3.97	3.90
lcl|NC_073233.2_cds_XP_018891230.3_39693	45.32	54.68	0.04609	37.97	3.52	4.05
lcl|NC_073233.2_cds_XP_018893191.1_39695	42.74	57.26	0.02674	40.11	3.42	4.22
lcl|NC_073233.2_cds_XP_004052058.1_39697	58.53	41.47	-0.04634	62.10	5.08	3.90
lcl|NC_073233.2_cds_XP_018891488.1_39698	43.45	56.55	0.06502	44.96	3.90	4.27
lcl|NC_073233.2_cds_XP_004052068.3_39706	37.45	62.55	-0.04140	28.26	3.71	4.67
lcl|NC_073233.2_cds_XP_030872141.3_39742	38.72	61.28	0.10016	30.92	3.46	4.41
lcl|NC_073233.2_cds_XP_055212249.1_39762	43.89	56.11	0.11859	43.30	3.41	3.89
lcl|NC_073233.2_cds_XP_004052119.4_39784	40.11	59.89	0.19034	36.09	3.34	4.17
lcl|NC_073233.2_cds_XP_063549572.1_39802	39.49	60.51	-0.05666	29.46	3.41	4.34
lcl|NC_073233.2_cds_XP_030871796.3_39804	38.73	61.27	0.07744	34.52	3.31	4.35
lcl|NC_073233.2_cds_XP_004052128.5_39819	42.60	57.4	-0.03264	37.29	3.36	4.14
lcl|NC_073233.2_cds_XP_030872201.1_39821	42.50	57.5	0.13567	41.70	3.59	4.16
lcl|NC_073233.2_cds_XP_055211450.2_39830	46.82	53.18	-0.03320	46.42	3.73	4.02
lcl|NC_073233.2_cds_XP_030872329.2_39837	46.25	53.75	-0.04837	46.48	3.79	4.12
lcl|NC_073233.2_cds_XP_004052156.1_39863	53.58	46.42	-0.06577	57.82	3.92	4.05
lcl|NC_073233.2_cds_XP_055211477.2_39873	48.17	51.83	0.02165	49.25	3.97	3.94
lcl|NC_073233.2_cds_XP_063549593.1_39920	57.11	42.89	-0.07246	66.61	4.10	3.58
lcl|NC_073233.2_cds_XP_055212881.1_39982	44.64	55.36	0.03483	41.82	3.58	4.00
lcl|NC_073233.2_cds_XP_055210946.1_40021	55.63	44.37	-0.07758	60.09	4.30	3.92
lcl|NC_073233.2_cds_XP_018891691.2_40028	55.93	44.07	-0.06353	77.25	4.06	3.46
lcl|NC_073233.2_cds_XP_055210951.2_40038	57.23	42.77	0.06595	65.72	3.98	3.61
lcl|NC_073233.2_cds_XP_004052252.5_40075	61.31	38.69	-0.09465	79.19	4.45	3.42
lcl|NC_073233.2_cds_XP_018892653.1_40111	45.64	54.36	-0.05786	51.35	3.59	3.99
lcl|NC_073233.2_cds_XP_055211001.1_40114	48.04	51.96	-0.04608	43.80	3.94	4.01
lcl|NC_073233.2_cds_XP_055211020.2_40139	62.72	37.28	-0.01340	71.39	4.32	3.51
lcl|NC_073233.2_cds_XP_018892893.1_40186	65.36	34.64	-0.09487	76.27	4.70	3.39
lcl|NC_073233.2_cds_XP_063549668.1_40212	55.41	44.59	0.11687	64.69	3.98	3.72
lcl|NC_073233.2_cds_XP_004052301.1_40220	53.82	46.18	-0.03748	68.15	3.94	3.58
lcl|NC_073233.2_cds_XP_055211091.1_40248	61.88	38.12	-0.01416	72.90	4.37	3.54
lcl|NC_073233.2_cds_XP_004052320.1_40266	51.01	48.99	-0.06772	49.94	3.87	3.88
lcl|NC_073233.2_cds_XP_030871774.1_40302	45.24	54.76	0.06438	40.78	3.55	3.86
lcl|NC_073233.2_cds_XP_030872341.1_40307	58.10	41.9	-0.05635	77.01	4.29	3.78
lcl|NC_073233.2_cds_XP_018891279.3_40310	53.04	46.96	-0.01527	66.72	3.88	3.92
lcl|NC_073233.2_cds_XP_055211769.2_40318	52.36	47.64	0.02846	62.44	3.82	3.77
lcl|NC_073233.2_cds_XP_030871690.3_40343	56.04	43.96	-0.06897	71.79	4.28	3.49
lcl|NC_073233.2_cds_XP_004052399.2_40423	63.41	36.59	-0.00799	68.57	4.29	3.26
lcl|NC_073233.2_cds_XP_063549705.1_40441	63.22	36.78	-0.10010	68.23	4.08	3.56
lcl|NC_073233.2_cds_XP_055211110.2_40446	42.16	57.84	0.02016	37.94	3.43	4.44
lcl|NC_073233.2_cds_XP_018893194.4_40542	47.83	52.17	0.00606	43.72	3.66	3.91
lcl|NC_073233.2_cds_XP_055212359.1_40597	49.79	50.21	-0.06178	46.96	3.73	3.91
lcl|NC_073233.2_cds_XP_063549745.1_40614	54.22	45.78	-0.06734	55.66	3.82	3.75
lcl|NC_073233.2_cds_XP_004052483.3_40623	54.22	45.78	-0.06589	62.32	4.12	3.88
lcl|NC_073233.2_cds_XP_018891461.2_40630	61.37	38.63	0.00381	83.18	4.39	3.42
lcl|NC_073233.2_cds_XP_030871603.2_40648	64.57	35.43	0.01390	80.36	4.76	3.64
lcl|NC_073233.2_cds_XP_004052497.4_40649	63.76	36.24	-0.00495	79.92	4.53	3.65
lcl|NC_073233.2_cds_XP_004052498.4_40650	52.43	47.57	-0.00896	53.07	3.64	3.60
lcl|NC_073233.2_cds_XP_055212399.2_40676	62.70	37.3	-0.09110	74.04	4.41	3.46
lcl|NC_073233.2_cds_XP_055212405.1_40683	48.19	51.81	0.02446	54.37	3.66	3.97
lcl|NC_073234.2_cds_XP_018894725.3_40720	66.08	33.92	-0.06237	84.27	4.91	3.50
lcl|NC_073234.2_cds_XP_030857028.1_40734	46.50	53.5	0.12336	44.65	3.75	3.89
lcl|NC_073234.2_cds_XP_018894791.2_40749	58.87	41.13	0.02039	73.10	4.14	3.49
lcl|NC_073234.2_cds_XP_055213459.1_40755	49.81	50.19	-0.10094	41.18	3.83	3.88
lcl|NC_073234.2_cds_XP_055213477.1_40799	47.50	52.5	0.15414	52.23	3.63	3.79
lcl|NC_073234.2_cds_XP_063549819.1_40837	57.03	42.97	-0.00462	75.48	4.11	3.78
lcl|NC_073234.2_cds_XP_063550627.1_40842	56.37	43.63	-0.04323	74.39	4.20	3.75
lcl|NC_073234.2_cds_XP_004052579.4_40971	48.31	51.69	0.03775	51.11	3.64	3.64
lcl|NC_073234.2_cds_XP_030857026.2_40991	51.72	48.28	0.00258	64.06	4.03	3.70
lcl|NC_073234.2_cds_XP_030872518.2_40992	58.52	41.48	0.02024	72.89	4.01	3.50
lcl|NC_073234.2_cds_XP_004052604.3_41012	52.45	47.55	-0.00272	58.49	3.78	3.70
lcl|NC_073234.2_cds_XP_030863096.2_41060	51.25	48.75	0.08378	56.83	3.92	3.85
lcl|NC_073234.2_cds_XP_004052641.2_41128	57.08	42.92	0.02923	71.94	4.11	3.41
lcl|NC_073234.2_cds_XP_030863116.2_41144	63.36	36.64	-0.20624	62.32	4.34	3.32
lcl|NC_073234.2_cds_XP_055214547.1_41166	58.55	41.45	-0.00588	72.24	4.06	3.34
lcl|NC_073234.2_cds_XP_055214563.1_41184	50.15	49.85	0.20000	47.32	3.57	3.88
lcl|NC_073234.2_cds_XP_063549864.1_41192	49.07	50.93	0.17517	44.92	3.52	3.77
lcl|NC_073234.2_cds_XP_018893718.3_41247	49.85	50.15	-0.00276	56.22	3.64	3.75
lcl|NC_073234.2_cds_XP_018893719.2_41255	56.19	43.81	-0.09718	55.05	3.73	3.60
lcl|NC_073234.2_cds_XP_004052716.2_41270	49.02	50.98	-0.03089	53.36	3.55	3.78
lcl|NC_073234.2_cds_XP_004052718.3_41271	47.85	52.15	-0.03523	51.11	3.49	3.88
lcl|NC_073234.2_cds_XP_004052790.4_41389	46.41	53.59	0.06809	43.25	3.61	4.04
lcl|NC_073234.2_cds_XP_055214688.1_41428	53.96	46.04	-0.02912	70.17	3.99	3.61
lcl|NC_073234.2_cds_XP_055214690.1_41431	44.36	55.64	-0.05993	30.88	3.40	4.09
lcl|NC_073234.2_cds_XP_030856792.1_41436	44.63	55.37	0.03060	51.96	3.53	4.08
lcl|NC_073234.2_cds_XP_018893971.3_41468	43.96	56.04	-0.00935	46.18	3.52	4.39
lcl|NC_073234.2_cds_XP_018894993.2_41500	39.54	60.46	-0.01361	36.79	3.38	4.39
lcl|NC_073234.2_cds_XP_055214366.1_41522	43.84	56.16	0.02130	39.84	3.74	4.18
lcl|NC_073234.2_cds_XP_018894942.2_41556	52.16	47.84	0.00839	53.59	4.38	4.10
lcl|NC_073234.2_cds_XP_004053554.3_41564	53.15	46.85	0.06034	57.62	4.32	4.01
lcl|NC_073234.2_cds_XP_018894716.1_41573	40.98	59.02	0.08446	37.38	3.65	4.27
lcl|NC_073234.2_cds_XP_063549919.1_41583	47.72	52.28	-0.02605	51.51	3.68	3.99
lcl|NC_073234.2_cds_XP_004053537.1_41607	41.39	58.61	0.02579	32.65	3.53	4.36
lcl|NC_073234.2_cds_XP_018894554.1_41612	38.90	61.1	0.05585	33.91	3.43	4.17
lcl|NC_073234.2_cds_XP_004053523.1_41631	48.27	51.73	-0.00370	50.09	3.88	4.05
lcl|NC_073234.2_cds_XP_063550670.1_41641	52.01	47.99	0.06083	61.34	3.60	3.82
lcl|NC_073234.2_cds_XP_030872500.1_41659	64.76	35.24	-0.03633	71.93	4.92	3.75
lcl|NC_073234.2_cds_XP_018893699.2_41691	53.60	46.4	0.07405	68.34	4.02	3.68
lcl|NC_073234.2_cds_XP_055215249.1_41697	64.08	35.92	-0.20415	56.97	4.37	3.73
lcl|NC_073234.2_cds_XP_063549941.1_41711	53.83	46.17	0.03134	61.39	3.89	3.57
lcl|NC_073234.2_cds_XP_018893714.2_41717	59.05	40.95	-0.10658	58.99	4.01	3.48
lcl|NC_073234.2_cds_XP_063549945.1_41723	53.00	47	-0.09091	56.91	3.90	4.09
lcl|NC_073234.2_cds_XP_055215293.1_41774	60.02	39.98	-0.01369	77.12	4.14	3.36
lcl|NC_073234.2_cds_XP_063550676.1_41776	57.40	42.6	-0.05047	68.56	3.87	3.42
lcl|NC_073234.2_cds_XP_063550675.1_41789	52.08	47.92	0.09994	66.09	3.84	3.66
lcl|NC_073234.2_cds_XP_055215303.1_41815	55.78	44.22	-0.40236	39.57	4.18	3.60
lcl|NC_073234.2_cds_XP_018893863.1_41828	54.30	45.7	-0.01748	56.83	3.79	3.64
lcl|NC_073234.2_cds_XP_030856910.2_41849	53.35	46.65	0.07597	60.55	3.83	3.74
lcl|NC_073234.2_cds_XP_004053424.4_41853	52.50	47.5	0.00000	64.44	3.80	3.73
lcl|NC_073234.2_cds_XP_063550698.1_41857	51.33	48.67	-0.00857	58.86	3.63	3.75
lcl|NC_073234.2_cds_XP_055215347.1_41886	56.93	43.07	-0.03049	62.40	4.02	3.53
lcl|NC_073234.2_cds_XP_063549962.1_41909	55.34	44.66	0.00241	59.95	4.06	3.57
lcl|NC_073234.2_cds_XP_055215359.1_41922	55.19	44.81	0.03250	60.72	3.99	3.66
lcl|NC_073234.2_cds_XP_030872443.1_41927	53.65	46.35	0.04907	57.45	3.96	3.63
lcl|NC_073234.2_cds_XP_018894025.2_41988	60.63	39.37	0.03070	72.34	4.17	3.42
lcl|NC_073234.2_cds_XP_004053326.1_42025	49.35	50.65	-0.03353	60.20	3.63	3.61
lcl|NC_073234.2_cds_XP_004053311.3_42028	59.11	40.89	-0.03540	67.88	4.12	3.49
lcl|NC_073234.2_cds_XP_030856810.1_42131	58.78	41.22	0.00870	62.21	4.08	3.60
lcl|NC_073234.2_cds_XP_055213111.1_42204	57.68	42.32	-0.01907	63.98	3.99	3.61
lcl|NC_073234.2_cds_XP_018893838.3_42231	61.89	38.11	-0.11154	68.37	4.20	3.31
lcl|NC_073234.2_cds_XP_063550049.1_42300	48.85	51.15	0.03341	62.29	3.77	3.85
lcl|NC_073234.2_cds_XP_018894614.2_42308	48.45	51.55	0.02893	53.11	3.72	3.94
lcl|NC_073234.2_cds_XP_018894637.2_42381	50.21	49.79	0.02650	48.67	3.84	3.82
lcl|NC_073234.2_cds_XP_063550077.1_42411	50.56	49.44	-0.11568	53.06	3.78	4.08
lcl|NC_073234.2_cds_XP_004053135.4_42446	65.37	34.63	-0.07563	70.26	4.46	3.29
lcl|NC_073234.2_cds_XP_063550717.1_42463	55.10	44.9	0.03469	68.90	4.10	3.50
lcl|NC_073234.2_cds_XP_063550720.1_42476	58.59	41.41	0.01643	66.44	4.12	3.43
lcl|NC_073234.2_cds_XP_004053138.3_42486	55.29	44.71	0.02900	70.02	3.75	3.63
lcl|NC_073234.2_cds_XP_055213251.1_42492	64.38	35.62	-0.05248	77.63	4.51	3.42
lcl|NC_073234.2_cds_XP_018893477.3_42503	59.85	40.15	-0.11524	57.36	4.03	3.61
lcl|NC_073234.2_cds_XP_055213277.1_42520	59.97	40.03	-0.09082	60.60	4.12	3.46
lcl|NC_073234.2_cds_XP_063550087.1_42546	59.22	40.78	0.01396	76.05	4.34	3.38
lcl|NC_073234.2_cds_XP_018894165.1_42589	53.26	46.74	0.10102	58.71	3.93	3.55
lcl|NC_073234.2_cds_XP_055213328.1_42605	63.55	36.45	0.05460	45.80	4.31	3.31
lcl|NC_073234.2_cds_XP_063550101.1_42619	63.93	36.07	-0.06681	72.97	4.39	3.34
lcl|NC_073234.2_cds_XP_055213338.1_42627	60.79	39.21	-0.01479	73.65	4.04	3.36
lcl|NC_073234.2_cds_XP_018894594.1_42669	39.91	60.09	0.05762	29.58	3.46	4.19
lcl|NC_073234.2_cds_XP_004053045.1_42674	44.03	55.97	-0.04290	31.55	3.51	4.09
lcl|NC_073234.2_cds_XP_030856691.1_42677	43.53	56.47	-0.00247	48.82	3.54	4.15
lcl|NC_073234.2_cds_XP_055213363.1_42682	46.48	53.52	0.07532	45.59	3.60	4.08
lcl|NC_073234.2_cds_XP_055214801.1_42705	43.45	56.55	0.06212	37.25	3.66	4.22
lcl|NC_073234.2_cds_XP_004053016.1_42742	53.49	46.51	0.10817	61.33	4.57	3.94
lcl|NC_073234.2_cds_XP_030856724.1_42744	43.77	56.23	0.05381	38.17	3.58	4.05
lcl|NC_073234.2_cds_XP_055214871.1_42750	48.44	51.56	0.09967	27.27	3.46	3.83
lcl|NC_073234.2_cds_XP_018894945.3_42751	40.27	59.73	0.08251	38.69	3.32	4.35
lcl|NC_073234.2_cds_XP_055215200.1_42758	42.24	57.76	0.10169	36.69	3.59	4.19
lcl|NC_073234.2_cds_XP_018894203.1_42787	53.48	46.52	-0.00636	60.66	4.07	3.88
lcl|NC_073234.2_cds_XP_030856798.2_42800	46.40	53.6	0.04630	43.72	3.92	3.97
lcl|NC_073234.2_cds_XP_055213900.1_42812	48.16	51.84	0.07382	57.14	3.88	4.08
lcl|NC_073234.2_cds_XP_004052993.3_42820	38.62	61.38	-0.03407	31.58	3.29	4.26
lcl|NC_073234.2_cds_XP_055213919.1_42842	45.04	54.96	-0.00226	46.95	3.45	4.08
lcl|NC_073234.2_cds_XP_055213921.1_42851	57.31	42.69	0.06884	67.30	4.07	3.66
lcl|NC_073234.2_cds_XP_004052965.4_42864	44.84	55.16	-0.04090	39.22	3.45	4.04
lcl|NC_073234.2_cds_XP_004052962.1_42914	41.55	58.45	0.07110	39.79	3.48	4.27
lcl|NC_073234.2_cds_XP_018894847.3_42915	51.18	48.82	0.00620	59.79	4.17	3.96
lcl|NC_073234.2_cds_XP_055213855.1_42918	44.29	55.71	0.08223	40.35	3.56	4.42
lcl|NC_073234.2_cds_XP_055213860.1_42963	44.68	55.32	0.11942	44.07	3.53	3.94
lcl|NC_073234.2_cds_XP_030856531.1_42988	43.01	56.99	0.08893	45.41	3.57	4.22
lcl|NC_073234.2_cds_XP_055214006.1_43016	42.09	57.91	0.05367	41.36	3.48	4.31
lcl|NC_073234.2_cds_XP_055214409.1_43049	42.17	57.83	0.01983	33.78	3.47	4.35
lcl|NC_073234.2_cds_XP_018894927.1_43067	43.03	56.97	0.01849	42.58	3.43	4.14
lcl|NC_073234.2_cds_XP_004053556.1_43099	52.01	47.99	0.06957	51.21	4.97	4.21
lcl|NC_073234.2_cds_XP_004053568.2_43112	41.97	58.03	0.07883	38.24	3.62	4.32
lcl|NC_073234.2_cds_XP_063550200.1_43119	49.13	50.87	0.02703	49.71	3.75	3.92
lcl|NC_073234.2_cds_XP_004053571.1_43120	39.86	60.14	0.05163	32.17	3.42	4.24
lcl|NC_073234.2_cds_XP_004053586.2_43146	41.47	58.53	0.11806	34.45	3.43	4.27
lcl|NC_073234.2_cds_XP_055213009.1_43195	46.64	53.36	-0.04170	47.37	3.72	4.13
lcl|NC_073234.2_cds_XP_004053610.3_43210	47.67	52.33	-0.00600	52.08	3.72	3.93
lcl|NC_073234.2_cds_XP_030856835.1_43221	46.92	53.08	-0.12520	50.99	3.53	4.04
lcl|NC_073234.2_cds_XP_018894531.3_43222	41.06	58.94	0.04366	34.02	3.72	4.27
lcl|NC_073234.2_cds_XP_018894812.3_43230	47.76	52.24	0.08464	52.89	4.07	4.57
lcl|NC_073234.2_cds_XP_018894631.2_43276	39.25	60.75	0.07252	31.01	3.20	4.23
lcl|NC_073234.2_cds_XP_063550245.1_43289	48.14	51.86	-0.02961	44.08	3.76	4.13
lcl|NC_073234.2_cds_XP_018894785.3_43296	47.41	52.59	-0.03153	43.44	3.53	4.04
lcl|NC_073234.2_cds_XP_055214722.1_43312	42.09	57.91	0.09252	31.50	3.63	4.18
lcl|NC_073234.2_cds_XP_030872405.2_43317	40.90	59.1	0.05314	36.03	3.42	4.13
lcl|NC_073234.2_cds_XP_055214878.1_43318	38.95	61.05	-0.03488	30.98	3.40	4.54
lcl|NC_073234.2_cds_XP_055214810.1_43340	44.58	55.42	0.08256	38.72	3.38	3.96
lcl|NC_073234.2_cds_XP_018894894.1_43355	46.91	53.09	-0.02037	51.85	3.55	4.07
lcl|NC_073234.2_cds_XP_063550256.1_43363	35.44	64.56	0.10643	28.64	3.30	4.67
lcl|NC_073234.2_cds_XP_055214897.1_43390	35.38	64.62	0.15979	29.51	3.42	4.59
lcl|NC_073234.2_cds_XP_018894947.1_43391	37.35	62.65	0.04607	32.15	3.38	4.65
lcl|NC_073234.2_cds_XP_030856441.1_43416	40.40	59.6	0.12871	31.28	3.58	4.34
lcl|NC_073234.2_cds_XP_030872526.2_43431	38.39	61.61	0.12423	33.22	3.43	4.23
lcl|NC_073234.2_cds_XP_004053736.3_43459	49.54	50.46	0.00943	57.62	4.44	4.27
lcl|NC_073234.2_cds_XP_018894900.3_43483	42.37	57.63	0.04673	40.25	3.51	4.23
lcl|NC_073234.2_cds_XP_055213416.1_43534	39.14	60.86	0.02559	35.71	3.64	4.49
lcl|NC_073234.2_cds_XP_018894404.2_43553	41.05	58.95	0.09623	38.03	3.49	4.21
lcl|NC_073234.2_cds_XP_018894382.1_43563	45.08	54.92	-0.02703	42.22	3.57	4.05
lcl|NC_073234.2_cds_XP_004053781.2_43574	38.07	61.93	0.01973	30.17	3.51	4.40
lcl|NC_073234.2_cds_XP_018894843.1_43581	38.64	61.36	-0.02968	33.55	3.29	4.33
lcl|NC_073234.2_cds_XP_055214746.1_43605	46.00	54	0.02828	47.88	3.79	4.02
lcl|NC_073234.2_cds_XP_030856845.2_43612	41.76	58.24	0.03209	42.93	3.56	4.19
lcl|NC_073234.2_cds_XP_055214764.1_43621	45.75	54.25	0.09568	46.01	3.58	3.91
lcl|NC_073234.2_cds_XP_018894440.1_43629	42.54	57.46	0.03491	43.83	3.46	4.21
lcl|NC_073234.2_cds_XP_055213830.1_43681	50.91	49.09	0.01899	55.82	3.72	3.91
lcl|NC_073234.2_cds_XP_004053847.1_43731	38.07	61.93	0.04847	35.95	3.43	4.51
lcl|NC_073234.2_cds_XP_018894446.1_43748	43.94	56.06	0.08629	44.00	3.69	4.26
lcl|NC_073234.2_cds_XP_004053870.1_43779	60.12	39.88	-0.00452	74.66	4.81	3.78
lcl|NC_073234.2_cds_XP_055214935.1_43796	52.44	47.56	0.13010	59.27	3.93	3.71
lcl|NC_073234.2_cds_XP_030856495.2_43811	56.55	43.45	-0.04655	67.65	4.13	4.04
lcl|NC_073234.2_cds_XP_055214951.1_43839	55.77	44.23	-0.00630	71.41	4.04	3.74
lcl|NC_073234.2_cds_XP_004053915.4_43852	46.46	53.54	0.04488	53.96	3.81	4.09
lcl|NC_073234.2_cds_XP_004053911.1_43856	51.01	48.99	-0.03545	63.14	3.82	4.01
lcl|NC_073234.2_cds_XP_018894818.3_43874	59.71	40.29	-0.07426	82.34	4.46	3.38
lcl|NC_073234.2_cds_XP_018894320.1_43921	48.51	51.49	0.04480	52.25	3.71	3.93
lcl|NC_073234.2_cds_XP_030856928.2_43965	62.84	37.16	-0.02647	77.12	4.59	4.11
lcl|NC_073234.2_cds_XP_055215078.1_44002	53.68	46.32	-0.12298	47.97	4.82	4.13
lcl|NC_073234.2_cds_XP_055215088.1_44036	53.85	46.15	0.01602	58.50	3.75	3.99
lcl|NC_073234.2_cds_XP_018894656.1_44062	41.86	58.14	0.07692	41.62	3.57	4.37
lcl|NC_073234.2_cds_XP_030856992.2_44072	53.33	46.67	-0.02498	59.67	3.98	3.96
lcl|NC_073234.2_cds_XP_055215128.1_44091	59.39	40.61	-0.01648	73.30	4.19	3.35
lcl|NC_073234.2_cds_XP_018894651.3_44116	63.61	36.39	0.04214	80.29	4.72	3.81
lcl|NC_073234.2_cds_XP_004053985.1_44124	56.28	43.72	-0.07528	78.40	4.18	3.73
lcl|NC_073234.2_cds_XP_018894695.3_44144	55.53	44.47	0.07183	68.99	3.92	3.65
lcl|NC_073234.2_cds_XP_030872524.1_44157	49.60	50.4	-0.03526	48.71	3.60	3.93
lcl|NC_073234.2_cds_XP_055214100.1_44181	56.89	43.11	-0.04188	71.68	4.16	3.49
lcl|NC_073234.2_cds_XP_018895002.2_44183	57.90	42.1	-0.13075	75.18	4.14	3.59
lcl|NC_073234.2_cds_XP_018893828.1_44197	46.38	53.62	0.09353	53.84	3.62	4.17
lcl|NC_073234.2_cds_XP_055214119.1_44229	52.24	47.76	0.04205	61.70	3.95	3.84
lcl|NC_073234.2_cds_XP_004054034.2_44236	57.34	42.66	0.02785	71.41	3.88	3.53
lcl|NC_073234.2_cds_XP_063550465.1_44242	62.94	37.06	-0.07587	73.11	4.23	3.40
lcl|NC_073234.2_cds_XP_063550491.1_44326	59.51	40.49	0.01169	77.79	4.34	3.59
lcl|NC_073234.2_cds_XP_055214169.1_44348	64.83	35.17	-0.11041	76.90	4.72	3.46
lcl|NC_073234.2_cds_XP_030856573.2_44356	46.94	53.06	0.04300	51.12	3.66	4.05
lcl|NC_073234.2_cds_XP_063550489.1_44367	61.36	38.64	-0.14971	77.07	4.68	3.66
lcl|NC_073234.2_cds_XP_055214222.1_44398	45.85	54.15	0.10994	51.36	3.56	4.01
lcl|NC_073234.2_cds_XP_018894231.2_44404	40.35	59.65	0.05346	39.19	3.46	4.27
lcl|NC_073234.2_cds_XP_030872491.1_44424	62.97	37.03	0.04584	83.24	4.41	3.30
lcl|NC_073234.2_cds_XP_063550514.1_44467	63.08	36.92	-0.06069	81.60	4.59	3.38
lcl|NC_073234.2_cds_XP_030856966.1_44474	40.37	59.63	0.01255	33.61	3.48	4.25
lcl|NC_073234.2_cds_XP_030856534.1_44496	40.85	59.15	0.11658	31.87	3.63	4.42
lcl|NC_073234.2_cds_XP_004054154.1_44526	47.57	52.43	0.04824	58.81	3.83	4.24
lcl|NC_073234.2_cds_XP_018894003.3_44530	49.30	50.7	0.07543	60.98	3.86	4.16
lcl|NC_073234.2_cds_XP_055214306.1_44573	65.61	34.39	-0.09791	80.65	4.68	3.53
lcl|NC_073234.2_cds_XP_018894618.2_44593	61.35	38.65	0.02918	76.39	4.51	3.56
lcl|NC_073234.2_cds_XP_018894877.1_44600	52.55	47.45	0.04089	63.08	3.82	3.87
