sequence	Cluster
lcl|NC_072378.2_cds_XP_054349123.1_20773	1
lcl|NC_072378.2_cds_XP_063522327.1_20788	1
lcl|NC_072378.2_cds_XP_054348240.2_20825	1
lcl|NC_072378.2_cds_XP_054348218.1_20831	3
lcl|NC_072378.2_cds_XP_054348385.1_20874	1
lcl|NC_072378.2_cds_XP_054348634.2_20880	2
lcl|NC_072378.2_cds_XP_054349025.2_20892	2
lcl|NC_072378.2_cds_XP_054349107.2_20899	2
lcl|NC_072378.2_cds_XP_054348403.1_20927	3
lcl|NC_072378.2_cds_XP_054346195.2_20950	2
lcl|NC_072378.2_cds_XP_063522367.1_20959	1
lcl|NC_072378.2_cds_XP_054347583.1_20967	2
lcl|NC_072378.2_cds_XP_054348328.2_20970	2
lcl|NC_072378.2_cds_XP_054348350.2_20975	2
lcl|NC_072378.2_cds_XP_054348329.1_20979	2
lcl|NC_072378.2_cds_XP_054347216.1_21011	2
lcl|NC_072378.2_cds_XP_054346372.1_21061	2
lcl|NC_072378.2_cds_XP_054347353.2_21086	3
lcl|NC_072378.2_cds_XP_054348117.2_21092	1
lcl|NC_072378.2_cds_XP_054349078.2_21098	1
lcl|NC_072378.2_cds_XP_063522406.1_21102	2
lcl|NC_072378.2_cds_XP_054346203.1_21110	2
lcl|NC_072378.2_cds_XP_054346151.1_21128	2
lcl|NC_072378.2_cds_XP_054346906.1_21139	2
lcl|NC_072378.2_cds_XP_054347061.2_21153	3
lcl|NC_072378.2_cds_XP_054348797.2_21168	3
lcl|NC_072378.2_cds_XP_054347930.1_21194	3
lcl|NC_072378.2_cds_XP_054347842.2_21214	2
lcl|NC_072378.2_cds_XP_054348833.2_21240	3
lcl|NC_072378.2_cds_XP_063522461.1_21261	2
lcl|NC_072378.2_cds_XP_063522481.1_21340	3
lcl|NC_072378.2_cds_XP_063522492.1_21345	2
lcl|NC_072378.2_cds_XP_054347550.1_21362	1
lcl|NC_072378.2_cds_XP_054348437.2_21376	1
lcl|NC_072378.2_cds_XP_054346860.2_21397	2
lcl|NC_072378.2_cds_XP_063522519.1_21435	3
lcl|NC_072378.2_cds_XP_054346269.1_21438	2
lcl|NC_072378.2_cds_XP_054347373.1_21445	2
lcl|NC_072378.2_cds_XP_063522541.1_21478	1
lcl|NC_072378.2_cds_XP_054345930.1_21486	2
lcl|NC_072378.2_cds_XP_063522556.1_21506	2
lcl|NC_072378.2_cds_XP_054345986.1_21541	2
lcl|NC_072378.2_cds_XP_054346005.2_21579	3
lcl|NC_072378.2_cds_XP_054346025.1_21586	2
lcl|NC_072378.2_cds_XP_054346028.1_21590	3
lcl|NC_072378.2_cds_XP_063523152.1_21647	2
lcl|NC_072378.2_cds_XP_063522571.1_21674	1
lcl|NC_072378.2_cds_XP_063522584.1_21706	1
lcl|NC_072378.2_cds_XP_054347785.2_21743	1
lcl|NC_072378.2_cds_XP_054347789.2_21744	2
lcl|NC_072378.2_cds_XP_054347517.2_21747	1
lcl|NC_072378.2_cds_XP_054349059.2_21765	3
lcl|NC_072378.2_cds_XP_054346324.2_21772	2
lcl|NC_072378.2_cds_XP_063522611.1_21782	2
lcl|NC_072378.2_cds_XP_054347621.1_21839	3
lcl|NC_072378.2_cds_XP_054347636.1_21868	2
lcl|NC_072378.2_cds_XP_063522634.1_21873	2
lcl|NC_072378.2_cds_XP_054346370.2_21874	1
lcl|NC_072378.2_cds_XP_063522659.1_21952	2
lcl|NC_072378.2_cds_XP_054347173.1_21965	3
lcl|NC_072378.2_cds_XP_054348280.1_21966	1
lcl|NC_072378.2_cds_XP_054348428.1_21971	2
lcl|NC_072378.2_cds_XP_054349522.2_22042	3
lcl|NC_072378.2_cds_XP_054347595.1_22063	3
lcl|NC_072378.2_cds_XP_054347606.1_22072	2
lcl|NC_072378.2_cds_XP_054347311.1_22099	1
lcl|NC_072378.2_cds_XP_063522713.1_22108	1
lcl|NC_072378.2_cds_XP_054348661.1_22122	1
lcl|NC_072378.2_cds_XP_063522732.1_22145	1
lcl|NC_072378.2_cds_XP_054346284.1_22156	2
lcl|NC_072378.2_cds_XP_054345942.2_22236	2
lcl|NC_072378.2_cds_XP_063522798.1_22247	3
lcl|NC_072378.2_cds_XP_054346282.1_22249	2
lcl|NC_072378.2_cds_XP_063523165.1_22252	2
lcl|NC_072378.2_cds_XP_054349481.2_22254	2
lcl|NC_072378.2_cds_XP_054349487.2_22261	2
lcl|NC_072378.2_cds_XP_063523175.1_22284	3
lcl|NC_072378.2_cds_XP_054346696.2_22312	1
lcl|NC_072378.2_cds_XP_054346703.1_22324	2
lcl|NC_072378.2_cds_XP_054346723.2_22348	2
lcl|NC_072378.2_cds_XP_054349459.1_22380	2
lcl|NC_072378.2_cds_XP_063522822.1_22398	2
lcl|NC_072378.2_cds_XP_054349013.2_22408	2
lcl|NC_072378.2_cds_XP_054348106.1_22424	1
lcl|NC_072378.2_cds_XP_054347033.2_22444	1
lcl|NC_072378.2_cds_XP_063522864.1_22488	2
lcl|NC_072378.2_cds_XP_054346404.2_22515	1
lcl|NC_072378.2_cds_XP_063522876.1_22520	1
lcl|NC_072378.2_cds_XP_063522878.1_22524	2
lcl|NC_072378.2_cds_XP_054346496.2_22562	2
lcl|NC_072378.2_cds_XP_063522909.1_22613	3
lcl|NC_072378.2_cds_XP_063522936.1_22653	1
lcl|NC_072378.2_cds_XP_063522944.1_22679	3
lcl|NC_072378.2_cds_XP_054346256.1_22712	1
lcl|NC_072379.2_cds_XP_054350849.1_22745	2
lcl|NC_072379.2_cds_XP_054352937.1_22746	2
lcl|NC_072379.2_cds_XP_054350050.1_22818	1
lcl|NC_072379.2_cds_XP_054350055.1_22823	2
lcl|NC_072379.2_cds_XP_054351614.1_22865	2
lcl|NC_072379.2_cds_XP_054350523.2_22896	2
lcl|NC_072379.2_cds_XP_054350555.1_22910	1
lcl|NC_072379.2_cds_XP_063523290.1_22913	1
lcl|NC_072379.2_cds_XP_063524145.1_22918	1
lcl|NC_072379.2_cds_XP_054352025.1_22921	1
lcl|NC_072379.2_cds_XP_054352048.1_22944	2
lcl|NC_072379.2_cds_XP_054352062.1_22955	1
lcl|NC_072379.2_cds_XP_054352088.1_22972	1
lcl|NC_072379.2_cds_XP_054352110.2_22982	2
lcl|NC_072379.2_cds_XP_054352102.1_22993	2
lcl|NC_072379.2_cds_XP_054352148.1_23009	2
lcl|NC_072379.2_cds_XP_063524156.1_23021	2
lcl|NC_072379.2_cds_XP_054352150.1_23030	1
lcl|NC_072379.2_cds_XP_063524176.1_23054	2
lcl|NC_072379.2_cds_XP_054351323.1_23061	2
lcl|NC_072379.2_cds_XP_063524183.1_23072	2
lcl|NC_072379.2_cds_XP_054353088.1_23091	1
lcl|NC_072379.2_cds_XP_054353090.1_23139	1
lcl|NC_072379.2_cds_XP_054352253.1_23243	3
lcl|NC_072379.2_cds_XP_054352329.1_23309	1
lcl|NC_072379.2_cds_XP_054352363.1_23346	2
lcl|NC_072379.2_cds_XP_054352381.1_23359	1
lcl|NC_072379.2_cds_XP_063523307.1_23361	3
lcl|NC_072379.2_cds_XP_054352385.1_23362	3
lcl|NC_072379.2_cds_XP_054352396.1_23377	3
lcl|NC_072379.2_cds_XP_054352407.1_23390	1
lcl|NC_072379.2_cds_XP_054351669.1_23392	1
lcl|NC_072379.2_cds_XP_054351670.1_23393	1
lcl|NC_072379.2_cds_XP_054351673.2_23396	3
lcl|NC_072379.2_cds_XP_054351678.1_23399	3
lcl|NC_072379.2_cds_XP_054351679.1_23401	1
lcl|NC_072379.2_cds_XP_054352473.1_23441	2
lcl|NC_072379.2_cds_XP_054352553.1_23520	1
lcl|NC_072379.2_cds_XP_054352559.1_23526	2
lcl|NC_072379.2_cds_XP_054352577.1_23570	2
lcl|NC_072379.2_cds_XP_054352588.1_23591	2
lcl|NC_072379.2_cds_XP_063524331.1_23604	1
lcl|NC_072379.2_cds_XP_054351300.1_23616	2
lcl|NC_072379.2_cds_XP_054349769.2_23701	1
lcl|NC_072379.2_cds_XP_054349780.1_23707	3
lcl|NC_072379.2_cds_XP_054349791.1_23718	2
lcl|NC_072379.2_cds_XP_054351214.1_23759	3
lcl|NC_072379.2_cds_XP_054351077.1_23762	2
lcl|NC_072379.2_cds_XP_054350680.1_24023	1
lcl|NC_072379.2_cds_XP_054351443.1_24036	1
lcl|NC_072379.2_cds_XP_054352677.1_24080	1
lcl|NC_072379.2_cds_XP_063523396.1_24101	1
lcl|NC_072379.2_cds_XP_063523397.1_24105	1
lcl|NC_072379.2_cds_XP_054350775.1_24123	2
lcl|NC_072379.2_cds_XP_063523414.1_24131	3
lcl|NC_072379.2_cds_XP_054352425.1_24140	3
lcl|NC_072379.2_cds_XP_054351017.1_24154	3
lcl|NC_072379.2_cds_XP_054350693.1_24157	3
lcl|NC_072379.2_cds_XP_054350704.1_24166	1
lcl|NC_072379.2_cds_XP_054350730.1_24194	3
lcl|NC_072379.2_cds_XP_054350458.1_24222	1
lcl|NC_072379.2_cds_XP_054351610.1_24244	1
lcl|NC_072379.2_cds_XP_054352195.2_24251	1
lcl|NC_072379.2_cds_XP_054353197.1_24265	2
lcl|NC_072379.2_cds_XP_054350756.1_24274	3
lcl|NC_072379.2_cds_XP_063523458.1_24330	2
lcl|NC_072379.2_cds_XP_054352644.1_24349	2
lcl|NC_072379.2_cds_XP_054351825.1_24371	2
lcl|NC_072379.2_cds_XP_054350164.1_24417	1
lcl|NC_072379.2_cds_XP_054350616.1_24446	2
lcl|NC_072379.2_cds_XP_054350339.1_24586	2
lcl|NC_072379.2_cds_XP_054350801.1_24622	3
lcl|NC_072379.2_cds_XP_054350995.1_24661	2
lcl|NC_072379.2_cds_XP_063523551.1_24671	1
lcl|NC_072379.2_cds_XP_054351429.1_24679	2
lcl|NC_072379.2_cds_XP_054351538.1_24690	1
lcl|NC_072379.2_cds_XP_054352810.1_24700	3
lcl|NC_072379.2_cds_XP_054352827.1_24716	2
lcl|NC_072379.2_cds_XP_054352832.1_24720	2
lcl|NC_072379.2_cds_XP_063523218.1_24780	1
lcl|NC_072379.2_cds_XP_054351135.1_24783	1
lcl|NC_072379.2_cds_XP_054350301.1_24786	3
lcl|NC_072379.2_cds_XP_054352616.1_24823	2
lcl|NC_072379.2_cds_XP_054352621.1_24829	3
lcl|NC_072379.2_cds_XP_063523624.1_24871	1
lcl|NC_072379.2_cds_XP_054350558.1_24884	3
lcl|NC_072379.2_cds_XP_054351304.1_24899	2
lcl|NC_072379.2_cds_XP_054351924.1_24903	1
lcl|NC_072379.2_cds_XP_054352670.1_24910	1
lcl|NC_072379.2_cds_XP_054349831.1_24920	2
lcl|NC_072379.2_cds_XP_054349845.1_24934	1
lcl|NC_072379.2_cds_XP_054349881.1_24980	1
lcl|NC_072379.2_cds_XP_054349876.1_24996	2
lcl|NC_072379.2_cds_XP_063523677.1_25038	2
lcl|NC_072379.2_cds_XP_054349697.1_25051	1
lcl|NC_072379.2_cds_XP_063523703.1_25083	2
lcl|NC_072379.2_cds_XP_054352933.1_25100	3
lcl|NC_072379.2_cds_XP_054352934.1_25101	2
lcl|NC_072379.2_cds_XP_054350046.1_25114	2
lcl|NC_072379.2_cds_XP_054352662.1_25119	1
lcl|NC_072379.2_cds_XP_054351607.1_25138	1
lcl|NC_072379.2_cds_XP_054351162.1_25139	2
lcl|NC_072379.2_cds_XP_054350370.1_25160	2
lcl|NC_072379.2_cds_XP_054349954.1_25172	2
lcl|NC_072379.2_cds_XP_054350933.1_25175	2
lcl|NC_072379.2_cds_XP_063523751.1_25179	1
lcl|NC_072379.2_cds_XP_063523752.1_25188	2
lcl|NC_072379.2_cds_XP_054350969.1_25214	1
lcl|NC_072379.2_cds_XP_054351260.1_25219	1
lcl|NC_072379.2_cds_XP_054351109.1_25257	1
lcl|NC_072379.2_cds_XP_054351465.1_25263	1
lcl|NC_072379.2_cds_XP_054351764.1_25273	2
lcl|NC_072379.2_cds_XP_054350227.1_25330	2
lcl|NC_072379.2_cds_XP_054350228.1_25333	1
lcl|NC_072379.2_cds_XP_054350231.1_25359	2
lcl|NC_072379.2_cds_XP_063523802.1_25390	2
lcl|NC_072379.2_cds_XP_054351417.1_25412	2
lcl|NC_072379.2_cds_XP_054351496.1_25471	1
lcl|NC_072379.2_cds_XP_054351518.1_25499	1
lcl|NC_072379.2_cds_XP_054351997.1_25501	1
lcl|NC_072379.2_cds_XP_054351938.1_25524	2
lcl|NC_072379.2_cds_XP_054352455.1_25532	3
lcl|NC_072379.2_cds_XP_054351169.1_25544	2
lcl|NC_072379.2_cds_XP_054351899.1_25592	3
lcl|NC_072379.2_cds_XP_063524503.1_25617	3
lcl|NC_072379.2_cds_XP_054352881.1_25623	2
lcl|NC_072379.2_cds_XP_054351084.1_25659	3
lcl|NC_072379.2_cds_XP_054350758.1_25675	3
lcl|NC_072379.2_cds_XP_054350762.1_25684	3
lcl|NC_072379.2_cds_XP_054353208.1_25695	3
lcl|NC_072379.2_cds_XP_054353224.1_25708	3
lcl|NC_072379.2_cds_XP_054353274.1_25767	3
lcl|NC_072379.2_cds_XP_054351735.1_25793	3
lcl|NC_072379.2_cds_XP_063523921.1_25799	1
lcl|NC_072379.2_cds_XP_054350559.1_25804	1
lcl|NC_072379.2_cds_XP_054350592.1_25848	1
lcl|NC_072379.2_cds_XP_063523931.1_25877	3
lcl|NC_072379.2_cds_XP_054351138.1_25896	3
lcl|NC_072379.2_cds_XP_054350662.1_25904	2
lcl|NC_072379.2_cds_XP_054350668.1_25911	1
lcl|NC_072379.2_cds_XP_054351634.1_25918	2
lcl|NC_072379.2_cds_XP_054351202.1_25922	1
lcl|NC_072379.2_cds_XP_054352745.1_25928	3
lcl|NC_072379.2_cds_XP_054349939.1_25957	1
lcl|NC_072379.2_cds_XP_054351226.1_25964	2
lcl|NC_072379.2_cds_XP_054352790.1_25976	1
lcl|NC_072379.2_cds_XP_054352190.1_26030	3
lcl|NC_072379.2_cds_XP_054349907.1_26031	3
lcl|NC_072379.2_cds_XP_054349635.1_26102	3
lcl|NC_072379.2_cds_XP_054351748.1_26129	3
lcl|NC_072379.2_cds_XP_054350357.1_26142	3
lcl|NC_072379.2_cds_XP_063523995.1_26151	3
lcl|NC_072379.2_cds_XP_054350121.1_26155	3
lcl|NC_072379.2_cds_XP_054351739.1_26180	1
lcl|NC_072379.2_cds_XP_054351283.2_26189	1
lcl|NC_072379.2_cds_XP_054351782.2_26201	2
lcl|NC_072379.2_cds_XP_054349965.1_26238	2
lcl|NC_072379.2_cds_XP_063524021.1_26246	1
lcl|NC_072379.2_cds_XP_054349990.1_26275	1
lcl|NC_072379.2_cds_XP_054351660.1_26330	2
lcl|NC_072379.2_cds_XP_054350444.1_26334	1
lcl|NC_072379.2_cds_XP_054350448.1_26338	1
lcl|NC_072379.2_cds_XP_054350475.1_26344	3
lcl|NC_072379.2_cds_XP_054350978.1_26358	2
lcl|NC_072379.2_cds_XP_054351241.1_26444	3
lcl|NC_072379.2_cds_XP_054351423.1_26456	2
lcl|NC_072379.2_cds_XP_054351145.1_26460	2
lcl|NC_072379.2_cds_XP_063524105.1_26485	2
lcl|NC_072379.2_cds_XP_054349906.2_26530	2
lcl|NC_072379.2_cds_XP_054350457.1_26532	2
lcl|NC_072379.2_cds_XP_054351182.1_26541	1
lcl|NC_072379.2_cds_XP_054351187.1_26545	3
lcl|NC_072379.2_cds_XP_054351192.1_26549	2
lcl|NC_072379.2_cds_XP_063524131.1_26557	2
lcl|NC_072380.2_cds_XP_054354282.1_26597	2
lcl|NC_072380.2_cds_XP_063524566.1_26608	2
lcl|NC_072380.2_cds_XP_054354902.1_26612	2
lcl|NC_072380.2_cds_XP_054354748.1_26613	1
lcl|NC_072380.2_cds_XP_063525400.1_26616	2
lcl|NC_072380.2_cds_XP_054355051.1_26768	1
lcl|NC_072380.2_cds_XP_054353554.2_26784	2
lcl|NC_072380.2_cds_XP_054354136.1_26794	2
lcl|NC_072380.2_cds_XP_054354541.2_26796	1
lcl|NC_072380.2_cds_XP_054353693.1_26812	1
lcl|NC_072380.2_cds_XP_054354468.2_26862	2
lcl|NC_072380.2_cds_XP_054354420.2_26872	2
lcl|NC_072380.2_cds_XP_063524622.1_26930	3
lcl|NC_072380.2_cds_XP_054354038.1_26984	3
lcl|NC_072380.2_cds_XP_054354905.1_27002	3
lcl|NC_072380.2_cds_XP_054354803.1_27012	1
lcl|NC_072380.2_cds_XP_054353964.2_27019	3
lcl|NC_072380.2_cds_XP_054354164.1_27053	3
lcl|NC_072380.2_cds_XP_063525435.1_27103	1
lcl|NC_072380.2_cds_XP_054355061.1_27117	2
lcl|NC_072380.2_cds_XP_054354493.2_27120	1
lcl|NC_072380.2_cds_XP_054354497.2_27130	2
lcl|NC_072380.2_cds_XP_054355784.1_27153	1
lcl|NC_072380.2_cds_XP_063525459.1_27227	3
lcl|NC_072380.2_cds_XP_054355462.2_27254	2
lcl|NC_072380.2_cds_XP_054353901.2_27286	1
lcl|NC_072380.2_cds_XP_054353931.1_27292	2
lcl|NC_072380.2_cds_XP_054353934.2_27294	2
lcl|NC_072380.2_cds_XP_054355195.1_27325	1
lcl|NC_072380.2_cds_XP_063524695.1_27340	2
lcl|NC_072380.2_cds_XP_054354736.1_27344	1
lcl|NC_072380.2_cds_XP_054354579.1_27376	2
lcl|NC_072380.2_cds_XP_063524719.1_27416	1
lcl|NC_072380.2_cds_XP_063524742.1_27455	2
lcl|NC_072380.2_cds_XP_054354843.2_27476	2
lcl|NC_072380.2_cds_XP_063524766.1_27521	2
lcl|NC_072380.2_cds_XP_063524785.1_27535	3
lcl|NC_072380.2_cds_XP_054354073.1_27645	1
lcl|NC_072380.2_cds_XP_054354088.2_27667	2
lcl|NC_072380.2_cds_XP_054354093.2_27668	2
lcl|NC_072380.2_cds_XP_054353823.2_27688	2
lcl|NC_072380.2_cds_XP_054355053.2_27698	1
lcl|NC_072380.2_cds_XP_054353568.1_27705	2
lcl|NC_072380.2_cds_XP_063525532.1_27732	1
lcl|NC_072380.2_cds_XP_054354408.2_27737	3
lcl|NC_072380.2_cds_XP_054353721.1_27782	2
lcl|NC_072380.2_cds_XP_054355496.1_27793	3
lcl|NC_072380.2_cds_XP_054353520.1_27883	3
lcl|NC_072380.2_cds_XP_054353523.2_27914	2
lcl|NC_072380.2_cds_XP_054353521.2_27935	2
lcl|NC_072380.2_cds_XP_054354977.2_27938	2
lcl|NC_072380.2_cds_XP_054354528.1_27948	1
lcl|NC_072380.2_cds_XP_054354538.2_27972	1
lcl|NC_072380.2_cds_XP_054355869.2_27978	2
lcl|NC_072380.2_cds_XP_054355101.1_28009	2
lcl|NC_072380.2_cds_XP_054354306.1_28010	1
lcl|NC_072380.2_cds_XP_054355208.2_28083	2
lcl|NC_072380.2_cds_XP_054354368.1_28118	2
lcl|NC_072380.2_cds_XP_054354099.2_28164	1
lcl|NC_072380.2_cds_XP_054355827.2_28187	2
lcl|NC_072380.2_cds_XP_054354203.2_28265	3
lcl|NC_072380.2_cds_XP_054354898.2_28278	3
lcl|NC_072380.2_cds_XP_054354653.1_28293	3
lcl|NC_072380.2_cds_XP_054354660.1_28299	3
lcl|NC_072380.2_cds_XP_054354682.1_28318	2
lcl|NC_072380.2_cds_XP_054354257.2_28358	1
lcl|NC_072380.2_cds_XP_054355893.2_28363	2
lcl|NC_072380.2_cds_XP_054353573.2_28376	1
lcl|NC_072380.2_cds_XP_054353592.2_28417	1
lcl|NC_072380.2_cds_XP_054353616.2_28430	2
lcl|NC_072380.2_cds_XP_054353620.1_28436	2
lcl|NC_072380.2_cds_XP_063525074.1_28480	3
lcl|NC_072380.2_cds_XP_054355533.1_28508	2
lcl|NC_072380.2_cds_XP_054353558.2_28541	2
lcl|NC_072380.2_cds_XP_054353562.1_28542	1
lcl|NC_072380.2_cds_XP_054353465.2_28553	3
lcl|NC_072380.2_cds_XP_054354878.2_28591	2
lcl|NC_072380.2_cds_XP_054354739.1_28594	1
lcl|NC_072380.2_cds_XP_054354950.2_28637	1
lcl|NC_072380.2_cds_XP_054354124.1_28639	2
lcl|NC_072380.2_cds_XP_063525109.1_28647	1
lcl|NC_072380.2_cds_XP_054353798.1_28649	2
lcl|NC_072380.2_cds_XP_054353429.2_28654	1
lcl|NC_072380.2_cds_XP_054353436.2_28666	2
lcl|NC_072380.2_cds_XP_054353453.2_28688	2
lcl|NC_072380.2_cds_XP_063525130.1_28698	2
lcl|NC_072380.2_cds_XP_054354394.1_28706	2
lcl|NC_072380.2_cds_XP_063525132.1_28707	1
lcl|NC_072380.2_cds_XP_054355817.1_28723	3
lcl|NC_072380.2_cds_XP_063525145.1_28761	1
lcl|NC_072380.2_cds_XP_054355582.1_28773	2
lcl|NC_072380.2_cds_XP_054354059.1_28779	1
lcl|NC_072380.2_cds_XP_054353748.1_28792	3
lcl|NC_072380.2_cds_XP_054355108.2_28811	1
lcl|NC_072380.2_cds_XP_063525168.1_28822	1
lcl|NC_072380.2_cds_XP_054354869.1_28841	1
lcl|NC_072380.2_cds_XP_063525175.1_28847	3
lcl|NC_072380.2_cds_XP_063525182.1_28854	2
lcl|NC_072380.2_cds_XP_054355814.2_28864	2
lcl|NC_072380.2_cds_XP_063525207.1_28878	2
lcl|NC_072380.2_cds_XP_054354386.2_28889	2
lcl|NC_072380.2_cds_XP_054354217.2_28911	1
lcl|NC_072380.2_cds_XP_063525211.1_28916	2
lcl|NC_072380.2_cds_XP_063525229.1_28944	2
lcl|NC_072380.2_cds_XP_054354275.2_29008	1
lcl|NC_072380.2_cds_XP_063525269.1_29057	2
lcl|NC_072380.2_cds_XP_063525262.1_29079	3
lcl|NC_072380.2_cds_XP_063525290.1_29102	2
lcl|NC_072380.2_cds_XP_054353729.2_29113	2
lcl|NC_072380.2_cds_XP_054355038.2_29126	3
lcl|NC_072380.2_cds_XP_054355035.2_29133	2
lcl|NC_072380.2_cds_XP_054353776.2_29149	2
lcl|NC_072380.2_cds_XP_054355252.2_29165	3
lcl|NC_072380.2_cds_XP_054355279.1_29219	2
lcl|NC_072380.2_cds_XP_063525296.1_29226	3
lcl|NC_072380.2_cds_XP_063525300.1_29258	3
lcl|NC_072380.2_cds_XP_054355315.1_29280	2
lcl|NC_072381.2_cds_XP_054293200.1_29389	2
lcl|NC_072381.2_cds_XP_054292895.1_29422	1
lcl|NC_072381.2_cds_XP_054293167.1_29458	1
lcl|NC_072381.2_cds_XP_054359216.1_29490	1
lcl|NC_072381.2_cds_XP_054292956.1_29533	2
lcl|NC_072381.2_cds_XP_054292142.1_29539	1
lcl|NC_072381.2_cds_XP_054292441.1_29541	2
lcl|NC_072381.2_cds_XP_054359428.1_29547	2
lcl|NC_072381.2_cds_XP_054291453.1_29584	2
lcl|NC_072381.2_cds_XP_063525621.1_29590	3
lcl|NC_072381.2_cds_XP_054291998.1_29594	2
lcl|NC_072381.2_cds_XP_054292279.1_29628	1
lcl|NC_072381.2_cds_XP_063525643.1_29673	2
lcl|NC_072381.2_cds_XP_054291816.1_29737	2
lcl|NC_072381.2_cds_XP_054292416.1_29738	1
lcl|NC_072381.2_cds_XP_054359503.2_29752	1
lcl|NC_072381.2_cds_XP_054291951.1_29769	2
lcl|NC_072381.2_cds_XP_054359182.1_29797	1
lcl|NC_072381.2_cds_XP_054359185.1_29808	2
lcl|NC_072381.2_cds_XP_063525707.1_29811	2
lcl|NC_072381.2_cds_XP_054293287.1_29818	2
lcl|NC_072381.2_cds_XP_054291508.1_29863	3
lcl|NC_072381.2_cds_XP_063525715.1_29883	1
lcl|NC_072381.2_cds_XP_054292082.1_29931	2
lcl|NC_072381.2_cds_XP_054359494.1_29944	2
lcl|NC_072381.2_cds_XP_054291992.1_29945	1
lcl|NC_072381.2_cds_XP_063525756.1_29993	2
lcl|NC_072381.2_cds_XP_054291675.1_30003	1
lcl|NC_072381.2_cds_XP_054291672.1_30024	2
lcl|NC_072381.2_cds_XP_063525769.1_30031	2
lcl|NC_072381.2_cds_XP_063525774.1_30059	1
lcl|NC_072381.2_cds_XP_054291725.1_30067	1
lcl|NC_072381.2_cds_XP_063525802.1_30088	1
lcl|NC_072381.2_cds_XP_063525814.1_30111	1
lcl|NC_072381.2_cds_XP_054293120.1_30122	3
lcl|NC_072381.2_cds_XP_054293127.1_30123	2
lcl|NC_072381.2_cds_XP_054292347.1_30128	2
lcl|NC_072381.2_cds_XP_054292351.1_30129	1
lcl|NC_072381.2_cds_XP_054291445.1_30183	1
lcl|NC_072381.2_cds_XP_054359336.1_30216	2
lcl|NC_072381.2_cds_XP_054291828.1_30351	1
lcl|NC_072381.2_cds_XP_054291493.1_30369	3
lcl|NC_072381.2_cds_XP_054359903.1_30373	2
lcl|NC_072381.2_cds_XP_054293002.2_30483	3
lcl|NC_072381.2_cds_XP_054291745.1_30520	1
lcl|NC_072381.2_cds_XP_054292221.1_30528	2
lcl|NC_072381.2_cds_XP_054292343.1_30567	1
lcl|NC_072381.2_cds_XP_054291529.1_30572	1
lcl|NC_072381.2_cds_XP_054292967.1_30613	1
lcl|NC_072381.2_cds_XP_054292596.1_30637	1
lcl|NC_072381.2_cds_XP_054359594.1_30640	3
lcl|NC_072381.2_cds_XP_054358969.1_30655	2
lcl|NC_072381.2_cds_XP_054291488.1_30670	1
lcl|NC_072381.2_cds_XP_054359206.1_30672	1
lcl|NC_072381.2_cds_XP_054359203.1_30675	2
lcl|NC_072381.2_cds_XP_054291335.1_30692	1
lcl|NC_072381.2_cds_XP_054359845.1_30699	2
lcl|NC_072381.2_cds_XP_063525951.1_30703	1
lcl|NC_072381.2_cds_XP_054358986.1_30708	2
lcl|NC_072381.2_cds_XP_063525955.1_30726	1
lcl|NC_072381.2_cds_XP_054359093.1_30804	1
lcl|NC_072381.2_cds_XP_054291230.1_30817	3
lcl|NC_072381.2_cds_XP_054291579.1_30819	3
lcl|NC_072381.2_cds_XP_054291608.1_30823	2
lcl|NC_072381.2_cds_XP_054359633.1_30865	1
lcl|NC_072381.2_cds_XP_054359650.1_30878	3
lcl|NC_072381.2_cds_XP_063526527.1_30928	3
lcl|NC_072381.2_cds_XP_054293281.1_30939	3
lcl|NC_072381.2_cds_XP_054359549.1_30955	3
lcl|NC_072381.2_cds_XP_054359556.1_30961	3
lcl|NC_072381.2_cds_XP_054359734.1_30964	3
lcl|NC_072381.2_cds_XP_054359743.1_31003	3
lcl|NC_072381.2_cds_XP_054293056.2_31074	3
lcl|NC_072381.2_cds_XP_054293051.1_31077	3
lcl|NC_072381.2_cds_XP_054291976.1_31089	3
lcl|NC_072381.2_cds_XP_063525985.1_31109	3
lcl|NC_072381.2_cds_XP_054291264.1_31120	3
lcl|NC_072381.2_cds_XP_054292599.1_31170	2
lcl|NC_072381.2_cds_XP_054292608.1_31180	1
lcl|NC_072381.2_cds_XP_054292630.1_31194	2
lcl|NC_072381.2_cds_XP_054292625.1_31200	2
lcl|NC_072381.2_cds_XP_063526599.1_31209	1
lcl|NC_072381.2_cds_XP_063526617.1_31221	2
lcl|NC_072381.2_cds_XP_063526628.1_31257	1
lcl|NC_072381.2_cds_XP_054292684.1_31259	2
lcl|NC_072381.2_cds_XP_054291128.1_31281	1
lcl|NC_072381.2_cds_XP_063526003.1_31287	2
lcl|NC_072381.2_cds_XP_054359367.1_31312	1
lcl|NC_072381.2_cds_XP_063526024.1_31340	2
lcl|NC_072381.2_cds_XP_054359388.1_31369	1
lcl|NC_072381.2_cds_XP_054291788.1_31392	1
lcl|NC_072381.2_cds_XP_063526045.1_31490	2
lcl|NC_072381.2_cds_XP_054359513.1_31509	3
lcl|NC_072381.2_cds_XP_054292177.1_31512	2
lcl|NC_072381.2_cds_XP_054292192.1_31530	2
lcl|NC_072381.2_cds_XP_054291860.1_31533	3
lcl|NC_072381.2_cds_XP_063526058.1_31546	1
