seqname	GC	AT	GC_skew	GC3	GC_avg_stretch	AT_avg_stretch
lcl|NC_072383.2_cds_XP_054300991.1_38814	40.05	59.95	0.04912	29.65	3.47	4.21
lcl|NC_072383.2_cds_XP_054299038.1_38862	60.96	39.04	-0.01321	74.16	4.09	3.33
lcl|NC_072383.2_cds_XP_054299035.1_38868	64.01	35.99	-0.06457	73.08	4.41	3.33
lcl|NC_072383.2_cds_XP_063528772.1_38879	63.31	36.69	0.05658	45.13	4.30	3.31
lcl|NC_072383.2_cds_XP_054299054.1_38895	53.29	46.71	0.09905	58.24	3.92	3.56
lcl|NC_072383.2_cds_XP_063528789.1_38931	58.70	41.3	-0.00187	75.04	4.36	3.44
lcl|NC_072383.2_cds_XP_054298181.1_38939	52.60	47.4	0.10946	58.05	3.67	3.76
lcl|NC_072383.2_cds_XP_063528797.1_38964	60.00	40	-0.09198	60.81	4.13	3.47
lcl|NC_072383.2_cds_XP_054301477.1_38991	63.99	36.01	-0.05142	76.75	4.45	3.35
lcl|NC_072383.2_cds_XP_054301489.1_38998	55.11	44.89	0.02597	68.59	3.75	3.69
lcl|NC_072383.2_cds_XP_054301506.1_39002	58.21	41.79	0.01739	65.94	4.09	3.45
lcl|NC_072383.2_cds_XP_054301481.1_39025	54.88	45.12	0.03188	68.42	4.07	3.56
lcl|NC_072383.2_cds_XP_054301517.1_39032	65.44	34.56	-0.06982	70.19	4.42	3.29
lcl|NC_072383.2_cds_XP_054301559.1_39067	48.63	51.37	-0.09742	49.49	3.79	4.09
lcl|NC_072383.2_cds_XP_054298781.1_39087	50.27	49.73	0.02941	48.86	3.90	3.84
lcl|NC_072383.2_cds_XP_054300101.1_39169	48.23	51.77	0.02128	52.59	3.69	3.89
lcl|NC_072383.2_cds_XP_054300108.1_39174	48.71	51.29	0.03676	62.00	3.77	3.85
lcl|NC_072383.2_cds_XP_054298157.1_39249	62.39	37.61	-0.10071	69.31	4.28	3.28
lcl|NC_072383.2_cds_XP_054300347.1_39274	57.69	42.31	-0.01498	64.07	3.99	3.59
lcl|NC_072383.2_cds_XP_063528828.1_39349	58.91	41.09	0.00919	62.01	4.16	3.55
lcl|NC_072383.2_cds_XP_063528878.1_39449	59.14	40.86	-0.05237	68.41	4.08	3.45
lcl|NC_072383.2_cds_XP_054301181.1_39458	49.60	50.4	-0.03030	60.39	3.61	3.62
lcl|NC_072383.2_cds_XP_054297943.1_39502	60.57	39.43	0.03417	71.57	4.16	3.49
lcl|NC_072383.2_cds_XP_054297994.1_39566	53.74	46.26	0.04203	58.08	3.97	3.59
lcl|NC_072383.2_cds_XP_054298001.1_39574	55.37	44.63	0.03564	60.72	4.06	3.63
lcl|NC_072383.2_cds_XP_063503061.1_39599	55.26	44.74	0.00193	59.39	4.07	3.59
lcl|NC_072383.2_cds_XP_054298015.1_39607	57.41	42.59	-0.01240	63.97	4.06	3.42
lcl|NC_072383.2_cds_XP_054301255.1_39626	51.31	48.69	-0.00806	58.64	3.62	3.72
lcl|NC_072383.2_cds_XP_063503070.1_39635	52.71	47.29	-0.00735	64.07	3.79	3.70
lcl|NC_072383.2_cds_XP_054300628.1_39643	53.15	46.85	0.07509	60.12	3.83	3.71
lcl|NC_072383.2_cds_XP_054299616.1_39677	54.29	45.71	-0.02419	57.18	3.75	3.63
lcl|NC_072383.2_cds_XP_063503092.1_39699	55.48	44.52	-0.39249	39.11	4.20	3.66
lcl|NC_072383.2_cds_XP_054298985.1_39713	52.36	47.64	0.10000	66.86	3.80	3.62
lcl|NC_072383.2_cds_XP_054299221.1_39720	57.86	42.14	-0.03261	70.28	4.00	3.40
lcl|NC_072383.2_cds_XP_054298927.1_39722	59.93	40.07	-0.01554	76.99	4.12	3.35
lcl|NC_072383.2_cds_XP_054301711.1_39735	52.52	47.48	-0.09831	56.65	3.88	4.07
lcl|NC_072383.2_cds_XP_054301679.1_39755	59.59	40.41	-0.10864	60.07	4.07	3.48
lcl|NC_072383.2_cds_XP_054301691.1_39766	53.61	46.39	0.02736	60.95	3.83	3.60
lcl|NC_072383.2_cds_XP_054301683.1_39771	63.88	36.12	-0.20291	56.43	4.38	3.75
lcl|NC_072383.2_cds_XP_054301705.1_39780	53.50	46.5	0.07358	67.86	4.06	3.65
lcl|NC_072383.2_cds_XP_054298309.1_39812	64.74	35.26	-0.03582	72.00	4.87	3.71
lcl|NC_072383.2_cds_XP_054300317.1_39831	48.33	51.67	0.00369	50.27	3.90	4.03
lcl|NC_072383.2_cds_XP_054300065.1_39848	38.80	61.2	0.05687	33.81	3.43	4.18
lcl|NC_072383.2_cds_XP_054300073.1_39853	41.39	58.61	0.02485	32.71	3.51	4.35
lcl|NC_072383.2_cds_XP_054299613.1_39868	47.70	52.3	-0.02445	52.03	3.69	4.01
lcl|NC_072383.2_cds_XP_063502535.1_39878	41.43	58.57	0.07051	37.85	3.60	4.23
lcl|NC_072383.2_cds_XP_054298064.2_39883	54.95	45.05	0.06212	59.34	4.61	4.03
lcl|NC_072383.2_cds_XP_054298067.1_39886	51.94	48.06	0.07389	51.75	4.86	4.20
lcl|NC_072383.2_cds_XP_054299946.1_39911	41.57	58.43	0.08327	37.50	3.53	4.30
lcl|NC_072383.2_cds_XP_054299481.1_39921	49.88	50.12	0.03844	51.15	3.75	3.89
lcl|NC_072383.2_cds_XP_054298975.1_39926	39.94	60.06	0.04814	32.33	3.43	4.21
lcl|NC_072383.2_cds_XP_054299516.1_39946	41.54	58.46	0.12652	35.10	3.45	4.27
lcl|NC_072383.2_cds_XP_054301002.1_39980	47.27	52.73	-0.02477	48.19	3.77	4.10
lcl|NC_072383.2_cds_XP_054300999.1_39986	47.67	52.33	-0.00253	51.92	3.71	3.97
lcl|NC_072383.2_cds_XP_054301404.1_40000	47.10	52.9	-0.12237	51.32	3.57	4.01
lcl|NC_072383.2_cds_XP_054301405.1_40002	41.01	58.99	0.04902	34.07	3.71	4.26
lcl|NC_072383.2_cds_XP_054300278.1_40011	47.60	52.4	0.08508	52.15	4.07	4.58
lcl|NC_072383.2_cds_XP_054299329.1_40055	39.33	60.67	0.07810	31.35	3.28	4.27
lcl|NC_072383.2_cds_XP_054299354.1_40073	48.55	51.45	-0.03172	44.88	3.69	4.15
lcl|NC_072383.2_cds_XP_063502587.1_40077	47.16	52.84	-0.02635	43.30	3.57	4.03
lcl|NC_072383.2_cds_XP_054297761.1_40092	41.97	58.03	0.08937	31.23	3.61	4.23
lcl|NC_072383.2_cds_XP_054299446.1_40093	40.90	59.1	0.05935	35.90	3.42	4.17
lcl|NC_072383.2_cds_XP_054299693.1_40095	38.62	61.38	-0.02139	30.52	3.34	4.58
lcl|NC_072383.2_cds_XP_054298715.1_40112	44.67	55.33	0.08541	38.71	3.39	3.97
lcl|NC_072383.2_cds_XP_054299168.1_40125	46.75	53.25	-0.02044	51.49	3.57	4.07
lcl|NC_072383.2_cds_XP_063502602.1_40131	35.36	64.64	0.11197	28.67	3.32	4.67
lcl|NC_072383.2_cds_XP_054298029.1_40163	35.17	64.83	0.17166	28.93	3.40	4.59
lcl|NC_072383.2_cds_XP_054298035.1_40164	37.16	62.84	0.04510	31.58	3.41	4.62
lcl|NC_072383.2_cds_XP_054300702.1_40190	40.43	59.57	0.13325	31.44	3.57	4.34
lcl|NC_072383.2_cds_XP_054298966.1_40208	38.53	61.47	0.12255	33.43	3.44	4.27
lcl|NC_072383.2_cds_XP_054298073.1_40235	49.42	50.58	0.01204	57.43	4.41	4.25
lcl|NC_072383.2_cds_XP_054301381.1_40272	42.25	57.75	0.04793	40.22	3.56	4.23
lcl|NC_072383.2_cds_XP_054298286.1_40326	39.23	60.77	0.02231	35.93	3.58	4.47
lcl|NC_072383.2_cds_XP_054298229.1_40343	40.86	59.14	0.09210	37.95	3.42	4.25
lcl|NC_072383.2_cds_XP_054298235.1_40355	45.08	54.92	-0.03393	42.30	3.55	4.08
lcl|NC_072383.2_cds_XP_054301634.1_40362	38.34	61.66	0.01958	30.65	3.41	4.39
lcl|NC_072383.2_cds_XP_054301639.1_40369	38.64	61.36	-0.02597	33.44	3.28	4.40
lcl|NC_072383.2_cds_XP_054300344.1_40397	45.76	54.24	0.03474	47.61	3.81	4.03
lcl|NC_072383.2_cds_XP_063502694.1_40402	41.58	58.42	0.03220	42.66	3.58	4.19
lcl|NC_072383.2_cds_XP_063502702.1_40411	46.21	53.79	0.08565	46.40	3.66	3.84
lcl|NC_072383.2_cds_XP_054301742.1_40427	42.33	57.67	0.03950	42.99	3.43	4.24
lcl|NC_072383.2_cds_XP_054299449.1_40458	50.84	49.16	0.01671	55.94	3.68	3.86
lcl|NC_072383.2_cds_XP_054300295.1_40504	38.16	61.84	0.04762	36.20	3.40	4.47
lcl|NC_072383.2_cds_XP_063502741.1_40534	44.21	55.79	0.07692	44.42	3.74	4.27
lcl|NC_072383.2_cds_XP_054298653.1_40565	60.09	39.91	-0.00803	74.57	4.77	3.78
lcl|NC_072383.2_cds_XP_054298437.1_40593	52.82	47.18	0.12982	59.78	3.98	3.73
lcl|NC_072383.2_cds_XP_054299272.1_40601	56.33	43.67	-0.04842	67.17	4.12	3.89
lcl|NC_072383.2_cds_XP_054301347.1_40626	55.84	44.16	-0.00850	71.49	4.01	3.73
lcl|NC_072383.2_cds_XP_054301360.1_40632	46.20	53.8	0.04937	52.88	3.73	4.12
lcl|NC_072383.2_cds_XP_063502765.1_40645	51.99	48.01	-0.01283	61.80	3.70	3.93
lcl|NC_072383.2_cds_XP_054300917.1_40674	59.82	40.18	-0.07604	83.26	4.44	3.36
lcl|NC_072383.2_cds_XP_054299858.1_40724	48.35	51.65	0.04957	51.87	3.72	3.97
lcl|NC_072383.2_cds_XP_063503130.1_40774	63.42	36.58	-0.03067	77.80	4.62	3.88
lcl|NC_072383.2_cds_XP_054298120.1_40824	50.30	49.7	-0.13186	42.87	4.07	4.13
lcl|NC_072383.2_cds_XP_054298128.1_40833	53.39	46.61	0.00115	59.17	3.77	4.01
lcl|NC_072383.2_cds_XP_054298131.1_40843	50.84	49.16	0.00359	49.12	4.05	4.00
lcl|NC_072383.2_cds_XP_054298133.1_40844	46.78	53.22	0.09864	46.90	3.74	4.43
lcl|NC_072383.2_cds_XP_054298129.1_40854	42.03	57.97	0.08394	42.14	3.54	4.36
lcl|NC_072383.2_cds_XP_054298153.1_40865	53.27	46.73	-0.02487	59.69	4.00	3.94
lcl|NC_072383.2_cds_XP_054299016.1_40887	59.44	40.56	-0.01340	73.71	4.16	3.39
lcl|NC_072383.2_cds_XP_054299729.1_40891	64.36	35.64	-0.00205	75.15	4.55	3.40
lcl|NC_072383.2_cds_XP_063503188.1_40899	63.07	36.93	0.04885	78.40	4.66	3.78
lcl|NC_072383.2_cds_XP_054299744.1_40908	55.91	44.09	-0.07579	77.39	4.09	3.78
lcl|NC_072383.2_cds_XP_063503190.1_40923	55.86	44.14	0.05849	67.48	3.90	3.55
lcl|NC_072383.2_cds_XP_054301316.1_40938	49.57	50.43	-0.03406	48.71	3.57	3.91
lcl|NC_072383.2_cds_XP_054300737.1_40957	56.82	43.18	-0.04153	71.89	4.06	3.49
lcl|NC_072383.2_cds_XP_054300743.1_40958	57.82	42.18	-0.12637	74.92	4.17	3.59
lcl|NC_072383.2_cds_XP_054297934.1_40967	46.38	53.62	0.10152	53.73	3.65	4.11
lcl|NC_072383.2_cds_XP_054299411.1_40997	52.39	47.61	0.03998	62.21	3.95	3.82
lcl|NC_072383.2_cds_XP_054298427.1_41003	57.32	42.68	0.02590	71.22	3.91	3.52
lcl|NC_072383.2_cds_XP_054298705.1_41008	62.91	37.09	-0.07926	72.95	4.22	3.35
lcl|NC_072383.2_cds_XP_054299892.1_41085	58.96	41.04	0.01057	76.96	4.37	3.73
lcl|NC_072383.2_cds_XP_054299908.1_41094	64.51	35.49	-0.11111	76.21	4.71	3.41
lcl|NC_072383.2_cds_XP_054297768.1_41101	46.77	53.23	0.04439	50.69	3.62	4.11
lcl|NC_072383.2_cds_XP_054297774.1_41114	61.24	38.76	-0.15230	77.11	4.66	3.64
lcl|NC_072383.2_cds_XP_054297789.1_41141	45.95	54.05	0.11302	51.71	3.59	4.03
lcl|NC_072383.2_cds_XP_054297821.1_41152	40.32	59.68	0.05504	39.09	3.46	4.28
lcl|NC_072383.2_cds_XP_054297860.1_41162	62.46	37.54	0.05941	82.13	4.44	3.35
lcl|NC_072383.2_cds_XP_063503230.1_41207	63.37	36.63	-0.05580	82.18	4.53	3.44
lcl|NC_072383.2_cds_XP_054297888.1_41225	40.35	59.65	0.00838	33.81	3.43	4.24
lcl|NC_072383.2_cds_XP_063503247.1_41243	40.84	59.16	0.11944	31.99	3.59	4.39
lcl|NC_072383.2_cds_XP_054299959.1_41280	47.84	52.16	0.03415	59.28	3.89	4.30
lcl|NC_072383.2_cds_XP_054299962.1_41282	49.20	50.8	0.07704	60.71	3.86	4.14
lcl|NC_072383.2_cds_XP_054299993.1_41337	65.59	34.41	-0.09712	80.77	4.69	3.57
lcl|NC_072383.2_cds_XP_054299800.1_41366	60.96	39.04	0.03397	75.57	4.44	3.59
lcl|NC_072383.2_cds_XP_054300242.1_41373	53.07	46.93	0.04106	64.18	3.86	3.87
lcl|NC_072383.2_cds_XP_054300340.1_41377	60.23	39.77	0.03693	78.00	4.38	3.44
lcl|NC_072383.2_cds_XP_054300578.1_41388	54.64	45.36	0.05824	70.09	4.00	3.82
lcl|NC_072383.2_cds_XP_054299019.1_41391	44.82	55.18	0.04055	44.55	3.84	4.28
lcl|NC_072383.2_cds_XP_054299026.1_41398	60.21	39.79	0.01868	70.36	4.45	3.71
lcl|NC_072383.2_cds_XP_054300265.1_41418	55.94	44.06	-0.10381	73.10	3.92	3.73
lcl|NC_072383.2_cds_XP_054300775.1_41427	56.11	43.89	-0.01475	59.88	4.32	3.94
lcl|NC_072383.2_cds_XP_063502905.1_41440	65.71	34.29	-0.11745	82.47	4.56	3.45
lcl|NC_072383.2_cds_XP_054300789.1_41444	58.90	41.1	-0.05541	65.87	4.30	3.83
lcl|NC_072383.2_cds_XP_054300809.1_41467	72.33	27.67	-0.11478	84.83	5.92	3.23
lcl|NC_072383.2_cds_XP_054300837.1_41490	55.79	44.21	0.00261	72.63	4.06	3.70
lcl|NC_072383.2_cds_XP_063502923.1_41497	52.80	47.2	-0.00126	54.50	3.98	4.04
lcl|NC_072383.2_cds_XP_054300849.1_41501	59.13	40.87	0.08411	74.20	4.17	3.73
lcl|NC_072383.2_cds_XP_054300897.1_41571	41.84	58.16	0.07395	38.82	3.26	3.80
lcl|NC_072384.2_cds_XP_054329622.1_41601	40.91	59.09	-0.02226	39.89	3.31	3.93
lcl|NC_072384.2_cds_XP_063503344.1_41614	58.72	41.28	-0.11727	74.57	4.07	3.74
lcl|NC_072384.2_cds_XP_054334317.1_41655	59.95	40.05	0.02490	67.70	4.29	3.48
lcl|NC_072384.2_cds_XP_054334322.1_41659	64.77	35.23	-0.01851	71.93	4.30	3.21
lcl|NC_072384.2_cds_XP_054334332.1_41666	49.51	50.49	0.02936	57.70	3.95	4.18
lcl|NC_072384.2_cds_XP_054333073.1_41676	43.59	56.41	0.09037	44.57	3.60	4.16
lcl|NC_072384.2_cds_XP_054333080.1_41682	53.57	46.43	-0.16762	48.15	3.86	3.57
lcl|NC_072384.2_cds_XP_054333108.1_41710	53.90	46.1	0.03885	43.23	4.28	4.04
lcl|NC_072384.2_cds_XP_054333123.1_41724	60.04	39.96	-0.03523	82.73	4.24	3.65
lcl|NC_072384.2_cds_XP_054334719.1_41773	50.08	49.92	-0.01272	58.03	3.78	3.87
lcl|NC_072384.2_cds_XP_063503406.1_41779	48.19	51.81	0.01596	48.58	3.72	4.12
lcl|NC_072384.2_cds_XP_063503416.1_41798	65.99	34.01	-0.11840	79.96	4.57	3.32
lcl|NC_072384.2_cds_XP_054334720.1_41826	40.01	59.99	0.00446	32.33	3.44	4.35
lcl|NC_072384.2_cds_XP_054334732.1_41837	43.12	56.88	-0.06066	44.83	3.52	4.17
lcl|NC_072384.2_cds_XP_063503451.1_41887	49.18	50.82	-0.03781	48.36	3.74	3.86
lcl|NC_072384.2_cds_XP_063503467.1_41917	41.60	58.4	0.01008	38.92	3.43	4.15
lcl|NC_072384.2_cds_XP_054333851.1_41919	44.53	55.47	0.10234	38.38	3.48	4.03
lcl|NC_072384.2_cds_XP_054333837.1_41925	42.37	57.63	0.04555	38.60	3.41	4.19
lcl|NC_072384.2_cds_XP_054333815.1_41940	46.99	53.01	-0.14625	39.82	3.63	4.13
lcl|NC_072384.2_cds_XP_054333857.1_41972	53.25	46.75	-0.02792	63.33	3.66	3.73
lcl|NC_072384.2_cds_XP_054334899.1_41981	49.64	50.36	0.05809	46.86	3.67	3.84
lcl|NC_072384.2_cds_XP_054334369.1_41996	42.86	57.14	0.11603	38.18	3.54	4.21
lcl|NC_072384.2_cds_XP_054333393.1_42022	46.61	53.39	-0.03112	49.59	3.69	4.10
lcl|NC_072384.2_cds_XP_063503512.1_42046	46.83	53.17	-0.09825	40.21	3.58	4.03
lcl|NC_072384.2_cds_XP_054333976.1_42059	49.58	50.42	0.11298	61.69	3.94	4.16
lcl|NC_072384.2_cds_XP_063503545.1_42108	37.92	62.08	0.06686	28.92	3.49	4.51
lcl|NC_072384.2_cds_XP_054334935.1_42114	45.45	54.55	0.02511	53.85	3.47	4.03
lcl|NC_072384.2_cds_XP_054335283.1_42126	44.57	55.43	0.04348	45.14	3.74	4.05
lcl|NC_072384.2_cds_XP_054333167.1_42141	43.07	56.93	0.10781	34.87	3.91	4.12
lcl|NC_072384.2_cds_XP_054334669.1_42170	44.99	55.01	0.07717	45.59	3.57	4.04
lcl|NC_072384.2_cds_XP_054333277.1_42190	50.13	49.87	-0.03679	50.13	3.73	3.97
lcl|NC_072384.2_cds_XP_054334228.2_42201	53.65	46.35	0.00837	58.10	3.97	3.93
lcl|NC_072384.2_cds_XP_054333887.1_42274	41.79	58.21	0.07582	31.53	3.35	4.04
lcl|NC_072384.2_cds_XP_054333918.1_42308	42.40	57.6	0.08735	39.47	3.56	4.21
lcl|NC_072384.2_cds_XP_054333924.2_42312	45.77	54.23	0.07599	44.43	3.82	4.29
lcl|NC_072384.2_cds_XP_063504317.1_42353	43.58	56.42	0.10060	39.20	3.43	4.03
lcl|NC_072384.2_cds_XP_054333405.1_42366	41.33	58.67	0.09748	39.96	3.66	4.22
lcl|NC_072384.2_cds_XP_063504327.1_42372	43.50	56.5	-0.05506	43.02	3.49	4.10
lcl|NC_072384.2_cds_XP_054333767.1_42384	43.93	56.07	-0.07395	36.61	3.89	4.36
lcl|NC_072384.2_cds_XP_063503662.1_42397	42.96	57.04	0.06475	47.08	3.45	4.08
lcl|NC_072384.2_cds_XP_063503669.1_42402	42.62	57.38	0.06433	46.46	3.47	4.15
lcl|NC_072384.2_cds_XP_054334048.1_42417	39.91	60.09	0.08687	32.80	3.37	4.50
lcl|NC_072384.2_cds_XP_054334089.1_42421	41.99	58.01	0.06477	44.28	3.46	4.19
lcl|NC_072384.2_cds_XP_063503685.1_42423	41.46	58.54	0.05012	43.39	3.43	4.25
lcl|NC_072384.2_cds_XP_054334902.1_42430	37.83	62.17	0.06073	37.67	3.30	4.49
lcl|NC_072384.2_cds_XP_054333357.1_42432	39.75	60.25	0.03797	33.49	3.49	4.35
lcl|NC_072384.2_cds_XP_054332901.1_42455	45.59	54.41	0.08186	45.39	3.52	3.93
lcl|NC_072384.2_cds_XP_054332910.1_42463	46.61	53.39	0.06114	45.94	3.57	3.98
lcl|NC_072384.2_cds_XP_054332953.1_42527	43.86	56.14	0.05982	40.20	4.19	4.25
lcl|NC_072384.2_cds_XP_054332957.1_42531	46.37	53.63	0.01446	47.84	3.73	4.22
lcl|NC_072384.2_cds_XP_054333015.1_42592	44.29	55.71	0.09442	41.58	4.06	4.35
lcl|NC_072384.2_cds_XP_054333024.1_42597	46.51	53.49	0.03824	49.90	3.76	4.34
lcl|NC_072384.2_cds_XP_063504390.1_42601	46.24	53.76	0.04851	47.82	3.84	4.11
lcl|NC_072384.2_cds_XP_054333337.1_42618	40.32	59.68	-0.01705	37.69	3.31	4.43
lcl|NC_072384.2_cds_XP_054334278.1_42690	48.50	51.5	0.05519	53.21	3.64	4.00
lcl|NC_072384.2_cds_XP_063503711.1_42696	46.04	53.96	0.02262	46.25	3.67	4.02
lcl|NC_072384.2_cds_XP_054335268.1_42738	44.14	55.86	0.04397	36.58	3.49	4.08
lcl|NC_072384.2_cds_XP_054333383.1_42741	43.99	56.01	0.08028	45.26	3.58	4.24
lcl|NC_072384.2_cds_XP_054334193.1_42752	39.09	60.91	0.09006	32.34	3.48	4.30
lcl|NC_072384.2_cds_XP_054335271.1_42757	42.14	57.86	0.11026	38.82	3.98	4.52
lcl|NC_072384.2_cds_XP_054333878.1_42765	45.05	54.95	0.07223	37.62	3.64	4.13
lcl|NC_072384.2_cds_XP_054334959.1_42789	39.68	60.32	0.00814	36.74	3.54	4.14
lcl|NC_072384.2_cds_XP_054333569.1_42797	39.58	60.42	-0.08762	33.11	3.48	4.31
lcl|NC_072384.2_cds_XP_054334262.1_42799	34.81	65.19	0.00055	28.30	3.33	4.68
lcl|NC_072384.2_cds_XP_054333759.1_42802	44.80	55.2	0.07092	40.23	3.77	4.14
lcl|NC_072384.2_cds_XP_054334432.1_42849	56.90	43.1	0.11022	26.93	4.02	3.70
lcl|NC_072384.2_cds_XP_054332884.1_42850	56.07	43.93	0.13040	29.27	4.07	3.76
lcl|NC_072384.2_cds_XP_054335337.1_42857	37.10	62.9	0.02818	29.83	3.28	4.57
lcl|NC_072384.2_cds_XP_063503776.1_42876	34.92	65.08	0.05743	28.32	3.27	4.66
lcl|NC_072384.2_cds_XP_054334128.1_42958	43.68	56.32	0.07651	48.64	3.57	4.21
lcl|NC_072384.2_cds_XP_054333774.1_42981	40.55	59.45	0.07249	37.54	3.44	4.35
lcl|NC_072384.2_cds_XP_063503834.1_42989	51.08	48.92	0.01611	52.15	3.72	3.91
lcl|NC_072384.2_cds_XP_063503839.1_42993	42.67	57.33	0.12910	43.92	3.70	4.15
lcl|NC_072384.2_cds_XP_054333067.1_43011	42.36	57.64	0.06394	39.16	3.53	4.18
lcl|NC_072384.2_cds_XP_063503848.1_43015	42.10	57.9	-0.06056	38.34	4.06	4.25
lcl|NC_072384.2_cds_XP_063503852.1_43025	47.22	52.78	0.07143	46.37	3.70	3.97
lcl|NC_072384.2_cds_XP_054334339.1_43030	45.14	54.86	0.06727	36.64	3.68	4.14
lcl|NC_072384.2_cds_XP_054333755.1_43050	45.44	54.56	0.09505	46.72	3.99	4.05
lcl|NC_072384.2_cds_XP_054332789.1_43077	34.95	65.05	0.07192	30.95	3.31	4.53
lcl|NC_072384.2_cds_XP_054332795.1_43080	47.47	52.53	0.06240	49.37	3.60	4.05
lcl|NC_072384.2_cds_XP_054335091.1_43157	46.89	53.11	-0.04740	44.81	3.45	3.88
lcl|NC_072384.2_cds_XP_063504399.1_43166	35.43	64.57	-0.01618	29.02	3.58	4.76
lcl|NC_072384.2_cds_XP_063503867.1_43177	47.13	52.87	0.09331	44.58	3.54	3.96
lcl|NC_072384.2_cds_XP_054335114.1_43182	51.44	48.56	0.01754	53.21	3.67	3.82
lcl|NC_072384.2_cds_XP_054335125.1_43191	45.49	54.51	-0.00846	41.48	3.58	4.09
lcl|NC_072384.2_cds_XP_054335150.1_43218	39.68	60.32	0.02929	35.79	3.36	4.31
lcl|NC_072384.2_cds_XP_054335163.1_43287	50.88	49.12	-0.21103	45.22	3.88	3.90
lcl|NC_072384.2_cds_XP_054334810.1_43300	49.97	50.03	0.05310	46.60	3.85	3.86
lcl|NC_072384.2_cds_XP_054334811.1_43302	55.58	44.42	-0.03089	68.99	4.08	3.54
lcl|NC_072384.2_cds_XP_054334816.1_43313	52.73	47.27	-0.11653	54.92	3.78	3.97
lcl|NC_072384.2_cds_XP_054334287.1_43332	39.46	60.54	0.09573	31.15	3.45	4.35
lcl|NC_072384.2_cds_XP_063503908.1_43403	44.68	55.32	0.02274	42.82	3.56	4.11
lcl|NC_072384.2_cds_XP_054334012.1_43437	46.19	53.81	0.02222	38.83	3.51	3.97
lcl|NC_072384.2_cds_XP_054333186.1_43488	51.80	48.2	-0.00793	56.51	3.78	3.79
lcl|NC_072384.2_cds_XP_063503979.1_43505	39.48	60.52	-0.00170	33.64	3.35	4.36
lcl|NC_072384.2_cds_XP_054333543.1_43525	47.06	52.94	0.03680	47.44	3.50	3.91
lcl|NC_072384.2_cds_XP_054334766.1_43548	42.72	57.28	-0.03998	45.42	3.46	4.26
lcl|NC_072384.2_cds_XP_054333425.1_43572	51.40	48.6	-0.02905	52.50	3.75	3.73
lcl|NC_072384.2_cds_XP_054334373.1_43583	52.15	47.85	-0.04418	58.74	3.70	3.77
lcl|NC_072384.2_cds_XP_054333257.2_43603	60.99	39.01	-0.08030	69.15	4.15	3.41
lcl|NC_072384.2_cds_XP_054334506.1_43648	42.39	57.61	0.03840	38.76	3.38	4.13
lcl|NC_072384.2_cds_XP_054334520.1_43666	59.15	40.85	-0.09683	65.31	4.05	3.48
lcl|NC_072384.2_cds_XP_054334528.1_43686	56.16	43.84	-0.05368	62.39	3.68	3.56
lcl|NC_072384.2_cds_XP_054334532.1_43691	52.21	47.79	-0.10074	59.14	3.69	3.75
lcl|NC_072384.2_cds_XP_054334560.1_43703	58.05	41.95	-0.05244	76.49	4.03	3.78
lcl|NC_072384.2_cds_XP_054334588.1_43727	58.14	41.86	0.05163	70.38	4.13	3.54
lcl|NC_072384.2_cds_XP_063504020.1_43733	58.01	41.99	-0.08035	69.92	4.15	3.80
lcl|NC_072384.2_cds_XP_054334617.1_43765	62.69	37.31	-0.03848	70.74	4.18	3.77
lcl|NC_072384.2_cds_XP_054334627.1_43773	67.23	32.77	-0.02412	77.91	4.82	3.29
lcl|NC_072384.2_cds_XP_054334643.1_43794	66.26	33.74	0.05967	78.44	4.87	3.28
lcl|NC_072384.2_cds_XP_054334658.1_43798	61.65	38.35	-0.01048	69.16	4.02	3.57
lcl|NC_072384.2_cds_XP_054334157.1_43809	62.37	37.63	-0.02211	76.40	4.29	3.28
lcl|NC_072384.2_cds_XP_054334390.1_43817	49.58	50.42	0.06812	54.91	3.66	3.91
lcl|NC_072384.2_cds_XP_054333352.1_43863	43.53	56.47	-0.01775	46.91	3.54	4.14
lcl|NC_072384.2_cds_XP_054334423.1_43870	62.68	37.32	-0.06707	71.24	4.34	3.41
lcl|NC_072384.2_cds_XP_054335304.1_43881	58.57	41.43	0.10182	38.45	4.01	3.72
lcl|NC_072384.2_cds_XP_054335311.1_43887	56.09	43.91	0.09033	34.29	3.91	3.79
lcl|NC_072384.2_cds_XP_063504096.1_43935	49.17	50.83	0.01342	51.11	3.57	3.81
lcl|NC_072384.2_cds_XP_054333639.1_43986	44.71	55.29	0.05514	37.94	3.55	4.07
lcl|NC_072384.2_cds_XP_054333681.1_44013	47.10	52.9	0.16749	47.33	3.72	3.91
lcl|NC_072384.2_cds_XP_063504154.1_44034	44.08	55.92	0.07538	43.52	3.70	4.43
lcl|NC_072384.2_cds_XP_054333563.1_44067	43.01	56.99	0.09342	39.94	3.53	4.13
lcl|NC_072384.2_cds_XP_063504162.1_44075	53.18	46.82	-0.02958	62.25	3.95	3.83
lcl|NC_072384.2_cds_XP_054333480.1_44114	55.03	44.97	-0.03379	61.88	4.04	3.82
lcl|NC_072384.2_cds_XP_054333508.1_44135	49.17	50.83	0.13111	44.90	3.77	4.03
lcl|NC_072384.2_cds_XP_054333539.1_44165	56.91	43.09	-0.06404	73.59	4.20	3.81
lcl|NC_072384.2_cds_XP_054335000.1_44170	57.17	42.83	0.02207	71.11	4.16	3.76
