seqname	GC	AT	GC_skew	GC3	GC_avg_stretch	AT_avg_stretch
lcl|NC_073258.2_cds_XP_003828445.1_37390	42.82	57.18	0.02669	40.34	3.43	4.23
lcl|NC_073258.2_cds_XP_034789476.1_37392	58.67	41.33	-0.04745	62.74	5.12	3.91
lcl|NC_073258.2_cds_XP_003828441.1_37395	43.71	56.29	0.06383	45.71	3.93	4.28
lcl|NC_073258.2_cds_XP_003828438.3_37399	37.54	62.46	-0.03574	28.35	3.73	4.65
lcl|NC_073258.2_cds_XP_003828419.1_37437	38.69	61.31	0.10401	30.78	3.46	4.40
lcl|NC_073258.2_cds_XP_034789503.1_37457	43.89	56.11	0.11690	43.19	3.41	3.87
lcl|NC_073258.2_cds_XP_008951991.1_37484	39.96	60.04	0.18808	35.94	3.35	4.15
lcl|NC_073258.2_cds_XP_003828393.5_37498	39.16	60.84	0.12698	34.97	3.89	4.50
lcl|NC_073258.2_cds_XP_054950770.2_37501	40.47	59.53	-0.07314	29.56	3.47	4.28
lcl|NC_073258.2_cds_XP_054950769.1_37505	38.79	61.21	0.08012	34.61	3.31	4.35
lcl|NC_073258.2_cds_XP_003828386.4_37522	42.43	57.57	-0.03198	36.78	3.35	4.15
lcl|NC_073258.2_cds_XP_008951975.4_37524	42.42	57.58	0.14158	41.39	3.65	4.13
lcl|NC_073258.2_cds_XP_034789524.1_37532	46.85	53.15	-0.01447	46.33	3.69	4.02
lcl|NC_073258.2_cds_XP_008969438.3_37544	46.25	53.75	-0.04837	46.73	3.79	4.09
lcl|NC_073258.2_cds_XP_003805485.1_37574	53.58	46.42	-0.06577	57.71	3.96	4.04
lcl|NC_073258.2_cds_XP_034789573.1_37632	57.30	42.7	-0.06633	67.80	4.10	3.59
lcl|NC_073258.2_cds_XP_008970050.2_37699	44.56	55.44	0.02792	41.56	3.58	4.03
lcl|NC_073258.2_cds_XP_034789670.1_37757	55.77	44.23	-0.07853	61.02	4.32	3.93
lcl|NC_073258.2_cds_XP_024786465.2_37765	55.80	44.2	-0.07757	77.45	3.98	3.44
lcl|NC_073258.2_cds_XP_063464342.1_37783	56.82	43.18	0.06496	64.80	3.96	3.61
lcl|NC_073258.2_cds_XP_034789688.1_37826	61.81	38.19	-0.08500	78.89	4.51	3.46
lcl|NC_073258.2_cds_XP_034789699.1_37857	45.57	54.43	-0.05794	51.16	3.62	3.99
lcl|NC_073258.2_cds_XP_054950895.1_37864	48.78	51.22	-0.03924	44.57	4.12	4.01
lcl|NC_073258.2_cds_XP_034789716.3_37907	62.51	37.49	-0.01344	70.83	4.32	3.54
lcl|NC_073258.2_cds_XP_003820078.4_37951	65.58	34.42	-0.09116	76.80	4.67	3.36
lcl|NC_073258.2_cds_XP_034789745.1_37981	55.41	44.59	0.11178	64.84	3.98	3.70
lcl|NC_073258.2_cds_XP_003820065.1_37991	53.75	46.25	-0.03884	67.83	3.91	3.60
lcl|NC_073258.2_cds_XP_008971665.2_38030	62.06	37.94	-0.01046	73.26	4.39	3.55
lcl|NC_073258.2_cds_XP_003820043.3_38041	51.08	48.92	-0.06763	49.83	3.95	3.87
lcl|NC_073258.2_cds_XP_003820026.1_38068	45.26	54.74	0.06006	40.78	3.54	3.87
lcl|NC_073258.2_cds_XP_057155254.1_38075	57.99	42.01	-0.05465	76.70	4.28	3.80
lcl|NC_073258.2_cds_XP_057155258.2_38081	53.05	46.95	-0.01654	66.68	3.89	3.92
lcl|NC_073258.2_cds_XP_003820019.3_38088	52.45	47.55	0.02726	62.71	3.83	3.78
lcl|NC_073258.2_cds_XP_034789811.2_38117	55.96	44.04	-0.06906	71.79	4.30	3.52
lcl|NC_073258.2_cds_XP_003819980.4_38207	63.20	36.8	-0.00152	68.45	4.27	3.28
lcl|NC_073258.2_cds_XP_003819978.3_38214	63.10	36.9	-0.08595	68.15	4.07	3.57
lcl|NC_073258.2_cds_XP_054950999.1_38221	41.87	58.13	0.00803	37.40	3.39	4.43
lcl|NC_073258.2_cds_XP_034789902.3_38314	64.32	35.68	-0.03653	71.09	4.12	3.39
lcl|NC_073258.2_cds_XP_034789896.2_38319	47.96	52.04	-0.00110	43.87	3.71	3.89
lcl|NC_073258.2_cds_XP_034789943.2_38387	49.66	50.34	-0.05802	47.03	3.73	3.95
lcl|NC_073258.2_cds_XP_054951067.1_38404	54.26	45.74	-0.06960	56.21	3.79	3.72
lcl|NC_073258.2_cds_XP_003819917.4_38423	54.63	45.37	-0.06322	63.30	4.11	3.86
lcl|NC_073258.2_cds_XP_054951077.1_38429	61.45	38.55	0.00127	82.71	4.39	3.36
lcl|NC_073258.2_cds_XP_024786723.4_38442	64.49	35.51	0.01279	80.09	4.76	3.62
lcl|NC_073258.2_cds_XP_003819912.3_38443	63.69	36.31	-0.00715	79.60	4.51	3.58
lcl|NC_073258.2_cds_XP_003819908.4_38445	52.60	47.4	-0.00957	53.88	3.61	3.61
lcl|NC_073258.2_cds_XP_008971511.4_38468	63.14	36.86	-0.09421	74.95	4.41	3.42
lcl|NC_073258.2_cds_XP_034789980.3_38470	48.25	51.75	0.02028	54.50	3.72	3.93
lcl|NC_073259.2_cds_XP_034790947.1_38502	65.94	34.06	-0.06383	83.84	4.88	3.51
lcl|NC_073259.2_cds_XP_008972071.2_38519	46.68	53.32	0.12162	45.12	3.76	3.89
lcl|NC_073259.2_cds_XP_034790956.1_38545	59.17	40.83	0.01746	73.50	4.12	3.54
lcl|NC_073259.2_cds_XP_034790995.2_38550	49.88	50.12	-0.10246	41.12	3.84	3.88
lcl|NC_073259.2_cds_XP_003820422.2_38603	47.69	52.31	0.15144	52.82	3.60	3.79
lcl|NC_073259.2_cds_XP_054951223.1_38648	57.14	42.86	-0.00969	75.35	4.11	3.75
lcl|NC_073259.2_cds_XP_063449361.1_38657	56.23	43.77	-0.04162	74.62	4.21	3.78
lcl|NC_073259.2_cds_XP_008972005.3_38739	48.00	52	0.04770	50.99	3.58	3.64
lcl|NC_073259.2_cds_XP_008971998.1_38748	52.05	47.95	0.00128	64.26	4.09	3.71
lcl|NC_073259.2_cds_XP_003820375.3_38749	58.45	41.55	0.01784	72.81	4.01	3.50
lcl|NC_073259.2_cds_XP_003820351.2_38769	52.38	47.62	0.00136	58.42	3.77	3.70
lcl|NC_073259.2_cds_XP_063449370.1_38817	51.25	48.75	0.08713	56.88	3.93	3.84
lcl|NC_073259.2_cds_XP_003820323.1_38891	57.16	42.84	0.02783	72.06	4.12	3.43
lcl|NC_073259.2_cds_XP_063449409.1_38908	63.38	36.62	-0.19147	62.72	4.34	3.29
lcl|NC_073259.2_cds_XP_008971900.1_38935	58.38	41.62	-0.00530	71.83	4.05	3.33
lcl|NC_073259.2_cds_XP_054951314.1_38949	49.99	50.01	0.19739	47.24	3.56	3.88
lcl|NC_073259.2_cds_XP_008962432.1_38956	49.40	50.6	0.19396	44.75	3.54	3.79
lcl|NC_073259.2_cds_XP_057155358.1_39027	49.67	50.33	-0.00461	55.74	3.62	3.71
lcl|NC_073259.2_cds_XP_063449046.1_39033	56.25	43.75	-0.09029	55.45	3.78	3.60
lcl|NC_073259.2_cds_XP_003804581.3_39050	49.18	50.82	-0.03309	53.69	3.54	3.77
lcl|NC_073259.2_cds_XP_008959058.2_39051	47.90	52.1	-0.03613	51.05	3.49	3.88
lcl|NC_073259.2_cds_XP_063449067.1_39057	57.56	42.44	0.05309	67.30	4.10	3.65
lcl|NC_073259.2_cds_XP_057155364.1_39159	46.39	53.61	0.06411	43.18	3.61	4.03
lcl|NC_073259.2_cds_XP_034791299.1_39203	54.07	45.93	-0.02947	70.51	4.00	3.62
lcl|NC_073259.2_cds_XP_054951401.1_39207	44.25	55.75	-0.05965	30.67	3.41	4.07
lcl|NC_073259.2_cds_XP_054951404.1_39214	44.51	55.49	0.03347	51.68	3.58	4.11
lcl|NC_073259.2_cds_XP_003816574.1_39233	43.88	56.12	-0.01124	45.93	3.60	4.39
lcl|NC_073259.2_cds_XP_003816588.3_39262	39.48	60.52	-0.01420	36.85	3.38	4.45
lcl|NC_073259.2_cds_XP_063449090.1_39271	43.84	56.16	0.02367	39.92	3.75	4.16
lcl|NC_073259.2_cds_XP_003816595.3_39306	52.13	47.87	0.00672	53.42	4.38	4.10
lcl|NC_073259.2_cds_XP_003824831.3_39322	39.86	60.14	0.05435	32.17	3.45	4.24
lcl|NC_073259.2_cds_XP_034791376.2_39328	49.55	50.45	0.04135	50.39	3.72	3.91
lcl|NC_073259.2_cds_XP_008976680.1_39338	42.00	58	0.07659	38.24	3.62	4.33
lcl|NC_073259.2_cds_XP_003824844.2_39349	52.05	47.95	0.07163	51.43	4.99	4.24
lcl|NC_073259.2_cds_XP_024787016.2_39351	53.33	46.67	0.06351	58.05	4.36	4.02
lcl|NC_073259.2_cds_XP_003824853.1_39361	40.71	59.29	0.08333	36.66	3.64	4.30
lcl|NC_073259.2_cds_XP_003824857.2_39368	47.42	52.58	-0.02395	51.47	3.71	3.99
lcl|NC_073259.2_cds_XP_003824861.2_39390	41.42	58.58	0.02670	32.77	3.53	4.36
lcl|NC_073259.2_cds_XP_003824866.1_39395	38.93	61.07	0.05667	34.22	3.45	4.17
lcl|NC_073259.2_cds_XP_034791432.2_39413	48.12	51.88	-0.00433	49.64	3.86	4.03
lcl|NC_073259.2_cds_XP_008976717.1_39420	51.89	48.11	0.06171	61.46	3.62	3.82
lcl|NC_073259.2_cds_XP_034791445.1_39441	64.79	35.21	-0.03407	72.00	4.86	3.72
lcl|NC_073259.2_cds_XP_003824897.1_39459	53.76	46.24	0.07083	68.73	4.06	3.70
lcl|NC_073259.2_cds_XP_034791460.1_39463	64.05	35.95	-0.20456	56.92	4.36	3.73
lcl|NC_073259.2_cds_XP_034791463.1_39473	53.65	46.35	0.03076	61.06	3.86	3.63
lcl|NC_073259.2_cds_XP_003824902.1_39480	59.26	40.74	-0.10569	59.44	4.07	3.49
lcl|NC_073259.2_cds_XP_034791477.2_39486	53.00	47	-0.09994	57.09	3.89	4.07
lcl|NC_073259.2_cds_XP_003824931.1_39538	60.05	39.95	-0.01612	77.29	4.14	3.36
lcl|NC_073259.2_cds_XP_054951473.1_39539	57.74	42.26	-0.02655	70.28	3.97	3.40
lcl|NC_073259.2_cds_XP_034790890.1_39558	52.23	47.77	0.10147	66.57	3.84	3.66
lcl|NC_073259.2_cds_XP_034791520.2_39581	56.11	43.89	-0.40406	39.60	4.20	3.61
lcl|NC_073259.2_cds_XP_014202604.2_39594	54.57	45.43	-0.01681	57.29	3.78	3.63
lcl|NC_073259.2_cds_XP_003824958.3_39619	53.18	46.82	0.07724	60.30	3.83	3.80
lcl|NC_073259.2_cds_XP_008976837.1_39625	52.56	47.44	-0.01032	63.84	3.74	3.70
lcl|NC_073259.2_cds_XP_054951504.1_39634	51.34	48.66	-0.00752	58.97	3.61	3.75
lcl|NC_073259.2_cds_XP_034791553.1_39654	57.47	42.53	-0.01454	63.88	4.08	3.43
lcl|NC_073259.2_cds_XP_063449494.1_39674	55.40	44.6	0.00144	59.87	4.07	3.60
lcl|NC_073259.2_cds_XP_003824980.2_39684	55.55	44.45	0.03445	61.17	4.03	3.67
lcl|NC_073259.2_cds_XP_034791558.1_39689	53.71	46.29	0.04713	57.63	4.00	3.65
lcl|NC_073259.2_cds_XP_063449502.1_39736	50.46	49.54	0.07024	56.27	3.66	3.95
lcl|NC_073259.2_cds_XP_063449109.1_39754	51.23	48.77	0.13974	47.99	3.75	3.54
lcl|NC_073259.2_cds_XP_008957951.1_39768	60.52	39.48	0.03169	72.08	4.18	3.44
lcl|NC_073259.2_cds_XP_003807612.2_39801	49.59	50.41	-0.03456	60.64	3.63	3.61
lcl|NC_073259.2_cds_XP_003807616.3_39805	59.30	40.7	-0.03223	68.24	4.13	3.46
lcl|NC_073259.2_cds_XP_034791626.1_39911	59.02	40.98	0.00316	62.08	4.12	3.51
lcl|NC_073259.2_cds_XP_054951594.1_39969	55.65	44.35	-0.05426	54.35	4.20	3.83
lcl|NC_073259.2_cds_XP_003831066.2_39983	57.61	42.39	-0.02130	64.04	3.97	3.60
lcl|NC_073259.2_cds_XP_034791685.1_40020	62.62	37.38	-0.11891	69.36	4.38	3.30
lcl|NC_073259.2_cds_XP_054951613.1_40089	48.86	51.14	0.03237	62.34	3.79	3.85
lcl|NC_073259.2_cds_XP_003810844.3_40094	48.45	51.55	0.03145	52.83	3.68	3.93
lcl|NC_073259.2_cds_XP_034791749.1_40170	50.08	49.92	0.02682	48.74	3.81	3.84
lcl|NC_073259.2_cds_XP_054951642.1_40202	48.76	51.24	-0.10507	50.17	3.77	4.10
lcl|NC_073259.2_cds_XP_003825896.2_40251	65.47	34.53	-0.07475	70.41	4.44	3.29
lcl|NC_073259.2_cds_XP_008949425.1_40261	54.97	45.03	0.03241	68.61	4.09	3.50
lcl|NC_073259.2_cds_XP_008949428.1_40271	58.65	41.35	0.01335	66.78	4.12	3.44
lcl|NC_073259.2_cds_XP_003825890.2_40283	55.29	44.71	0.02360	70.25	3.74	3.63
lcl|NC_073259.2_cds_XP_008949420.1_40291	64.29	35.71	-0.05398	77.44	4.53	3.40
lcl|NC_073259.2_cds_XP_054951662.1_40304	59.84	40.16	-0.11154	57.42	4.03	3.69
lcl|NC_073259.2_cds_XP_034791829.2_40327	60.12	39.88	-0.09182	60.95	4.13	3.45
lcl|NC_073259.2_cds_XP_034791842.1_40360	59.06	40.94	0.01136	74.08	4.35	3.50
lcl|NC_073259.2_cds_XP_054951684.1_40394	53.29	46.71	0.09905	58.24	3.91	3.56
lcl|NC_073259.2_cds_XP_008949371.2_40407	63.35	36.65	0.05442	45.27	4.31	3.31
lcl|NC_073259.2_cds_XP_034791860.1_40418	64.11	35.89	-0.06813	73.29	4.45	3.33
lcl|NC_073259.2_cds_XP_003825818.1_40424	60.82	39.18	-0.01186	74.78	4.07	3.34
lcl|NC_073259.2_cds_XP_034791880.1_40456	41.08	58.92	0.07382	30.76	3.72	4.19
lcl|NC_073259.2_cds_XP_003825805.1_40460	44.05	55.95	-0.04369	31.64	3.49	4.07
lcl|NC_073259.2_cds_XP_014202686.1_40462	43.45	56.55	-0.00741	48.61	3.56	4.15
lcl|NC_073259.2_cds_XP_003825799.1_40467	46.98	53.02	0.07038	47.06	3.61	3.99
lcl|NC_073259.2_cds_XP_003825789.2_40488	39.41	60.59	0.11290	36.59	3.50	4.24
lcl|NC_073259.2_cds_XP_054951711.1_40492	43.40	56.6	0.06810	37.77	3.62	4.19
lcl|NC_073259.2_cds_XP_008949305.4_40527	53.42	46.58	0.10830	60.75	4.59	3.90
lcl|NC_073259.2_cds_XP_003825775.3_40529	43.93	56.07	0.05436	38.67	3.61	4.07
lcl|NC_073259.2_cds_XP_034790917.2_40539	48.44	51.56	0.09549	27.40	3.46	3.85
lcl|NC_073259.2_cds_XP_003825774.1_40540	40.33	59.67	0.08075	38.73	3.30	4.35
lcl|NC_073259.2_cds_XP_034791919.1_40547	42.12	57.88	0.09915	36.46	3.60	4.20
lcl|NC_073259.2_cds_XP_008964571.2_40571	53.42	46.58	-0.01266	61.46	4.01	3.83
lcl|NC_073259.2_cds_XP_034791942.1_40583	46.51	53.49	0.04080	43.82	3.90	3.96
lcl|NC_073259.2_cds_XP_054951729.1_40596	48.05	51.95	0.07746	56.94	3.85	4.07
lcl|NC_073259.2_cds_XP_003813779.2_40606	38.50	61.5	-0.03370	31.65	3.25	4.26
lcl|NC_073259.2_cds_XP_034791963.1_40632	45.11	54.89	-0.00733	46.95	3.45	4.09
lcl|NC_073259.2_cds_XP_034791973.2_40641	57.65	42.35	0.06952	67.64	4.09	3.63
lcl|NC_073259.2_cds_XP_008952498.1_40653	44.68	55.32	-0.04101	39.18	3.44	4.06
lcl|NC_073259.2_cds_XP_063449199.1_40697	41.99	58.01	0.06825	40.09	3.45	4.27
lcl|NC_073259.2_cds_XP_008952512.2_40702	51.25	48.75	0.00482	59.89	4.17	3.97
lcl|NC_073259.2_cds_XP_063449202.1_40708	44.25	55.75	0.08090	40.07	3.54	4.36
lcl|NC_073259.2_cds_XP_008952526.2_40751	44.66	55.34	0.12104	43.92	3.52	3.93
lcl|NC_073259.2_cds_XP_003828957.3_40783	42.89	57.11	0.08657	45.11	3.59	4.23
lcl|NC_073259.2_cds_XP_054951818.1_40815	41.86	58.14	0.06109	41.12	3.47	4.29
lcl|NC_073259.2_cds_XP_034792062.1_40836	42.57	57.43	0.05974	34.33	3.55	4.37
lcl|NC_073259.2_cds_XP_063449236.1_40863	42.99	57.01	0.01951	42.39	3.44	4.14
lcl|NC_073259.2_cds_XP_003808759.1_40912	41.40	58.6	0.11652	34.13	3.47	4.28
lcl|NC_073259.2_cds_XP_054952471.1_40960	47.02	52.98	-0.02724	47.75	3.76	4.16
lcl|NC_073259.2_cds_XP_003808785.3_40966	47.70	52.3	-0.00725	52.21	3.72	3.95
lcl|NC_073259.2_cds_XP_003832957.1_40982	46.92	53.08	-0.12520	51.32	3.53	4.07
lcl|NC_073259.2_cds_XP_003832956.1_40984	40.94	59.06	0.04664	33.72	3.72	4.27
lcl|NC_073259.2_cds_XP_003832950.4_40993	47.67	52.33	0.08257	52.48	4.08	4.58
lcl|NC_073259.2_cds_XP_034792148.2_41049	39.21	60.79	0.07263	31.65	3.25	4.22
lcl|NC_073259.2_cds_XP_003832927.3_41065	48.28	51.72	-0.02801	44.52	3.76	4.14
lcl|NC_073259.2_cds_XP_034792155.1_41071	47.32	52.68	-0.03159	43.19	3.57	4.07
lcl|NC_073259.2_cds_XP_003832918.1_41104	42.00	58	0.08853	31.33	3.62	4.20
lcl|NC_073259.2_cds_XP_054951913.1_41106	41.01	58.99	0.05643	36.28	3.46	4.13
lcl|NC_073259.2_cds_XP_003811710.3_41107	38.58	61.42	-0.02404	30.22	3.39	4.57
lcl|NC_073259.2_cds_XP_054951914.1_41134	44.50	55.5	0.08149	38.46	3.38	3.96
lcl|NC_073259.2_cds_XP_003811694.3_41148	46.67	53.33	-0.01877	51.14	3.54	4.05
lcl|NC_073259.2_cds_XP_034792191.2_41154	35.60	64.4	0.08559	29.42	3.32	4.71
lcl|NC_073259.2_cds_XP_008951950.3_41183	35.10	64.9	0.17896	29.40	3.40	4.59
lcl|NC_073259.2_cds_XP_008951949.3_41185	37.23	62.77	0.04501	31.80	3.37	4.65
lcl|NC_073259.2_cds_XP_063449251.1_41209	40.43	59.57	0.12246	31.37	3.58	4.36
lcl|NC_073259.2_cds_XP_003823443.3_41224	38.29	61.71	0.11961	33.07	3.42	4.27
lcl|NC_073259.2_cds_XP_034790127.1_41243	49.52	50.48	0.01158	57.81	4.46	4.27
lcl|NC_073259.2_cds_XP_003808307.1_41271	42.32	57.68	0.04678	40.46	3.53	4.23
lcl|NC_073259.2_cds_XP_034790157.2_41332	39.22	60.78	0.02527	35.90	3.62	4.49
lcl|NC_073259.2_cds_XP_003832655.1_41349	40.97	59.03	0.09316	37.79	3.42	4.21
lcl|NC_073259.2_cds_XP_034790170.1_41352	44.97	55.03	-0.03500	41.41	3.56	4.07
lcl|NC_073259.2_cds_XP_003832653.2_41372	38.07	61.93	0.01494	30.10	3.47	4.39
lcl|NC_073259.2_cds_XP_003832651.3_41381	38.71	61.29	-0.02963	33.55	3.34	4.33
lcl|NC_073259.2_cds_XP_054952012.1_41407	44.13	55.87	0.06657	45.94	3.59	4.04
lcl|NC_073259.2_cds_XP_003832645.3_41416	41.77	58.23	0.02893	42.96	3.56	4.20
lcl|NC_073259.2_cds_XP_063449668.1_41420	45.78	54.22	0.08513	46.42	3.56	3.89
lcl|NC_073259.2_cds_XP_003832629.1_41426	42.43	57.57	0.03750	43.52	3.41	4.20
lcl|NC_073259.2_cds_XP_003832617.5_41457	52.39	47.61	0.01864	59.31	3.75	3.84
lcl|NC_073259.2_cds_XP_003832603.2_41497	37.99	62.01	0.04634	35.86	3.41	4.52
lcl|NC_073259.2_cds_XP_003832591.1_41517	44.00	56	0.08484	44.18	3.68	4.27
lcl|NC_073259.2_cds_XP_034790290.2_41547	60.01	39.99	-0.00907	74.68	4.79	3.75
lcl|NC_073259.2_cds_XP_008956208.2_41567	52.44	47.56	0.12880	59.27	3.91	3.71
lcl|NC_073259.2_cds_XP_034790308.1_41579	56.55	43.45	-0.03982	67.65	4.10	4.02
lcl|NC_073259.2_cds_XP_054952062.1_41596	55.92	44.08	-0.00848	71.70	4.00	3.74
lcl|NC_073259.2_cds_XP_054952067.1_41606	46.66	53.34	0.04330	54.25	3.74	4.06
lcl|NC_073259.2_cds_XP_063449701.1_41618	51.68	48.32	-0.01237	61.05	3.75	3.97
lcl|NC_073259.2_cds_XP_034790328.1_41635	59.52	40.48	-0.07643	82.00	4.39	3.37
lcl|NC_073259.2_cds_XP_054952098.1_41669	48.61	51.39	0.04405	52.44	3.75	3.95
lcl|NC_073259.2_cds_XP_034790384.1_41721	63.28	36.72	-0.03507	77.61	4.64	3.88
lcl|NC_073259.2_cds_XP_057155517.2_41756	54.04	45.96	-0.14351	47.87	4.77	4.10
lcl|NC_073259.2_cds_XP_034790408.1_41788	53.71	46.29	0.00808	59.35	3.79	4.03
lcl|NC_073259.2_cds_XP_054952156.1_41808	50.06	49.94	-0.00148	48.72	3.95	3.96
lcl|NC_073259.2_cds_XP_054952155.1_41817	44.19	55.81	0.06522	44.57	3.61	4.33
lcl|NC_073259.2_cds_XP_034790442.1_41826	53.40	46.6	-0.02383	59.85	3.99	3.96
lcl|NC_073259.2_cds_XP_034790455.1_41857	59.74	40.26	-0.01538	74.17	4.23	3.36
lcl|NC_073259.2_cds_XP_008956085.2_41874	63.54	36.46	0.04796	80.02	4.79	3.82
lcl|NC_073259.2_cds_XP_034790459.1_41891	55.87	44.13	-0.07383	77.39	4.10	3.80
lcl|NC_073259.2_cds_XP_034790481.1_41911	55.86	44.14	0.06824	69.65	3.89	3.61
lcl|NC_073259.2_cds_XP_034790483.1_41919	49.59	50.41	-0.03618	48.71	3.60	3.92
lcl|NC_073259.2_cds_XP_063449775.1_41946	56.75	43.25	-0.04598	71.48	4.12	3.49
lcl|NC_073259.2_cds_XP_063449776.1_41947	57.99	42.01	-0.13144	75.34	4.16	3.58
lcl|NC_073259.2_cds_XP_034790507.1_41959	46.22	53.78	0.08658	53.41	3.63	4.15
lcl|NC_073259.2_cds_XP_034790513.1_41981	52.45	47.55	0.04115	62.25	3.91	3.86
lcl|NC_073259.2_cds_XP_034790522.1_41990	57.31	42.69	0.02917	71.29	3.88	3.53
lcl|NC_073259.2_cds_XP_034790523.3_41998	63.15	36.85	-0.07902	73.29	4.22	3.36
lcl|NC_073259.2_cds_XP_063449792.1_42068	59.33	40.67	0.01048	77.76	4.41	3.72
lcl|NC_073259.2_cds_XP_034790576.1_42093	64.58	35.42	-0.11175	76.46	4.68	3.49
lcl|NC_073259.2_cds_XP_054952242.1_42102	46.94	53.06	0.04629	51.20	3.66	4.06
lcl|NC_073259.2_cds_XP_008955988.2_42112	61.27	38.73	-0.15298	76.87	4.70	3.67
lcl|NC_073259.2_cds_XP_054952252.1_42128	46.04	53.96	0.10773	51.73	3.56	4.02
lcl|NC_073259.2_cds_XP_054952253.1_42142	40.49	59.51	0.05106	39.20	3.48	4.27
lcl|NC_073259.2_cds_XP_034790622.2_42152	62.89	37.11	0.04710	83.35	4.43	3.30
lcl|NC_073259.2_cds_XP_063449825.1_42211	63.18	36.82	-0.04996	81.82	4.54	3.42
lcl|NC_073259.2_cds_XP_008962748.1_42221	40.26	59.74	0.01399	33.45	3.46	4.26
lcl|NC_073259.2_cds_XP_054952295.1_42238	40.94	59.06	0.11449	32.14	3.66	4.41
lcl|NC_073259.2_cds_XP_003812139.1_42274	47.84	52.16	0.03252	59.39	3.87	4.26
lcl|NC_073259.2_cds_XP_008962726.2_42275	49.29	50.71	0.07293	61.00	3.87	4.16
lcl|NC_073259.2_cds_XP_034790688.1_42343	65.58	34.42	-0.10031	80.50	4.70	3.53
lcl|NC_073259.2_cds_XP_008969367.2_42354	53.44	46.56	-0.01463	71.67	3.49	3.13
lcl|NC_073259.2_cds_XP_063449833.1_42358	61.24	38.76	0.03292	75.89	4.42	3.55
lcl|NC_073259.2_cds_XP_054952334.1_42365	52.76	47.24	0.03781	63.44	3.80	3.88
lcl|NC_073259.2_cds_XP_034790724.2_42378	60.41	39.59	0.03781	78.45	4.42	3.45
lcl|NC_073259.2_cds_XP_034790725.2_42393	54.91	45.09	0.06181	70.45	4.02	3.82
lcl|NC_073259.2_cds_XP_034790737.1_42395	45.09	54.91	0.03774	45.01	3.82	4.23
lcl|NC_073259.2_cds_XP_054952345.1_42412	60.14	39.86	0.01586	70.73	4.38	3.67
lcl|NC_073259.2_cds_XP_054952367.1_42428	56.60	43.4	-0.10494	68.03	3.90	3.74
lcl|NC_073259.2_cds_XP_008965545.2_42435	56.18	43.82	-0.00827	60.36	4.33	3.94
lcl|NC_073259.2_cds_XP_063449847.1_42445	66.01	33.99	-0.11947	83.03	4.58	3.47
lcl|NC_073259.2_cds_XP_034790759.2_42451	59.03	40.97	-0.05606	66.21	4.33	3.81
lcl|NC_073259.2_cds_XP_034790785.2_42495	72.28	27.72	-0.11423	84.35	5.91	3.32
lcl|NC_073259.2_cds_XP_003814638.2_42521	56.11	43.89	0.00416	73.41	4.12	3.68
lcl|NC_073259.2_cds_XP_054952399.1_42530	53.50	46.5	0.04579	56.44	4.35	4.12
lcl|NC_073259.2_cds_XP_008965556.2_42538	59.42	40.58	0.08333	75.13	4.27	3.71
lcl|NC_073259.2_cds_XP_008965592.3_42609	41.26	58.74	0.07823	37.58	3.21	3.83
lcl|NC_073260.2_cds_XP_054973351.1_42695	60.36	39.64	-0.01129	77.92	4.70	3.58
lcl|NC_073260.2_cds_XP_034785562.2_42708	59.01	40.99	0.01720	71.39	4.36	3.81
lcl|NC_073260.2_cds_XP_003817059.3_42744	62.15	37.85	0.01917	81.01	4.30	3.60
lcl|NC_073260.2_cds_XP_054973377.1_42759	67.01	32.99	0.02544	82.84	4.41	3.18
lcl|NC_073260.2_cds_XP_034785505.1_42834	60.31	39.69	0.00979	84.69	4.44	3.58
lcl|NC_073260.2_cds_XP_063450175.1_42862	63.42	36.58	-0.05594	86.47	4.47	3.32
lcl|NC_073260.2_cds_XP_054973423.1_42900	66.94	33.06	-0.02681	77.49	4.58	3.48
lcl|NC_073260.2_cds_XP_063449913.1_42903	73.87	26.13	-0.12887	88.95	6.09	3.21
lcl|NC_073260.2_cds_XP_034785430.1_42942	65.70	34.3	-0.07027	85.76	4.51	3.24
lcl|NC_073260.2_cds_XP_034785419.2_42946	57.98	42.02	-0.05417	57.98	4.09	3.85
lcl|NC_073260.2_cds_XP_034785402.1_42978	63.80	36.2	0.00281	72.61	4.21	3.96
lcl|NC_073260.2_cds_XP_008968314.3_42994	66.03	33.97	-0.01846	74.06	4.34	3.31
lcl|NC_073260.2_cds_XP_034785380.2_43011	56.79	43.21	0.01989	67.90	4.17	3.88
lcl|NC_073260.2_cds_XP_034785354.2_43021	62.91	37.09	-0.07082	86.49	4.67	3.89
lcl|NC_073260.2_cds_XP_034785344.2_43059	63.72	36.28	0.05223	72.40	4.45	3.64
lcl|NC_073260.2_cds_XP_034785335.2_43078	64.11	35.89	0.02739	59.86	4.66	3.47
lcl|NC_073260.2_cds_XP_034785321.1_43092	56.61	43.39	0.02838	78.14	4.20	3.74
lcl|NC_073260.2_cds_XP_034785311.2_43109	64.64	35.36	0.03420	82.35	4.47	3.42
lcl|NC_073260.2_cds_XP_034785301.2_43122	65.06	34.94	0.03099	73.95	4.32	3.40
lcl|NC_073260.2_cds_XP_034785269.1_43201	60.89	39.11	-0.08940	70.46	4.03	3.49
lcl|NC_073260.2_cds_XP_054973508.1_43220	50.62	49.38	-0.03222	53.13	3.72	3.79
