sequence	Cluster
lcl|NC_073254.2_cds_XP_003833233.2_21080	3
lcl|NC_073254.2_cds_XP_008956905.4_21122	3
lcl|NC_073254.2_cds_XP_034818129.2_21127	2
lcl|NC_073254.2_cds_XP_008952619.1_21159	3
lcl|NC_073254.2_cds_XP_008952616.2_21176	1
lcl|NC_073254.2_cds_XP_054969659.1_21182	3
lcl|NC_073254.2_cds_XP_024785059.4_21188	1
lcl|NC_073254.2_cds_XP_063460997.1_21207	2
lcl|NC_073254.2_cds_XP_054969687.1_21255	1
lcl|NC_073254.2_cds_XP_063461394.1_21259	3
lcl|NC_073254.2_cds_XP_054970389.2_21265	3
lcl|NC_073254.2_cds_XP_003809600.3_21337	1
lcl|NC_073254.2_cds_XP_054969824.1_21341	2
lcl|NC_073254.2_cds_XP_054969831.2_21342	2
lcl|NC_073254.2_cds_XP_054969825.1_21345	1
lcl|NC_073254.2_cds_XP_034818227.1_21383	1
lcl|NC_073254.2_cds_XP_034818260.1_21433	1
lcl|NC_073254.2_cds_XP_034818278.3_21472	2
lcl|NC_073254.2_cds_XP_054969866.1_21474	3
lcl|NC_073254.2_cds_XP_003805858.3_21482	3
lcl|NC_073254.2_cds_XP_003805861.1_21486	1
lcl|NC_073254.2_cds_XP_008973518.2_21495	2
lcl|NC_073254.2_cds_XP_034818299.1_21512	2
lcl|NC_073254.2_cds_XP_054969884.1_21527	1
lcl|NC_073254.2_cds_XP_054969889.1_21547	2
lcl|NC_073254.2_cds_XP_008967696.2_21559	2
lcl|NC_073254.2_cds_XP_034818346.3_21594	2
lcl|NC_073254.2_cds_XP_003816442.1_21613	1
lcl|NC_073254.2_cds_XP_003822887.1_21621	1
lcl|NC_073254.2_cds_XP_034818383.3_21652	1
lcl|NC_073254.2_cds_XP_003822925.4_21715	2
lcl|NC_073254.2_cds_XP_034818415.3_21717	1
lcl|NC_073254.2_cds_XP_034818419.1_21724	3
lcl|NC_073254.2_cds_XP_034818425.1_21734	3
lcl|NC_073254.2_cds_XP_054969940.2_21769	1
lcl|NC_073254.2_cds_XP_003824401.4_21805	2
lcl|NC_073254.2_cds_XP_034818490.1_21809	2
lcl|NC_073254.2_cds_XP_034818498.3_21820	1
lcl|NC_073254.2_cds_XP_003824387.3_21846	1
lcl|NC_073254.2_cds_XP_008976313.2_21871	1
lcl|NC_073254.2_cds_XP_054969980.1_21887	1
lcl|NC_073254.2_cds_XP_034818570.4_21922	3
lcl|NC_073254.2_cds_XP_063461049.1_21935	2
lcl|NC_073254.2_cds_XP_054970013.2_21944	3
lcl|NC_073254.2_cds_XP_003805557.4_21946	1
lcl|NC_073254.2_cds_XP_008973997.4_21999	2
lcl|NC_073254.2_cds_XP_008974008.2_22022	3
lcl|NC_073254.2_cds_XP_034818626.1_22048	3
lcl|NC_073254.2_cds_XP_003827625.2_22081	3
lcl|NC_073254.2_cds_XP_003827628.3_22082	3
lcl|NC_073254.2_cds_XP_063461505.1_22084	3
lcl|NC_073254.2_cds_XP_034818658.3_22099	2
lcl|NC_073254.2_cds_XP_003827638.2_22107	1
lcl|NC_073254.2_cds_XP_054970060.2_22114	2
lcl|NC_073254.2_cds_XP_034818699.1_22164	2
lcl|NC_073254.2_cds_XP_034818711.3_22201	1
lcl|NC_073254.2_cds_XP_034818730.1_22215	3
lcl|NC_073254.2_cds_XP_054970091.2_22217	3
lcl|NC_073254.2_cds_XP_008951235.4_22260	1
lcl|NC_073254.2_cds_XP_008951255.1_22277	2
lcl|NC_073254.2_cds_XP_008951258.4_22278	3
lcl|NC_073254.2_cds_XP_003827708.4_22279	1
lcl|NC_073254.2_cds_XP_054970117.2_22333	1
lcl|NC_073254.2_cds_XP_034818793.3_22335	2
lcl|NC_073254.2_cds_XP_014200949.2_22359	2
lcl|NC_073254.2_cds_XP_063461080.1_22371	3
lcl|NC_073254.2_cds_XP_034818829.3_22392	3
lcl|NC_073254.2_cds_XP_057158582.2_22398	3
lcl|NC_073254.2_cds_XP_003827757.4_22407	3
lcl|NC_073254.2_cds_XP_034818856.1_22442	3
lcl|NC_073254.2_cds_XP_034818866.3_22446	1
lcl|NC_073254.2_cds_XP_014200982.4_22519	2
lcl|NC_073254.2_cds_XP_014200981.4_22528	2
lcl|NC_073254.2_cds_XP_034818930.1_22531	1
lcl|NC_073254.2_cds_XP_054970171.1_22541	3
lcl|NC_073254.2_cds_XP_034818941.1_22547	1
lcl|NC_073254.2_cds_XP_024784831.4_22553	1
lcl|NC_073254.2_cds_XP_063461086.1_22579	2
lcl|NC_073254.2_cds_XP_024785033.1_22617	3
lcl|NC_073254.2_cds_XP_034818982.3_22628	3
lcl|NC_073254.2_cds_XP_054970205.2_22663	3
lcl|NC_073254.2_cds_XP_034818998.3_22695	1
lcl|NC_073254.2_cds_XP_034819014.1_22699	1
lcl|NC_073254.2_cds_XP_054970231.2_22711	1
lcl|NC_073254.2_cds_XP_034819019.3_22725	1
lcl|NC_073254.2_cds_XP_034819035.2_22751	3
lcl|NC_073254.2_cds_XP_034819042.2_22763	3
lcl|NC_073254.2_cds_XP_034819069.4_22792	1
lcl|NC_073254.2_cds_XP_034819083.1_22809	3
lcl|NC_073254.2_cds_XP_063461133.1_22814	3
lcl|NC_073254.2_cds_XP_003820288.3_22823	2
lcl|NC_073254.2_cds_XP_003820278.2_22854	1
lcl|NC_073254.2_cds_XP_034819149.2_22910	2
lcl|NC_073254.2_cds_XP_034819161.3_22948	1
lcl|NC_073254.2_cds_XP_054970336.2_22955	3
lcl|NC_073254.2_cds_XP_054970338.2_22965	2
lcl|NC_073254.2_cds_XP_008973400.2_22985	3
lcl|NC_073255.2_cds_XP_008971361.3_23039	1
lcl|NC_073255.2_cds_XP_034819319.3_23041	1
lcl|NC_073255.2_cds_XP_034819380.2_23122	3
lcl|NC_073255.2_cds_XP_054971630.1_23130	1
lcl|NC_073255.2_cds_XP_034819445.1_23221	3
lcl|NC_073255.2_cds_XP_034819447.2_23226	1
lcl|NC_073255.2_cds_XP_034819453.1_23236	3
lcl|NC_073255.2_cds_XP_034819481.2_23272	1
lcl|NC_073255.2_cds_XP_008971424.2_23277	1
lcl|NC_073255.2_cds_XP_003819814.1_23287	3
lcl|NC_073255.2_cds_XP_054970885.1_23314	3
lcl|NC_073255.2_cds_XP_034819528.1_23329	1
lcl|NC_073255.2_cds_XP_063461692.1_23350	1
lcl|NC_073255.2_cds_XP_034819556.1_23374	1
lcl|NC_073255.2_cds_XP_054970940.1_23385	1
lcl|NC_073255.2_cds_XP_054970919.1_23395	3
lcl|NC_073255.2_cds_XP_054971677.1_23425	2
lcl|NC_073255.2_cds_XP_008976926.3_23427	1
lcl|NC_073255.2_cds_XP_054971682.1_23462	2
lcl|NC_073255.2_cds_XP_003825046.5_23475	3
lcl|NC_073255.2_cds_XP_034819612.2_23479	3
lcl|NC_073255.2_cds_XP_003825070.1_23533	3
lcl|NC_073255.2_cds_XP_008976954.2_23535	1
lcl|NC_073255.2_cds_XP_034819644.1_23542	2
lcl|NC_073255.2_cds_XP_034819666.1_23577	3
lcl|NC_073255.2_cds_XP_008976979.3_23581	2
lcl|NC_073255.2_cds_XP_054971728.1_23585	3
lcl|NC_073255.2_cds_XP_034819678.1_23595	1
lcl|NC_073255.2_cds_XP_054971757.1_23663	2
lcl|NC_073255.2_cds_XP_034819714.2_23697	1
lcl|NC_073255.2_cds_XP_054971788.1_23800	1
lcl|NC_073255.2_cds_XP_008957142.2_23816	3
lcl|NC_073255.2_cds_XP_054971799.1_23834	3
lcl|NC_073255.2_cds_XP_034819780.2_23839	2
lcl|NC_073255.2_cds_XP_003812007.1_23879	1
lcl|NC_073255.2_cds_XP_008966089.1_23918	2
lcl|NC_073255.2_cds_XP_003812272.2_23970	2
lcl|NC_073255.2_cds_XP_034819861.2_23990	3
lcl|NC_073255.2_cds_XP_008958992.1_24014	3
lcl|NC_073255.2_cds_XP_034819885.1_24026	3
lcl|NC_073255.2_cds_XP_034819887.1_24039	1
lcl|NC_073255.2_cds_XP_003805281.2_24083	2
lcl|NC_073255.2_cds_XP_034819923.2_24106	3
lcl|NC_073255.2_cds_XP_034819924.1_24115	2
lcl|NC_073255.2_cds_XP_034819929.1_24120	2
lcl|NC_073255.2_cds_XP_003805261.3_24141	2
lcl|NC_073255.2_cds_XP_034819949.2_24151	3
lcl|NC_073255.2_cds_XP_008967038.2_24159	1
lcl|NC_073255.2_cds_XP_034819954.2_24168	1
lcl|NC_073255.2_cds_XP_054971894.1_24170	3
lcl|NC_073255.2_cds_XP_063462298.1_24190	3
lcl|NC_073255.2_cds_XP_034819997.2_24260	3
lcl|NC_073255.2_cds_XP_034820018.1_24279	3
lcl|NC_073255.2_cds_XP_008965975.3_24406	3
lcl|NC_073255.2_cds_XP_063461834.1_24480	3
lcl|NC_073255.2_cds_XP_054971027.1_24539	3
lcl|NC_073255.2_cds_XP_063461856.1_24552	3
lcl|NC_073255.2_cds_XP_054971034.1_24566	3
lcl|NC_073255.2_cds_XP_024785250.2_24600	1
lcl|NC_073255.2_cds_XP_063461892.1_24629	3
lcl|NC_073255.2_cds_XP_034807296.3_24633	1
lcl|NC_073255.2_cds_XP_034807333.2_24667	3
lcl|NC_073255.2_cds_XP_034807319.1_24689	1
lcl|NC_073255.2_cds_XP_054970452.1_24702	3
lcl|NC_073255.2_cds_XP_034807309.1_24708	1
lcl|NC_073255.2_cds_XP_003815621.1_24787	3
lcl|NC_073255.2_cds_XP_034807317.2_24799	2
lcl|NC_073255.2_cds_XP_034807952.2_24818	2
lcl|NC_073255.2_cds_XP_063461997.1_24911	3
lcl|NC_073255.2_cds_XP_034820183.2_24930	3
lcl|NC_073255.2_cds_XP_034820201.2_24944	1
lcl|NC_073255.2_cds_XP_003805315.1_24949	1
lcl|NC_073255.2_cds_XP_063462009.1_24968	1
lcl|NC_073255.2_cds_XP_003822789.1_24995	1
lcl|NC_073255.2_cds_XP_054970574.2_24998	3
lcl|NC_073255.2_cds_XP_003822784.1_25017	3
lcl|NC_073255.2_cds_XP_034820237.2_25020	1
lcl|NC_073255.2_cds_XP_034820252.2_25073	3
lcl|NC_073255.2_cds_XP_008974554.3_25075	2
lcl|NC_073255.2_cds_XP_008974540.2_25128	1
lcl|NC_073255.2_cds_XP_054970632.1_25137	3
lcl|NC_073255.2_cds_XP_008960298.2_25152	1
lcl|NC_073255.2_cds_XP_034820309.2_25190	1
lcl|NC_073255.2_cds_XP_003809793.3_25201	3
lcl|NC_073255.2_cds_XP_003809787.1_25274	3
lcl|NC_073255.2_cds_XP_003809785.1_25281	3
lcl|NC_073255.2_cds_XP_008960246.3_25296	3
lcl|NC_073255.2_cds_XP_003809774.1_25315	2
lcl|NC_073255.2_cds_XP_063462323.1_25326	2
lcl|NC_073255.2_cds_XP_034820357.1_25328	1
lcl|NC_073255.2_cds_XP_034820372.2_25340	3
lcl|NC_073255.2_cds_XP_003815743.3_25380	1
lcl|NC_073255.2_cds_XP_003815745.1_25384	1
lcl|NC_073255.2_cds_XP_034820386.1_25392	1
lcl|NC_073255.2_cds_XP_063462045.1_25420	3
lcl|NC_073255.2_cds_XP_008966955.3_25462	3
lcl|NC_073255.2_cds_XP_054971168.1_25562	2
lcl|NC_073255.2_cds_XP_057158709.1_25589	3
lcl|NC_073255.2_cds_XP_034820488.1_25657	3
lcl|NC_073255.2_cds_XP_034820495.1_25690	1
lcl|NC_073255.2_cds_XP_054971225.1_25704	3
lcl|NC_073255.2_cds_XP_008963650.1_25706	1
lcl|NC_073255.2_cds_XP_054971222.1_25707	2
lcl|NC_073255.2_cds_XP_008963645.1_25719	2
lcl|NC_073255.2_cds_XP_063462326.1_25734	3
lcl|NC_073255.2_cds_XP_054971286.1_25736	2
lcl|NC_073255.2_cds_XP_054971290.1_25740	3
lcl|NC_073255.2_cds_XP_034820545.1_25778	1
lcl|NC_073255.2_cds_XP_054970768.1_25854	3
lcl|NC_073255.2_cds_XP_054970771.1_25863	1
lcl|NC_073255.2_cds_XP_034820600.2_25872	1
lcl|NC_073255.2_cds_XP_034820621.1_25893	3
lcl|NC_073255.2_cds_XP_003811239.1_25895	3
lcl|NC_073255.2_cds_XP_003811243.1_25902	1
lcl|NC_073255.2_cds_XP_003811245.1_25909	2
lcl|NC_073255.2_cds_XP_063462404.1_25934	1
lcl|NC_073255.2_cds_XP_034820660.2_25937	3
lcl|NC_073255.2_cds_XP_034820669.2_25971	3
lcl|NC_073255.2_cds_XP_034820734.2_26007	1
lcl|NC_073255.2_cds_XP_003811284.3_26026	1
lcl|NC_073255.2_cds_XP_034820753.2_26060	3
lcl|NC_073255.2_cds_XP_054970807.1_26075	3
lcl|NC_073255.2_cds_XP_003808694.1_26077	3
lcl|NC_073255.2_cds_XP_054971310.1_26091	1
lcl|NC_073255.2_cds_XP_003808684.4_26096	2
lcl|NC_073255.2_cds_XP_054971311.1_26112	1
lcl|NC_073255.2_cds_XP_054971339.1_26160	2
lcl|NC_073255.2_cds_XP_003806094.1_26173	2
lcl|NC_073255.2_cds_XP_054971344.1_26177	2
lcl|NC_073255.2_cds_XP_034820815.2_26185	3
lcl|NC_073255.2_cds_XP_008964299.3_26208	2
lcl|NC_073255.2_cds_XP_003813550.1_26228	2
lcl|NC_073255.2_cds_XP_054970827.1_26237	2
lcl|NC_073255.2_cds_XP_003813543.1_26246	1
lcl|NC_073255.2_cds_XP_034820863.1_26260	2
lcl|NC_073255.2_cds_XP_034820883.1_26306	2
lcl|NC_073255.2_cds_XP_003813509.2_26330	2
lcl|NC_073255.2_cds_XP_003813504.2_26336	3
lcl|NC_073255.2_cds_XP_024785481.3_26342	1
lcl|NC_073255.2_cds_XP_063462173.1_26366	3
lcl|NC_073255.2_cds_XP_034820928.2_26397	2
lcl|NC_073255.2_cds_XP_034820939.1_26418	1
lcl|NC_073255.2_cds_XP_003813469.1_26428	1
lcl|NC_073255.2_cds_XP_034820953.2_26434	3
lcl|NC_073255.2_cds_XP_063462183.1_26440	1
lcl|NC_073255.2_cds_XP_008964186.3_26445	3
lcl|NC_073255.2_cds_XP_034820958.2_26459	2
lcl|NC_073255.2_cds_XP_054971421.1_26481	3
lcl|NC_073255.2_cds_XP_034820986.2_26490	1
lcl|NC_073255.2_cds_XP_034820992.2_26507	3
lcl|NC_073255.2_cds_XP_034821011.1_26555	2
lcl|NC_073255.2_cds_XP_008963064.3_26557	2
lcl|NC_073255.2_cds_XP_014201331.2_26608	2
lcl|NC_073255.2_cds_XP_063462467.1_26618	3
lcl|NC_073255.2_cds_XP_034821031.2_26634	2
lcl|NC_073255.2_cds_XP_034821027.1_26646	2
lcl|NC_073255.2_cds_XP_003820574.1_26659	2
lcl|NC_073255.2_cds_XP_003820565.2_26679	3
lcl|NC_073255.2_cds_XP_003820562.5_26688	3
lcl|NC_073255.2_cds_XP_003820554.3_26718	1
lcl|NC_073255.2_cds_XP_034821073.2_26738	1
lcl|NC_073255.2_cds_XP_054971485.1_26745	3
lcl|NC_073255.2_cds_XP_063462208.1_26771	3
lcl|NC_073255.2_cds_XP_014201355.2_26825	1
lcl|NC_073255.2_cds_XP_008966187.3_26831	2
lcl|NC_073255.2_cds_XP_054971505.1_26836	2
lcl|NC_073255.2_cds_XP_054971507.1_26857	2
lcl|NC_073255.2_cds_XP_008966198.2_26865	2
lcl|NC_073255.2_cds_XP_054971232.1_26878	2
lcl|NC_073255.2_cds_XP_063462497.1_26928	2
lcl|NC_073255.2_cds_XP_034821208.2_26944	1
lcl|NC_073255.2_cds_XP_054971527.1_26949	1
lcl|NC_073255.2_cds_XP_008967669.1_26961	1
lcl|NC_073255.2_cds_XP_014201365.3_27002	1
lcl|NC_073255.2_cds_XP_034821255.1_27005	1
lcl|NC_073255.2_cds_XP_034821258.1_27014	3
lcl|NC_073255.2_cds_XP_003816383.1_27022	2
lcl|NC_073255.2_cds_XP_054971558.1_27026	1
lcl|NC_073255.2_cds_XP_034807725.2_27027	1
lcl|NC_073256.2_cds_XP_003807578.3_27073	1
lcl|NC_073256.2_cds_XP_063462698.1_27090	3
lcl|NC_073256.2_cds_XP_008957920.4_27100	1
lcl|NC_073256.2_cds_XP_034822867.1_27105	3
lcl|NC_073256.2_cds_XP_054963232.2_27108	1
lcl|NC_073256.2_cds_XP_034821527.3_27214	3
lcl|NC_073256.2_cds_XP_034821524.1_27217	2
lcl|NC_073256.2_cds_XP_003805381.1_27224	1
lcl|NC_073256.2_cds_XP_034821515.3_27234	3
lcl|NC_073256.2_cds_XP_034821563.1_27333	3
lcl|NC_073256.2_cds_XP_063463142.1_27385	1
lcl|NC_073256.2_cds_XP_063463144.1_27393	2
lcl|NC_073256.2_cds_XP_063463196.1_27452	2
lcl|NC_073256.2_cds_XP_034821637.1_27498	2
lcl|NC_073256.2_cds_XP_008975499.1_27544	3
lcl|NC_073256.2_cds_XP_003823651.1_27560	3
lcl|NC_073256.2_cds_XP_008975485.3_27566	2
lcl|NC_073256.2_cds_XP_008975472.2_27603	2
lcl|NC_073256.2_cds_XP_008975457.1_27658	1
lcl|NC_073256.2_cds_XP_003823604.1_27661	3
lcl|NC_073256.2_cds_XP_003823606.3_27667	1
lcl|NC_073256.2_cds_XP_034821765.1_27698	3
lcl|NC_073256.2_cds_XP_054972376.1_27754	2
lcl|NC_073256.2_cds_XP_034821798.1_27818	1
lcl|NC_073256.2_cds_XP_054972413.2_27848	3
lcl|NC_073256.2_cds_XP_003830806.3_27851	1
lcl|NC_073256.2_cds_XP_063463236.1_27854	1
lcl|NC_073256.2_cds_XP_003830791.3_27887	3
lcl|NC_073256.2_cds_XP_054972430.1_27896	3
lcl|NC_073256.2_cds_XP_034821832.1_27907	3
lcl|NC_073256.2_cds_XP_034821834.2_27913	3
lcl|NC_073256.2_cds_XP_008954393.4_27943	1
lcl|NC_073256.2_cds_XP_008975174.1_28057	3
lcl|NC_073256.2_cds_XP_034821891.1_28067	2
lcl|NC_073256.2_cds_XP_003823316.1_28140	3
lcl|NC_073256.2_cds_XP_054972508.2_28157	1
lcl|NC_073256.2_cds_XP_034821941.1_28158	1
lcl|NC_073256.2_cds_XP_024785588.5_28177	1
lcl|NC_073256.2_cds_XP_034821959.2_28187	3
lcl|NC_073256.2_cds_XP_003823303.3_28204	1
lcl|NC_073256.2_cds_XP_008975093.2_28240	3
lcl|NC_073256.2_cds_XP_003823287.4_28255	2
lcl|NC_073256.2_cds_XP_008973712.2_28296	1
lcl|NC_073256.2_cds_XP_034822024.3_28308	2
lcl|NC_073256.2_cds_XP_003831404.1_28413	2
lcl|NC_073256.2_cds_XP_034822076.1_28445	1
lcl|NC_073256.2_cds_XP_054972607.1_28468	1
lcl|NC_073256.2_cds_XP_063462873.1_28471	3
lcl|NC_073256.2_cds_XP_063462883.1_28479	3
lcl|NC_073256.2_cds_XP_003831388.1_28491	3
lcl|NC_073256.2_cds_XP_054972619.2_28504	3
lcl|NC_073256.2_cds_XP_003831376.1_28522	1
lcl|NC_073256.2_cds_XP_034822121.1_28523	3
lcl|NC_073256.2_cds_XP_008954923.4_28582	1
lcl|NC_073256.2_cds_XP_008954909.2_28612	1
lcl|NC_073256.2_cds_XP_008954894.1_28669	3
lcl|NC_073256.2_cds_XP_003821203.2_28757	1
lcl|NC_073256.2_cds_XP_034822229.1_28833	2
lcl|NC_073256.2_cds_XP_003821159.1_28840	2
lcl|NC_073256.2_cds_XP_003821150.2_28856	2
lcl|NC_073256.2_cds_XP_003821149.3_28859	2
lcl|NC_073256.2_cds_XP_034822253.3_28871	1
lcl|NC_073256.2_cds_XP_003821719.1_28874	1
lcl|NC_073256.2_cds_XP_034822290.2_28944	3
lcl|NC_073256.2_cds_XP_034822295.1_28950	1
lcl|NC_073256.2_cds_XP_057159042.2_28972	3
lcl|NC_073256.2_cds_XP_003821750.2_28983	3
lcl|NC_073256.2_cds_XP_057159046.2_28989	1
lcl|NC_073256.2_cds_XP_003821752.1_28997	1
lcl|NC_073256.2_cds_XP_054972784.1_29043	2
lcl|NC_073256.2_cds_XP_054972794.2_29070	1
lcl|NC_073256.2_cds_XP_014201477.2_29125	1
lcl|NC_073256.2_cds_XP_034822364.1_29127	3
lcl|NC_073256.2_cds_XP_034822368.1_29133	2
lcl|NC_073256.2_cds_XP_063462603.1_29158	3
lcl|NC_073256.2_cds_XP_003823386.3_29187	3
lcl|NC_073256.2_cds_XP_034822401.1_29189	3
lcl|NC_073256.2_cds_XP_063462533.1_29235	3
lcl|NC_073256.2_cds_XP_054972861.1_29239	2
lcl|NC_073256.2_cds_XP_057159068.2_29247	3
lcl|NC_073256.2_cds_XP_063462546.1_29254	1
lcl|NC_073256.2_cds_XP_034822434.2_29259	3
lcl|NC_073256.2_cds_XP_003820535.3_29264	1
lcl|NC_073256.2_cds_XP_003820533.3_29280	1
lcl|NC_073256.2_cds_XP_003820530.2_29285	2
lcl|NC_073256.2_cds_XP_003820523.1_29322	2
lcl|NC_073256.2_cds_XP_008972183.3_29323	3
lcl|NC_073256.2_cds_XP_003820506.1_29347	2
lcl|NC_073256.2_cds_XP_063462971.1_29392	3
lcl|NC_073256.2_cds_XP_003830145.1_29403	1
lcl|NC_073256.2_cds_XP_034822505.1_29413	3
lcl|NC_073256.2_cds_XP_034822511.1_29423	2
lcl|NC_073256.2_cds_XP_003830134.3_29444	3
lcl|NC_073256.2_cds_XP_054972947.1_29455	2
lcl|NC_073256.2_cds_XP_034822532.1_29467	3
lcl|NC_073256.2_cds_XP_008971138.2_29471	3
lcl|NC_073256.2_cds_XP_014201546.4_29474	3
lcl|NC_073256.2_cds_XP_034822542.1_29480	1
lcl|NC_073256.2_cds_XP_063462995.1_29497	3
lcl|NC_073256.2_cds_XP_008971113.3_29520	1
lcl|NC_073256.2_cds_XP_063463008.1_29565	2
lcl|NC_073256.2_cds_XP_054973008.2_29586	1
lcl|NC_073256.2_cds_XP_003819497.4_29659	3
lcl|NC_073256.2_cds_XP_034822721.2_29723	1
lcl|NC_073256.2_cds_XP_034822714.2_29735	2
lcl|NC_073256.2_cds_XP_054972029.2_29752	1
lcl|NC_073256.2_cds_XP_034822753.3_29772	1
lcl|NC_073256.2_cds_XP_054972037.2_29796	2
lcl|NC_073256.2_cds_XP_054972033.2_29804	1
lcl|NC_073256.2_cds_XP_034822779.3_29827	1
lcl|NC_073256.2_cds_XP_063462558.1_29849	2
lcl|NC_073256.2_cds_XP_034822806.2_29892	2
lcl|NC_073256.2_cds_XP_003819465.4_29906	3
lcl|NC_073256.2_cds_XP_063463078.1_29912	3
lcl|NC_073256.2_cds_XP_063463083.1_29961	3
lcl|NC_073256.2_cds_XP_034822831.1_29982	1
lcl|NC_073257.2_cds_XP_034785739.1_30083	1
lcl|NC_073257.2_cds_XP_054948332.1_30107	3
lcl|NC_073257.2_cds_XP_054948352.1_30146	3
lcl|NC_073257.2_cds_XP_008951362.1_30163	3
lcl|NC_073257.2_cds_XP_008951374.3_30194	1
lcl|NC_073257.2_cds_XP_008951376.3_30197	3
lcl|NC_073257.2_cds_XP_003827849.3_30199	3
lcl|NC_073257.2_cds_XP_034785806.1_30205	1
lcl|NC_073257.2_cds_XP_054948381.1_30243	3
lcl|NC_073257.2_cds_XP_008951395.2_30249	2
lcl|NC_073257.2_cds_XP_034785835.1_30254	3
lcl|NC_073257.2_cds_XP_008951403.1_30294	3
lcl|NC_073257.2_cds_XP_054948403.1_30338	1
lcl|NC_073257.2_cds_XP_034785931.1_30392	1
lcl|NC_073257.2_cds_XP_063463352.1_30394	3
lcl|NC_073257.2_cds_XP_003831226.3_30403	3
lcl|NC_073257.2_cds_XP_003831220.2_30421	1
lcl|NC_073257.2_cds_XP_003806740.3_30444	3
lcl|NC_073257.2_cds_XP_063463358.1_30447	1
lcl|NC_073257.2_cds_XP_034785966.2_30449	1
lcl|NC_073257.2_cds_XP_054948456.1_30493	2
lcl|NC_073257.2_cds_XP_063463363.1_30511	3
lcl|NC_073257.2_cds_XP_034786016.1_30528	3
lcl|NC_073257.2_cds_XP_003821451.1_30547	1
lcl|NC_073257.2_cds_XP_003821455.1_30554	3
lcl|NC_073257.2_cds_XP_054948488.1_30598	3
lcl|NC_073257.2_cds_XP_034786049.1_30616	1
lcl|NC_073257.2_cds_XP_054948509.1_30645	1
lcl|NC_073257.2_cds_XP_063463375.1_30692	3
lcl|NC_073257.2_cds_XP_054948548.1_30693	3
lcl|NC_073257.2_cds_XP_034786126.1_30722	3
lcl|NC_073257.2_cds_XP_034786145.1_30740	2
lcl|NC_073257.2_cds_XP_003814847.1_30741	2
lcl|NC_073257.2_cds_XP_003814844.1_30746	1
lcl|NC_073257.2_cds_XP_054948589.1_30747	3
lcl|NC_073257.2_cds_XP_063463386.1_30762	3
lcl|NC_073257.2_cds_XP_034786159.1_30794	1
lcl|NC_073257.2_cds_XP_054948633.1_30862	3
lcl|NC_073257.2_cds_XP_008965784.1_30883	3
lcl|NC_073257.2_cds_XP_034786253.1_30928	2
lcl|NC_073257.2_cds_XP_034786256.2_30930	1
lcl|NC_073257.2_cds_XP_054948683.1_31031	2
lcl|NC_073257.2_cds_XP_003809097.2_31089	3
lcl|NC_073257.2_cds_XP_034786411.1_31127	3
lcl|NC_073257.2_cds_XP_057154867.1_31184	3
lcl|NC_073257.2_cds_XP_003809080.1_31209	3
lcl|NC_073257.2_cds_XP_003809078.2_31213	2
lcl|NC_073257.2_cds_XP_054948762.1_31229	1
lcl|NC_073257.2_cds_XP_054948769.1_31261	2
lcl|NC_073257.2_cds_XP_057154879.1_31300	3
lcl|NC_073257.2_cds_XP_034786486.2_31312	3
lcl|NC_073257.2_cds_XP_054948804.1_31368	3
lcl|NC_073257.2_cds_XP_034786530.1_31419	3
lcl|NC_073257.2_cds_XP_063463500.1_31444	1
lcl|NC_073257.2_cds_XP_008954038.1_31455	3
lcl|NC_073257.2_cds_XP_063463754.1_31486	2
lcl|NC_073257.2_cds_XP_024786299.2_31498	3
lcl|NC_073257.2_cds_XP_054948889.1_31538	1
lcl|NC_073257.2_cds_XP_034786578.1_31546	3
lcl|NC_073257.2_cds_XP_034786579.1_31550	1
lcl|NC_073257.2_cds_XP_034786587.1_31560	1
lcl|NC_073257.2_cds_XP_003815970.2_31578	2
lcl|NC_073257.2_cds_XP_054948900.1_31579	2
lcl|NC_073257.2_cds_XP_003815995.1_31643	2
lcl|NC_073257.2_cds_XP_008967208.1_31649	2
lcl|NC_073257.2_cds_XP_003816004.3_31673	2
lcl|NC_073257.2_cds_XP_054948926.1_31678	2
lcl|NC_073257.2_cds_XP_063463792.1_31680	2
lcl|NC_073257.2_cds_XP_054948950.1_31742	2
lcl|NC_073257.2_cds_XP_008967267.2_31784	2
lcl|NC_073257.2_cds_XP_003816047.2_31801	2
lcl|NC_073257.2_cds_XP_063463801.1_31808	2
lcl|NC_073257.2_cds_XP_034786708.1_31821	2
lcl|NC_073257.2_cds_XP_063463803.1_31839	2
lcl|NC_073257.2_cds_XP_003813044.1_31888	2
lcl|NC_073257.2_cds_XP_003813054.1_31907	3
lcl|NC_073257.2_cds_XP_034786793.1_31951	1
lcl|NC_073257.2_cds_XP_008963826.2_31987	2
lcl|NC_073257.2_cds_XP_034786842.1_31989	2
lcl|NC_073257.2_cds_XP_034786843.1_31993	3
lcl|NC_073257.2_cds_XP_003828261.3_32110	3
lcl|NC_073257.2_cds_XP_003828254.1_32125	2
lcl|NC_073257.2_cds_XP_034786908.1_32132	3
lcl|NC_073257.2_cds_XP_003828251.1_32139	2
lcl|NC_073257.2_cds_XP_034786932.2_32160	1
lcl|NC_073257.2_cds_XP_063463855.1_32172	3
lcl|NC_073257.2_cds_XP_054949092.1_32242	1
lcl|NC_073257.2_cds_XP_008948932.1_32268	1
lcl|NC_073257.2_cds_XP_003825407.1_32271	1
lcl|NC_073257.2_cds_XP_034786995.1_32294	1
