seqname	GC	AT	GC_skew	GC3	GC_avg_stretch	AT_avg_stretch
lcl|NC_060934.1_cds_XP_054221234.1_64289	57.51	42.49	0.02387	68.41	4.02	3.73
lcl|NC_060934.1_cds_XP_054221295.1_64303	50.52	49.48	0.05127	46.00	3.73	4.16
lcl|NC_060934.1_cds_NP_001397809.1_64326	58.57	41.43	0.06739	74.28	4.33	3.99
lcl|NC_060934.1_cds_NP_001374257.1_64389	42.66	57.34	-0.00591	37.11	3.52	4.09
lcl|NC_060934.1_cds_XP_054222975.1_64408	51.98	48.02	0.05460	61.44	3.78	3.81
lcl|NC_060934.1_cds_NP_001374820.1_64494	51.84	48.16	0.03736	58.99	4.22	3.99
lcl|NC_060934.1_cds_XP_054222814.1_64507	55.03	44.97	0.00876	68.29	4.01	3.86
lcl|NC_060934.1_cds_NP_002207.2_64511	46.67	53.33	0.00452	53.22	3.78	4.02
lcl|NC_060934.1_cds_NP_114129.1_64520	49.82	50.18	0.01295	52.47	4.20	4.03
lcl|NC_060934.1_cds_XP_054223207.1_64618	48.85	51.15	-0.03822	47.26	4.15	4.21
lcl|NC_060934.1_cds_NP_056357.1_64636	41.21	58.79	0.11690	38.49	3.58	4.21
lcl|NC_060934.1_cds_NP_061176.4_64640	52.50	47.5	0.00621	58.91	4.09	3.83
lcl|NC_060934.1_cds_XP_054222209.1_64665	48.29	51.71	0.07329	49.89	3.75	4.12
lcl|NC_060934.1_cds_NP_001305266.1_64743	57.16	42.84	-0.02500	70.27	4.37	3.71
lcl|NC_060934.1_cds_NP_001010924.1_64832	56.68	43.32	-0.03234	65.88	4.21	3.88
lcl|NC_060934.1_cds_NP_003629.2_64836	47.49	52.51	0.02507	47.84	3.92	4.16
lcl|NC_060934.1_cds_NP_001072.2_64864	46.69	53.31	-0.03586	46.77	3.70	4.00
lcl|NC_060934.1_cds_NP_002429.1_64908	43.81	56.19	0.09034	42.83	3.54	4.26
lcl|NC_060934.1_cds_XP_054221709.1_64957	44.88	55.12	0.04197	41.94	3.48	4.06
lcl|NC_060934.1_cds_NP_006384.1_64984	41.74	58.26	0.10464	42.17	3.42	4.46
lcl|NC_060934.1_cds_XP_054221822.1_64987	56.00	44	-0.06880	59.86	5.48	4.37
lcl|NC_060934.1_cds_NP_001182555.1_64992	45.37	54.63	-0.04605	34.33	3.65	4.15
lcl|NC_060934.1_cds_NP_775104.2_65022	41.58	58.42	0.08540	37.00	3.57	4.33
lcl|NC_060934.1_cds_NP_062536.2_65050	50.86	49.14	-0.05529	52.62	3.81	3.89
lcl|NC_060934.1_cds_XP_054222382.1_65113	44.47	55.53	-0.02896	38.74	3.47	4.11
lcl|NC_060934.1_cds_NP_065803.2_65135	51.78	48.22	-0.02806	57.65	4.09	3.93
lcl|NC_060934.1_cds_NP_059129.3_65137	40.53	59.47	0.03967	39.08	3.49	4.32
lcl|NC_060934.1_cds_XP_054221170.1_65204	37.64	62.36	0.11232	32.18	3.59	4.49
lcl|NC_060934.1_cds_NP_001307686.1_65237	41.24	58.76	0.01918	35.59	3.80	4.33
lcl|NC_060934.1_cds_NP_001382672.1_65298	47.47	52.53	-0.01765	54.24	4.19	4.56
lcl|NC_060934.1_cds_XP_054222143.1_65326	43.38	56.62	0.11234	39.17	3.72	4.40
lcl|NC_060934.1_cds_NP_068506.2_65377	53.24	46.76	0.03674	58.78	3.88	3.70
lcl|NC_060934.1_cds_NP_001336951.1_65378	56.81	43.19	0.02934	58.53	4.07	3.64
lcl|NC_060934.1_cds_XP_054221008.1_65394	47.34	52.66	-0.07795	46.79	3.42	4.02
lcl|NC_060934.1_cds_NP_001167567.1_65446	43.43	56.57	0.04022	34.99	3.55	4.10
lcl|NC_060934.1_cds_NP_060757.4_65512	40.97	59.03	0.06820	35.42	3.46	4.29
lcl|NC_060934.1_cds_XP_054221820.1_65513	40.32	59.68	0.14751	34.85	3.49	4.26
lcl|NC_060934.1_cds_NP_079485.1_65521	44.40	55.6	-0.00448	38.83	3.73	4.19
lcl|NC_060934.1_cds_NP_001308044.1_65524	35.72	64.28	0.03369	25.92	3.31	4.36
lcl|NC_060934.1_cds_XP_054223045.1_65553	49.30	50.7	0.02778	55.14	3.91	3.97
lcl|NC_060934.1_cds_NP_062565.2_65569	49.18	50.82	0.07892	47.61	3.80	3.95
lcl|NC_060934.1_cds_XP_054223096.1_65673	39.33	60.67	0.08481	33.74	3.38	4.32
lcl|NC_060934.1_cds_XP_054222664.1_65735	41.95	58.05	0.04584	40.71	3.53	3.91
lcl|NC_060934.1_cds_NP_055568.3_65792	46.01	53.99	0.15980	47.39	3.67	4.08
lcl|NC_060934.1_cds_NP_066124.1_65802	60.24	39.76	-0.01241	77.04	4.33	3.68
lcl|NC_060934.1_cds_NP_001354324.1_65988	48.01	51.99	0.05756	46.15	3.68	3.98
lcl|NC_060934.1_cds_NP_002891.1_66196	62.69	37.31	-0.02684	79.17	4.29	3.36
lcl|NC_060934.1_cds_XP_054220869.1_66244	52.20	47.8	0.06130	55.23	3.74	3.80
lcl|NC_060934.1_cds_XP_054222398.1_66308	55.48	44.52	-0.03130	67.16	3.78	3.61
lcl|NC_060934.1_cds_NP_001128668.1_66354	56.89	43.11	-0.06079	61.35	4.05	3.65
lcl|NC_060934.1_cds_NP_001333369.1_66362	47.05	52.95	0.10005	47.05	3.61	4.05
lcl|NC_060934.1_cds_NP_003622.2_66390	44.83	55.17	0.06240	40.94	3.70	4.05
lcl|NC_060934.1_cds_NP_001005751.1_66400	48.31	51.69	0.06838	45.75	3.69	3.97
lcl|NC_060934.1_cds_NP_001136235.1_66491	43.86	56.14	-0.05226	37.24	3.61	4.12
lcl|NC_060934.1_cds_XP_054222760.1_66505	47.75	52.25	-0.03843	44.74	3.76	4.06
lcl|NC_060934.1_cds_NP_066267.2_66566	44.71	55.29	-0.01294	39.61	3.66	4.13
lcl|NC_060934.1_cds_NP_115575.1_66638	50.43	49.57	-0.07504	55.93	3.89	3.98
lcl|NC_060934.1_cds_NP_116165.1_66660	40.35	59.65	0.01625	31.56	3.40	4.42
lcl|NC_060934.1_cds_XP_054221643.1_66670	44.46	55.54	0.03166	43.87	3.55	4.12
lcl|NC_060934.1_cds_XP_054221433.1_66700	40.02	59.98	0.12240	33.36	3.52	4.30
lcl|NC_060934.1_cds_XP_054222955.1_66712	50.19	49.81	-0.08974	50.04	3.78	3.76
lcl|NC_060934.1_cds_XP_054220919.1_66771	40.27	59.73	0.07891	37.40	3.43	4.40
lcl|NC_060934.1_cds_NP_001393294.1_66781	44.20	55.8	-0.06825	39.38	3.60	4.22
lcl|NC_060934.1_cds_NP_060707.2_66796	41.70	58.3	0.06528	32.49	3.57	4.19
lcl|NC_060934.1_cds_NP_001123633.1_66799	47.44	52.56	0.02910	45.35	4.31	4.01
lcl|NC_060934.1_cds_NP_079406.4_66833	55.70	44.3	0.13038	71.90	4.02	3.58
lcl|NC_060934.1_cds_NP_001309294.1_66835	53.10	46.9	0.10935	65.90	3.88	3.72
lcl|NC_060934.1_cds_NP_055246.2_66945	62.58	37.42	-0.00062	82.03	4.12	3.39
lcl|NC_060934.1_cds_NP_631894.2_66954	62.75	37.25	-0.00866	74.74	4.21	3.37
lcl|NC_060934.1_cds_NP_734465.2_66999	62.86	37.14	-0.06278	80.55	4.21	3.48
lcl|NC_060934.1_cds_NP_071407.4_67006	58.76	41.24	-0.06053	77.82	4.16	3.33
lcl|NC_060934.1_cds_XP_054220650.1_67143	44.46	55.54	0.05505	41.87	3.55	3.88
lcl|NC_060934.1_cds_NP_001378870.1_67195	50.81	49.19	-0.01998	50.50	3.59	3.61
lcl|NC_060934.1_cds_NP_001107605.1_67198	62.78	37.22	-0.13572	59.10	4.42	3.55
lcl|NC_060934.1_cds_XP_054223201.1_67201	54.35	45.65	-0.06418	55.55	3.83	3.52
lcl|NC_060934.1_cds_XP_054221249.1_67214	59.83	40.17	-0.00672	60.39	4.17	3.55
lcl|NC_060934.1_cds_NP_003626.1_67239	55.09	44.91	-0.08282	62.56	3.93	3.73
lcl|NC_060934.1_cds_NP_054706.1_67309	52.33	47.67	0.07407	52.69	3.87	4.00
lcl|NC_060934.1_cds_NP_036462.2_67333	48.25	51.75	-0.00733	49.61	3.62	4.05
lcl|NC_060934.1_cds_XP_054221778.1_67430	50.20	49.8	-0.02024	60.98	4.04	4.01
lcl|NC_060934.1_cds_NP_004738.3_67460	59.46	40.54	0.02307	75.62	4.22	3.55
lcl|NC_060934.1_cds_NP_008986.2_67476	49.77	50.23	0.03515	59.67	3.70	4.09
lcl|NC_060934.1_cds_XP_054222347.1_67483	61.82	38.18	-0.18373	76.07	4.43	3.58
lcl|NC_060934.1_cds_NP_001265424.1_67535	61.59	38.41	-0.05542	64.85	4.26	3.48
lcl|NC_060934.1_cds_NP_001342192.1_67536	61.59	38.41	-0.05542	64.85	4.26	3.48
lcl|NC_060934.1_cds_XP_054223120.1_67640	57.66	42.34	-0.06801	69.93	4.03	3.54
lcl|NC_060934.1_cds_XP_054222093.1_67651	40.49	59.51	-0.03378	32.63	3.53	4.28
lcl|NC_060934.1_cds_NP_060021.1_67668	57.72	42.28	-0.03259	76.83	3.87	3.56
lcl|NC_060934.1_cds_NP_055860.1_67672	41.28	58.72	0.12407	34.93	3.51	4.26
lcl|NC_060934.1_cds_NP_079032.2_67722	62.84	37.16	0.05193	78.32	4.47	3.50
lcl|NC_060934.1_cds_XP_054222111.1_67739	38.66	61.34	0.06234	32.79	3.41	4.63
lcl|NC_060934.1_cds_NP_001092808.1_67763	61.62	38.38	-0.05730	64.46	4.27	3.49
lcl|NC_060934.1_cds_NP_001271188.1_67926	34.71	65.29	0.11498	28.83	3.29	4.63
lcl|NC_060934.1_cds_XP_054222802.1_67964	44.75	55.25	0.07586	34.60	4.04	4.16
lcl|NC_060934.1_cds_NP_003963.1_67972	41.39	58.61	0.06922	34.05	3.49	4.38
lcl|NC_060934.1_cds_XP_054221719.1_68005	42.97	57.03	0.01534	41.53	3.96	4.29
lcl|NC_060934.1_cds_NP_004514.2_68019	38.19	61.81	0.10983	31.41	3.54	4.42
lcl|NC_060934.1_cds_XP_054221510.1_68037	47.61	52.39	0.04105	51.51	3.79	4.06
lcl|NC_060934.1_cds_NP_006195.3_68058	44.04	55.96	0.10485	50.06	3.57	4.23
lcl|NC_060934.1_cds_XP_054221979.1_68072	46.35	53.65	0.01552	49.72	3.60	4.06
lcl|NC_060934.1_cds_NP_001275996.1_68114	38.23	61.77	0.16650	35.48	3.53	4.55
lcl|NC_060934.1_cds_NP_001371381.1_68161	51.91	48.09	-0.08238	53.90	3.85	4.10
lcl|NC_060934.1_cds_NP_001335937.1_68262	35.86	64.14	0.06917	31.22	3.30	4.54
lcl|NC_060934.1_cds_NP_001317664.1_68289	36.19	63.81	0.02173	28.17	3.29	4.60
lcl|NC_060934.1_cds_NP_036597.1_68358	56.14	43.86	0.05903	68.80	4.23	3.66
lcl|NC_060934.1_cds_NP_001333445.1_68367	47.41	52.59	0.00271	44.74	3.67	3.96
lcl|NC_060934.1_cds_NP_003052.2_68371	60.24	39.76	-0.05119	77.65	4.10	3.52
lcl|NC_060934.1_cds_NP_055994.2_68380	58.83	41.17	0.02313	73.50	3.98	3.53
lcl|NC_060934.1_cds_NP_001338285.1_68426	55.17	44.83	-0.02654	61.40	3.79	3.56
lcl|NC_060934.1_cds_NP_001332816.1_68614	62.62	37.38	-0.00219	76.67	4.85	3.82
lcl|NC_060934.1_cds_NP_000383.2_68647	47.41	52.59	-0.00591	56.73	3.52	4.00
lcl|NC_060934.1_cds_XP_054221325.1_68654	51.08	48.92	0.00000	55.39	3.76	3.97
lcl|NC_060934.1_cds_NP_056305.1_68696	54.89	45.11	-0.04272	58.90	3.74	3.70
lcl|NC_060934.1_cds_NP_001129595.1_68711	41.17	58.83	0.00819	35.72	3.72	4.34
lcl|NC_060934.1_cds_NP_060363.2_68718	59.40	40.6	-0.03324	64.22	3.95	3.47
lcl|NC_060934.1_cds_XP_054222738.1_68748	64.54	35.46	-0.02098	75.82	4.53	3.25
lcl|NC_060934.1_cds_NP_036347.1_68844	44.53	55.47	0.11020	41.66	3.77	4.10
lcl|NC_060934.1_cds_XP_054221270.1_68886	58.05	41.95	-0.06283	55.36	4.12	3.43
lcl|NC_060934.1_cds_XP_054223032.1_68919	53.34	46.66	-0.05378	60.24	3.87	3.65
lcl|NC_060934.1_cds_NP_001309863.1_68952	61.23	38.77	0.02356	68.48	4.38	3.49
lcl|NC_060934.1_cds_NP_001257894.1_68958	64.13	35.87	-0.04970	70.83	4.35	3.19
lcl|NC_060934.1_cds_NP_060119.3_69025	57.15	42.85	-0.01065	74.32	4.78	4.00
lcl|NC_060934.1_cds_NP_001397987.1_69093	52.77	47.23	0.06712	64.07	3.91	3.74
lcl|NC_060934.1_cds_NP_001380944.1_69130	60.41	39.59	-0.01898	76.46	4.29	3.45
lcl|NC_060934.1_cds_NP_055535.2_69141	40.08	59.92	0.13997	36.97	3.37	4.32
lcl|NC_060934.1_cds_NP_000485.3_69145	59.43	40.57	-0.02059	53.87	4.25	3.56
lcl|NC_060934.1_cds_NP_079421.5_69152	40.74	59.26	0.12083	41.84	3.50	4.19
lcl|NC_060934.1_cds_NP_001008723.1_69169	45.02	54.98	0.15691	54.07	3.58	4.09
lcl|NC_060934.1_cds_NP_055793.1_69172	54.21	45.79	0.04374	63.29	4.49	3.71
lcl|NC_060934.1_cds_NP_001374485.1_69176	52.21	47.79	0.03712	59.14	4.15	3.70
lcl|NC_060934.1_cds_NP_005436.1_69242	39.03	60.97	0.20337	35.30	3.40	4.30
lcl|NC_060934.1_cds_NP_001127835.2_69244	56.73	43.27	-0.00861	61.73	4.18	3.67
lcl|NC_060934.1_cds_NP_001248392.1_69347	50.92	49.08	0.06274	59.76	3.71	3.91
lcl|NC_060934.1_cds_NP_055696.3_69364	40.06	59.94	0.01359	33.43	3.34	4.35
lcl|NC_060934.1_cds_NP_001308758.1_69371	36.19	63.81	0.13730	30.37	3.37	4.63
lcl|NC_060934.1_cds_NP_001372292.1_69378	39.66	60.34	0.07627	34.79	3.18	4.41
lcl|NC_060934.1_cds_XP_054222935.1_69420	57.86	42.14	-0.00191	71.38	3.99	3.49
lcl|NC_060934.1_cds_NP_997186.1_69516	42.42	57.58	0.07062	35.65	3.88	4.26
lcl|NC_060934.1_cds_NP_776152.1_69589	48.40	51.6	0.01014	48.23	4.41	4.12
lcl|NC_060934.1_cds_NP_003741.1_69605	47.19	52.81	0.19408	39.77	3.86	4.02
lcl|NC_060934.1_cds_NP_001427929.1_69641	43.80	56.2	0.04406	43.33	3.65	4.22
lcl|NC_060934.1_cds_XP_054220629.1_69675	45.22	54.78	0.00000	40.26	3.73	4.10
lcl|NC_060934.1_cds_NP_060587.8_69692	45.20	54.8	0.04154	43.92	3.62	4.04
lcl|NC_060934.1_cds_XP_054220476.1_69766	57.50	42.5	-0.00731	55.35	3.87	3.63
lcl|NC_060934.1_cds_NP_004397.2_69898	55.39	44.61	-0.00741	58.96	3.76	3.58
lcl|NC_060934.1_cds_NP_073713.2_69999	62.64	37.36	-0.05882	70.49	4.27	3.67
lcl|NC_060934.1_cds_NP_001189367.1_70004	43.26	56.74	0.03483	41.49	3.77	4.23
lcl|NC_060934.1_cds_NP_003465.3_70043	54.03	45.97	0.00068	57.69	3.97	3.75
lcl|NC_060934.1_cds_NP_001364472.1_70070	48.26	51.74	0.03165	58.96	3.75	4.12
lcl|NC_060934.1_cds_NP_002408.3_70124	47.48	52.52	-0.01617	43.26	3.55	3.93
lcl|NC_060934.1_cds_NP_001310015.1_70166	57.25	42.75	0.15746	72.45	4.14	3.79
lcl|NC_060934.1_cds_XP_054222123.1_70276	58.63	41.37	0.04738	73.49	4.12	3.91
lcl|NC_060934.1_cds_NP_689856.6_70295	64.53	35.47	-0.05077	80.97	4.52	3.60
lcl|NC_060934.1_cds_XP_054220443.1_70309	65.49	34.51	-0.01921	79.60	4.46	3.28
lcl|NC_060934.1_cds_NP_001243546.1_70312	57.79	42.21	-0.02850	79.16	4.24	4.02
lcl|NC_060934.1_cds_NP_001382979.1_70340	68.61	31.39	0.10586	78.70	4.76	3.23
lcl|NC_060935.1_cds_NP_612202.2_70397	67.60	32.4	0.03147	86.34	5.01	3.36
lcl|NC_060935.1_cds_NP_848632.2_70415	67.50	32.5	0.01709	83.94	5.25	3.68
lcl|NC_060935.1_cds_XP_054225465.1_70480	63.80	36.2	0.02723	72.79	4.36	3.44
lcl|NC_060935.1_cds_NP_068743.3_70515	64.46	35.54	-0.11125	73.64	4.60	3.37
lcl|NC_060935.1_cds_XP_054225284.1_70579	66.31	33.69	-0.04180	77.51	4.34	3.16
lcl|NC_060935.1_cds_NP_001229766.1_70685	56.25	43.75	-0.03526	73.11	4.32	3.89
lcl|NC_060935.1_cds_XP_054224825.1_70695	57.96	42.04	-0.44719	62.91	3.80	3.34
lcl|NC_060935.1_cds_NP_002448.5_70699	61.82	38.18	-0.40169	73.19	3.95	3.50
lcl|NC_060935.1_cds_NP_001291288.1_70700	60.25	39.75	-0.24528	67.50	4.18	3.57
lcl|NC_060935.1_cds_NP_002449.2_70701	64.46	35.54	-0.24096	77.59	4.23	3.28
lcl|NC_060935.1_cds_XP_054226408.1_70723	62.80	37.2	-0.07701	79.46	4.76	3.75
lcl|NC_060935.1_cds_XP_054224572.1_70888	63.80	36.2	0.01408	86.02	4.65	3.46
lcl|NC_060935.1_cds_NP_065947.1_70943	63.52	36.48	-0.01968	84.55	4.16	3.41
lcl|NC_060935.1_cds_NP_001352054.1_70975	47.58	52.42	-0.03480	42.30	3.56	3.90
lcl|NC_060935.1_cds_NP_001003819.1_71111	48.71	51.29	0.15584	54.80	3.44	3.88
lcl|NC_060935.1_cds_NP_115503.2_71163	60.18	39.82	-0.02469	62.72	4.22	3.46
lcl|NC_060935.1_cds_NP_653267.2_71227	56.14	43.86	-0.02159	63.32	3.79	3.56
lcl|NC_060935.1_cds_NP_003728.1_71239	61.41	38.59	-0.02962	60.41	4.18	3.37
lcl|NC_060935.1_cds_XP_054224595.1_71277	42.47	57.53	0.11621	45.34	3.37	4.15
lcl|NC_060935.1_cds_NP_001338782.2_71304	52.21	47.79	0.02818	56.51	3.75	3.73
lcl|NC_060935.1_cds_NP_001374951.1_71439	55.01	44.99	-0.06742	61.31	3.84	3.62
lcl|NC_060935.1_cds_NP_001363424.1_71470	57.91	42.09	-0.03187	68.72	4.15	3.62
lcl|NC_060935.1_cds_NP_001354906.1_71511	52.66	47.34	0.03448	57.10	3.92	3.95
lcl|NC_060935.1_cds_NP_056028.2_71527	50.44	49.56	0.00359	60.09	3.86	3.69
lcl|NC_060935.1_cds_NP_006382.1_71534	40.46	59.54	0.07058	35.13	3.58	4.24
lcl|NC_060935.1_cds_NP_001373268.1_71570	45.32	54.68	0.00977	43.52	3.59	4.02
lcl|NC_060935.1_cds_NP_569056.4_71587	56.33	43.67	0.00454	59.36	4.06	3.59
lcl|NC_060935.1_cds_NP_055448.1_71592	44.09	55.91	0.10367	40.89	3.71	4.16
lcl|NC_060935.1_cds_NP_001317137.1_71606	40.02	59.98	0.17554	34.38	3.47	4.28
lcl|NC_060935.1_cds_NP_001380866.1_71628	54.20	45.8	-0.02981	61.02	3.85	3.66
lcl|NC_060935.1_cds_NP_001137533.1_71731	40.11	59.89	0.05401	35.22	3.39	4.27
lcl|NC_060935.1_cds_NP_001350499.1_71739	49.06	50.94	0.02681	46.77	4.25	4.24
lcl|NC_060935.1_cds_XP_054223751.1_71808	58.57	41.43	-0.02167	69.99	4.10	3.81
lcl|NC_060935.1_cds_NP_001308307.1_71834	39.34	60.66	0.00352	31.48	3.40	4.30
lcl|NC_060935.1_cds_NP_001338224.1_71899	57.71	42.29	-0.08318	77.18	3.96	3.55
lcl|NC_060935.1_cds_XP_054223401.1_71912	56.53	43.47	-0.00431	65.83	4.08	3.59
lcl|NC_060935.1_cds_NP_001264198.1_71921	61.46	38.54	-0.06988	71.29	4.06	3.33
lcl|NC_060935.1_cds_XP_054223525.1_71975	43.56	56.44	0.08069	39.76	3.52	3.94
lcl|NC_060935.1_cds_NP_775859.4_72019	55.46	44.54	0.04891	70.76	3.94	3.60
lcl|NC_060935.1_cds_NP_001243300.1_72055	48.20	51.8	-0.07092	47.70	3.64	4.17
lcl|NC_060935.1_cds_NP_001231892.1_72069	55.85	44.15	-0.06811	65.69	3.97	3.58
lcl|NC_060935.1_cds_NP_001275642.1_72125	48.27	51.73	0.07325	48.87	3.61	3.93
lcl|NC_060935.1_cds_NP_998764.1_72129	40.19	59.81	0.04174	41.14	3.51	4.27
lcl|NC_060935.1_cds_NP_001300655.1_72179	41.93	58.07	0.01982	44.87	3.49	4.32
lcl|NC_060935.1_cds_NP_060960.2_72208	44.47	55.53	-0.03622	44.01	3.93	4.23
lcl|NC_060935.1_cds_NP_112494.3_72227	37.60	62.4	-0.00394	30.70	3.35	4.20
lcl|NC_060935.1_cds_XP_054224607.1_72271	43.00	57	0.03710	39.88	3.46	4.26
lcl|NC_060935.1_cds_XP_054224947.1_72378	33.27	66.73	0.08349	28.15	3.22	4.65
lcl|NC_060935.1_cds_XP_054225964.1_72383	41.65	58.35	-0.10526	31.37	3.93	4.32
lcl|NC_060935.1_cds_NP_005725.3_72408	43.64	56.36	-0.01005	36.35	3.52	4.14
lcl|NC_060935.1_cds_XP_054224307.1_72414	54.93	45.07	-0.12063	57.50	4.07	3.70
lcl|NC_060935.1_cds_NP_078938.3_72449	50.84	49.16	0.02875	59.55	3.77	3.87
lcl|NC_060935.1_cds_NP_665803.2_72451	62.70	37.3	-0.03420	83.24	4.48	3.71
lcl|NC_060935.1_cds_NP_000439.2_72574	48.75	51.25	0.02947	55.75	3.59	3.89
lcl|NC_060935.1_cds_NP_001363454.1_72629	46.34	53.66	0.00660	47.12	3.64	4.00
lcl|NC_060935.1_cds_NP_001371577.1_72705	57.61	42.39	0.00295	77.08	4.12	3.66
lcl|NC_060935.1_cds_NP_001099010.1_72825	64.13	35.87	-0.04788	79.96	4.59	3.49
lcl|NC_060935.1_cds_NP_001254711.1_72838	57.17	42.83	-0.05419	61.29	3.82	3.69
lcl|NC_060935.1_cds_NP_001008938.1_72911	44.48	55.52	0.05934	43.48	3.49	4.04
lcl|NC_060935.1_cds_NP_002325.2_72912	56.87	43.13	0.02460	67.26	4.02	3.43
lcl|NC_060935.1_cds_NP_001363500.1_72974	53.04	46.96	0.01865	60.08	3.87	3.69
lcl|NC_060935.1_cds_NP_000247.2_73071	61.15	38.85	0.04062	76.71	4.26	3.46
lcl|NC_060935.1_cds_NP_079059.2_73268	43.78	56.22	-0.04553	46.62	3.39	4.21
lcl|NC_060935.1_cds_NP_001428029.1_73277	48.12	51.88	0.01014	37.24	3.88	4.10
lcl|NC_060935.1_cds_NP_056046.2_73290	44.67	55.33	0.05745	42.55	3.62	4.07
lcl|NC_060935.1_cds_NP_002834.3_73294	49.50	50.5	-0.02567	52.69	3.83	3.91
lcl|NC_060935.1_cds_NP_203754.2_73381	62.62	37.38	0.07754	64.51	4.07	3.39
lcl|NC_060935.1_cds_XP_054225731.1_73385	54.03	45.97	0.08451	65.64	3.91	3.45
lcl|NC_060935.1_cds_NP_001078927.1_73450	50.91	49.09	0.08514	51.39	3.82	3.75
lcl|NC_060935.1_cds_XP_054225193.1_73673	66.44	33.56	-0.01885	73.41	4.54	3.48
lcl|NC_060935.1_cds_NP_689931.2_73709	62.24	37.76	-0.07787	65.17	4.18	3.39
lcl|NC_060935.1_cds_NP_001914.3_73716	51.91	48.09	0.02983	64.24	3.91	3.62
lcl|NC_060935.1_cds_XP_054225827.1_73800	62.80	37.2	-0.07379	82.36	4.61	3.23
lcl|NC_060935.1_cds_XP_054225804.1_73806	63.26	36.74	-0.14442	79.88	4.34	3.32
lcl|NC_060935.1_cds_XP_054224648.1_73871	61.60	38.4	0.05910	75.37	4.29	3.49
lcl|NC_060935.1_cds_NP_001333375.1_73896	49.30	50.7	0.11662	51.50	3.95	4.02
lcl|NC_060935.1_cds_NP_073741.3_73907	60.80	39.2	0.02130	62.63	4.00	3.51
lcl|NC_060935.1_cds_XP_054224296.1_73916	61.78	38.22	0.02450	65.84	4.47	3.46
lcl|NC_060935.1_cds_NP_938149.2_73935	54.74	45.26	0.04156	61.12	3.85	3.59
lcl|NC_060935.1_cds_NP_085131.1_73942	60.16	39.84	-0.03422	59.51	4.03	3.62
lcl|NC_060935.1_cds_XP_054223424.1_74073	42.84	57.16	-0.01499	37.28	3.59	4.12
lcl|NC_060935.1_cds_NP_000923.1_74177	61.75	38.25	0.01311	80.49	4.34	3.42
lcl|NC_060935.1_cds_NP_115627.6_74231	67.68	32.32	0.14972	78.47	4.60	3.67
lcl|NC_060935.1_cds_NP_055895.1_74254	64.35	35.65	-0.02207	81.73	4.93	3.41
lcl|NC_060935.1_cds_NP_005600.1_74284	57.30	42.7	0.00207	77.11	4.15	3.70
lcl|NC_060935.1_cds_XP_054225299.1_74338	65.33	34.67	0.02762	79.04	4.53	3.36
lcl|NC_060935.1_cds_XP_054224113.1_74354	63.71	36.29	-0.06092	77.38	4.47	3.41
lcl|NC_060935.1_cds_NP_001123616.1_74489	67.10	32.9	-0.03157	82.01	4.96	3.28
lcl|NC_060935.1_cds_XP_054224261.1_74496	62.26	37.74	0.16347	66.21	4.49	3.79
lcl|NC_060935.1_cds_NP_002410.1_74514	66.59	33.41	-0.02125	75.94	4.72	3.27
lcl|NC_060935.1_cds_XP_054224729.1_74516	63.31	36.69	-0.05861	76.46	4.37	3.40
lcl|NC_060935.1_cds_NP_006738.3_74526	67.40	32.6	-0.03367	79.87	4.67	3.32
lcl|NC_060935.1_cds_NP_612377.4_74555	67.24	32.76	-0.00508	76.11	4.70	3.29
lcl|NC_060935.1_cds_NP_006833.2_74613	56.10	43.9	0.06897	61.50	4.11	3.80
lcl|NC_060935.1_cds_NP_060496.2_74617	57.33	42.67	-0.02533	70.75	4.23	3.76
lcl|NC_060935.1_cds_XP_054224389.1_74658	58.94	41.06	-0.11568	64.43	4.09	3.58
lcl|NC_060935.1_cds_NP_001245300.2_74687	59.75	40.25	0.02597	77.99	4.21	3.44
lcl|NC_060935.1_cds_NP_060689.2_74691	56.31	43.69	-0.05710	68.82	4.05	3.65
lcl|NC_060935.1_cds_NP_001397954.1_74717	62.82	37.18	0.07148	77.61	4.34	3.51
lcl|NC_060935.1_cds_NP_036440.1_74753	52.31	47.69	0.03342	59.24	3.84	3.88
lcl|NC_060935.1_cds_NP_001159694.1_74799	67.37	32.63	0.07804	77.92	4.76	3.35
lcl|NC_060935.1_cds_NP_004901.2_74831	64.31	35.69	-0.04663	78.63	4.45	3.41
lcl|NC_060935.1_cds_NP_001356355.1_74921	42.55	57.45	0.11583	39.62	3.66	4.43
lcl|NC_060935.1_cds_XP_054224760.1_74948	62.96	37.04	-0.03152	84.73	4.47	3.49
lcl|NC_060935.1_cds_NP_001339283.1_74960	44.31	55.69	0.05664	43.71	3.56	4.05
lcl|NC_060935.1_cds_NP_002171.2_75058	59.02	40.98	0.02159	69.62	4.07	3.69
lcl|NC_060935.1_cds_NP_001365021.1_75088	57.05	42.95	-0.01725	81.05	4.45	3.66
lcl|NC_060935.1_cds_XP_054226247.1_75112	49.78	50.22	0.05123	50.57	3.85	3.86
lcl|NC_060935.1_cds_NP_001427953.1_75163	59.68	40.32	-0.06678	71.53	4.47	3.68
lcl|NC_060935.1_cds_XP_054224898.1_75261	59.47	40.53	0.06908	70.24	4.02	3.57
lcl|NC_060935.1_cds_XP_054224654.1_75341	61.07	38.93	-0.02769	73.77	4.33	3.47
lcl|NC_060935.1_cds_NP_002590.1_75364	58.67	41.33	-0.04222	79.94	4.29	3.51
