sequence	Cluster
lcl|NC_060928.1_cds_NP_001397779.1_35055	3
lcl|NC_060928.1_cds_NP_612373.2_35107	2
lcl|NC_060928.1_cds_NP_001424586.1_35126	3
lcl|NC_060928.1_cds_XP_054207312.1_35166	1
lcl|NC_060928.1_cds_NP_001365050.1_35174	3
lcl|NC_060928.1_cds_NP_001335623.1_35187	3
lcl|NC_060928.1_cds_NP_203751.2_35226	1
lcl|NC_060928.1_cds_XP_054205391.1_35293	2
lcl|NC_060928.1_cds_NP_001345164.1_35330	2
lcl|NC_060928.1_cds_XP_054205235.1_35343	3
lcl|NC_060928.1_cds_NP_001077088.2_35415	3
lcl|NC_060928.1_cds_NP_001353772.1_35456	3
lcl|NC_060928.1_cds_NP_001338653.1_35472	2
lcl|NC_060928.1_cds_NP_064501.2_35482	3
lcl|NC_060928.1_cds_NP_036596.3_35539	3
lcl|NC_060928.1_cds_NP_060101.3_35555	3
lcl|NC_060928.1_cds_NP_001332856.1_35569	3
lcl|NC_060928.1_cds_XP_054205314.1_35587	3
lcl|NC_060928.1_cds_NP_065921.2_35622	2
lcl|NC_060928.1_cds_NP_001361347.1_35638	1
lcl|NC_060928.1_cds_XP_054204850.1_35649	2
lcl|NC_060928.1_cds_XP_054204828.1_35763	2
lcl|NC_060928.1_cds_XP_054206437.1_35788	2
lcl|NC_060928.1_cds_NP_001397793.1_35830	3
lcl|NC_060928.1_cds_XP_054206676.1_35846	1
lcl|NC_060928.1_cds_NP_064610.1_35851	3
lcl|NC_060928.1_cds_NP_001364961.1_35927	2
lcl|NC_060928.1_cds_XP_054205534.1_35962	2
lcl|NC_060928.1_cds_NP_001382136.1_35980	3
lcl|NC_060928.1_cds_NP_003256.1_36013	3
lcl|NC_060928.1_cds_NP_001427385.1_36052	2
lcl|NC_060929.1_cds_NP_443141.4_36081	3
lcl|NC_060929.1_cds_NP_004165.2_36099	2
lcl|NC_060929.1_cds_XP_054207429.1_36161	2
lcl|NC_060929.1_cds_NP_937983.2_36181	2
lcl|NC_060929.1_cds_XP_054207899.1_36209	2
lcl|NC_060929.1_cds_NP_056140.1_36212	2
lcl|NC_060929.1_cds_NP_065433.2_36233	2
lcl|NC_060929.1_cds_NP_003957.2_36255	2
lcl|NC_060929.1_cds_NP_005876.2_36283	1
lcl|NC_060929.1_cds_XP_054207694.1_36301	2
lcl|NC_060929.1_cds_XP_054207913.1_36311	1
lcl|NC_060929.1_cds_NP_009049.2_36323	2
lcl|NC_060929.1_cds_NP_036466.2_36356	3
lcl|NC_060929.1_cds_XP_047300490.1_36430	3
lcl|NC_060929.1_cds_XP_047300492.1_36431	3
lcl|NC_060929.1_cds_XP_047300489.1_36432	3
lcl|NC_060929.1_cds_XP_047300491.1_36433	3
lcl|NC_060929.1_cds_XP_047300493.1_36434	3
lcl|NC_060929.1_cds_NP_001297143.1_36445	3
lcl|NC_060929.1_cds_NP_037367.3_36459	2
lcl|NC_060929.1_cds_XP_054208082.1_36468	3
lcl|NC_060929.1_cds_NP_057191.2_36481	1
lcl|NC_060929.1_cds_XP_054209556.1_36494	3
lcl|NC_060929.1_cds_XP_047300498.1_36511	3
lcl|NC_060929.1_cds_XP_047300499.1_36512	3
lcl|NC_060929.1_cds_XP_047300496.1_36513	3
lcl|NC_060929.1_cds_XP_047300497.1_36514	3
lcl|NC_060929.1_cds_XP_054208323.1_36537	3
lcl|NC_060929.1_cds_XP_054209504.1_36593	3
lcl|NC_060929.1_cds_NP_597677.2_36674	2
lcl|NC_060929.1_cds_NP_001371661.1_36717	2
lcl|NC_060929.1_cds_NP_705618.1_36733	1
lcl|NC_060929.1_cds_NP_001192230.1_36749	1
lcl|NC_060929.1_cds_XP_054208551.1_36753	2
lcl|NC_060929.1_cds_NP_001310435.1_36763	3
lcl|NC_060929.1_cds_NP_001272368.1_36782	2
lcl|NC_060929.1_cds_NP_001230022.1_36787	3
lcl|NC_060929.1_cds_NP_115976.2_36818	1
lcl|NC_060929.1_cds_NP_000578.2_36821	2
lcl|NC_060929.1_cds_NP_775760.3_36822	3
lcl|NC_060929.1_cds_XP_054209390.1_36828	3
lcl|NC_060929.1_cds_NP_066550.2_36937	2
lcl|NC_060929.1_cds_NP_001413984.1_36940	1
lcl|NC_060929.1_cds_NP_852478.1_36956	3
lcl|NC_060929.1_cds_NP_002194.2_36958	3
lcl|NC_060929.1_cds_NP_061903.2_37004	2
lcl|NC_060929.1_cds_NP_056175.3_37006	2
lcl|NC_060929.1_cds_NP_002175.2_37073	3
lcl|NC_060929.1_cds_NP_005912.1_37080	2
lcl|NC_060929.1_cds_NP_065979.1_37176	2
lcl|NC_060929.1_cds_NP_001128251.1_37188	1
lcl|NC_060929.1_cds_XP_054207494.1_37219	1
lcl|NC_060929.1_cds_XP_054208897.1_37280	2
lcl|NC_060929.1_cds_XP_054208513.1_37311	2
lcl|NC_060929.1_cds_NP_001333799.1_37497	3
lcl|NC_060929.1_cds_XP_054209930.1_37523	3
lcl|NC_060929.1_cds_XP_054208889.1_37527	2
lcl|NC_060929.1_cds_NP_005900.2_37544	3
lcl|NC_060929.1_cds_NP_002261.3_37558	1
lcl|NC_060929.1_cds_NP_001073948.2_37596	2
lcl|NC_060929.1_cds_XP_054208268.1_37652	3
lcl|NC_060929.1_cds_XP_054208459.1_37660	1
lcl|NC_060929.1_cds_NP_001374040.1_37675	3
lcl|NC_060929.1_cds_XP_054207433.1_37712	3
lcl|NC_060929.1_cds_NP_001336678.1_37750	2
lcl|NC_060929.1_cds_NP_003655.3_37779	1
lcl|NC_060929.1_cds_NP_689618.4_37817	2
lcl|NC_060929.1_cds_NP_705838.3_37906	3
lcl|NC_060929.1_cds_NP_003239.2_37913	1
lcl|NC_060929.1_cds_NP_001271165.2_37926	2
lcl|NC_060929.1_cds_NP_002430.3_37960	2
lcl|NC_060929.1_cds_NP_008840.1_37961	3
lcl|NC_060929.1_cds_NP_004376.2_38062	3
lcl|NC_060929.1_cds_NP_002881.1_38075	2
lcl|NC_060929.1_cds_XP_054209642.1_38199	3
lcl|NC_060929.1_cds_XP_054208395.1_38260	3
lcl|NC_060929.1_cds_NP_115666.2_38284	2
lcl|NC_060929.1_cds_NP_078993.4_38316	2
lcl|NC_060929.1_cds_NP_055454.1_38358	3
lcl|NC_060929.1_cds_NP_001336173.1_38424	3
lcl|NC_060929.1_cds_NP_071745.1_38430	3
lcl|NC_060929.1_cds_XP_054208557.1_38436	1
lcl|NC_060929.1_cds_NP_001351042.1_38453	2
lcl|NC_060929.1_cds_XP_054208643.1_38480	3
lcl|NC_060929.1_cds_NP_001268400.1_38540	1
lcl|NC_060929.1_cds_XP_054208030.1_38597	2
lcl|NC_060929.1_cds_NP_002363.2_38619	2
lcl|NC_060929.1_cds_NP_644810.2_38648	2
lcl|NC_060929.1_cds_NP_001394375.1_38692	2
lcl|NC_060929.1_cds_NP_001078846.2_38738	3
lcl|NC_060929.1_cds_XP_054209127.1_38741	1
lcl|NC_060929.1_cds_NP_001359162.1_38750	2
lcl|NC_060929.1_cds_NP_776161.3_38802	2
lcl|NC_060929.1_cds_XP_054208985.1_38817	3
lcl|NC_060929.1_cds_XP_054207836.1_38827	2
lcl|NC_060929.1_cds_XP_054209830.1_38893	3
lcl|NC_060929.1_cds_NP_001362334.1_38956	1
lcl|NC_060929.1_cds_NP_065798.2_39025	1
lcl|NC_060929.1_cds_XP_054209675.1_39071	3
lcl|NC_060929.1_cds_NP_001037.1_39094	2
lcl|NC_060929.1_cds_NP_001990.2_39100	1
lcl|NC_060929.1_cds_XP_054207901.1_39106	2
lcl|NC_060929.1_cds_NP_787052.3_39118	2
lcl|NC_060929.1_cds_NP_001157858.1_39142	1
lcl|NC_060929.1_cds_NP_588613.3_39148	3
lcl|NC_060929.1_cds_NP_005723.2_39213	1
lcl|NC_060929.1_cds_XP_054207620.1_39252	2
lcl|NC_060929.1_cds_XP_054208359.1_39274	1
lcl|NC_060929.1_cds_XP_054208468.1_39289	1
lcl|NC_060929.1_cds_XP_054208124.1_39292	3
lcl|NC_060929.1_cds_NP_001424843.1_39384	1
lcl|NC_060929.1_cds_NP_068817.1_39416	3
lcl|NC_060929.1_cds_NP_001287789.1_39423	1
lcl|NC_060929.1_cds_NP_065122.1_39486	2
lcl|NC_060929.1_cds_NP_001372923.1_39523	1
lcl|NC_060929.1_cds_NP_631938.2_39559	1
lcl|NC_060929.1_cds_NP_005724.1_39565	1
lcl|NC_060929.1_cds_NP_057688.3_39589	1
lcl|NC_060929.1_cds_NP_001310912.1_39606	1
lcl|NC_060929.1_cds_NP_001387370.1_39653	1
lcl|NC_060929.1_cds_NP_001155018.1_39702	2
lcl|NC_060929.1_cds_NP_053585.1_39740	2
lcl|NC_060929.1_cds_XP_054209567.1_39754	1
lcl|NC_060929.1_cds_NP_065741.3_39772	2
lcl|NC_060929.1_cds_NP_060217.1_39773	2
lcl|NC_060929.1_cds_NP_061723.1_39826	2
lcl|NC_060929.1_cds_NP_061728.1_39829	2
lcl|NC_060929.1_cds_NP_061729.1_39832	2
lcl|NC_060929.1_cds_NP_061730.1_39834	2
lcl|NC_060929.1_cds_NP_061731.1_39836	2
lcl|NC_060929.1_cds_NP_061732.1_39838	2
lcl|NC_060929.1_cds_NP_061733.1_39841	2
lcl|NC_060929.1_cds_NP_061734.1_39843	2
lcl|NC_060929.1_cds_NP_114063.1_39845	2
lcl|NC_060929.1_cds_NP_061724.1_39847	2
lcl|NC_060929.1_cds_NP_061725.1_39850	2
lcl|NC_060929.1_cds_NP_061726.1_39852	2
lcl|NC_060929.1_cds_NP_061727.1_39854	2
lcl|NC_060929.1_cds_NP_061721.2_39856	2
lcl|NC_060929.1_cds_NP_061722.1_39858	1
lcl|NC_060929.1_cds_NP_061735.1_39879	2
lcl|NC_060929.1_cds_NP_061738.1_39881	2
lcl|NC_060929.1_cds_NP_061739.2_39883	2
lcl|NC_060929.1_cds_NP_061745.1_39885	2
lcl|NC_060929.1_cds_NP_061740.2_39887	2
lcl|NC_060929.1_cds_NP_061746.1_39889	2
lcl|NC_060929.1_cds_NP_061741.1_39891	2
lcl|NC_060929.1_cds_NP_061747.2_39893	2
lcl|NC_060929.1_cds_NP_061742.1_39895	2
lcl|NC_060929.1_cds_NP_061743.1_39897	2
lcl|NC_060929.1_cds_NP_003727.1_39899	2
lcl|NC_060929.1_cds_NP_114477.1_39901	2
lcl|NC_060929.1_cds_NP_061748.1_39903	2
lcl|NC_060929.1_cds_NP_061744.1_39905	2
lcl|NC_060929.1_cds_NP_061749.1_39907	2
lcl|NC_060929.1_cds_NP_061750.1_39912	2
lcl|NC_060929.1_cds_NP_061737.1_39914	2
lcl|NC_060929.1_cds_NP_003726.1_39917	2
lcl|NC_060929.1_cds_NP_002579.2_39919	2
lcl|NC_060929.1_cds_NP_061751.1_39922	1
lcl|NC_060929.1_cds_NP_061752.1_39925	1
lcl|NC_060929.1_cds_NP_005210.3_39928	1
lcl|NC_060929.1_cds_NP_071926.4_39953	1
lcl|NC_060929.1_cds_XP_054208680.1_39964	1
lcl|NC_060929.1_cds_XP_054208724.1_39978	3
lcl|NC_060929.1_cds_NP_064502.9_40139	1
lcl|NC_060929.1_cds_NP_001401428.1_40142	1
lcl|NC_060929.1_cds_NP_061862.1_40143	1
lcl|NC_060929.1_cds_NP_001369477.1_40145	2
lcl|NC_060929.1_cds_NP_001121170.1_40207	3
lcl|NC_060929.1_cds_XP_054209546.1_40220	1
lcl|NC_060929.1_cds_NP_078853.2_40238	1
lcl|NC_060929.1_cds_XP_054207560.1_40283	3
lcl|NC_060929.1_cds_NP_000431.2_40292	3
lcl|NC_060929.1_cds_NP_055798.3_40302	1
lcl|NC_060929.1_cds_NP_001336665.1_40305	1
lcl|NC_060929.1_cds_NP_002600.1_40310	2
lcl|NC_060929.1_cds_XP_054209315.1_40324	3
lcl|NC_060929.1_cds_NP_001534.1_40382	2
lcl|NC_060929.1_cds_XP_054207511.1_40384	3
lcl|NC_060929.1_cds_NP_001438.1_40495	1
lcl|NC_060929.1_cds_NP_001244950.1_40519	1
lcl|NC_060929.1_cds_NP_291029.2_40554	1
lcl|NC_060929.1_cds_NP_056280.2_40598	3
lcl|NC_060929.1_cds_NP_001092763.1_40601	1
lcl|NC_060929.1_cds_NP_001278651.1_40635	1
lcl|NC_060929.1_cds_XP_054209714.1_40648	3
lcl|NC_060929.1_cds_NP_001353584.1_40759	3
lcl|NC_060929.1_cds_NP_001382389.1_40820	3
lcl|NC_060929.1_cds_XP_054208176.1_40853	1
lcl|NC_060929.1_cds_NP_001258875.2_40875	3
lcl|NC_060929.1_cds_NP_004937.1_40890	3
lcl|NC_060929.1_cds_XP_054209133.1_40928	3
lcl|NC_060929.1_cds_NP_005981.3_40973	1
lcl|NC_060929.1_cds_XP_054208368.1_40982	3
lcl|NC_060929.1_cds_XP_054208535.1_41066	3
lcl|NC_060929.1_cds_NP_001165447.1_41119	3
lcl|NC_060929.1_cds_NP_443131.2_41121	2
lcl|NC_060929.1_cds_XP_054209723.1_41141	3
lcl|NC_060929.1_cds_NP_002106.2_41144	1
lcl|NC_060929.1_cds_NP_071900.2_41190	1
lcl|NC_060929.1_cds_NP_001397755.1_41272	1
lcl|NC_060929.1_cds_NP_000834.2_41395	2
lcl|NC_060929.1_cds_NP_055059.2_41404	2
lcl|NC_060929.1_cds_NP_055572.1_41487	1
lcl|NC_060929.1_cds_NP_942568.2_41498	3
lcl|NC_060929.1_cds_XP_054208150.1_41534	3
lcl|NC_060929.1_cds_XP_054209076.1_41585	3
lcl|NC_060930.1_cds_NP_060773.3_41655	2
lcl|NC_060930.1_cds_NP_003904.3_41776	1
lcl|NC_060930.1_cds_NP_001003699.1_41841	2
lcl|NC_060930.1_cds_NP_001164163.1_41847	3
lcl|NC_060930.1_cds_NP_004406.2_41853	2
lcl|NC_060930.1_cds_NP_001135865.1_41942	3
lcl|NC_060930.1_cds_XP_054211243.1_41971	3
lcl|NC_060930.1_cds_XP_054211331.1_42070	2
lcl|NC_060930.1_cds_NP_001265138.1_42122	1
lcl|NC_060930.1_cds_NP_071396.4_42126	3
lcl|NC_060930.1_cds_NP_001494.2_42210	3
lcl|NC_060930.1_cds_NP_001337332.1_42219	3
lcl|NC_060930.1_cds_XP_054212867.1_42245	3
lcl|NC_060930.1_cds_XP_054211790.1_42263	3
lcl|NC_060930.1_cds_NP_258443.2_42453	3
lcl|NC_060930.1_cds_XP_054210148.1_42584	1
lcl|NC_060930.1_cds_XP_054211031.1_42650	1
lcl|NC_060930.1_cds_NP_001020262.1_42761	1
lcl|NC_060930.1_cds_NP_001363124.1_42763	1
lcl|NC_060930.1_cds_NP_003578.2_42782	1
lcl|NC_060930.1_cds_XP_054212840.1_42804	1
lcl|NC_060930.1_cds_XP_054212333.1_42829	1
lcl|NC_060930.1_cds_NP_543146.2_42894	3
lcl|NC_060930.1_cds_NP_001309398.1_42899	3
lcl|NC_060930.1_cds_NP_542417.2_43005	1
lcl|NC_060930.1_cds_NP_001374941.1_43087	1
lcl|NC_060930.1_cds_NP_751897.1_43135	1
lcl|NC_060930.1_cds_NP_079534.2_43139	3
lcl|NC_060930.1_cds_XP_054212286.1_43141	1
lcl|NC_060930.1_cds_XP_054210059.1_43160	1
lcl|NC_060930.1_cds_NP_008860.4_43176	1
lcl|NC_060930.1_cds_NP_009224.2_43190	1
lcl|NC_060930.1_cds_NP_001002029.3_43192	1
lcl|NC_060930.1_cds_NP_001415264.1_43199	1
lcl|NC_060930.1_cds_NP_004548.3_43232	3
lcl|NC_060930.1_cds_NP_001186384.1_43265	1
lcl|NC_060930.1_cds_NP_542411.2_43283	1
lcl|NC_060930.1_cds_NP_006763.2_43378	1
lcl|NC_060930.1_cds_XP_054211326.1_43402	1
lcl|NC_060930.1_cds_NP_000832.1_43428	2
lcl|NC_060930.1_cds_NP_060224.3_43465	1
lcl|NC_060930.1_cds_XP_054210821.1_43470	3
lcl|NC_060930.1_cds_XP_054210638.1_43502	1
lcl|NC_060930.1_cds_NP_443193.1_43597	1
lcl|NC_060930.1_cds_XP_054211150.1_43615	1
lcl|NC_060930.1_cds_XP_054211399.1_43675	3
lcl|NC_060930.1_cds_NP_055865.1_43755	1
lcl|NC_060930.1_cds_XP_054211132.1_43761	1
lcl|NC_060930.1_cds_NP_001193856.1_43782	2
lcl|NC_060930.1_cds_XP_054210546.1_43815	3
lcl|NC_060930.1_cds_XP_054210922.1_43823	1
lcl|NC_060930.1_cds_NP_001157918.1_43962	3
lcl|NC_060930.1_cds_XP_054211849.1_44024	3
lcl|NC_060930.1_cds_XP_054210834.1_44038	2
lcl|NC_060930.1_cds_NP_001380428.1_44049	3
lcl|NC_060930.1_cds_NP_000278.3_44083	1
lcl|NC_060930.1_cds_XP_054212870.1_44111	1
lcl|NC_060930.1_cds_NP_001257327.1_44128	1
lcl|NC_060930.1_cds_XP_054210795.1_44135	1
lcl|NC_060930.1_cds_XP_054212540.1_44157	2
lcl|NC_060930.1_cds_NP_055160.2_44178	1
lcl|NC_060930.1_cds_XP_054212675.1_44180	1
lcl|NC_060930.1_cds_NP_065801.1_44270	3
lcl|NC_060930.1_cds_XP_054211757.1_44318	3
lcl|NC_060930.1_cds_NP_001010870.1_44449	2
lcl|NC_060930.1_cds_XP_054210537.1_44464	3
lcl|NC_060930.1_cds_NP_722582.2_44469	3
lcl|NC_060930.1_cds_XP_054211489.1_44490	3
lcl|NC_060930.1_cds_NP_619639.3_44555	3
lcl|NC_060930.1_cds_NP_001353298.1_44583	1
lcl|NC_060930.1_cds_XP_054212697.1_44644	3
lcl|NC_060930.1_cds_XP_054210623.1_44662	2
lcl|NC_060930.1_cds_NP_110447.2_44687	2
lcl|NC_060930.1_cds_NP_001361665.1_44698	2
lcl|NC_060930.1_cds_NP_001026794.1_44719	1
lcl|NC_060930.1_cds_XP_054210916.1_44772	2
lcl|NC_060930.1_cds_NP_001278938.1_44783	3
lcl|NC_060930.1_cds_NP_001695.2_44789	2
lcl|NC_060930.1_cds_XP_054210213.1_44794	1
lcl|NC_060930.1_cds_XP_054210189.1_44803	1
lcl|NC_060930.1_cds_NP_001317925.1_44813	2
lcl|NC_060930.1_cds_NP_055804.2_44892	2
lcl|NC_060930.1_cds_NP_001153605.1_44985	2
lcl|NC_060930.1_cds_NP_598000.2_45033	1
lcl|NC_060930.1_cds_XP_054210207.1_45043	3
lcl|NC_060930.1_cds_NP_001276916.1_45062	3
lcl|NC_060930.1_cds_NP_056386.2_45067	2
lcl|NC_060930.1_cds_NP_001355794.1_45070	1
lcl|NC_060930.1_cds_NP_060404.4_45098	1
lcl|NC_060930.1_cds_NP_003309.2_45121	2
lcl|NC_060930.1_cds_NP_056340.2_45146	1
lcl|NC_060930.1_cds_XP_054210729.1_45163	1
lcl|NC_060930.1_cds_NP_001229721.1_45290	1
lcl|NC_060930.1_cds_NP_055710.2_45317	2
lcl|NC_060930.1_cds_NP_001337461.1_45343	1
lcl|NC_060930.1_cds_NP_055836.1_45390	2
lcl|NC_060930.1_cds_NP_055426.1_45552	1
lcl|NC_060930.1_cds_XP_054212882.1_45561	2
lcl|NC_060930.1_cds_NP_068585.1_45575	3
lcl|NC_060930.1_cds_NP_004431.1_45586	3
lcl|NC_060930.1_cds_XP_054210994.1_45652	2
lcl|NC_060930.1_cds_XP_054210062.1_45740	1
lcl|NC_060930.1_cds_NP_068775.1_45746	1
lcl|NC_060930.1_cds_NP_065822.2_45756	2
lcl|NC_060930.1_cds_XP_054212181.1_45782	3
lcl|NC_060930.1_cds_XP_054210408.1_45797	2
lcl|NC_060930.1_cds_XP_054211738.1_45839	2
lcl|NC_060930.1_cds_NP_115507.4_45895	2
lcl|NC_060930.1_cds_NP_001273542.1_45951	1
lcl|NC_060930.1_cds_XP_054210477.1_45958	3
lcl|NC_060930.1_cds_NP_055660.1_45978	1
lcl|NC_060930.1_cds_XP_054212124.1_46046	2
lcl|NC_060930.1_cds_XP_054211393.1_46098	3
lcl|NC_060930.1_cds_NP_001309868.1_46140	3
lcl|NC_060930.1_cds_NP_683766.2_46197	3
lcl|NC_060930.1_cds_NP_775831.2_46200	3
lcl|NC_060930.1_cds_XP_054212147.1_46215	3
lcl|NC_060930.1_cds_NP_001365285.1_46255	1
lcl|NC_060930.1_cds_NP_078857.5_46274	2
lcl|NC_060930.1_cds_XP_054210504.1_46288	1
lcl|NC_060930.1_cds_NP_861447.3_46380	1
lcl|NC_060930.1_cds_NP_001387194.1_46453	2
lcl|NC_060930.1_cds_NP_001278910.1_46470	2
lcl|NC_060930.1_cds_NP_000417.3_46473	3
lcl|NC_060930.1_cds_NP_001337228.1_46544	2
lcl|NC_060930.1_cds_NP_001363446.1_46581	1
lcl|NC_060930.1_cds_NP_005012.2_46585	3
lcl|NC_060930.1_cds_NP_006199.2_46593	2
lcl|NC_060930.1_cds_XP_054211496.1_46686	2
lcl|NC_060930.1_cds_NP_001337432.1_46692	1
lcl|NC_060930.1_cds_NP_001373629.1_46729	1
lcl|NC_060930.1_cds_XP_054211428.1_46774	2
lcl|NC_060930.1_cds_NP_065073.3_46813	3
lcl|NC_060930.1_cds_XP_054211968.1_46823	3
lcl|NC_060930.1_cds_XP_054211305.1_46853	3
lcl|NC_060930.1_cds_XP_054211955.1_46898	3
lcl|NC_060930.1_cds_NP_006725.3_46914	2
lcl|NC_060930.1_cds_NP_009055.2_47007	1
lcl|NC_060930.1_cds_XP_054211055.1_47028	1
lcl|NC_060930.1_cds_XP_054211223.1_47044	3
lcl|NC_060930.1_cds_NP_078970.3_47053	2
lcl|NC_060930.1_cds_XP_054210235.1_47054	2
lcl|NC_060930.1_cds_XP_054210842.1_47073	3
lcl|NC_060930.1_cds_XP_054212719.1_47113	1
lcl|NC_060930.1_cds_NP_001316727.1_47167	3
lcl|NC_060930.1_cds_NP_005091.2_47210	3
lcl|NC_060930.1_cds_XP_054210853.1_47296	3
lcl|NC_060930.1_cds_NP_001273117.1_47368	2
lcl|NC_060930.1_cds_NP_036586.3_47373	2
lcl|NC_060930.1_cds_XP_054212005.1_47387	2
lcl|NC_060930.1_cds_NP_003889.1_47440	3
lcl|NC_060930.1_cds_XP_054211917.1_47461	3
lcl|NC_060930.1_cds_NP_115921.2_47548	2
lcl|NC_060930.1_cds_NP_000867.3_47589	3
lcl|NC_060930.1_cds_NP_005568.2_47602	3
lcl|NC_060930.1_cds_NP_005913.3_47605	2
lcl|NC_060930.1_cds_NP_001372008.1_47662	2
lcl|NC_060930.1_cds_XP_054211440.1_47717	1
lcl|NC_060930.1_cds_XP_054212261.1_47801	3
lcl|NC_060930.1_cds_NP_872358.4_47814	1
lcl|NC_060930.1_cds_NP_001273309.1_47863	3
lcl|NC_060931.1_cds_NP_060272.3_47922	2
lcl|NC_060931.1_cds_NP_001354580.1_47925	2
lcl|NC_060931.1_cds_NP_891554.1_48034	3
lcl|NC_060931.1_cds_NP_001073922.2_48037	2
lcl|NC_060931.1_cds_XP_054213512.1_48101	3
lcl|NC_060931.1_cds_NP_001311210.1_48146	3
lcl|NC_060931.1_cds_NP_689957.3_48148	3
lcl|NC_060931.1_cds_NP_060529.4_48160	3
lcl|NC_060931.1_cds_XP_054215223.1_48184	2
lcl|NC_060931.1_cds_XP_054214467.1_48202	3
lcl|NC_060931.1_cds_XP_054213569.1_48220	3
lcl|NC_060931.1_cds_NP_001393795.1_48241	2
lcl|NC_060931.1_cds_NP_001376579.1_48313	2
lcl|NC_060931.1_cds_NP_001138590.1_48343	2
lcl|NC_060931.1_cds_XP_054212917.1_48374	2
lcl|NC_060931.1_cds_XP_054214881.1_48379	3
lcl|NC_060931.1_cds_NP_001032852.2_48408	1
lcl|NC_060931.1_cds_NP_061878.3_48412	2
lcl|NC_060931.1_cds_NP_001007158.1_48474	1
lcl|NC_060931.1_cds_NP_056019.1_48477	3
lcl|NC_060931.1_cds_NP_001129396.1_48485	3
lcl|NC_060931.1_cds_NP_001612.1_48567	2
lcl|NC_060931.1_cds_NP_001337791.1_48571	2
lcl|NC_060931.1_cds_NP_848512.1_48590	1
lcl|NC_060931.1_cds_NP_877439.3_48633	3
lcl|NC_060931.1_cds_NP_001157413.1_48641	1
lcl|NC_060931.1_cds_NP_001264044.1_48655	3
lcl|NC_060931.1_cds_NP_036426.4_48659	2
lcl|NC_060931.1_cds_XP_054214627.1_48739	1
lcl|NC_060931.1_cds_XP_054213757.1_48789	2
lcl|NC_060931.1_cds_XP_054213027.1_48993	2
lcl|NC_060931.1_cds_NP_919276.2_49036	3
lcl|NC_060931.1_cds_NP_001399056.1_49107	3
lcl|NC_060931.1_cds_XP_054214443.1_49164	2
lcl|NC_060931.1_cds_XP_054213882.1_49266	1
lcl|NC_060931.1_cds_NP_055211.2_49271	1
lcl|NC_060931.1_cds_XP_054215253.1_49283	2
lcl|NC_060931.1_cds_NP_000159.3_49308	3
lcl|NC_060931.1_cds_XP_054213618.1_49325	3
lcl|NC_060931.1_cds_NP_001071131.1_49382	3
lcl|NC_060931.1_cds_XP_054213349.1_49408	1
lcl|NC_060931.1_cds_NP_037521.2_49478	3
lcl|NC_060931.1_cds_XP_054214283.1_49493	1
lcl|NC_060931.1_cds_XP_054215095.1_49500	1
lcl|NC_060931.1_cds_NP_149043.2_49537	1
lcl|NC_060931.1_cds_NP_001139806.1_49546	1
lcl|NC_060931.1_cds_NP_066939.1_49553	2
lcl|NC_060931.1_cds_XP_054214795.1_49567	3
lcl|NC_060931.1_cds_XP_054213361.1_49584	3
lcl|NC_060931.1_cds_XP_054213294.1_49615	3
lcl|NC_060931.1_cds_XP_054213652.1_49805	3
lcl|NC_060931.1_cds_NP_005219.2_49818	3
lcl|NC_060931.1_cds_NP_001374954.1_49968	3
lcl|NC_060931.1_cds_XP_054213788.1_50129	2
lcl|NC_060931.1_cds_NP_001374620.1_50180	1
lcl|NC_060931.1_cds_NP_115784.1_50241	1
lcl|NC_060931.1_cds_XP_054214293.1_50269	3
lcl|NC_060931.1_cds_NP_003379.4_50374	2
lcl|NC_060931.1_cds_XP_054215354.1_50388	3
lcl|NC_060931.1_cds_NP_127492.1_50397	2
lcl|NC_060931.1_cds_NP_001355229.1_50404	3
lcl|NC_060931.1_cds_NP_001355231.1_50426	3
lcl|NC_060931.1_cds_XP_047300922.1_50429	1
lcl|NC_060931.1_cds_NP_001092885.2_50440	1
lcl|NC_060931.1_cds_XP_054214014.1_50443	3
lcl|NC_060931.1_cds_NP_065930.2_50531	3
lcl|NC_060931.1_cds_XP_054214417.1_50545	2
lcl|NC_060931.1_cds_NP_940869.2_50575	2
lcl|NC_060931.1_cds_XP_054215410.1_50612	2
lcl|NC_060931.1_cds_XP_054214945.1_50658	2
lcl|NC_060931.1_cds_XP_054213895.1_50671	3
lcl|NC_060931.1_cds_NP_000831.2_50695	3
lcl|NC_060931.1_cds_NP_001136221.1_50698	2
lcl|NC_060931.1_cds_XP_054214377.1_50772	2
lcl|NC_060931.1_cds_NP_001335874.1_50779	1
lcl|NC_060931.1_cds_XP_054214392.1_50823	2
lcl|NC_060931.1_cds_NP_857597.1_50835	3
lcl|NC_060931.1_cds_XP_054214997.1_50861	2
lcl|NC_060931.1_cds_NP_005742.4_50908	2
lcl|NC_060931.1_cds_NP_001155000.1_50916	3
lcl|NC_060931.1_cds_NP_061877.1_50951	3
lcl|NC_060931.1_cds_NP_000457.1_50958	3
lcl|NC_060931.1_cds_NP_001180236.1_50972	3
lcl|NC_060931.1_cds_NP_001337011.1_50974	3
lcl|NC_060931.1_cds_NP_060137.2_50989	1
lcl|NC_060931.1_cds_NP_000080.2_51007	1
lcl|NC_060931.1_cds_XP_054214559.1_51032	3
lcl|NC_060931.1_cds_NP_055731.2_51132	2
lcl|NC_060931.1_cds_XP_054213740.1_51137	2
