sequence	Cluster
lcl|NC_072428.2_cds_XP_055138838.1_23094	1
lcl|NC_072428.2_cds_XP_063497364.1_23155	3
lcl|NC_072428.2_cds_XP_055138963.1_23252	1
lcl|NC_072428.2_cds_XP_055139000.1_23303	1
lcl|NC_072428.2_cds_XP_055139003.1_23327	2
lcl|NC_072428.2_cds_XP_055139005.1_23334	1
lcl|NC_072428.2_cds_XP_063497473.1_23373	2
lcl|NC_072428.2_cds_XP_063497471.1_23399	1
lcl|NC_072428.2_cds_XP_055139066.1_23410	3
lcl|NC_072428.2_cds_XP_055137222.1_23418	1
lcl|NC_072428.2_cds_XP_063497550.1_23442	3
lcl|NC_072428.2_cds_XP_055139080.1_23514	2
lcl|NC_072428.2_cds_XP_055139170.1_23584	2
lcl|NC_072428.2_cds_XP_055139222.1_23701	3
lcl|NC_072428.2_cds_XP_055139238.2_23718	2
lcl|NC_072428.2_cds_XP_055139265.1_23744	3
lcl|NC_072428.2_cds_XP_055139282.1_23761	3
lcl|NC_072428.2_cds_XP_055139285.1_23762	3
lcl|NC_072428.2_cds_XP_055139337.1_23819	3
lcl|NC_072428.2_cds_XP_055139359.1_23846	3
lcl|NC_072428.2_cds_XP_055139368.1_23855	2
lcl|NC_072428.2_cds_XP_055139396.1_23888	2
lcl|NC_072428.2_cds_XP_055139436.1_23917	2
lcl|NC_072428.2_cds_XP_055139423.1_23924	3
lcl|NC_072428.2_cds_XP_055139446.1_23942	3
lcl|NC_072428.2_cds_XP_055139503.1_24007	3
lcl|NC_072428.2_cds_XP_055139508.1_24014	2
lcl|NC_072428.2_cds_XP_055139539.1_24075	3
lcl|NC_072428.2_cds_XP_055139583.1_24098	2
lcl|NC_072428.2_cds_XP_055139585.1_24114	1
lcl|NC_072428.2_cds_XP_055139620.1_24144	3
lcl|NC_072428.2_cds_XP_055137386.1_24145	3
lcl|NC_072428.2_cds_XP_055139625.1_24187	3
lcl|NC_072428.2_cds_XP_055139698.1_24221	2
lcl|NC_072428.2_cds_XP_055137391.1_24244	2
lcl|NC_072428.2_cds_XP_055139735.2_24266	3
lcl|NC_072428.2_cds_XP_055139757.1_24296	3
lcl|NC_072428.2_cds_XP_055139762.1_24298	3
lcl|NC_072428.2_cds_XP_055139781.1_24316	2
lcl|NC_072428.2_cds_XP_055139785.1_24322	1
lcl|NC_072428.2_cds_XP_055139794.1_24345	2
lcl|NC_072428.2_cds_XP_055139845.1_24419	3
lcl|NC_072428.2_cds_XP_055139866.1_24462	1
lcl|NC_072428.2_cds_XP_055139868.1_24471	2
lcl|NC_072428.2_cds_XP_055139895.1_24503	1
lcl|NC_072428.2_cds_XP_055139910.1_24514	1
lcl|NC_072428.2_cds_XP_055139914.1_24525	1
lcl|NC_072428.2_cds_XP_063497672.1_24542	1
lcl|NC_072428.2_cds_XP_055139954.1_24564	1
lcl|NC_072428.2_cds_XP_055139988.1_24632	1
lcl|NC_072428.2_cds_XP_055140028.1_24647	1
lcl|NC_072428.2_cds_XP_055140036.1_24653	3
lcl|NC_072428.2_cds_XP_063498327.1_24657	3
lcl|NC_072428.2_cds_XP_055140055.1_24693	2
lcl|NC_072428.2_cds_XP_055140107.1_24747	1
lcl|NC_072428.2_cds_XP_063498367.1_24760	2
lcl|NC_072428.2_cds_XP_055140140.1_24767	2
lcl|NC_072428.2_cds_XP_055140146.1_24780	3
lcl|NC_072428.2_cds_XP_063498365.1_24785	2
lcl|NC_072428.2_cds_XP_055140142.1_24788	2
lcl|NC_072428.2_cds_XP_055140135.1_24797	1
lcl|NC_072428.2_cds_XP_055140174.1_24826	3
lcl|NC_072428.2_cds_XP_055140189.1_24837	2
lcl|NC_072428.2_cds_XP_055140183.1_24862	3
lcl|NC_072428.2_cds_XP_055140253.1_24916	1
lcl|NC_072428.2_cds_XP_055137445.1_24917	1
lcl|NC_072428.2_cds_XP_055140283.1_24980	1
lcl|NC_072428.2_cds_XP_063498383.1_24983	3
lcl|NC_072428.2_cds_XP_055140310.1_25001	1
lcl|NC_072428.2_cds_XP_055140311.1_25012	1
lcl|NC_072428.2_cds_XP_055140337.1_25020	3
lcl|NC_072428.2_cds_XP_055140327.1_25025	1
lcl|NC_072428.2_cds_XP_055140343.1_25048	1
lcl|NC_072428.2_cds_XP_063497754.1_25058	3
lcl|NC_072428.2_cds_XP_055140368.2_25093	2
lcl|NC_072428.2_cds_XP_055140403.1_25119	2
lcl|NC_072428.2_cds_XP_063497786.1_25127	3
lcl|NC_072428.2_cds_XP_063498405.1_25163	3
lcl|NC_072428.2_cds_XP_055140503.1_25224	2
lcl|NC_072428.2_cds_XP_055140510.1_25228	2
lcl|NC_072428.2_cds_XP_063498431.1_25237	1
lcl|NC_072428.2_cds_XP_055140535.1_25249	1
lcl|NC_072428.2_cds_XP_055140546.1_25261	1
lcl|NC_072428.2_cds_XP_063497795.1_25345	1
lcl|NC_072428.2_cds_XP_055125744.1_25372	2
lcl|NC_072428.2_cds_XP_055125739.1_25376	2
lcl|NC_072428.2_cds_XP_055125775.1_25390	2
lcl|NC_072428.2_cds_XP_055125701.1_25433	2
lcl|NC_072428.2_cds_XP_055125785.1_25437	2
lcl|NC_072428.2_cds_XP_055125714.1_25447	3
lcl|NC_072428.2_cds_XP_055125705.1_25454	1
lcl|NC_072428.2_cds_XP_055125671.2_25461	2
lcl|NC_072428.2_cds_XP_055125685.1_25464	3
lcl|NC_072429.2_cds_XP_063499171.1_25499	3
lcl|NC_072429.2_cds_XP_055140897.1_25514	2
lcl|NC_072429.2_cds_XP_063498487.1_25542	3
lcl|NC_072429.2_cds_XP_055140921.1_25571	1
lcl|NC_072429.2_cds_XP_055140973.1_25622	2
lcl|NC_072429.2_cds_XP_055140975.1_25630	2
lcl|NC_072429.2_cds_XP_063498489.1_25631	3
lcl|NC_072429.2_cds_XP_055140990.1_25708	3
lcl|NC_072429.2_cds_XP_055141050.1_25736	3
lcl|NC_072429.2_cds_XP_055141051.1_25738	2
lcl|NC_072429.2_cds_XP_055141074.1_25752	1
lcl|NC_072429.2_cds_XP_055141073.2_25754	1
lcl|NC_072429.2_cds_XP_055141077.1_25794	1
lcl|NC_072429.2_cds_XP_055141148.1_25857	1
lcl|NC_072429.2_cds_XP_063498687.1_25938	3
lcl|NC_072429.2_cds_XP_055141219.1_25948	1
lcl|NC_072429.2_cds_XP_063498686.1_25977	3
lcl|NC_072429.2_cds_XP_055141260.1_26002	3
lcl|NC_072429.2_cds_XP_055141271.1_26012	3
lcl|NC_072429.2_cds_XP_055141278.1_26033	1
lcl|NC_072429.2_cds_XP_063498677.1_26040	3
lcl|NC_072429.2_cds_XP_063499196.1_26085	3
lcl|NC_072429.2_cds_XP_055141451.1_26184	3
lcl|NC_072429.2_cds_XP_063498714.1_26200	3
lcl|NC_072429.2_cds_XP_055141473.1_26221	1
lcl|NC_072429.2_cds_XP_055141478.1_26225	3
lcl|NC_072429.2_cds_XP_055141483.1_26244	1
lcl|NC_072429.2_cds_XP_055141518.1_26273	3
lcl|NC_072429.2_cds_XP_055141543.1_26294	3
lcl|NC_072429.2_cds_XP_063499233.1_26341	3
lcl|NC_072429.2_cds_XP_055141589.1_26346	2
lcl|NC_072429.2_cds_XP_055141601.1_26410	3
lcl|NC_072429.2_cds_XP_055141628.1_26420	2
lcl|NC_072429.2_cds_XP_055141639.1_26421	1
lcl|NC_072429.2_cds_XP_055141629.1_26423	1
lcl|NC_072429.2_cds_XP_055141640.1_26428	3
lcl|NC_072429.2_cds_XP_055141633.2_26431	3
lcl|NC_072429.2_cds_XP_063499293.1_26474	1
lcl|NC_072429.2_cds_XP_055141689.1_26487	1
lcl|NC_072429.2_cds_XP_055141696.1_26498	3
lcl|NC_072429.2_cds_XP_055141738.1_26551	2
lcl|NC_072429.2_cds_XP_055141754.1_26557	1
lcl|NC_072429.2_cds_XP_055141757.1_26560	1
lcl|NC_072429.2_cds_XP_063498781.1_26597	3
lcl|NC_072429.2_cds_XP_055141809.1_26628	3
lcl|NC_072429.2_cds_XP_055141806.1_26632	1
lcl|NC_072429.2_cds_XP_055141828.1_26634	1
lcl|NC_072429.2_cds_XP_055141841.1_26652	1
lcl|NC_072429.2_cds_XP_055141843.1_26662	2
lcl|NC_072429.2_cds_XP_055141884.1_26693	2
lcl|NC_072429.2_cds_XP_055141882.1_26704	2
lcl|NC_072429.2_cds_XP_055141909.1_26729	2
lcl|NC_072429.2_cds_XP_055141970.1_26795	1
lcl|NC_072429.2_cds_XP_063498805.1_26800	1
lcl|NC_072429.2_cds_XP_055141978.1_26807	2
lcl|NC_072429.2_cds_XP_055141985.2_26813	1
lcl|NC_072429.2_cds_XP_055142007.1_26838	2
lcl|NC_072429.2_cds_XP_055142048.1_26855	1
lcl|NC_072429.2_cds_XP_055142041.2_26872	1
lcl|NC_072429.2_cds_XP_055142060.1_26889	1
lcl|NC_072429.2_cds_XP_055142091.1_26909	1
lcl|NC_072429.2_cds_XP_055142082.1_26910	1
lcl|NC_072429.2_cds_XP_055142099.1_26934	1
lcl|NC_072429.2_cds_XP_055142131.1_26961	2
lcl|NC_072429.2_cds_XP_055142153.1_27012	1
lcl|NC_072429.2_cds_XP_055142283.1_27136	1
lcl|NC_072429.2_cds_XP_063499358.1_27149	2
lcl|NC_072429.2_cds_XP_055142352.1_27207	1
lcl|NC_072429.2_cds_XP_055142367.1_27222	2
lcl|NC_072429.2_cds_XP_055142394.1_27251	2
lcl|NC_072429.2_cds_XP_055142413.1_27261	3
lcl|NC_072429.2_cds_XP_055142405.1_27274	2
lcl|NC_072429.2_cds_XP_055142447.1_27308	2
lcl|NC_072429.2_cds_XP_055142442.1_27310	2
lcl|NC_072429.2_cds_XP_063499392.1_27319	3
lcl|NC_072429.2_cds_XP_055142464.1_27328	3
lcl|NC_072429.2_cds_XP_055142541.1_27420	3
lcl|NC_072429.2_cds_XP_055142572.1_27460	2
lcl|NC_072429.2_cds_XP_055142631.1_27533	3
lcl|NC_072429.2_cds_XP_055142651.1_27560	2
lcl|NC_072429.2_cds_XP_055142722.1_27682	1
lcl|NC_072429.2_cds_XP_055142733.1_27688	1
lcl|NC_072429.2_cds_XP_055142753.1_27708	1
lcl|NC_072429.2_cds_XP_055142756.1_27713	1
lcl|NC_072429.2_cds_XP_055142758.1_27732	2
lcl|NC_072429.2_cds_XP_055142831.1_27803	3
lcl|NC_072429.2_cds_XP_055142842.1_27814	2
lcl|NC_072429.2_cds_XP_055142851.1_27840	3
lcl|NC_072429.2_cds_XP_055142860.1_27854	2
lcl|NC_072429.2_cds_XP_055142862.1_27860	2
lcl|NC_072429.2_cds_XP_055142864.1_27876	2
lcl|NC_072429.2_cds_XP_055142916.1_27931	1
lcl|NC_072429.2_cds_XP_063498970.1_27949	2
lcl|NC_072429.2_cds_XP_055142995.1_28003	2
lcl|NC_072429.2_cds_XP_055142997.1_28004	3
lcl|NC_072429.2_cds_XP_055143004.1_28011	1
lcl|NC_072429.2_cds_XP_055140777.1_28054	3
lcl|NC_072429.2_cds_XP_055143061.1_28074	2
lcl|NC_072429.2_cds_XP_055143065.1_28076	3
lcl|NC_072429.2_cds_XP_063499594.1_28115	3
lcl|NC_072429.2_cds_XP_055143093.1_28125	2
lcl|NC_072429.2_cds_XP_055143108.1_28132	3
lcl|NC_072429.2_cds_XP_055143112.1_28136	2
lcl|NC_072429.2_cds_XP_055143120.1_28141	3
lcl|NC_072429.2_cds_XP_055143129.1_28148	2
lcl|NC_072429.2_cds_XP_055143144.1_28178	2
lcl|NC_072429.2_cds_XP_055143128.1_28179	1
lcl|NC_072429.2_cds_XP_055143161.2_28185	2
lcl|NC_072429.2_cds_XP_055143159.1_28191	3
lcl|NC_072429.2_cds_XP_055143199.1_28230	1
lcl|NC_072429.2_cds_XP_055143218.1_28279	3
lcl|NC_072429.2_cds_XP_055143235.1_28287	2
lcl|NC_072429.2_cds_XP_055143238.1_28288	1
lcl|NC_072429.2_cds_XP_055143248.1_28295	3
lcl|NC_072429.2_cds_XP_055143280.1_28314	1
lcl|NC_072429.2_cds_XP_055143277.1_28329	3
lcl|NC_072429.2_cds_XP_055143302.1_28346	1
lcl|NC_072429.2_cds_XP_055143310.1_28355	3
lcl|NC_072429.2_cds_XP_055143321.1_28367	1
lcl|NC_072429.2_cds_XP_055143329.1_28380	3
lcl|NC_072429.2_cds_XP_055143365.1_28383	2
lcl|NC_072429.2_cds_XP_055143336.1_28399	2
lcl|NC_072429.2_cds_XP_055143374.1_28409	2
lcl|NC_072429.2_cds_XP_055143385.1_28443	3
lcl|NC_072429.2_cds_XP_063499669.1_28455	1
lcl|NC_072429.2_cds_XP_055143408.1_28470	2
lcl|NC_072429.2_cds_XP_055143480.2_28556	3
lcl|NC_072429.2_cds_XP_055143538.1_28640	2
lcl|NC_072429.2_cds_XP_055143527.1_28661	1
lcl|NC_072429.2_cds_XP_063499779.1_28681	2
lcl|NC_072429.2_cds_XP_063499072.1_28696	2
lcl|NC_072429.2_cds_XP_055143570.1_28699	1
lcl|NC_072429.2_cds_XP_055143578.1_28717	2
lcl|NC_072429.2_cds_XP_063499109.1_28739	1
lcl|NC_072429.2_cds_XP_055143618.1_28810	1
lcl|NC_072429.2_cds_XP_055143651.1_28818	1
lcl|NC_072429.2_cds_XP_063499788.1_28859	2
lcl|NC_072429.2_cds_XP_055143673.1_28873	2
lcl|NC_072430.2_cds_XP_055143918.1_29019	2
lcl|NC_072430.2_cds_XP_055143936.1_29037	2
lcl|NC_072430.2_cds_XP_055143941.1_29061	3
lcl|NC_072430.2_cds_XP_055143942.1_29076	1
lcl|NC_072430.2_cds_XP_063501536.1_29092	1
lcl|NC_072430.2_cds_XP_055143974.1_29101	1
lcl|NC_072430.2_cds_XP_055143976.1_29105	1
lcl|NC_072430.2_cds_XP_055143979.1_29113	2
lcl|NC_072430.2_cds_XP_055144060.1_29231	2
lcl|NC_072430.2_cds_XP_055144077.1_29257	3
lcl|NC_072430.2_cds_XP_063499900.1_29264	2
lcl|NC_072430.2_cds_XP_055144079.1_29291	3
lcl|NC_072430.2_cds_XP_063499891.1_29295	2
lcl|NC_072430.2_cds_XP_055144132.1_29317	3
lcl|NC_072430.2_cds_XP_055144149.1_29396	3
lcl|NC_072430.2_cds_XP_063501555.1_29412	2
lcl|NC_072430.2_cds_XP_055144232.1_29438	1
lcl|NC_072430.2_cds_XP_055144249.1_29457	2
lcl|NC_072430.2_cds_XP_055144260.1_29460	3
lcl|NC_072430.2_cds_XP_055144251.2_29465	2
lcl|NC_072430.2_cds_XP_055144266.1_29484	2
lcl|NC_072430.2_cds_XP_055144278.1_29494	1
lcl|NC_072430.2_cds_XP_063500018.1_29533	2
lcl|NC_072430.2_cds_XP_055144312.1_29542	3
lcl|NC_072430.2_cds_XP_055144331.1_29566	2
lcl|NC_072430.2_cds_XP_055144340.1_29602	2
lcl|NC_072430.2_cds_XP_055144376.1_29614	2
lcl|NC_072430.2_cds_XP_055144384.2_29615	2
lcl|NC_072430.2_cds_XP_055144377.1_29619	2
lcl|NC_072430.2_cds_XP_055144391.2_29648	1
lcl|NC_072430.2_cds_XP_055144387.1_29660	3
lcl|NC_072430.2_cds_XP_055144415.1_29668	2
lcl|NC_072430.2_cds_XP_055144454.1_29741	2
lcl|NC_072430.2_cds_XP_063501570.1_29762	2
lcl|NC_072430.2_cds_XP_055144513.1_29799	3
lcl|NC_072430.2_cds_XP_063500134.1_29816	1
lcl|NC_072430.2_cds_XP_063500138.1_29833	1
lcl|NC_072430.2_cds_XP_063500198.1_29991	1
lcl|NC_072430.2_cds_XP_055144731.1_30013	1
lcl|NC_072430.2_cds_XP_055144724.1_30023	2
lcl|NC_072430.2_cds_XP_055144720.1_30060	1
lcl|NC_072430.2_cds_XP_055144780.1_30073	3
lcl|NC_072430.2_cds_XP_055144788.1_30162	1
lcl|NC_072430.2_cds_XP_055144837.1_30179	1
lcl|NC_072430.2_cds_XP_055144859.1_30215	1
lcl|NC_072430.2_cds_XP_055144873.1_30222	1
lcl|NC_072430.2_cds_XP_055144912.1_30296	3
lcl|NC_072430.2_cds_XP_055144907.1_30321	1
lcl|NC_072430.2_cds_XP_055144936.1_30323	1
lcl|NC_072430.2_cds_XP_055144960.1_30354	1
lcl|NC_072430.2_cds_XP_055145007.1_30402	3
lcl|NC_072430.2_cds_XP_055145000.1_30411	1
lcl|NC_072430.2_cds_XP_055145019.1_30458	1
lcl|NC_072430.2_cds_XP_055145041.1_30479	1
lcl|NC_072430.2_cds_XP_055145076.1_30603	1
lcl|NC_072430.2_cds_XP_055145079.1_30607	1
lcl|NC_072430.2_cds_XP_055145086.1_30642	3
lcl|NC_072430.2_cds_XP_055145106.1_30651	2
lcl|NC_072430.2_cds_XP_055145126.1_30666	1
lcl|NC_072430.2_cds_XP_055145134.1_30675	2
lcl|NC_072430.2_cds_XP_055145161.1_30718	2
lcl|NC_072430.2_cds_XP_055145159.1_30728	2
lcl|NC_072430.2_cds_XP_055145184.1_30749	3
lcl|NC_072430.2_cds_XP_055145204.1_30760	2
lcl|NC_072430.2_cds_XP_055145206.1_30761	1
lcl|NC_072430.2_cds_XP_055145207.1_30777	2
lcl|NC_072430.2_cds_XP_055145247.1_30850	1
lcl|NC_072430.2_cds_XP_063501637.1_30868	2
lcl|NC_072430.2_cds_XP_055145283.1_30880	1
lcl|NC_072430.2_cds_XP_055145305.1_30906	2
lcl|NC_072430.2_cds_XP_055145339.1_30944	3
lcl|NC_072430.2_cds_XP_055145375.1_30993	3
lcl|NC_072430.2_cds_XP_055145367.1_30998	2
lcl|NC_072430.2_cds_XP_055145408.1_31014	2
lcl|NC_072430.2_cds_XP_055145406.1_31044	2
lcl|NC_072430.2_cds_XP_063500645.1_31067	2
lcl|NC_072430.2_cds_XP_055145452.1_31083	2
lcl|NC_072430.2_cds_XP_055147280.1_31097	2
lcl|NC_072430.2_cds_XP_055145469.1_31099	2
lcl|NC_072430.2_cds_XP_055145490.1_31158	1
lcl|NC_072430.2_cds_XP_055145546.1_31195	1
lcl|NC_072430.2_cds_XP_055145568.1_31248	1
lcl|NC_072430.2_cds_XP_055145574.1_31253	1
lcl|NC_072430.2_cds_XP_063500712.1_31270	1
lcl|NC_072430.2_cds_XP_055145575.1_31286	1
lcl|NC_072430.2_cds_XP_055145597.1_31291	3
lcl|NC_072430.2_cds_XP_055145645.1_31350	2
lcl|NC_072430.2_cds_XP_055145714.1_31430	2
lcl|NC_072430.2_cds_XP_055145719.1_31440	1
lcl|NC_072430.2_cds_XP_063500753.1_31456	3
lcl|NC_072430.2_cds_XP_055145747.1_31487	3
lcl|NC_072430.2_cds_XP_055145803.1_31561	3
lcl|NC_072430.2_cds_XP_055145825.1_31568	3
lcl|NC_072430.2_cds_XP_055145849.1_31598	3
lcl|NC_072430.2_cds_XP_055145855.1_31600	3
lcl|NC_072430.2_cds_XP_055145875.1_31616	3
lcl|NC_072430.2_cds_XP_055145880.2_31623	2
lcl|NC_072430.2_cds_XP_055145888.1_31633	1
lcl|NC_072430.2_cds_XP_055145912.1_31662	2
lcl|NC_072430.2_cds_XP_055145921.1_31670	3
lcl|NC_072430.2_cds_XP_055145922.1_31671	2
lcl|NC_072430.2_cds_XP_055145926.1_31676	1
lcl|NC_072430.2_cds_XP_055145932.2_31681	2
lcl|NC_072430.2_cds_XP_055145948.1_31703	1
lcl|NC_072430.2_cds_XP_055145949.1_31704	2
lcl|NC_072430.2_cds_XP_063501700.1_31712	2
lcl|NC_072430.2_cds_XP_055145963.1_31729	2
lcl|NC_072430.2_cds_XP_055146039.1_31810	3
lcl|NC_072430.2_cds_XP_055146056.1_31824	2
lcl|NC_072430.2_cds_XP_055146055.1_31827	1
lcl|NC_072430.2_cds_XP_063500911.1_31836	3
lcl|NC_072430.2_cds_XP_055146072.1_31841	1
lcl|NC_072430.2_cds_XP_063500923.1_31844	2
lcl|NC_072430.2_cds_XP_055146076.1_31854	2
lcl|NC_072430.2_cds_XP_055146082.1_31860	1
lcl|NC_072430.2_cds_XP_055146086.1_31881	2
lcl|NC_072430.2_cds_XP_055146119.1_31922	3
lcl|NC_072430.2_cds_XP_055146118.1_31925	1
lcl|NC_072430.2_cds_XP_055146184.1_32005	1
lcl|NC_072430.2_cds_XP_055146174.1_32018	2
lcl|NC_072430.2_cds_XP_055146200.1_32033	1
lcl|NC_072430.2_cds_XP_055146207.1_32042	3
lcl|NC_072430.2_cds_XP_055146209.1_32053	1
lcl|NC_072430.2_cds_XP_055146217.1_32080	1
lcl|NC_072430.2_cds_XP_055146219.1_32141	1
lcl|NC_072430.2_cds_XP_055146310.1_32155	1
lcl|NC_072430.2_cds_XP_063501083.1_32166	2
lcl|NC_072430.2_cds_XP_055146332.1_32171	3
lcl|NC_072430.2_cds_XP_055146320.1_32190	1
lcl|NC_072430.2_cds_XP_055146393.1_32282	1
lcl|NC_072430.2_cds_XP_055146411.1_32299	3
lcl|NC_072430.2_cds_XP_055146433.1_32322	1
lcl|NC_072430.2_cds_XP_055146447.1_32350	2
lcl|NC_072430.2_cds_XP_063501747.1_32362	1
lcl|NC_072430.2_cds_XP_055146493.1_32401	3
lcl|NC_072430.2_cds_XP_055146506.1_32420	1
lcl|NC_072430.2_cds_XP_055146532.1_32431	3
lcl|NC_072430.2_cds_XP_063501149.1_32456	1
lcl|NC_072430.2_cds_XP_055146580.2_32507	1
lcl|NC_072430.2_cds_XP_055146572.1_32509	1
lcl|NC_072430.2_cds_XP_055146567.1_32530	1
lcl|NC_072430.2_cds_XP_055146636.1_32556	1
lcl|NC_072430.2_cds_XP_063501158.1_32559	1
lcl|NC_072430.2_cds_XP_063501141.1_32581	3
lcl|NC_072430.2_cds_XP_063501211.1_32612	1
lcl|NC_072430.2_cds_XP_063501200.1_32622	1
lcl|NC_072430.2_cds_XP_055146696.1_32645	1
lcl|NC_072430.2_cds_XP_055146717.1_32661	2
lcl|NC_072430.2_cds_XP_055146727.1_32681	2
lcl|NC_072430.2_cds_XP_055146740.1_32687	1
lcl|NC_072430.2_cds_XP_055146744.1_32691	1
lcl|NC_072430.2_cds_XP_063501796.1_32694	3
lcl|NC_072430.2_cds_XP_063501807.1_32741	3
lcl|NC_072430.2_cds_XP_055146787.1_32750	1
lcl|NC_072430.2_cds_XP_055146785.1_32769	3
lcl|NC_072430.2_cds_XP_055146786.1_32771	3
lcl|NC_072430.2_cds_XP_055146834.1_32818	3
lcl|NC_072430.2_cds_XP_055146845.1_32868	1
lcl|NC_072430.2_cds_XP_063501248.1_32908	3
lcl|NC_072430.2_cds_XP_055146922.1_32980	1
lcl|NC_072430.2_cds_XP_063501359.1_32985	3
lcl|NC_072430.2_cds_XP_063501347.1_33025	3
lcl|NC_072430.2_cds_XP_063501319.1_33050	2
lcl|NC_072430.2_cds_XP_055146986.1_33093	3
lcl|NC_072430.2_cds_XP_055146997.1_33105	3
lcl|NC_072430.2_cds_XP_055146990.1_33110	2
lcl|NC_072430.2_cds_XP_055146988.1_33121	3
lcl|NC_072430.2_cds_XP_063501392.1_33129	3
lcl|NC_072430.2_cds_XP_055147025.1_33133	3
lcl|NC_072430.2_cds_XP_055147030.1_33146	2
lcl|NC_072430.2_cds_XP_063501843.1_33158	3
lcl|NC_072430.2_cds_XP_063501852.1_33174	3
lcl|NC_072430.2_cds_XP_063501853.1_33183	2
lcl|NC_072430.2_cds_XP_055147057.1_33228	2
lcl|NC_072430.2_cds_XP_055147099.1_33242	3
lcl|NC_072430.2_cds_XP_063501894.1_33280	2
lcl|NC_072430.2_cds_XP_055147147.1_33323	2
lcl|NC_072430.2_cds_XP_055147177.1_33369	3
lcl|NC_072430.2_cds_XP_055147201.1_33375	2
lcl|NC_072430.2_cds_XP_063501494.1_33377	3
lcl|NC_072430.2_cds_XP_055147202.2_33382	3
lcl|NC_072430.2_cds_XP_063501414.1_33395	3
lcl|NC_072430.2_cds_XP_063501410.1_33397	3
lcl|NC_072430.2_cds_XP_055147218.1_33405	3
lcl|NC_072431.2_cds_XP_055147398.1_33457	2
lcl|NC_072431.2_cds_XP_055147406.1_33463	2
lcl|NC_072431.2_cds_XP_055147404.1_33470	2
lcl|NC_072431.2_cds_XP_055147416.1_33483	1
lcl|NC_072431.2_cds_XP_063465350.1_33501	2
lcl|NC_072431.2_cds_XP_063501971.1_33539	2
lcl|NC_072431.2_cds_XP_063501953.1_33570	1
lcl|NC_072431.2_cds_XP_055147512.1_33606	2
lcl|NC_072431.2_cds_XP_055147530.1_33639	2
lcl|NC_072431.2_cds_XP_055147543.1_33648	1
lcl|NC_072431.2_cds_XP_055147545.1_33653	2
lcl|NC_072431.2_cds_XP_063501958.1_33665	1
lcl|NC_072431.2_cds_XP_055147550.1_33678	2
lcl|NC_072431.2_cds_XP_055147585.1_33723	3
lcl|NC_072431.2_cds_XP_055147621.1_33767	3
lcl|NC_072431.2_cds_XP_055147624.2_33769	1
lcl|NC_072431.2_cds_XP_055147623.1_33774	1
lcl|NC_072431.2_cds_XP_063465392.1_33820	1
lcl|NC_072431.2_cds_XP_055147670.1_33832	1
lcl|NC_072431.2_cds_XP_055147691.1_33901	3
lcl|NC_072431.2_cds_XP_055147741.1_33917	1
lcl|NC_072431.2_cds_XP_055147732.1_33933	1
lcl|NC_072431.2_cds_XP_055147758.1_33947	1
lcl|NC_072431.2_cds_XP_055147757.1_33948	1
lcl|NC_072431.2_cds_XP_055147766.1_33983	1
lcl|NC_072431.2_cds_XP_055147863.1_34069	3
lcl|NC_072431.2_cds_XP_055147880.1_34087	3
lcl|NC_072431.2_cds_XP_055147882.1_34088	3
lcl|NC_072431.2_cds_XP_055147886.1_34091	3
lcl|NC_072431.2_cds_XP_055147883.1_34092	3
lcl|NC_072431.2_cds_XP_055147890.1_34094	2
lcl|NC_072431.2_cds_XP_055147903.1_34106	3
lcl|NC_072431.2_cds_XP_063465509.1_34116	3
lcl|NC_072431.2_cds_XP_055147910.1_34121	2
lcl|NC_072431.2_cds_XP_055147923.1_34138	3
lcl|NC_072431.2_cds_XP_055147926.1_34145	3
lcl|NC_072431.2_cds_XP_063465527.1_34158	1
lcl|NC_072431.2_cds_XP_055147962.1_34196	2
lcl|NC_072431.2_cds_XP_055147975.1_34198	2
lcl|NC_072431.2_cds_XP_055147971.1_34229	1
lcl|NC_072431.2_cds_XP_055147993.1_34265	3
lcl|NC_072431.2_cds_XP_055148007.1_34273	3
lcl|NC_072431.2_cds_XP_063465549.1_34317	3
lcl|NC_072431.2_cds_XP_055148071.1_34345	2
lcl|NC_072431.2_cds_XP_055148086.1_34357	1
lcl|NC_072431.2_cds_XP_055148113.1_34383	3
lcl|NC_072431.2_cds_XP_063502106.1_34392	2
lcl|NC_072431.2_cds_XP_063465561.1_34415	2
lcl|NC_072431.2_cds_XP_055148169.1_34432	3
lcl|NC_072431.2_cds_XP_063502120.1_34435	3
lcl|NC_072431.2_cds_XP_063502139.1_34438	2
lcl|NC_072431.2_cds_XP_055148180.1_34443	3
lcl|NC_072431.2_cds_XP_055148212.1_34489	2
lcl|NC_072431.2_cds_XP_055148218.1_34509	3
lcl|NC_072431.2_cds_XP_063502135.1_34526	3
lcl|NC_072431.2_cds_XP_055148244.1_34533	2
lcl|NC_072431.2_cds_XP_055148278.1_34558	2
lcl|NC_072431.2_cds_XP_055148267.1_34581	2
lcl|NC_072431.2_cds_XP_055148287.1_34603	1
lcl|NC_072431.2_cds_XP_063502200.1_34620	3
lcl|NC_072431.2_cds_XP_063502186.1_34629	2
lcl|NC_072431.2_cds_XP_055148285.1_34631	2
lcl|NC_072431.2_cds_XP_063502178.1_34663	2
lcl|NC_072431.2_cds_XP_055148380.1_34673	3
lcl|NC_072431.2_cds_XP_055148382.1_34720	3
lcl|NC_072431.2_cds_XP_055148518.1_34860	1
lcl|NC_072431.2_cds_XP_055148557.1_34938	3
