seqname	GC	AT	GC_skew	GC3	GC_avg_stretch	AT_avg_stretch
lcl|NC_072433.2_cds_XP_055153677.1_43383	44.96	55.04	0.07474	40.42	3.40	4.14
lcl|NC_072433.2_cds_XP_063468918.1_43428	39.87	60.13	0.06144	29.32	3.44	4.48
lcl|NC_072433.2_cds_XP_063468965.1_43483	40.59	59.41	0.02073	38.03	3.48	4.39
lcl|NC_072433.2_cds_XP_055154335.1_43497	41.52	58.48	0.02330	35.04	3.62	4.43
lcl|NC_072433.2_cds_XP_055154351.2_43519	41.66	58.34	0.00302	29.71	3.46	4.09
lcl|NC_072433.2_cds_XP_055154373.1_43543	55.80	44.2	0.07593	68.87	3.91	3.60
lcl|NC_072433.2_cds_XP_055154371.1_43547	42.18	57.82	0.10878	33.12	3.69	4.14
lcl|NC_072433.2_cds_XP_055154437.1_43550	56.07	43.93	-0.08194	66.36	4.97	4.10
lcl|NC_072433.2_cds_XP_055155057.1_43589	45.38	54.62	0.00815	50.66	4.08	4.39
lcl|NC_072433.2_cds_XP_055154670.1_43605	52.07	47.93	-0.06781	60.59	3.98	3.89
lcl|NC_072433.2_cds_XP_055154732.1_43610	40.32	59.68	0.01420	31.08	3.43	4.28
lcl|NC_072433.2_cds_XP_055154917.1_43657	49.38	50.62	-0.02255	52.55	3.67	3.82
lcl|NC_072433.2_cds_XP_055154951.1_43682	42.27	57.73	0.01197	36.94	3.41	4.12
lcl|NC_072433.2_cds_XP_055155038.1_43699	51.24	48.76	0.02752	52.61	3.95	4.02
lcl|NC_072433.2_cds_XP_055155157.1_43734	53.43	46.57	0.00601	54.69	3.83	3.94
lcl|NC_072433.2_cds_XP_055155179.1_43742	46.67	53.33	0.08080	43.03	4.64	4.30
lcl|NC_072433.2_cds_XP_055155193.1_43744	49.66	50.34	0.08940	49.74	3.83	3.70
lcl|NC_072433.2_cds_XP_055155259.1_43747	51.15	48.85	0.08320	49.67	4.48	3.94
lcl|NC_072433.2_cds_XP_055155260.1_43750	52.28	47.72	0.01227	59.00	4.54	4.03
lcl|NC_072433.2_cds_XP_055155314.1_43765	42.46	57.54	0.06875	37.76	3.41	4.22
lcl|NC_072433.2_cds_XP_055155321.1_43774	42.51	57.49	0.06254	37.22	3.68	4.16
lcl|NC_072433.2_cds_XP_055155416.1_43820	37.75	62.25	0.16207	35.34	3.46	4.46
lcl|NC_072433.2_cds_XP_055155457.1_43856	46.13	53.87	-0.03911	42.18	3.51	3.83
lcl|NC_072433.2_cds_XP_055155461.1_43870	42.13	57.87	0.14205	39.00	3.63	4.22
lcl|NC_072433.2_cds_XP_063468488.1_43881	53.39	46.61	-0.00628	60.36	3.81	3.71
lcl|NC_072433.2_cds_XP_063468498.1_43909	66.95	33.05	-0.03854	78.87	4.72	3.25
lcl|NC_072433.2_cds_XP_063468481.1_43949	45.56	54.44	0.05869	43.93	3.60	4.19
lcl|NC_072433.2_cds_XP_055155608.1_43970	51.55	48.45	0.03704	54.50	4.00	4.10
lcl|NC_072433.2_cds_XP_055155654.1_44019	57.73	42.27	-0.00985	70.13	3.91	3.60
lcl|NC_072433.2_cds_XP_055155673.1_44024	52.32	47.68	0.00755	69.98	3.92	3.80
lcl|NC_072433.2_cds_XP_055155695.1_44068	51.76	48.24	0.02263	58.59	3.99	3.81
lcl|NC_072433.2_cds_XP_055155696.1_44077	65.28	34.72	-0.07078	74.29	4.34	3.44
lcl|NC_072433.2_cds_XP_055155712.1_44090	54.88	45.12	0.09894	69.77	4.03	3.91
lcl|NC_072433.2_cds_XP_055155749.1_44121	65.13	34.87	-0.06526	79.21	4.49	3.40
lcl|NC_072433.2_cds_XP_055088670.1_44182	60.18	39.82	-0.09668	72.45	4.57	3.72
lcl|NC_072433.2_cds_XP_055088744.1_44219	66.30	33.7	-0.07351	72.20	4.45	3.47
lcl|NC_072433.2_cds_XP_055088745.1_44221	73.17	26.83	-0.12178	88.59	6.18	3.67
lcl|NC_072433.2_cds_XP_063468596.1_44224	60.06	39.94	0.05778	65.07	4.45	3.91
lcl|NC_072433.2_cds_XP_055088773.1_44245	63.50	36.5	-0.04488	86.60	4.36	3.37
lcl|NC_072433.2_cds_XP_055088817.2_44290	52.24	47.76	0.00455	52.65	4.21	3.79
lcl|NC_072433.2_cds_XP_055088819.1_44295	57.25	42.75	0.01955	71.60	4.32	3.99
lcl|NC_072433.2_cds_XP_055088869.1_44352	54.91	45.09	-0.02211	62.82	3.83	4.01
lcl|NC_072441.2_cds_XP_063481294.1_44419	48.69	51.31	-0.04473	50.39	3.54	4.18
lcl|NC_072441.2_cds_XP_063481286.1_44485	45.36	54.64	-0.02057	42.91	3.68	4.02
lcl|NC_072441.2_cds_XP_063480099.1_44536	43.94	56.06	0.01815	39.95	3.52	4.27
lcl|NC_072441.2_cds_XP_063480096.1_44538	48.16	51.84	0.21419	42.18	3.66	4.08
lcl|NC_072441.2_cds_XP_063480128.1_44569	38.03	61.97	-0.03087	30.52	3.84	4.58
lcl|NC_072441.2_cds_XP_063480177.1_44595	41.45	58.55	0.06584	31.53	3.32	4.27
lcl|NC_072441.2_cds_XP_063480163.1_44600	38.88	61.12	0.08545	30.12	3.43	4.41
lcl|NC_072441.2_cds_XP_063480250.1_44673	43.29	56.71	-0.01085	41.34	3.54	4.26
lcl|NC_072441.2_cds_XP_063480270.1_44680	41.25	58.75	0.06278	39.30	3.46	4.25
lcl|NC_072441.2_cds_XP_063480293.1_44725	40.40	59.6	0.00278	38.57	3.60	4.45
lcl|NC_072441.2_cds_XP_063480312.1_44733	49.26	50.74	0.05860	47.00	4.51	4.48
lcl|NC_072441.2_cds_XP_063480338.1_44756	47.81	52.19	0.13228	28.97	3.65	4.11
lcl|NC_072441.2_cds_XP_063480337.1_44798	42.27	57.73	-0.00919	37.92	3.51	4.39
lcl|NC_072441.2_cds_XP_063484080.1_44799	44.99	55.01	0.00729	42.08	3.58	4.07
lcl|NC_072441.2_cds_XP_063480380.1_44800	40.31	59.69	0.00089	31.33	3.56	4.41
lcl|NC_072441.2_cds_XP_063481399.1_44818	39.53	60.47	0.10616	28.83	3.55	4.39
lcl|NC_072441.2_cds_XP_063481402.1_44856	42.41	57.59	-0.04666	47.50	3.40	4.19
lcl|NC_072441.2_cds_XP_063481500.1_44873	38.50	61.5	0.03985	30.24	3.36	4.34
lcl|NC_072441.2_cds_XP_063481452.1_44897	35.68	64.32	0.11529	27.70	3.33	4.48
lcl|NC_072441.2_cds_XP_063481548.1_44916	49.83	50.17	-0.02253	54.47	3.77	4.00
lcl|NC_072441.2_cds_XP_063481526.1_44919	37.83	62.17	0.01578	32.67	3.29	4.38
lcl|NC_072441.2_cds_XP_063481449.1_44941	39.07	60.93	0.06458	30.61	3.43	4.39
lcl|NC_072441.2_cds_XP_063481544.1_44964	41.45	58.55	0.08851	37.82	3.45	4.05
lcl|NC_072441.2_cds_XP_063481464.1_44979	36.38	63.62	0.15869	30.79	3.28	4.39
lcl|NC_072441.2_cds_XP_063481616.1_45019	55.35	44.65	-0.02564	66.05	3.88	3.70
lcl|NC_072441.2_cds_XP_063481608.1_45031	52.52	47.48	-0.02931	63.76	3.80	3.88
lcl|NC_072441.2_cds_XP_063481610.1_45036	39.63	60.37	0.01060	32.76	3.25	4.41
lcl|NC_072441.2_cds_XP_063480410.1_45070	44.83	55.17	0.06377	39.08	3.59	4.09
lcl|NC_072441.2_cds_XP_063481650.1_45086	40.14	59.86	0.08992	31.18	3.39	4.34
lcl|NC_072441.2_cds_XP_063480437.1_45170	51.51	48.49	0.13319	28.18	3.84	4.02
lcl|NC_072441.2_cds_XP_063480474.1_45195	42.81	57.19	0.07556	42.81	3.64	4.31
lcl|NC_072441.2_cds_XP_063480477.1_45211	43.29	56.71	-0.05796	39.90	3.51	4.35
lcl|NC_072441.2_cds_XP_063480507.1_45234	42.13	57.87	0.06053	33.08	3.56	4.19
lcl|NC_072441.2_cds_XP_063480502.1_45245	53.45	46.55	-0.06888	63.91	3.70	3.64
lcl|NC_072441.2_cds_XP_063480522.1_45254	61.39	38.61	-0.04630	72.61	4.33	3.37
lcl|NC_072441.2_cds_XP_063480609.1_45314	60.61	39.39	-0.01500	79.09	4.34	3.59
lcl|NC_072441.2_cds_XP_063480623.1_45349	55.16	44.84	0.01007	69.88	4.23	3.50
lcl|NC_072441.2_cds_XP_063480635.1_45365	56.78	43.22	0.04922	54.40	4.40	3.63
lcl|NC_072441.2_cds_XP_063481760.1_45498	57.83	42.17	-0.03724	70.11	4.22	3.50
lcl|NC_072441.2_cds_XP_063481799.1_45521	45.18	54.82	-0.01592	44.84	3.78	4.13
lcl|NC_072441.2_cds_XP_063481794.1_45525	45.86	54.14	0.05934	40.62	3.91	4.16
lcl|NC_072441.2_cds_XP_063481862.1_45596	49.90	50.1	-0.12079	48.55	3.73	4.00
lcl|NC_072441.2_cds_XP_063481880.1_45612	48.70	51.3	0.01961	44.36	4.51	3.97
lcl|NC_072441.2_cds_XP_063481887.1_45618	42.54	57.46	0.02780	40.11	3.46	4.14
lcl|NC_072441.2_cds_XP_063481895.1_45630	43.63	56.37	0.09946	38.70	3.52	4.05
lcl|NC_072441.2_cds_XP_063481884.1_45640	33.57	66.43	0.15854	28.76	3.42	4.54
lcl|NC_072441.2_cds_XP_063480734.1_45665	49.58	50.42	0.03611	55.57	3.85	3.71
lcl|NC_072441.2_cds_XP_063480724.1_45671	59.10	40.9	0.01206	76.07	3.93	3.44
lcl|NC_072441.2_cds_XP_063480740.1_45676	56.22	43.78	0.05450	68.33	4.09	3.97
lcl|NC_072441.2_cds_XP_063480736.1_45677	50.00	50	0.02703	56.08	3.63	3.78
lcl|NC_072441.2_cds_XP_063480728.1_45681	48.39	51.61	0.01355	47.99	3.67	3.67
lcl|NC_072441.2_cds_XP_063480772.1_45706	44.03	55.97	0.13713	43.11	3.53	3.86
lcl|NC_072441.2_cds_XP_063480766.1_45712	42.14	57.86	0.02562	39.50	3.44	4.20
lcl|NC_072441.2_cds_XP_063481958.1_45752	53.71	46.29	-0.00126	55.30	3.76	3.60
lcl|NC_072441.2_cds_XP_063481917.1_45784	51.45	48.55	0.03206	55.11	3.67	3.62
lcl|NC_072441.2_cds_XP_063481972.1_45795	50.31	49.69	0.06560	56.22	3.69	3.97
lcl|NC_072441.2_cds_XP_063481966.1_45821	58.88	41.12	0.14237	63.53	4.11	3.53
lcl|NC_072441.2_cds_XP_063481962.1_45825	54.79	45.21	0.03125	55.65	3.92	3.58
lcl|NC_072441.2_cds_XP_063481961.1_45881	56.48	43.52	-0.12242	53.89	4.01	3.73
lcl|NC_072441.2_cds_XP_063481977.1_45888	47.79	52.21	0.11574	49.23	3.80	4.16
lcl|NC_072441.2_cds_XP_063482126.1_45950	55.69	44.31	0.10213	59.36	3.86	3.58
lcl|NC_072441.2_cds_XP_063482071.1_46010	50.84	49.16	-0.13901	47.61	3.81	3.88
lcl|NC_072441.2_cds_XP_063482100.1_46042	64.04	35.96	-0.08870	65.92	4.40	3.47
lcl|NC_072441.2_cds_XP_063482105.1_46066	52.47	47.53	-0.02406	52.43	3.88	3.74
lcl|NC_072441.2_cds_XP_063482086.1_46088	51.02	48.98	0.02375	53.52	3.81	3.67
lcl|NC_072441.2_cds_XP_063482291.1_46161	64.38	35.62	-0.08065	70.20	5.02	3.61
lcl|NC_072441.2_cds_XP_063482283.1_46207	60.75	39.25	-0.04539	63.94	4.14	3.55
lcl|NC_072441.2_cds_XP_063482297.1_46217	54.01	45.99	-0.02538	64.98	3.77	3.54
lcl|NC_072441.2_cds_XP_063482276.1_46248	51.19	48.81	-0.07337	51.31	3.61	3.76
lcl|NC_072441.2_cds_XP_063482289.1_46250	59.00	41	0.16847	68.77	4.16	3.43
lcl|NC_072441.2_cds_XP_063482275.1_46293	59.62	40.38	0.26565	71.08	4.55	3.86
lcl|NC_072441.2_cds_XP_063482271.1_46296	55.97	44.03	0.00975	47.99	3.69	3.49
lcl|NC_072441.2_cds_XP_063482274.1_46297	49.21	50.79	0.04536	33.82	3.47	3.49
lcl|NC_072441.2_cds_XP_063482525.1_46406	60.24	39.76	0.04112	75.26	4.41	3.60
lcl|NC_072441.2_cds_XP_063482523.1_46410	53.00	47	-0.00170	63.06	3.79	3.73
lcl|NC_072441.2_cds_XP_063482460.1_46439	62.13	37.87	-0.07101	68.75	4.29	3.40
lcl|NC_072441.2_cds_XP_063482454.1_46479	44.67	55.33	0.01293	43.73	3.58	4.13
lcl|NC_072441.2_cds_XP_063482472.1_46521	53.14	46.86	-0.08938	52.60	3.96	3.65
lcl|NC_072441.2_cds_XP_063482466.1_46557	54.36	45.64	-0.03136	72.89	3.95	3.58
lcl|NC_072441.2_cds_XP_063480870.1_46589	52.37	47.63	-0.00249	57.58	3.90	3.80
lcl|NC_072441.2_cds_XP_063482690.1_46660	61.60	38.4	-0.04540	66.44	4.09	3.68
lcl|NC_072441.2_cds_XP_063480881.1_46741	55.84	44.16	0.03498	59.91	3.86	3.45
lcl|NC_072441.2_cds_XP_063482816.1_46791	64.00	36	-0.06566	69.39	4.64	3.79
lcl|NC_072441.2_cds_XP_063482759.1_46799	44.02	55.98	-0.00613	39.97	3.53	4.07
lcl|NC_072441.2_cds_XP_063482767.1_46835	50.09	49.91	0.02642	49.55	3.71	3.71
lcl|NC_072441.2_cds_XP_063482780.1_46859	58.83	41.17	0.00489	70.25	4.22	3.48
lcl|NC_072441.2_cds_XP_063482942.1_46961	55.16	44.84	-0.02793	64.31	3.76	3.62
lcl|NC_072441.2_cds_XP_063480933.1_46990	56.60	43.4	0.01262	68.89	3.82	3.66
lcl|NC_072441.2_cds_XP_063480942.1_47002	62.17	37.83	0.01352	67.54	4.25	3.41
lcl|NC_072441.2_cds_XP_063480941.1_47004	59.24	40.76	0.15885	61.70	4.19	3.73
lcl|NC_072441.2_cds_XP_063483009.1_47030	60.96	39.04	-0.03654	73.96	4.03	3.46
lcl|NC_072441.2_cds_XP_063480969.1_47033	63.29	36.71	-0.08980	69.46	4.16	3.39
lcl|NC_072441.2_cds_XP_063482996.1_47047	56.95	43.05	-0.04868	63.11	3.95	3.73
lcl|NC_072441.2_cds_XP_063480977.1_47058	53.92	46.08	-0.06683	56.86	3.88	3.85
lcl|NC_072441.2_cds_XP_063481019.1_47131	48.96	51.04	0.13256	54.32	3.60	3.70
lcl|NC_072441.2_cds_XP_063481034.1_47192	63.62	36.38	-0.06738	69.12	4.38	3.41
lcl|NC_072441.2_cds_XP_063483032.1_47209	56.90	43.1	0.01205	73.36	3.96	3.29
lcl|NC_072441.2_cds_XP_063483030.1_47212	51.72	48.28	-0.00250	63.79	3.63	3.91
lcl|NC_072441.2_cds_XP_063483028.1_47240	48.95	51.05	0.03532	52.27	3.70	3.72
lcl|NC_072441.2_cds_XP_063483089.1_47309	57.96	42.04	0.11900	58.08	3.97	3.48
lcl|NC_072441.2_cds_XP_063483101.1_47350	62.81	37.19	-0.03383	68.12	4.21	3.26
lcl|NC_072441.2_cds_XP_063483216.1_47429	50.29	49.71	0.00000	58.60	3.64	3.69
lcl|NC_072441.2_cds_XP_063481126.1_47495	57.57	42.43	0.12331	71.05	3.88	3.53
lcl|NC_072441.2_cds_XP_063481143.1_47530	44.09	55.91	0.01642	53.38	3.51	4.15
lcl|NC_072441.2_cds_XP_063481150.1_47540	44.05	55.95	0.04293	34.14	3.48	4.19
lcl|NC_072441.2_cds_XP_063481207.1_47573	42.74	57.26	0.04174	36.79	3.45	3.98
lcl|NC_072441.2_cds_XP_063483266.1_47594	45.40	54.6	-0.12703	45.66	3.49	4.03
lcl|NC_072441.2_cds_XP_063483270.1_47606	42.69	57.31	-0.01712	40.35	3.51	4.21
lcl|NC_072441.2_cds_XP_063483274.1_47643	41.15	58.85	0.00847	46.23	3.48	4.30
lcl|NC_072441.2_cds_XP_063483340.1_47656	46.61	53.39	-0.06752	32.60	3.60	4.04
lcl|NC_072441.2_cds_XP_063483396.1_47690	47.97	52.03	-0.01118	50.80	3.85	3.87
lcl|NC_072441.2_cds_XP_063483364.1_47709	41.97	58.03	0.04057	33.73	3.87	4.40
lcl|NC_072441.2_cds_XP_063483395.1_47727	35.03	64.97	0.06633	33.60	3.40	4.83
lcl|NC_072441.2_cds_XP_063483391.1_47762	48.05	51.95	-0.05623	39.38	3.50	3.84
lcl|NC_072441.2_cds_XP_063483371.1_47763	44.31	55.69	0.12874	44.34	3.30	3.92
lcl|NC_072441.2_cds_XP_063483369.1_47789	58.95	41.05	0.06916	73.92	4.06	3.64
lcl|NC_072441.2_cds_XP_055111206.1_47795	58.77	41.23	0.06806	73.69	4.04	3.62
lcl|NC_072441.2_cds_XP_055111662.1_47800	56.00	44	0.00569	66.67	3.87	3.65
lcl|NC_072441.2_cds_XP_055111357.2_47811	54.04	45.96	0.00585	59.43	3.78	3.52
lcl|NC_072441.2_cds_XP_055110518.1_47816	56.31	43.69	-0.01318	68.69	4.04	3.58
lcl|NC_072441.2_cds_XP_055111667.1_47821	55.21	44.79	-0.00625	57.25	3.77	3.76
lcl|NC_072441.2_cds_XP_063483494.1_47826	49.60	50.4	0.00052	52.36	3.68	3.92
lcl|NC_072441.2_cds_XP_055111691.1_47874	52.18	47.82	0.00756	51.99	3.86	3.84
lcl|NC_072441.2_cds_XP_055111097.1_47889	39.49	60.51	0.12701	37.81	3.51	4.38
lcl|NC_072441.2_cds_XP_063483498.1_47897	43.69	56.31	0.06573	41.34	3.39	4.06
lcl|NC_072441.2_cds_XP_055111005.1_47924	41.82	58.18	0.04769	34.12	3.48	4.09
lcl|NC_072441.2_cds_XP_055110513.2_47939	64.79	35.21	-0.00967	70.59	4.37	3.54
lcl|NC_072441.2_cds_XP_055110733.1_47963	44.45	55.55	0.09650	44.43	3.75	4.13
lcl|NC_072441.2_cds_XP_063483511.1_47998	42.85	57.15	0.03563	35.68	3.40	4.03
lcl|NC_072441.2_cds_XP_063483485.1_48071	41.53	58.47	-0.04608	34.52	3.45	4.23
lcl|NC_072441.2_cds_XP_063483683.1_48149	57.55	42.45	0.02187	68.08	3.87	3.49
lcl|NC_072441.2_cds_XP_063483658.1_48210	57.71	42.29	-0.04696	61.57	4.06	3.69
lcl|NC_072441.2_cds_XP_055111261.1_48224	57.00	43	0.00154	55.30	4.16	3.63
lcl|NC_072441.2_cds_XP_055111708.1_48282	55.27	44.73	-0.02947	60.32	4.30	3.71
lcl|NC_072441.2_cds_XP_055111714.1_48293	60.21	39.79	0.05973	73.43	4.28	3.42
lcl|NC_072441.2_cds_XP_055110552.1_48298	61.54	38.46	-0.07782	72.59	4.09	3.35
lcl|NC_072441.2_cds_XP_055110899.1_48423	56.85	43.15	-0.02676	71.47	3.84	3.40
lcl|NC_072441.2_cds_XP_063483682.1_48433	59.69	40.31	-0.82339	58.12	4.08	3.60
lcl|NC_072441.2_cds_XP_055111124.1_48434	50.33	49.67	0.07463	54.74	3.85	3.66
lcl|NC_072441.2_cds_XP_055111110.1_48448	60.86	39.14	-0.02058	76.88	4.27	3.44
lcl|NC_072441.2_cds_XP_063483640.1_48465	58.53	41.47	-0.04778	62.92	4.07	3.48
lcl|NC_072441.2_cds_XP_055111488.1_48484	61.55	38.45	0.00143	72.61	4.45	3.46
lcl|NC_072441.2_cds_XP_063483669.1_48490	48.34	51.66	0.04619	58.64	3.56	3.90
lcl|NC_072441.2_cds_XP_063483652.1_48495	52.30	47.7	0.08660	55.69	3.74	3.88
lcl|NC_072441.2_cds_XP_055111372.1_48549	60.09	39.91	-0.13884	65.71	4.17	3.56
lcl|NC_072441.2_cds_XP_055111037.1_48661	39.90	60.1	0.04188	33.84	3.58	4.33
lcl|NC_072441.2_cds_XP_055111139.1_48774	46.57	53.43	0.08021	47.48	3.56	3.95
lcl|NC_072441.2_cds_XP_055111220.1_48801	50.94	49.06	0.07176	59.05	3.96	3.93
lcl|NC_072441.2_cds_XP_063483956.1_48814	65.46	34.54	0.01359	78.65	4.71	3.50
lcl|NC_072441.2_cds_XP_055110561.1_48841	57.64	42.36	-0.05091	79.02	4.30	3.40
lcl|NC_072441.2_cds_XP_055110567.1_48847	62.17	37.83	-0.11723	77.06	4.06	3.44
lcl|NC_072441.2_cds_XP_055111717.1_48868	49.56	50.44	0.05070	47.54	3.85	4.03
lcl|NC_072441.2_cds_XP_055110928.1_48882	66.83	33.17	-0.02251	73.52	4.84	3.46
lcl|NC_072441.2_cds_XP_055110924.1_48898	45.68	54.32	0.02712	39.84	3.56	4.11
lcl|NC_072441.2_cds_XP_055110917.1_48905	54.88	45.12	-0.02355	66.48	3.98	3.58
lcl|NC_072441.2_cds_XP_055110923.1_48908	47.91	52.09	0.02986	45.82	3.67	3.95
lcl|NC_072441.2_cds_XP_055110822.1_48909	44.00	56	0.16916	40.26	3.45	3.99
lcl|NC_072441.2_cds_XP_055110671.1_48925	49.65	50.35	0.01918	54.48	3.62	3.90
lcl|NC_072441.2_cds_XP_055110652.1_48931	42.34	57.66	0.02184	37.94	3.56	4.18
lcl|NC_072441.2_cds_XP_055110665.1_48951	35.96	64.04	0.02875	31.52	3.24	4.55
lcl|NC_072441.2_cds_XP_055110638.1_48959	38.34	61.66	0.00197	32.65	3.50	4.60
lcl|NC_072441.2_cds_XP_055110690.1_48971	66.87	33.13	-0.02645	79.08	4.89	3.19
lcl|NC_072441.2_cds_XP_055110861.1_48988	57.61	42.39	-0.05548	69.15	3.99	3.53
lcl|NC_072441.2_cds_XP_063484018.1_49002	53.30	46.7	0.05707	57.13	3.74	3.80
lcl|NC_072441.2_cds_XP_055110879.1_49003	61.56	38.44	-0.13812	68.03	4.29	3.33
lcl|NC_072441.2_cds_XP_055111499.1_49078	66.94	33.06	-0.14325	69.13	4.77	3.15
lcl|NC_072441.2_cds_XP_055111565.2_49126	56.59	43.41	-0.01018	60.80	3.96	3.59
lcl|NC_072441.2_cds_XP_055111286.1_49155	62.46	37.54	-0.01172	67.13	4.12	3.39
lcl|NC_072441.2_cds_XP_055110850.1_49159	64.08	35.92	-0.03575	77.99	4.48	3.43
lcl|NC_072441.2_cds_XP_063481270.1_49176	64.02	35.98	0.08491	57.60	4.32	3.44
lcl|NC_072441.2_cds_XP_055111619.2_49216	52.36	47.64	-0.00311	49.19	3.78	3.83
lcl|NC_072435.2_cds_XP_055095046.1_49241	61.84	38.16	0.01999	70.10	4.52	3.61
lcl|NC_072435.2_cds_XP_063471338.1_49329	46.56	53.44	0.04394	42.54	4.05	4.08
lcl|NC_072435.2_cds_XP_055093429.2_49453	41.96	58.04	0.03833	42.32	3.34	4.21
lcl|NC_072435.2_cds_XP_055096132.1_49456	48.31	51.69	0.09043	49.65	3.57	3.70
lcl|NC_072435.2_cds_XP_055093507.1_49471	45.88	54.12	0.04682	44.19	3.78	3.81
lcl|NC_072435.2_cds_XP_063471328.1_49532	53.04	46.96	0.04105	62.40	3.69	3.67
lcl|NC_072435.2_cds_XP_055092753.1_49534	48.84	51.16	0.01304	58.45	3.64	4.04
lcl|NC_072435.2_cds_XP_055093845.1_49536	47.15	52.85	0.03248	54.45	3.62	3.89
lcl|NC_072435.2_cds_XP_055092865.1_49537	50.32	49.68	0.02530	61.71	3.76	3.97
lcl|NC_072435.2_cds_XP_055092765.1_49538	44.81	55.19	0.02302	51.45	3.58	4.10
lcl|NC_072435.2_cds_XP_055093652.1_49550	45.55	54.45	0.05085	52.47	3.45	3.95
lcl|NC_072435.2_cds_XP_063471329.1_49576	71.95	28.05	-0.09801	88.28	5.75	3.14
lcl|NC_072435.2_cds_XP_055093643.1_49589	65.37	34.63	-0.15581	68.55	4.44	3.22
lcl|NC_072435.2_cds_XP_055093647.1_49593	70.89	29.11	-0.12095	83.13	5.32	3.38
lcl|NC_072435.2_cds_XP_055093099.1_49611	62.19	37.81	-0.11614	73.22	4.24	3.40
lcl|NC_072435.2_cds_XP_063471341.1_49623	61.96	38.04	-0.03494	77.60	4.23	3.21
lcl|NC_072435.2_cds_XP_055091596.1_49634	58.33	41.67	0.01999	70.67	3.94	3.49
lcl|NC_072435.2_cds_XP_055094762.1_49663	53.53	46.47	0.04460	66.82	3.99	3.79
lcl|NC_072435.2_cds_XP_055094756.1_49664	52.81	47.19	0.04914	66.70	4.06	3.67
lcl|NC_072435.2_cds_XP_055094759.1_49854	57.79	42.21	0.01574	74.98	4.03	3.72
lcl|NC_072435.2_cds_XP_055094765.1_49871	40.03	59.97	0.04288	34.60	3.23	3.72
lcl|NC_072435.2_cds_XP_055094790.1_49892	41.05	58.95	0.01163	36.63	3.22	3.83
lcl|NC_072435.2_cds_XP_063471592.1_49912	42.12	57.88	0.05194	38.42	3.32	3.69
lcl|NC_072435.2_cds_XP_055094782.1_49970	40.63	59.37	0.03993	35.73	3.26	3.78
lcl|NC_072435.2_cds_XP_063471563.1_50011	39.50	60.5	0.03729	34.94	3.31	3.93
lcl|NC_072435.2_cds_XP_055094773.1_50018	40.60	59.4	0.06206	35.42	3.37	3.90
lcl|NC_072435.2_cds_XP_055092982.2_50157	64.45	35.55	-0.06725	70.40	4.71	3.58
lcl|NC_072435.2_cds_XP_055091970.1_50229	68.74	31.26	-0.08920	78.75	5.16	3.49
lcl|NC_072435.2_cds_XP_063471738.1_50269	58.89	41.11	0.04031	74.85	4.27	3.50
lcl|NC_072435.2_cds_XP_055095468.1_50279	64.83	35.17	-0.00789	84.66	4.60	3.25
lcl|NC_072435.2_cds_XP_055093022.1_50298	64.05	35.95	0.11957	79.58	4.56	3.48
lcl|NC_072435.2_cds_XP_055094385.1_50308	49.20	50.8	-0.00544	54.47	3.59	3.64
lcl|NC_072435.2_cds_XP_055092730.1_50363	63.80	36.2	-0.11347	71.12	4.75	3.56
lcl|NC_072435.2_cds_XP_055092522.1_50377	61.38	38.62	-0.05830	82.52	4.52	3.56
lcl|NC_072435.2_cds_XP_055093237.1_50391	58.98	41.02	-0.07090	73.12	4.09	3.61
lcl|NC_072435.2_cds_XP_063471767.1_50423	68.65	31.35	-0.05745	78.15	5.14	3.42
lcl|NC_072435.2_cds_XP_055093232.1_50428	67.78	32.22	-0.11057	73.15	4.85	3.59
lcl|NC_072435.2_cds_XP_063471765.1_50509	63.86	36.14	-0.02731	76.82	4.55	3.41
lcl|NC_072435.2_cds_XP_055096323.1_50518	62.87	37.13	0.07365	77.99	4.29	3.44
lcl|NC_072435.2_cds_XP_055091799.1_50591	68.46	31.54	0.00303	79.56	5.52	3.50
lcl|NC_072435.2_cds_XP_055091785.1_50616	71.06	28.94	-0.04227	81.71	5.45	3.27
lcl|NC_072435.2_cds_XP_055091788.1_50627	70.31	29.69	-0.06099	86.54	5.75	3.42
lcl|NC_072435.2_cds_XP_055091791.1_50704	67.06	32.94	0.15283	79.47	4.97	3.43
lcl|NC_072435.2_cds_XP_055091796.1_50708	60.25	39.75	0.01984	72.83	4.10	3.43
lcl|NC_072435.2_cds_XP_055096133.1_50737	70.62	29.38	-0.21258	82.77	5.33	3.50
lcl|NC_072435.2_cds_XP_055093151.1_50741	61.97	38.03	-0.05582	74.28	4.49	3.76
lcl|NC_072435.2_cds_XP_055092633.1_50757	64.68	35.32	0.01621	87.20	4.74	3.85
lcl|NC_072435.2_cds_XP_055096092.1_50765	63.11	36.89	-0.04806	78.83	4.43	3.41
lcl|NC_072435.2_cds_XP_055093458.1_50803	64.37	35.63	-0.03098	72.62	4.74	3.41
lcl|NC_072435.2_cds_XP_055093455.1_50818	47.40	52.6	0.00047	53.27	3.86	3.90
lcl|NC_072435.2_cds_XP_055092278.1_50841	60.71	39.29	-0.04685	77.13	4.46	3.42
lcl|NC_072435.2_cds_XP_055091605.1_50930	61.62	38.38	-0.10214	70.28	4.45	3.75
lcl|NC_072435.2_cds_XP_055096158.1_50952	56.29	43.71	-0.01566	74.58	3.92	3.65
